"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",5263,304,2687,209,8463,1,"2022-12-14"
"2","Russia","Tanks",921,59,534,65,1579,2,"2022-12-14"
"3","Russia","Armoured Fighting Vehicles",455,24,250,11,740,3,"2022-12-14"
"4","Russia","Infantry Fighting Vehicles",1161,80,578,42,1861,4,"2022-12-14"
"5","Russia","Armoured Personnel Carriers",169,12,94,5,280,5,"2022-12-14"
"6","Russia","Mine-Resistant Ambush Protected",29,1,10,4,44,6,"2022-12-14"
"7","Russia","Infantry Mobility Vehicles",119,1,55,2,177,7,"2022-12-14"
"8","Russia","Command Posts And Communications Stations",112,5,91,0,208,8,"2022-12-14"
"9","Russia","Engineering Vehicles And Equipment",109,38,104,4,255,9,"2022-12-14"
"10","Russia","Self-Propelled Anti-Tank Missile Systems",10,4,16,0,30,10,"2022-12-14"
"11","Russia","Artillery Support Vehicles And Equipment",37,2,48,0,87,11,"2022-12-14"
"12","Russia","Towed Artillery",51,5,92,6,154,12,"2022-12-14"
"13","Russia","Self-Propelled Artillery",174,12,107,6,299,13,"2022-12-14"
"14","Russia","Multiple Rocket Launchers",105,2,51,2,160,14,"2022-12-14"
"15","Russia","Anti-Aircraft Guns",3,0,13,0,16,15,"2022-12-14"
"16","Russia","Self-Propelled Anti-Aircraft Guns",11,3,8,0,22,16,"2022-12-14"
"17","Russia","Surface-To-Air Missile Systems",49,3,25,2,79,17,"2022-12-14"
"18","Russia","Radars",12,0,9,0,21,18,"2022-12-14"
"19","Russia","Jammers And Deception Systems",14,0,6,2,22,19,"2022-12-14"
"20","Russia","Aircraft",63,0,0,4,67,20,"2022-12-14"
"21","Russia","Helicopters",61,0,1,10,72,21,"2022-12-14"
"22","Russia","Unmanned Combat Aerial Vehicles",4,0,0,0,4,22,"2022-12-14"
"23","Russia","Reconnaissance Unmanned Aerial Vehicles",68,0,81,0,149,23,"2022-12-14"
"24","Russia","Naval Ships",8,0,0,4,12,24,"2022-12-14"
"25","Russia","Trucks, Vehicles and Jeeps",1515,55,521,35,2126,25,"2022-12-14"
"26","Ukraine","All Types",1619,66,810,109,2604,1,"2022-12-14"
"27","Ukraine","Tanks",254,16,143,22,435,2,"2022-12-14"
"28","Ukraine","Armoured Fighting Vehicles",155,5,72,3,235,3,"2022-12-14"
"29","Ukraine","Infantry Fighting Vehicles",299,22,87,10,418,4,"2022-12-14"
"30","Ukraine","Armoured Personnel Carriers",108,7,82,10,207,5,"2022-12-14"
"31","Ukraine","Mine-Resistant Ambush Protected",17,5,4,6,32,6,"2022-12-14"
"32","Ukraine","Infantry Mobility Vehicles",121,2,113,10,246,7,"2022-12-14"
"33","Ukraine","Command Posts And Communications Stations",5,0,3,0,8,8,"2022-12-14"
"34","Ukraine","Engineering Vehicles And Equipment",17,0,17,0,34,9,"2022-12-14"
"35","Ukraine","Self-Propelled Anti-Tank Missile Systems",8,1,12,0,21,10,"2022-12-14"
"36","Ukraine","Artillery Support Vehicles And Equipment",9,0,12,0,21,11,"2022-12-14"
"37","Ukraine","Towed Artillery",48,3,17,11,79,12,"2022-12-14"
"38","Ukraine","Self-Propelled Artillery",48,1,27,15,91,13,"2022-12-14"
"39","Ukraine","Multiple Rocket Launchers",22,0,8,2,32,14,"2022-12-14"
"40","Ukraine","Anti-Aircraft Guns",0,0,4,0,4,15,"2022-12-14"
"41","Ukraine","Self-Propelled Anti-Aircraft Guns
",0,0,3,1,4,16,"2022-12-14"
"42","Ukraine","Surface-To-Air Missile Systems
",60,1,6,3,70,17,"2022-12-14"
"43","Ukraine","Radars And Communications Equipment",21,0,11,4,36,18,"2022-12-14"
"44","Ukraine","Jammers And Deception Systems",0,0,1,0,1,19,"2022-12-14"
"45","Ukraine","Aircraft",54,0,1,0,55,20,"2022-12-14"
"46","Ukraine","Helicopters",23,0,3,1,27,21,"2022-12-14"
"47","Ukraine","Unmanned Combat Aerial Vehicles",14,0,0,0,14,22,"2022-12-14"
"48","Ukraine","Unmanned Aerial Vehicles",23,0,19,0,42,23,"2022-12-14"
"49","Ukraine","Naval Ships",8,0,14,1,23,24,"2022-12-14"
"50","Ukraine","Trucks, Vehicles and Jeeps",291,4,162,10,467,25,"2022-12-14"
