"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",3845,303,1911,143,6202,1,"2022-09-19"
"2","Russia","Tanks",679,51,381,45,1156,2,"2022-09-19"
"3","Russia","Armoured Fighting Vehicles",392,29,170,9,600,3,"2022-09-19"
"4","Russia","Infantry Fighting Vehicles",787,73,393,27,1280,4,"2022-09-19"
"5","Russia","Armoured Personnel Carriers",80,9,71,2,162,5,"2022-09-19"
"6","Russia","Mine-Resistant Ambush Protected",17,2,10,4,33,6,"2022-09-19"
"7","Russia","Infantry Mobility Vehicles",86,1,38,2,127,7,"2022-09-19"
"8","Russia","Command Posts And Communications Stations",74,7,59,0,140,8,"2022-09-19"
"9","Russia","Engineering Vehicles And Equipment",81,39,81,3,204,9,"2022-09-19"
"10","Russia","Self-Propelled Anti-Tank Missile Systems",9,5,11,0,25,10,"2022-09-19"
"11","Russia","Heavy Mortars",9,0,11,0,20,11,"2022-09-19"
"12","Russia","Artillery Support Vehicles And Equipment",29,2,29,0,60,12,"2022-09-19"
"13","Russia","Towed Artillery",30,5,51,5,91,13,"2022-09-19"
"14","Russia","Self-Propelled Artillery",103,13,81,8,205,14,"2022-09-19"
"15","Russia","Multiple Rocket Launchers",65,2,41,1,109,15,"2022-09-19"
"16","Russia","Anti-Aircraft Guns",2,0,8,0,10,16,"2022-09-19"
"17","Russia","Self-Propelled Anti-Aircraft Guns",10,3,5,0,18,17,"2022-09-19"
"18","Russia","Surface-To-Air Missile Systems",40,8,22,2,72,18,"2022-09-19"
"19","Russia","Radars",7,0,8,0,15,19,"2022-09-19"
"20","Russia","Jammers And Deception Systems",9,0,5,1,15,20,"2022-09-19"
"21","Russia","Aircraft",54,0,0,2,56,21,"2022-09-19"
"22","Russia","Helicopters",48,0,1,0,49,22,"2022-09-19"
"23","Russia","Unmanned Aerial Vehicles",65,0,63,0,128,23,"2022-09-19"
"24","Russia","Naval Ships",8,0,0,3,11,24,"2022-09-19"
"25","Russia","Logistics Trains",3,0,0,0,3,25,"2022-09-19"
"26","Russia","Trucks, Vehicles and Jeeps",1156,53,373,29,1611,26,"2022-09-19"
"27","Ukraine","All Types",919,44,607,41,1611,1,"2022-09-19"
"28","Ukraine","Tanks",145,9,107,5,266,2,"2022-09-19"
"29","Ukraine","Armoured Fighting Vehicles",75,3,59,0,137,3,"2022-09-19"
"30","Ukraine","Infantry Fighting Vehicles",153,13,62,5,233,4,"2022-09-19"
"31","Ukraine","Armoured Personnel Carriers",54,2,46,5,107,5,"2022-09-19"
"32","Ukraine","Mine-Resistant Ambush Protected",3,1,2,1,7,6,"2022-09-19"
"33","Ukraine","Infantry Mobility Vehicles",56,1,77,2,136,7,"2022-09-19"
"34","Ukraine","Command Posts And Communications Stations",4,0,3,0,7,8,"2022-09-19"
"35","Ukraine","Engineering Vehicles And Equipment",12,0,13,0,25,9,"2022-09-19"
"36","Ukraine","Self-Propelled Anti-Tank Missile Systems",8,1,8,0,17,10,"2022-09-19"
"37","Ukraine","Artillery Support Vehicles And Equipment",6,0,5,1,12,11,"2022-09-19"
"38","Ukraine","Towed Artillery",32,3,11,7,53,12,"2022-09-19"
"39","Ukraine","Self-Propelled Artillery",29,1,15,9,54,13,"2022-09-19"
"40","Ukraine","Multiple Rocket Launchers",16,0,6,0,22,14,"2022-09-19"
"41","Ukraine","Anti-Aircraft Guns",0,0,4,0,4,15,"2022-09-19"
"42","Ukraine","Self-Propelled Anti-Aircraft Guns
",0,0,2,0,2,16,"2022-09-19"
"43","Ukraine","Surface-To-Air Missile Systems
",39,1,6,0,46,17,"2022-09-19"
"44","Ukraine","Radars And Communications Equipment",12,1,7,2,22,18,"2022-09-19"
"45","Ukraine","Jammers And Deception Systems",0,0,1,0,1,19,"2022-09-19"
"46","Ukraine","Aircraft",46,0,1,0,47,20,"2022-09-19"
"47","Ukraine","Helicopters",11,0,3,0,14,21,"2022-09-19"
"48","Ukraine","Unmanned Aerial Vehicles",25,0,9,0,34,22,"2022-09-19"
"49","Ukraine","Naval Ships",7,0,13,0,20,23,"2022-09-19"
"50","Ukraine","Trucks, Vehicles and Jeeps",183,5,150,6,344,24,"2022-09-19"
