"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",9084,530,2900,569,13083,1,"2023-11-14"
"2","Russia","Tanks",1612,164,548,138,2462,2,"2023-11-14"
"3","Russia","Armoured Fighting Vehicles",710,45,269,30,1054,3,"2023-11-14"
"4","Russia","Infantry Fighting Vehicles",2126,175,618,117,3036,4,"2023-11-14"
"5","Russia","Armoured Personnel Carriers",248,19,91,11,369,5,"2023-11-14"
"6","Russia","Mine-Resistant Ambush Protected",35,1,9,4,49,6,"2023-11-14"
"7","Russia","Infantry Mobility Vehicles",161,4,51,8,224,7,"2023-11-14"
"8","Russia","Command Posts And Communications Stations",169,2,84,3,258,8,"2023-11-14"
"9","Russia","Engineering Vehicles And Equipment",184,44,125,10,363,9,"2023-11-14"
"10","Russia","Self-Propelled Anti-Tank Missile Systems",18,4,19,1,42,10,"2023-11-14"
"11","Russia","Artillery Support Vehicles And Equipment",55,2,53,0,110,11,"2023-11-14"
"12","Russia","Towed Artillery",193,5,100,35,333,12,"2023-11-14"
"13","Russia","Self-Propelled Artillery",446,7,107,32,592,13,"2023-11-14"
"14","Russia","Multiple Rocket Launchers",227,2,53,22,304,14,"2023-11-14"
"15","Russia","Anti-Aircraft Guns",6,0,14,0,20,15,"2023-11-14"
"16","Russia","Self-Propelled Anti-Aircraft Guns",14,2,8,1,25,16,"2023-11-14"
"17","Russia","Surface-To-Air Missile Systems",125,4,24,25,178,17,"2023-11-14"
"18","Russia","Radars",31,0,9,5,45,18,"2023-11-14"
"19","Russia","Jammers And Deception Systems",47,0,7,9,63,19,"2023-11-14"
"20","Russia","Aircraft",86,0,0,8,94,20,"2023-11-14"
"21","Russia","Helicopters",102,0,2,28,132,21,"2023-11-14"
"22","Russia","Unmanned Combat Aerial Vehicles",11,0,3,0,14,22,"2023-11-14"
"23","Russia","Reconnaissance Unmanned Aerial Vehicles",177,0,131,0,308,23,"2023-11-14"
"24","Russia","Naval Ships and Submarines",12,0,0,7,19,24,"2023-11-14"
"25","Russia","Trucks, Vehicles, and Jeeps",2290,51,573,68,2982,25,"2023-11-14"
"26","Ukraine","All Types",3216,176,954,365,4711,1,"2023-11-14"
"27","Ukraine","Tanks",459,37,134,56,686,2,"2023-11-14"
"28","Ukraine","Armoured Fighting Vehicles",237,8,80,9,334,3,"2023-11-14"
"29","Ukraine","Infantry Fighting Vehicles",573,51,114,46,784,4,"2023-11-14"
"30","Ukraine","Armoured Personnel Carriers",221,29,93,26,369,5,"2023-11-14"
"31","Ukraine","Mine-Resistant Ambush Protected",123,20,11,25,179,6,"2023-11-14"
"32","Ukraine","Infantry Mobility Vehicles",243,6,115,32,396,7,"2023-11-14"
"33","Ukraine","Command Posts And Communications Stations",14,0,4,0,18,8,"2023-11-14"
"34","Ukraine","Engineering Vehicles And Equipment",56,6,25,10,97,9,"2023-11-14"
"35","Ukraine","Self-Propelled Anti-Tank Missile Systems",8,1,12,0,21,10,"2023-11-14"
"36","Ukraine","Artillery Support Vehicles And Equipment",10,0,13,0,23,11,"2023-11-14"
"37","Ukraine","Towed Artillery",95,2,18,55,170,12,"2023-11-14"
"38","Ukraine","Self-Propelled Artillery",170,0,23,50,243,13,"2023-11-14"
"39","Ukraine","Multiple Rocket Launchers",33,0,8,9,50,14,"2023-11-14"
"40","Ukraine","Anti-Aircraft Guns",0,0,4,0,4,15,"2023-11-14"
"41","Ukraine","Self-Propelled Anti-Aircraft Guns",2,1,3,1,7,16,"2023-11-14"
"42","Ukraine","Surface-To-Air Missile Systems
",107,1,6,15,129,17,"2023-11-14"
"43","Ukraine","Radars And Communications Equipment",62,1,11,10,84,18,"2023-11-14"
"44","Ukraine","Jammers And Deception Systems",3,0,1,0,4,19,"2023-11-14"
"45","Ukraine","Aircraft",76,0,1,1,78,20,"2023-11-14"
"46","Ukraine","Helicopters",32,0,3,1,36,21,"2023-11-14"
"47","Ukraine","Unmanned Combat Aerial Vehicles",25,0,0,0,25,22,"2023-11-14"
"48","Ukraine","Reconnaissance Unmanned Aerial Vehicles",120,0,74,1,195,23,"2023-11-14"
"49","Ukraine","Naval Ships",9,0,17,1,27,24,"2023-11-14"
"50","Ukraine","Trucks, Vehicles, and Jeeps",551,12,183,17,763,25,"2023-11-14"
