"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",8310,452,2878,485,12125,1,"2023-09-12"
"2","Russia","Tanks",1498,135,550,130,2313,2,"2023-09-12"
"3","Russia","Armoured Fighting Vehicles",646,36,268,27,977,3,"2023-09-12"
"4","Russia","Infantry Fighting Vehicles",1902,148,613,110,2773,4,"2023-09-12"
"5","Russia","Armoured Personnel Carriers",236,15,91,9,351,5,"2023-09-12"
"6","Russia","Mine-Resistant Ambush Protected",33,1,9,4,47,6,"2023-09-12"
"7","Russia","Infantry Mobility Vehicles",148,2,51,6,207,7,"2023-09-12"
"8","Russia","Command Posts And Communications Stations",164,2,83,2,251,8,"2023-09-12"
"9","Russia","Engineering Vehicles And Equipment",168,39,125,9,341,9,"2023-09-12"
"10","Russia","Self-Propelled Anti-Tank Missile Systems",17,4,19,1,41,10,"2023-09-12"
"11","Russia","Artillery Support Vehicles And Equipment",53,2,52,0,107,11,"2023-09-12"
"12","Russia","Towed Artillery",170,5,97,26,298,12,"2023-09-12"
"13","Russia","Self-Propelled Artillery",374,7,107,30,518,13,"2023-09-12"
"14","Russia","Multiple Rocket Launchers",196,2,52,17,267,14,"2023-09-12"
"15","Russia","Anti-Aircraft Guns",3,0,14,0,17,15,"2023-09-12"
"16","Russia","Self-Propelled Anti-Aircraft Guns",14,2,8,1,25,16,"2023-09-12"
"17","Russia","Surface-To-Air Missile Systems",106,4,24,22,156,17,"2023-09-12"
"18","Russia","Radars",29,0,9,4,42,18,"2023-09-12"
"19","Russia","Jammers And Deception Systems",41,0,7,6,54,19,"2023-09-12"
"20","Russia","Aircraft",81,0,0,8,89,20,"2023-09-12"
"21","Russia","Helicopters",91,0,2,12,105,21,"2023-09-12"
"22","Russia","Unmanned Combat Aerial Vehicles",11,0,3,0,14,22,"2023-09-12"
"23","Russia","Reconnaissance Unmanned Aerial Vehicles",162,0,124,0,286,23,"2023-09-12"
"24","Russia","Naval Ships",9,0,0,5,14,24,"2023-09-12"
"25","Russia","Trucks, Vehicles, and Jeeps",2157,51,569,52,2829,25,"2023-09-12"
"26","Ukraine","All Types",2985,152,949,342,4428,1,"2023-09-12"
"27","Ukraine","Tanks",421,31,143,53,648,2,"2023-09-12"
"28","Ukraine","Armoured Fighting Vehicles",228,8,80,9,325,3,"2023-09-12"
"29","Ukraine","Infantry Fighting Vehicles",530,50,116,49,745,4,"2023-09-12"
"30","Ukraine","Armoured Personnel Carriers",207,21,91,25,344,5,"2023-09-12"
"31","Ukraine","Mine-Resistant Ambush Protected",108,17,8,22,155,6,"2023-09-12"
"32","Ukraine","Infantry Mobility Vehicles",221,6,114,29,370,7,"2023-09-12"
"33","Ukraine","Command Posts And Communications Stations",13,0,4,0,17,8,"2023-09-12"
"34","Ukraine","Engineering Vehicles And Equipment",42,5,25,9,81,9,"2023-09-12"
"35","Ukraine","Self-Propelled Anti-Tank Missile Systems",8,1,12,0,21,10,"2023-09-12"
"36","Ukraine","Artillery Support Vehicles And Equipment",10,0,13,0,23,11,"2023-09-12"
"37","Ukraine","Towed Artillery",88,2,18,51,159,12,"2023-09-12"
"38","Ukraine","Self-Propelled Artillery",145,0,23,47,215,13,"2023-09-12"
"39","Ukraine","Multiple Rocket Launchers",32,0,9,9,50,14,"2023-09-12"
"40","Ukraine","Anti-Aircraft Guns",0,0,4,0,4,15,"2023-09-12"
"41","Ukraine","Self-Propelled Anti-Aircraft Guns",2,1,3,1,7,16,"2023-09-12"
"42","Ukraine","Surface-To-Air Missile Systems
",107,1,6,14,128,17,"2023-09-12"
"43","Ukraine","Radars And Communications Equipment",58,1,11,7,77,18,"2023-09-12"
"44","Ukraine","Jammers And Deception Systems",3,0,1,0,4,19,"2023-09-12"
"45","Ukraine","Aircraft",70,0,1,0,71,20,"2023-09-12"
"46","Ukraine","Helicopters",30,0,3,2,35,21,"2023-09-12"
"47","Ukraine","Unmanned Combat Aerial Vehicles",25,0,0,0,25,22,"2023-09-12"
"48","Ukraine","Reconnaissance Unmanned Aerial Vehicles",98,0,64,1,163,23,"2023-09-12"
"49","Ukraine","Naval Ships",9,0,17,1,27,24,"2023-09-12"
"50","Ukraine","Trucks, Vehicles, and Jeeps",530,12,181,18,741,25,"2023-09-12"
