"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",6477,394,2834,304,10009,1,"2023-04-09"
"2","Russia","Tanks",1168,106,554,100,1928,2,"2023-04-09"
"3","Russia","Armoured Fighting Vehicles",518,30,265,14,827,3,"2023-04-09"
"4","Russia","Infantry Fighting Vehicles",1478,127,610,69,2284,4,"2023-04-09"
"5","Russia","Armoured Personnel Carriers",191,12,93,8,304,5,"2023-04-09"
"6","Russia","Mine-Resistant Ambush Protected",30,1,9,4,44,6,"2023-04-09"
"7","Russia","Infantry Mobility Vehicles",131,1,53,4,189,7,"2023-04-09"
"8","Russia","Command Posts And Communications Stations",151,3,86,0,240,8,"2023-04-09"
"9","Russia","Engineering Vehicles And Equipment",134,40,120,5,299,9,"2023-04-09"
"10","Russia","Self-Propelled Anti-Tank Missile Systems",14,4,19,0,37,10,"2023-04-09"
"11","Russia","Artillery Support Vehicles And Equipment",46,2,49,0,97,11,"2023-04-09"
"12","Russia","Towed Artillery",86,5,94,9,194,12,"2023-04-09"
"13","Russia","Self-Propelled Artillery",256,7,105,15,383,13,"2023-04-09"
"14","Russia","Multiple Rocket Launchers",130,2,55,5,192,14,"2023-04-09"
"15","Russia","Anti-Aircraft Guns",3,0,14,0,17,15,"2023-04-09"
"16","Russia","Self-Propelled Anti-Aircraft Guns",13,3,8,0,24,16,"2023-04-09"
"17","Russia","Surface-To-Air Missile Systems",71,4,23,6,104,17,"2023-04-09"
"18","Russia","Radars",18,0,9,3,30,18,"2023-04-09"
"19","Russia","Jammers And Deception Systems",21,0,7,3,31,19,"2023-04-09"
"20","Russia","Aircraft",71,0,0,8,79,20,"2023-04-09"
"21","Russia","Helicopters",70,0,1,10,81,21,"2023-04-09"
"22","Russia","Unmanned Combat Aerial Vehicles",6,0,1,0,7,22,"2023-04-09"
"23","Russia","Reconnaissance Unmanned Aerial Vehicles",104,0,98,0,202,23,"2023-04-09"
"24","Russia","Naval Ships",8,0,0,4,12,24,"2023-04-09"
"25","Russia","Trucks, Vehicles and Jeeps",1758,48,562,37,2405,25,"2023-04-09"
"26","Ukraine","All Types",2032,89,867,176,3164,1,"2023-04-09"
"27","Ukraine","Tanks",293,19,140,28,480,2,"2023-04-09"
"28","Ukraine","Armoured Fighting Vehicles",183,5,80,2,270,3,"2023-04-09"
"29","Ukraine","Infantry Fighting Vehicles",370,31,109,13,523,4,"2023-04-09"
"30","Ukraine","Armoured Personnel Carriers",134,11,85,14,244,5,"2023-04-09"
"31","Ukraine","Mine-Resistant Ambush Protected",28,5,5,10,48,6,"2023-04-09"
"32","Ukraine","Infantry Mobility Vehicles",152,5,105,19,281,7,"2023-04-09"
"33","Ukraine","Command Posts And Communications Stations",7,0,3,0,10,8,"2023-04-09"
"34","Ukraine","Engineering Vehicles And Equipment",22,0,24,2,48,9,"2023-04-09"
"35","Ukraine","Self-Propelled Anti-Tank Missile Systems",8,1,12,0,21,10,"2023-04-09"
"36","Ukraine","Artillery Support Vehicles And Equipment",10,0,13,0,23,11,"2023-04-09"
"37","Ukraine","Towed Artillery",73,3,18,27,121,12,"2023-04-09"
"38","Ukraine","Self-Propelled Artillery",84,0,25,28,137,13,"2023-04-09"
"39","Ukraine","Multiple Rocket Launchers",28,0,9,5,42,14,"2023-04-09"
"40","Ukraine","Anti-Aircraft Guns",0,0,4,0,4,15,"2023-04-09"
"41","Ukraine","Self-Propelled Anti-Aircraft Guns",1,0,3,1,5,16,"2023-04-09"
"42","Ukraine","Surface-To-Air Missile Systems
",75,1,6,6,88,17,"2023-04-09"
"43","Ukraine","Radars And Communications Equipment",35,1,11,5,52,18,"2023-04-09"
"44","Ukraine","Jammers And Deception Systems",0,0,1,0,1,19,"2023-04-09"
"45","Ukraine","Aircraft",60,0,1,0,61,20,"2023-04-09"
"46","Ukraine","Helicopters",25,0,3,1,29,21,"2023-04-09"
"47","Ukraine","Unmanned Combat Aerial Vehicles",17,0,0,0,17,22,"2023-04-09"
"48","Ukraine","Reconnaissance Unmanned Aerial Vehicles",46,0,35,0,81,23,"2023-04-09"
"49","Ukraine","Naval Ships",8,0,16,1,25,24,"2023-04-09"
"50","Ukraine","Trucks, Vehicles, and Jeeps",374,7,159,14,554,25,"2023-04-09"
