"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",11407,908,2905,725,15945,1,"2024-05-24"
"2","Russia","Tanks",2047,335,516,156,3054,2,"2024-05-24"
"3","Russia","Armoured Fighting Vehicles",949,96,268,35,1348,3,"2024-05-24"
"4","Russia","Infantry Fighting Vehicles",2933,330,614,145,4022,4,"2024-05-24"
"5","Russia","Armoured Personnel Carriers",304,27,92,18,441,5,"2024-05-24"
"6","Russia","Mine-Resistant Ambush Protected",39,1,11,5,56,6,"2024-05-24"
"7","Russia","Infantry Mobility Vehicles",176,4,52,14,246,7,"2024-05-24"
"8","Russia","Command Posts And Communications Stations",185,2,85,4,276,8,"2024-05-24"
"9","Russia","Engineering Vehicles And Equipment",262,42,151,19,474,9,"2024-05-24"
"10","Russia","Unmanned Ground Vehicles",3,0,0,0,3,10,"2024-05-24"
"11","Russia","Self-Propelled Anti-Tank Missile Systems",18,4,20,1,43,11,"2024-05-24"
"12","Russia","Artillery Support Vehicles And Equipment",64,1,54,0,119,12,"2024-05-24"
"13","Russia","Towed Artillery",216,5,95,51,367,13,"2024-05-24"
"14","Russia","Self-Propelled Artillery",586,5,108,42,741,14,"2024-05-24"
"15","Russia","Multiple Rocket Launchers",288,2,54,34,378,15,"2024-05-24"
"16","Russia","Anti-Aircraft Guns",31,0,18,1,50,16,"2024-05-24"
"17","Russia","Self-Propelled Anti-Aircraft Guns",14,2,8,2,26,17,"2024-05-24"
"18","Russia","Surface-To-Air Missile Systems",170,4,24,36,234,18,"2024-05-24"
"19","Russia","Radars",43,0,10,16,69,19,"2024-05-24"
"20","Russia","Jammers And Deception Systems",60,0,9,11,80,20,"2024-05-24"
"21","Russia","Aircraft",104,0,0,9,113,21,"2024-05-24"
"22","Russia","Helicopters",105,0,2,30,137,22,"2024-05-24"
"23","Russia","Unmanned Combat Aerial Vehicles",11,0,3,0,14,23,"2024-05-24"
"24","Russia","Reconnaissance Unmanned Aerial Vehicles",220,0,142,0,362,24,"2024-05-24"
"25","Russia","Naval Ships and Submarines",17,0,0,7,24,25,"2024-05-24"
"26","Russia","Trucks, Vehicles, and Jeeps",2564,48,569,89,3270,26,"2024-05-24"
"27","Ukraine","All Types",4054,238,1011,499,5802,1,"2024-05-24"
"28","Ukraine","Tanks",561,64,133,69,827,2,"2024-05-24"
"29","Ukraine","Armoured Fighting Vehicles",269,8,82,15,374,3,"2024-05-24"
"30","Ukraine","Infantry Fighting Vehicles",668,69,122,58,917,4,"2024-05-24"
"31","Ukraine","Armoured Personnel Carriers",300,43,94,30,467,5,"2024-05-24"
"32","Ukraine","Mine-Resistant Ambush Protected",150,16,11,31,208,6,"2024-05-24"
"33","Ukraine","Infantry Mobility Vehicles",287,11,117,40,455,7,"2024-05-24"
"34","Ukraine","Command Posts And Communications Stations",15,0,4,0,19,8,"2024-05-24"
"35","Ukraine","Engineering Vehicles And Equipment",100,7,27,21,155,9,"2024-05-24"
"36","Ukraine","Self-Propelled Anti-Tank Missile Systems",7,1,10,0,18,10,"2024-05-24"
"37","Ukraine","Artillery Support Vehicles And Equipment",13,0,13,0,26,11,"2024-05-24"
"38","Ukraine","Towed Artillery",113,2,18,72,205,12,"2024-05-24"
"39","Ukraine","Self-Propelled Artillery",247,0,24,72,343,13,"2024-05-24"
"40","Ukraine","Multiple Rocket Launchers",45,0,9,15,69,14,"2024-05-24"
"41","Ukraine","Anti-Aircraft Guns",0,0,4,0,4,15,"2024-05-24"
"42","Ukraine","Self-Propelled Anti-Aircraft Guns",11,1,3,2,17,16,"2024-05-24"
"43","Ukraine","Surface-To-Air Missile Systems
",128,1,6,17,152,17,"2024-05-24"
"44","Ukraine","Radars And Communications Equipment",82,1,13,17,113,18,"2024-05-24"
"45","Ukraine","Jammers And Deception Systems",4,0,1,2,7,19,"2024-05-24"
"46","Ukraine","Aircraft",85,0,1,2,88,20,"2024-05-24"
"47","Ukraine","Helicopters",42,0,3,1,46,21,"2024-05-24"
"48","Ukraine","Unmanned Combat Aerial Vehicles",26,0,1,0,27,22,"2024-05-24"
"49","Ukraine","Reconnaissance Unmanned Aerial Vehicles",214,0,112,1,327,23,"2024-05-24"
"50","Ukraine","Naval Ships",14,0,19,8,41,24,"2024-05-24"
"51","Ukraine","Trucks, Vehicles, and Jeeps",666,14,183,26,889,25,"2024-05-24"
