"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",18664,1209,3169,951,23993,1,"2026-02-01"
"2","Russia","Losses excluding Recon Drones, UGVs, and Trucks - 18675, of which: destroyed: 14422, damaged: 841, abandoned: 1153, captured: 2259",14422,1153,2259,841,18675,2,"2026-02-01"
"3","Russia","Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 13852, of which: destroyed: 10875, damaged: 377, abandoned: 1049, captured: 1551",10875,1049,1551,377,13852,3,"2026-02-01"
"4","Russia","Tanks",3230,396,540,159,4325,4,"2026-02-01"
"5","Russia","Armoured Fighting Vehicles",1937,126,275,38,2376,5,"2026-02-01"
"6","Russia","Infantry Fighting Vehicles",5097,484,631,157,6369,6,"2026-02-01"
"7","Russia","Armoured Personnel Carriers",566,42,94,18,720,7,"2026-02-01"
"8","Russia","Mine-Resistant Ambush Protected",45,1,11,5,62,8,"2026-02-01"
"9","Russia","Infantry Mobility Vehicles",332,12,51,18,413,9,"2026-02-01"
"10","Russia","Command Posts And Communications Stations",218,4,86,5,313,10,"2026-02-01"
"11","Russia","Engineering Vehicles And Equipment",442,63,155,50,710,11,"2026-02-01"
"12","Russia","Unmanned Ground Vehicles",50,0,0,2,52,12,"2026-02-01"
"13","Russia","Self-Propelled Anti-Tank Missile Systems",22,4,20,1,47,13,"2026-02-01"
"14","Russia","Artillery and Missile Support Vehicles And Equipment",109,1,60,2,172,14,"2026-02-01"
"15","Russia","Towed Artillery",339,5,99,105,548,15,"2026-02-01"
"16","Russia","Self-Propelled Artillery",827,7,108,53,995,16,"2026-02-01"
"17","Russia","Rocket and Missile Artillery",448,2,54,45,549,17,"2026-02-01"
"18","Russia","Anti-Aircraft Guns",46,0,19,1,66,18,"2026-02-01"
"19","Russia","Self-Propelled Anti-Aircraft Guns",17,2,7,2,28,19,"2026-02-01"
"20","Russia","Surface-To-Air Missile Systems",280,4,24,64,372,20,"2026-02-01"
"21","Russia","Radars",74,0,10,33,117,21,"2026-02-01"
"22","Russia","Jammers And Deception Systems",71,0,10,13,94,22,"2026-02-01"
"23","Russia","Aircraft",152,0,0,29,181,23,"2026-02-01"
"24","Russia","Helicopters",132,0,2,34,168,24,"2026-02-01"
"25","Russia","Unmanned Combat Aerial Vehicles",17,0,3,1,21,25,"2026-02-01"
"26","Russia","Reconnaissance Unmanned Aerial Vehicles",452,1,324,0,777,26,"2026-02-01"
"27","Russia","Naval Ships and Submarines",21,0,0,8,29,27,"2026-02-01"
"28","Russia","Trucks, Vehicles, Jeeps, and Trains",3740,55,586,108,4489,28,"2026-02-01"
"29","Ukraine","All Types",8587,631,1403,627,11248,1,"2026-02-01"
"30","Ukraine","Losses excluding Recon Drones, UGVs, and Trucks - 9222, of which: destroyed: 7045, damaged: 584, abandoned: 609, captured: 984",7045,609,984,584,9222,2,"2026-02-01"
"31","Ukraine","Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 5555, of which: destroyed: 4212, damaged: 247, abandoned: 465, captured: 631",4212,465,631,247,5555,3,"2026-02-01"
"32","Ukraine","Tanks",1052,98,150,84,1384,4,"2026-02-01"
"33","Ukraine","Armoured Fighting Vehicles",393,15,86,16,510,5,"2026-02-01"
"34","Ukraine","Infantry Fighting Vehicles",1157,143,167,67,1534,6,"2026-02-01"
"35","Ukraine","Armoured Personnel Carriers",934,138,161,40,1273,7,"2026-02-01"
"36","Ukraine","Mine-Resistant Ambush Protected",676,71,67,40,854,8,"2026-02-01"
"37","Ukraine","Infantry Mobility Vehicles",1193,94,171,54,1512,9,"2026-02-01"
"38","Ukraine","Command Posts And Communications Stations",63,11,10,0,84,10,"2026-02-01"
"39","Ukraine","Engineering Vehicles And Equipment",179,31,36,25,271,11,"2026-02-01"
"40","Ukraine","Unmanned Ground Vehicles",149,4,1,4,158,12,"2026-02-01"
"41","Ukraine","Self-Propelled Anti-Tank Missile Systems",7,1,10,1,19,13,"2026-02-01"
"42","Ukraine","Artillery and Missile Support Vehicles And Equipment",22,0,13,0,35,14,"2026-02-01"
"43","Ukraine","Towed Artillery",150,3,22,85,260,15,"2026-02-01"
"44","Ukraine","Self-Propelled Artillery",647,1,26,89,763,16,"2026-02-01"
"45","Ukraine","Rocket and Missile Artillery",71,0,9,20,100,17,"2026-02-01"
"46","Ukraine","Anti-Aircraft Guns",1,0,7,0,8,18,"2026-02-01"
"47","Ukraine","Self-Propelled Anti-Aircraft Guns",38,1,4,5,48,19,"2026-02-01"
"48","Ukraine","Surface-To-Air Missile Systems
",150,1,6,19,176,20,"2026-02-01"
"49","Ukraine","Radars And Communications Equipment",106,1,14,22,143,21,"2026-02-01"
"50","Ukraine","Jammers And Deception Systems",7,0,1,2,10,22,"2026-02-01"
"51","Ukraine","Aircraft",108,0,1,4,113,23,"2026-02-01"
"52","Ukraine","Helicopters",48,0,3,3,54,24,"2026-02-01"
"53","Ukraine","Unmanned Combat Aerial Vehicles",28,0,1,0,29,25,"2026-02-01"
"54","Ukraine","Reconnaissance Unmanned Aerial Vehicles",341,0,212,1,554,26,"2026-02-01"
"55","Ukraine","Naval Ships",15,0,19,8,42,27,"2026-02-01"
"56","Ukraine","Trucks, Vehicles, and Jeeps",1052,18,206,38,1314,28,"2026-02-01"
