"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",11486,910,2910,725,16031,1,"2024-05-28"
"2","Russia","Tanks",2057,337,517,155,3066,2,"2024-05-28"
"3","Russia","Armoured Fighting Vehicles",958,96,269,35,1358,3,"2024-05-28"
"4","Russia","Infantry Fighting Vehicles",2961,330,616,145,4052,4,"2024-05-28"
"5","Russia","Armoured Personnel Carriers",304,27,92,18,441,5,"2024-05-28"
"6","Russia","Mine-Resistant Ambush Protected",39,1,11,5,56,6,"2024-05-28"
"7","Russia","Infantry Mobility Vehicles",177,4,53,14,248,7,"2024-05-28"
"8","Russia","Command Posts And Communications Stations",186,2,85,4,277,8,"2024-05-28"
"9","Russia","Engineering Vehicles And Equipment",266,42,151,19,478,9,"2024-05-28"
"10","Russia","Unmanned Ground Vehicles",3,0,0,0,3,10,"2024-05-28"
"11","Russia","Self-Propelled Anti-Tank Missile Systems",18,4,20,1,43,11,"2024-05-28"
"12","Russia","Artillery Support Vehicles And Equipment",64,1,54,0,119,12,"2024-05-28"
"13","Russia","Towed Artillery",217,5,95,51,368,13,"2024-05-28"
"14","Russia","Self-Propelled Artillery",588,5,108,42,743,14,"2024-05-28"
"15","Russia","Multiple Rocket Launchers",288,2,54,34,378,15,"2024-05-28"
"16","Russia","Anti-Aircraft Guns",32,0,18,1,51,16,"2024-05-28"
"17","Russia","Self-Propelled Anti-Aircraft Guns",14,2,8,2,26,17,"2024-05-28"
"18","Russia","Surface-To-Air Missile Systems",176,4,24,36,240,18,"2024-05-28"
"19","Russia","Radars",44,0,10,16,70,19,"2024-05-28"
"20","Russia","Jammers And Deception Systems",60,0,9,12,81,20,"2024-05-28"
"21","Russia","Aircraft",105,0,0,9,114,21,"2024-05-28"
"22","Russia","Helicopters",105,0,2,30,137,22,"2024-05-28"
"23","Russia","Unmanned Combat Aerial Vehicles",11,0,3,0,14,23,"2024-05-28"
"24","Russia","Reconnaissance Unmanned Aerial Vehicles",224,0,142,0,366,24,"2024-05-28"
"25","Russia","Naval Ships and Submarines",18,0,0,7,25,25,"2024-05-28"
"26","Russia","Trucks, Vehicles, and Jeeps",2571,48,569,89,3277,26,"2024-05-28"
"27","Ukraine","All Types",4070,239,1011,499,5819,1,"2024-05-28"
"28","Ukraine","Tanks",563,64,133,69,829,2,"2024-05-28"
"29","Ukraine","Armoured Fighting Vehicles",272,8,82,15,377,3,"2024-05-28"
"30","Ukraine","Infantry Fighting Vehicles",670,70,122,58,920,4,"2024-05-28"
"31","Ukraine","Armoured Personnel Carriers",300,43,94,30,467,5,"2024-05-28"
"32","Ukraine","Mine-Resistant Ambush Protected",150,16,11,31,208,6,"2024-05-28"
"33","Ukraine","Infantry Mobility Vehicles",288,11,117,40,456,7,"2024-05-28"
"34","Ukraine","Command Posts And Communications Stations",15,0,4,0,19,8,"2024-05-28"
"35","Ukraine","Engineering Vehicles And Equipment",101,7,27,21,156,9,"2024-05-28"
"36","Ukraine","Self-Propelled Anti-Tank Missile Systems",7,1,10,0,18,10,"2024-05-28"
"37","Ukraine","Artillery Support Vehicles And Equipment",13,0,13,0,26,11,"2024-05-28"
"38","Ukraine","Towed Artillery",114,2,18,72,206,12,"2024-05-28"
"39","Ukraine","Self-Propelled Artillery",247,0,24,72,343,13,"2024-05-28"
"40","Ukraine","Multiple Rocket Launchers",46,0,9,15,70,14,"2024-05-28"
"41","Ukraine","Anti-Aircraft Guns",0,0,4,0,4,15,"2024-05-28"
"42","Ukraine","Self-Propelled Anti-Aircraft Guns",11,1,3,2,17,16,"2024-05-28"
"43","Ukraine","Surface-To-Air Missile Systems
",129,1,6,17,153,17,"2024-05-28"
"44","Ukraine","Radars And Communications Equipment",83,1,13,17,114,18,"2024-05-28"
"45","Ukraine","Jammers And Deception Systems",4,0,1,2,7,19,"2024-05-28"
"46","Ukraine","Aircraft",85,0,1,2,88,20,"2024-05-28"
"47","Ukraine","Helicopters",42,0,3,1,46,21,"2024-05-28"
"48","Ukraine","Unmanned Combat Aerial Vehicles",26,0,1,0,27,22,"2024-05-28"
"49","Ukraine","Reconnaissance Unmanned Aerial Vehicles",215,0,112,1,328,23,"2024-05-28"
"50","Ukraine","Naval Ships",14,0,19,8,41,24,"2024-05-28"
"51","Ukraine","Trucks, Vehicles, and Jeeps",668,14,183,26,891,25,"2024-05-28"
