"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",15039,1115,3008,842,20004,1,"2025-01-18"
"2","Russia","Losses excluding Recon Drones and Trucks - 15672, of which: destroyed: 11631, damaged: 742, abandoned: 1064, captured: 2235",11631,1064,2235,742,15672,2,"2025-01-18"
"3","Russia","Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 11597, of which: destroyed: 8720, damaged: 367, abandoned: 975, captured: 1535",8720,975,1535,367,11597,3,"2025-01-18"
"4","Russia","Tanks",2637,380,534,157,3708,4,"2025-01-18"
"5","Russia","Armoured Fighting Vehicles",1451,106,271,35,1863,5,"2025-01-18"
"6","Russia","Infantry Fighting Vehicles",4141,446,627,152,5366,6,"2025-01-18"
"7","Russia","Armoured Personnel Carriers",452,42,92,18,604,7,"2025-01-18"
"8","Russia","Mine-Resistant Ambush Protected",39,1,11,5,56,8,"2025-01-18"
"9","Russia","Infantry Mobility Vehicles",260,7,51,18,336,9,"2025-01-18"
"10","Russia","Command Posts And Communications Stations",204,2,86,5,297,10,"2025-01-18"
"11","Russia","Engineering Vehicles And Equipment",362,56,154,45,617,11,"2025-01-18"
"12","Russia","Unmanned Ground Vehicles",5,0,0,0,5,12,"2025-01-18"
"13","Russia","Self-Propelled Anti-Tank Missile Systems",20,4,20,1,45,13,"2025-01-18"
"14","Russia","Artillery Support Vehicles And Equipment",73,1,55,0,129,14,"2025-01-18"
"15","Russia","Towed Artillery",259,5,98,75,437,15,"2025-01-18"
"16","Russia","Self-Propelled Artillery",706,6,109,48,869,16,"2025-01-18"
"17","Russia","Multiple Rocket Launchers",355,2,54,40,451,17,"2025-01-18"
"18","Russia","Anti-Aircraft Guns",38,0,18,1,57,18,"2025-01-18"
"19","Russia","Self-Propelled Anti-Aircraft Guns",16,2,7,2,27,19,"2025-01-18"
"20","Russia","Surface-To-Air Missile Systems",220,4,24,50,298,20,"2025-01-18"
"21","Russia","Radars",55,0,10,24,89,21,"2025-01-18"
"22","Russia","Jammers And Deception Systems",66,0,9,12,87,22,"2025-01-18"
"23","Russia","Aircraft",118,0,0,16,134,23,"2025-01-18"
"24","Russia","Helicopters",119,0,2,30,151,24,"2025-01-18"
"25","Russia","Unmanned Combat Aerial Vehicles",14,0,3,1,18,25,"2025-01-18"
"26","Russia","Reconnaissance Unmanned Aerial Vehicles",339,1,194,0,534,26,"2025-01-18"
"27","Russia","Naval Ships and Submarines",21,0,0,7,28,27,"2025-01-18"
"28","Russia","Trucks, Vehicles, and Jeeps",3069,50,579,100,3798,28,"2025-01-18"
"29","Ukraine","All Types",5463,383,1167,551,7564,1,"2025-01-18"
"30","Ukraine","Losses excluding Recon Drones and Trucks - 6060, of which: destroyed: 4352, damaged: 520, abandoned: 367, captured: 821",4352,367,821,520,6060,2,"2025-01-18"
"31","Ukraine","Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 3754, of which: destroyed: 2700, damaged: 228, abandoned: 304, captured: 522",2700,304,522,228,3754,3,"2025-01-18"
"32","Ukraine","Tanks",740,79,141,78,1038,4,"2025-01-18"
"33","Ukraine","Armoured Fighting Vehicles",313,11,86,16,426,5,"2025-01-18"
"34","Ukraine","Infantry Fighting Vehicles",860,104,137,61,1162,6,"2025-01-18"
"35","Ukraine","Armoured Personnel Carriers",499,78,117,35,729,7,"2025-01-18"
"36","Ukraine","Mine-Resistant Ambush Protected",288,32,41,38,399,8,"2025-01-18"
"37","Ukraine","Infantry Mobility Vehicles",476,43,139,42,700,9,"2025-01-18"
"38","Ukraine","Command Posts And Communications Stations",23,2,4,0,29,10,"2025-01-18"
"39","Ukraine","Engineering Vehicles And Equipment",139,11,30,23,203,11,"2025-01-18"
"40","Ukraine","Unmanned Ground Vehicles",1,0,0,0,1,12,"2025-01-18"
"41","Ukraine","Self-Propelled Anti-Tank Missile Systems",7,1,10,0,18,13,"2025-01-18"
"42","Ukraine","Artillery Support Vehicles And Equipment",14,0,13,0,27,14,"2025-01-18"
"43","Ukraine","Towed Artillery",134,3,18,75,230,15,"2025-01-18"
"44","Ukraine","Self-Propelled Artillery",352,0,24,73,449,16,"2025-01-18"
"45","Ukraine","Multiple Rocket Launchers",54,0,9,17,80,17,"2025-01-18"
"46","Ukraine","Anti-Aircraft Guns",0,0,4,0,4,18,"2025-01-18"
"47","Ukraine","Self-Propelled Anti-Aircraft Guns",25,1,4,5,35,19,"2025-01-18"
"48","Ukraine","Surface-To-Air Missile Systems
",140,1,6,19,166,20,"2025-01-18"
"49","Ukraine","Radars And Communications Equipment",100,1,13,21,135,21,"2025-01-18"
"50","Ukraine","Jammers And Deception Systems",5,0,1,2,8,22,"2025-01-18"
"51","Ukraine","Aircraft",97,0,1,4,102,23,"2025-01-18"
"52","Ukraine","Helicopters",44,0,3,3,50,24,"2025-01-18"
"53","Ukraine","Unmanned Combat Aerial Vehicles",27,0,1,0,28,25,"2025-01-18"
"54","Ukraine","Reconnaissance Unmanned Aerial Vehicles",297,0,155,1,453,26,"2025-01-18"
"55","Ukraine","Naval Ships",14,0,19,8,41,27,"2025-01-18"
"56","Ukraine","Trucks, Vehicles, and Jeeps",814,16,191,30,1051,28,"2025-01-18"
