"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",19065,1194,2839,1000,24098,1,"2026-09-20"
"2","Russia","Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 14170, of which: destroyed: 11190, damaged: 383, abandoned: 1039, captured: 1558",11190,1039,1558,383,14170,2,"2026-09-20"
"3","Russia","Tanks",3353,392,538,165,4448,3,"2026-09-20"
"4","Russia","Armoured Fighting Vehicles",1985,124,279,38,2426,4,"2026-09-20"
"5","Russia","Infantry Fighting Vehicles",5218,478,633,158,6487,5,"2026-09-20"
"6","Russia","Armoured Personnel Carriers",595,44,97,18,754,6,"2026-09-20"
"7","Russia","Mine-Resistant Ambush Protected",48,1,11,4,64,7,"2026-09-20"
"8","Russia","Infantry Mobility Vehicles",354,12,51,18,435,8,"2026-09-20"
"9","Russia","Command Posts And Communications Stations",226,4,87,5,322,9,"2026-09-20"
"10","Russia","Engineering Vehicles And Equipment",463,62,159,51,735,10,"2026-09-20"
"11","Russia","Self-Propelled Anti-Tank Missile Systems",22,4,20,1,47,11,"2026-09-20"
"12","Russia","Artillery and Missile Support Vehicles And Equipment",117,1,60,3,181,12,"2026-09-20"
"13","Russia","Towed Artillery",401,5,99,108,613,13,"2026-09-20"
"14","Russia","Self-Propelled Artillery",888,7,108,54,1057,14,"2026-09-20"
"15","Russia","Rocket and Missile Artillery",533,2,54,48,637,15,"2026-09-20"
"16","Russia","Anti-Aircraft Guns",51,0,19,1,71,16,"2026-09-20"
"17","Russia","Self-Propelled Anti-Aircraft Guns",18,2,7,3,30,17,"2026-09-20"
"18","Russia","Surface-To-Air Missile Systems",337,4,24,76,441,18,"2026-09-20"
"19","Russia","Radars",87,0,10,43,140,19,"2026-09-20"
"20","Russia","Jammers And Deception Systems",82,0,10,15,107,20,"2026-09-20"
"21","Russia","Aircraft",166,0,0,30,196,21,"2026-09-20"
"22","Russia","Helicopters",144,0,2,37,183,22,"2026-09-20"
"23","Russia","Unmanned Combat Aerial Vehicles",21,0,3,1,25,23,"2026-09-20"
"24","Russia","Naval Ships and Submarines",26,0,0,14,40,24,"2026-09-20"
"25","Russia","Trucks and similar vehicles",3969,52,568,110,4699,25,"2026-09-20"
"26","Ukraine","All Types",9551,695,1199,698,12143,1,"2026-09-20"
"27","Ukraine","Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 6116, of which: destroyed: 4711, damaged: 266, abandoned: 498, captured: 641",4711,498,641,266,6116,2,"2026-09-20"
"28","Ukraine","Tanks",1123,101,151,87,1462,3,"2026-09-20"
"29","Ukraine","Armoured Fighting Vehicles",443,15,86,17,561,4,"2026-09-20"
"30","Ukraine","Infantry Fighting Vehicles",1228,146,171,72,1617,5,"2026-09-20"
"31","Ukraine","Armoured Personnel Carriers",1093,152,165,44,1454,6,"2026-09-20"
"32","Ukraine","Mine-Resistant Ambush Protected",824,84,68,46,1022,7,"2026-09-20"
"33","Ukraine","Infantry Mobility Vehicles",1775,126,179,70,2150,8,"2026-09-20"
"34","Ukraine","Command Posts And Communications Stations",76,12,11,2,101,9,"2026-09-20"
"35","Ukraine","Engineering Vehicles And Equipment",205,32,37,25,299,10,"2026-09-20"
"36","Ukraine","Self-Propelled Anti-Tank Missile Systems",7,1,10,1,19,11,"2026-09-20"
"37","Ukraine","Artillery and Missile Support Vehicles And Equipment",24,0,13,0,37,12,"2026-09-20"
"38","Ukraine","Towed Artillery",170,3,23,100,296,13,"2026-09-20"
"39","Ukraine","Self-Propelled Artillery",826,1,26,110,963,14,"2026-09-20"
"40","Ukraine","Rocket and Missile Artillery",100,0,9,22,131,15,"2026-09-20"
"41","Ukraine","Anti-Aircraft Guns",1,0,7,0,8,16,"2026-09-20"
"42","Ukraine","Self-Propelled Anti-Aircraft Guns",40,1,4,5,50,17,"2026-09-20"
"43","Ukraine","Surface-To-Air Missile Systems
",152,1,6,20,179,18,"2026-09-20"
"44","Ukraine","Radars And Communications Equipment",109,1,14,22,146,19,"2026-09-20"
"45","Ukraine","Jammers And Deception Systems",9,0,1,2,12,20,"2026-09-20"
"46","Ukraine","Aircraft",116,0,1,4,121,21,"2026-09-20"
"47","Ukraine","Helicopters",52,0,3,3,58,22,"2026-09-20"
"48","Ukraine","Unmanned Combat Aerial Vehicles",28,0,1,0,29,23,"2026-09-20"
"49","Ukraine","Naval Ships",17,0,19,8,44,24,"2026-09-20"
"50","Ukraine","Trucks and similar vehicles",1133,19,194,38,1384,25,"2026-09-20"
