"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",8252,448,2875,482,12057,1,"2023-09-08"
"2","Russia","Tanks",1491,132,550,130,2303,2,"2023-09-08"
"3","Russia","Armoured Fighting Vehicles",639,36,267,27,969,3,"2023-09-08"
"4","Russia","Infantry Fighting Vehicles",1889,147,613,110,2759,4,"2023-09-08"
"5","Russia","Armoured Personnel Carriers",234,15,91,9,349,5,"2023-09-08"
"6","Russia","Mine-Resistant Ambush Protected",33,1,9,4,47,6,"2023-09-08"
"7","Russia","Infantry Mobility Vehicles",146,2,51,6,205,7,"2023-09-08"
"8","Russia","Command Posts And Communications Stations",164,2,83,2,251,8,"2023-09-08"
"9","Russia","Engineering Vehicles And Equipment",168,39,125,9,341,9,"2023-09-08"
"10","Russia","Self-Propelled Anti-Tank Missile Systems",17,4,19,1,41,10,"2023-09-08"
"11","Russia","Artillery Support Vehicles And Equipment",53,2,52,0,107,11,"2023-09-08"
"12","Russia","Towed Artillery",169,5,96,26,296,12,"2023-09-08"
"13","Russia","Self-Propelled Artillery",369,7,107,30,513,13,"2023-09-08"
"14","Russia","Multiple Rocket Launchers",195,2,52,16,265,14,"2023-09-08"
"15","Russia","Anti-Aircraft Guns",3,0,14,0,17,15,"2023-09-08"
"16","Russia","Self-Propelled Anti-Aircraft Guns",14,2,8,1,25,16,"2023-09-08"
"17","Russia","Surface-To-Air Missile Systems",102,4,24,21,151,17,"2023-09-08"
"18","Russia","Radars",29,0,9,4,42,18,"2023-09-08"
"19","Russia","Jammers And Deception Systems",41,0,7,6,54,19,"2023-09-08"
"20","Russia","Aircraft",81,0,0,8,89,20,"2023-09-08"
"21","Russia","Helicopters",91,0,2,12,105,21,"2023-09-08"
"22","Russia","Unmanned Combat Aerial Vehicles",11,0,3,0,14,22,"2023-09-08"
"23","Russia","Reconnaissance Unmanned Aerial Vehicles",161,0,123,0,284,23,"2023-09-08"
"24","Russia","Naval Ships",9,0,0,5,14,24,"2023-09-08"
"25","Russia","Trucks, Vehicles, and Jeeps",2142,51,569,52,2814,25,"2023-09-08"
"26","Ukraine","All Types",2959,149,946,338,4392,1,"2023-09-08"
"27","Ukraine","Tanks",420,31,143,53,647,2,"2023-09-08"
"28","Ukraine","Armoured Fighting Vehicles",226,8,80,5,319,3,"2023-09-08"
"29","Ukraine","Infantry Fighting Vehicles",523,50,115,49,737,4,"2023-09-08"
"30","Ukraine","Armoured Personnel Carriers",205,20,91,25,341,5,"2023-09-08"
"31","Ukraine","Mine-Resistant Ambush Protected",107,17,8,22,154,6,"2023-09-08"
"32","Ukraine","Infantry Mobility Vehicles",219,6,114,29,368,7,"2023-09-08"
"33","Ukraine","Command Posts And Communications Stations",12,0,4,0,16,8,"2023-09-08"
"34","Ukraine","Engineering Vehicles And Equipment",42,4,25,8,79,9,"2023-09-08"
"35","Ukraine","Self-Propelled Anti-Tank Missile Systems",8,1,12,0,21,10,"2023-09-08"
"36","Ukraine","Artillery Support Vehicles And Equipment",10,0,13,0,23,11,"2023-09-08"
"37","Ukraine","Towed Artillery",87,2,18,51,158,12,"2023-09-08"
"38","Ukraine","Self-Propelled Artillery",144,0,23,47,214,13,"2023-09-08"
"39","Ukraine","Multiple Rocket Launchers",32,0,9,9,50,14,"2023-09-08"
"40","Ukraine","Anti-Aircraft Guns",0,0,4,0,4,15,"2023-09-08"
"41","Ukraine","Self-Propelled Anti-Aircraft Guns",2,0,3,1,6,16,"2023-09-08"
"42","Ukraine","Surface-To-Air Missile Systems
",107,1,6,14,128,17,"2023-09-08"
"43","Ukraine","Radars And Communications Equipment",57,1,11,7,76,18,"2023-09-08"
"44","Ukraine","Jammers And Deception Systems",3,0,1,0,4,19,"2023-09-08"
"45","Ukraine","Aircraft",70,0,1,0,71,20,"2023-09-08"
"46","Ukraine","Helicopters",30,0,3,2,35,21,"2023-09-08"
"47","Ukraine","Unmanned Combat Aerial Vehicles",25,0,0,0,25,22,"2023-09-08"
"48","Ukraine","Reconnaissance Unmanned Aerial Vehicles",97,0,62,1,160,23,"2023-09-08"
"49","Ukraine","Naval Ships",9,0,17,1,27,24,"2023-09-08"
"50","Ukraine","Trucks, Vehicles, and Jeeps",524,12,181,18,735,25,"2023-09-08"
