"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",13927,1054,2984,814,18779,1,"2024-10-29"
"2","Russia","Losses excluding Recon Drones and Trucks - 14590, of which: destroyed: 10640, damaged: 715, abandoned: 1005, captured: 2230",10640,1005,2230,715,14590,2,"2024-10-29"
"3","Russia","Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 10682, of which: destroyed: 7858, damaged: 368, abandoned: 927, captured: 1529",7858,927,1529,368,10682,3,"2024-10-29"
"4","Russia","Tanks",2448,375,532,158,3513,4,"2024-10-29"
"5","Russia","Armoured Fighting Vehicles",1302,104,271,36,1713,5,"2024-10-29"
"6","Russia","Infantry Fighting Vehicles",3695,406,623,151,4875,6,"2024-10-29"
"7","Russia","Armoured Personnel Carriers",374,41,92,18,525,7,"2024-10-29"
"8","Russia","Mine-Resistant Ambush Protected",39,1,11,5,56,8,"2024-10-29"
"9","Russia","Infantry Mobility Vehicles",226,2,54,18,300,9,"2024-10-29"
"10","Russia","Command Posts And Communications Stations",200,2,86,5,293,10,"2024-10-29"
"11","Russia","Engineering Vehicles And Equipment",340,50,153,45,588,11,"2024-10-29"
"12","Russia","Unmanned Ground Vehicles",3,0,0,0,3,12,"2024-10-29"
"13","Russia","Self-Propelled Anti-Tank Missile Systems",19,4,20,1,44,13,"2024-10-29"
"14","Russia","Artillery Support Vehicles And Equipment",71,1,55,0,127,14,"2024-10-29"
"15","Russia","Towed Artillery",257,5,97,58,417,15,"2024-10-29"
"16","Russia","Self-Propelled Artillery",684,6,109,47,846,16,"2024-10-29"
"17","Russia","Multiple Rocket Launchers",342,2,54,37,435,17,"2024-10-29"
"18","Russia","Anti-Aircraft Guns",37,0,18,1,56,18,"2024-10-29"
"19","Russia","Self-Propelled Anti-Aircraft Guns",16,2,7,2,27,19,"2024-10-29"
"20","Russia","Surface-To-Air Missile Systems",208,4,24,46,282,20,"2024-10-29"
"21","Russia","Radars",51,0,10,22,83,21,"2024-10-29"
"22","Russia","Jammers And Deception Systems",64,0,9,12,85,22,"2024-10-29"
"23","Russia","Aircraft",115,0,0,15,130,23,"2024-10-29"
"24","Russia","Helicopters",114,0,2,30,146,24,"2024-10-29"
"25","Russia","Unmanned Combat Aerial Vehicles",14,0,3,1,18,25,"2024-10-29"
"26","Russia","Reconnaissance Unmanned Aerial Vehicles",315,1,175,0,491,26,"2024-10-29"
"27","Russia","Naval Ships and Submarines",21,0,0,7,28,27,"2024-10-29"
"28","Russia","Trucks, Vehicles, and Jeeps",2972,48,579,99,3698,28,"2024-10-29"
"29","Ukraine","All Types",4944,325,1108,538,6915,1,"2024-10-29"
"30","Ukraine","Losses excluding Recon Drones and Trucks - 5510, of which: destroyed: 3909, damaged: 506, abandoned: 310, captured: 785",3909,310,785,506,5510,2,"2024-10-29"
"31","Ukraine","Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 3355, of which: destroyed: 2380, damaged: 219, abandoned: 262, captured: 494",2380,262,494,219,3355,3,"2024-10-29"
"32","Ukraine","Tanks",680,70,139,75,964,4,"2024-10-29"
"33","Ukraine","Armoured Fighting Vehicles",296,11,85,15,407,5,"2024-10-29"
"34","Ukraine","Infantry Fighting Vehicles",778,93,133,60,1064,6,"2024-10-29"
"35","Ukraine","Armoured Personnel Carriers",391,63,107,32,593,7,"2024-10-29"
"36","Ukraine","Mine-Resistant Ambush Protected",235,25,30,37,327,8,"2024-10-29"
"37","Ukraine","Infantry Mobility Vehicles",403,33,133,40,609,9,"2024-10-29"
"38","Ukraine","Command Posts And Communications Stations",20,0,4,0,24,10,"2024-10-29"
"39","Ukraine","Engineering Vehicles And Equipment",131,9,27,23,190,11,"2024-10-29"
"40","Ukraine","Unmanned Ground Vehicles",1,0,0,0,1,12,"2024-10-29"
"41","Ukraine","Self-Propelled Anti-Tank Missile Systems",7,1,10,0,18,13,"2024-10-29"
"42","Ukraine","Artillery Support Vehicles And Equipment",13,0,13,0,26,14,"2024-10-29"
"43","Ukraine","Towed Artillery",132,2,18,75,227,15,"2024-10-29"
"44","Ukraine","Self-Propelled Artillery",324,0,24,72,420,16,"2024-10-29"
"45","Ukraine","Multiple Rocket Launchers",54,0,9,16,79,17,"2024-10-29"
"46","Ukraine","Anti-Aircraft Guns",0,0,4,0,4,18,"2024-10-29"
"47","Ukraine","Self-Propelled Anti-Aircraft Guns",23,1,5,5,34,19,"2024-10-29"
"48","Ukraine","Surface-To-Air Missile Systems
",140,1,6,19,166,20,"2024-10-29"
"49","Ukraine","Radars And Communications Equipment",98,1,13,21,133,21,"2024-10-29"
"50","Ukraine","Jammers And Deception Systems",4,0,1,2,7,22,"2024-10-29"
"51","Ukraine","Aircraft",95,0,1,4,100,23,"2024-10-29"
"52","Ukraine","Helicopters",44,0,3,2,49,24,"2024-10-29"
"53","Ukraine","Unmanned Combat Aerial Vehicles",26,0,1,0,27,25,"2024-10-29"
"54","Ukraine","Reconnaissance Unmanned Aerial Vehicles",278,0,140,1,419,26,"2024-10-29"
"55","Ukraine","Naval Ships",14,0,19,8,41,27,"2024-10-29"
"56","Ukraine","Trucks, Vehicles, and Jeeps",757,15,183,31,986,28,"2024-10-29"
