"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",10463,806,2938,677,14884,1,"2024-03-17"
"2","Russia","Tanks",1858,282,537,150,2827,2,"2024-03-17"
"3","Russia","Armoured Fighting Vehicles",858,101,268,34,1261,3,"2024-03-17"
"4","Russia","Infantry Fighting Vehicles",2577,284,620,139,3620,4,"2024-03-17"
"5","Russia","Armoured Personnel Carriers",272,26,93,18,409,5,"2024-03-17"
"6","Russia","Mine-Resistant Ambush Protected",37,1,10,5,53,6,"2024-03-17"
"7","Russia","Infantry Mobility Vehicles",170,3,51,14,238,7,"2024-03-17"
"8","Russia","Command Posts And Communications Stations",183,2,85,4,274,8,"2024-03-17"
"9","Russia","Engineering Vehicles And Equipment",242,34,152,17,445,9,"2024-03-17"
"10","Russia","Self-Propelled Anti-Tank Missile Systems",18,4,21,1,44,10,"2024-03-17"
"11","Russia","Artillery Support Vehicles And Equipment",60,2,54,0,116,11,"2024-03-17"
"12","Russia","Towed Artillery",204,5,100,43,352,12,"2024-03-17"
"13","Russia","Self-Propelled Artillery",539,7,108,40,694,13,"2024-03-17"
"14","Russia","Multiple Rocket Launchers",272,2,54,32,360,14,"2024-03-17"
"15","Russia","Anti-Aircraft Guns",31,0,18,1,50,15,"2024-03-17"
"16","Russia","Self-Propelled Anti-Aircraft Guns",14,2,8,1,25,16,"2024-03-17"
"17","Russia","Surface-To-Air Missile Systems",155,4,24,31,214,17,"2024-03-17"
"18","Russia","Radars",40,0,10,12,62,18,"2024-03-17"
"19","Russia","Jammers And Deception Systems",57,0,8,11,76,19,"2024-03-17"
"20","Russia","Aircraft",97,0,0,8,105,20,"2024-03-17"
"21","Russia","Helicopters",103,0,2,30,135,21,"2024-03-17"
"22","Russia","Unmanned Combat Aerial Vehicles",11,0,3,0,14,22,"2024-03-17"
"23","Russia","Reconnaissance Unmanned Aerial Vehicles",196,0,141,0,337,23,"2024-03-17"
"24","Russia","Naval Ships and Submarines",16,0,0,5,21,24,"2024-03-17"
"25","Russia","Trucks, Vehicles, and Jeeps",2453,47,571,81,3152,25,"2024-03-17"
"26","Ukraine","All Types",3707,212,992,452,5363,1,"2024-03-17"
"27","Ukraine","Tanks",511,58,131,65,765,2,"2024-03-17"
"28","Ukraine","Armoured Fighting Vehicles",258,8,81,13,360,3,"2024-03-17"
"29","Ukraine","Infantry Fighting Vehicles",640,60,119,56,875,4,"2024-03-17"
"30","Ukraine","Armoured Personnel Carriers",264,34,97,28,423,5,"2024-03-17"
"31","Ukraine","Mine-Resistant Ambush Protected",146,16,11,29,202,6,"2024-03-17"
"32","Ukraine","Infantry Mobility Vehicles",261,8,117,34,420,7,"2024-03-17"
"33","Ukraine","Command Posts And Communications Stations",14,0,4,0,18,8,"2024-03-17"
"34","Ukraine","Engineering Vehicles And Equipment",93,8,26,21,148,9,"2024-03-17"
"35","Ukraine","Self-Propelled Anti-Tank Missile Systems",8,1,12,0,21,10,"2024-03-17"
"36","Ukraine","Artillery Support Vehicles And Equipment",13,0,13,0,26,11,"2024-03-17"
"37","Ukraine","Towed Artillery",101,2,18,66,187,12,"2024-03-17"
"38","Ukraine","Self-Propelled Artillery",215,0,24,68,307,13,"2024-03-17"
"39","Ukraine","Multiple Rocket Launchers",38,0,9,13,60,14,"2024-03-17"
"40","Ukraine","Anti-Aircraft Guns",0,0,4,0,4,15,"2024-03-17"
"41","Ukraine","Self-Propelled Anti-Aircraft Guns",6,1,3,1,11,16,"2024-03-17"
"42","Ukraine","Surface-To-Air Missile Systems
",117,1,6,16,140,17,"2024-03-17"
"43","Ukraine","Radars And Communications Equipment",73,1,12,12,98,18,"2024-03-17"
"44","Ukraine","Jammers And Deception Systems",4,0,1,1,6,19,"2024-03-17"
"45","Ukraine","Aircraft",79,0,1,1,81,20,"2024-03-17"
"46","Ukraine","Helicopters",36,0,3,1,40,21,"2024-03-17"
"47","Ukraine","Unmanned Combat Aerial Vehicles",26,0,1,0,27,22,"2024-03-17"
"48","Ukraine","Reconnaissance Unmanned Aerial Vehicles",170,0,100,1,271,23,"2024-03-17"
"49","Ukraine","Naval Ships",9,0,17,4,30,24,"2024-03-17"
"50","Ukraine","Trucks, Vehicles, and Jeeps",624,14,182,22,842,25,"2024-03-17"
