"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",9965,723,2933,644,14265,1,"2024-02-06"
"2","Russia","Tanks",1776,247,542,149,2714,2,"2024-02-06"
"3","Russia","Armoured Fighting Vehicles",796,85,271,32,1184,3,"2024-02-06"
"4","Russia","Infantry Fighting Vehicles",2359,254,621,130,3364,4,"2024-02-06"
"5","Russia","Armoured Personnel Carriers",263,24,93,15,395,5,"2024-02-06"
"6","Russia","Mine-Resistant Ambush Protected",37,1,10,5,53,6,"2024-02-06"
"7","Russia","Infantry Mobility Vehicles",166,5,51,12,234,7,"2024-02-06"
"8","Russia","Command Posts And Communications Stations",180,2,83,4,269,8,"2024-02-06"
"9","Russia","Engineering Vehicles And Equipment",239,32,149,15,435,9,"2024-02-06"
"10","Russia","Self-Propelled Anti-Tank Missile Systems",18,4,20,1,43,10,"2024-02-06"
"11","Russia","Artillery Support Vehicles And Equipment",58,2,53,0,113,11,"2024-02-06"
"12","Russia","Towed Artillery",198,5,99,38,340,12,"2024-02-06"
"13","Russia","Self-Propelled Artillery",514,7,107,38,666,13,"2024-02-06"
"14","Russia","Multiple Rocket Launchers",261,2,54,30,347,14,"2024-02-06"
"15","Russia","Anti-Aircraft Guns",28,0,17,0,45,15,"2024-02-06"
"16","Russia","Self-Propelled Anti-Aircraft Guns",14,2,8,1,25,16,"2024-02-06"
"17","Russia","Surface-To-Air Missile Systems",147,4,24,30,205,17,"2024-02-06"
"18","Russia","Radars",40,0,10,11,61,18,"2024-02-06"
"19","Russia","Jammers And Deception Systems",52,0,7,11,70,19,"2024-02-06"
"20","Russia","Aircraft",94,0,0,8,102,20,"2024-02-06"
"21","Russia","Helicopters",104,0,2,29,135,21,"2024-02-06"
"22","Russia","Unmanned Combat Aerial Vehicles",11,0,3,0,14,22,"2024-02-06"
"23","Russia","Reconnaissance Unmanned Aerial Vehicles",183,0,137,0,320,23,"2024-02-06"
"24","Russia","Naval Ships and Submarines",14,0,0,7,21,24,"2024-02-06"
"25","Russia","Trucks, Vehicles, and Jeeps",2416,46,574,77,3113,25,"2024-02-06"
"26","Ukraine","All Types",3520,199,957,423,5099,1,"2024-02-06"
"27","Ukraine","Tanks",494,53,130,63,740,2,"2024-02-06"
"28","Ukraine","Armoured Fighting Vehicles",250,8,81,11,350,3,"2024-02-06"
"29","Ukraine","Infantry Fighting Vehicles",616,59,114,50,839,4,"2024-02-06"
"30","Ukraine","Armoured Personnel Carriers",246,30,93,25,394,5,"2024-02-06"
"31","Ukraine","Mine-Resistant Ambush Protected",143,17,11,28,199,6,"2024-02-06"
"32","Ukraine","Infantry Mobility Vehicles",252,6,115,34,407,7,"2024-02-06"
"33","Ukraine","Command Posts And Communications Stations",14,0,4,0,18,8,"2024-02-06"
"34","Ukraine","Engineering Vehicles And Equipment",84,7,26,21,138,9,"2024-02-06"
"35","Ukraine","Self-Propelled Anti-Tank Missile Systems",8,1,12,0,21,10,"2024-02-06"
"36","Ukraine","Artillery Support Vehicles And Equipment",11,0,13,0,24,11,"2024-02-06"
"37","Ukraine","Towed Artillery",99,2,18,64,183,12,"2024-02-06"
"38","Ukraine","Self-Propelled Artillery",198,0,23,61,282,13,"2024-02-06"
"39","Ukraine","Multiple Rocket Launchers",35,0,8,10,53,14,"2024-02-06"
"40","Ukraine","Anti-Aircraft Guns",0,0,4,0,4,15,"2024-02-06"
"41","Ukraine","Self-Propelled Anti-Aircraft Guns",5,1,3,1,10,16,"2024-02-06"
"42","Ukraine","Surface-To-Air Missile Systems
",110,1,6,16,133,17,"2024-02-06"
"43","Ukraine","Radars And Communications Equipment",64,1,11,11,87,18,"2024-02-06"
"44","Ukraine","Jammers And Deception Systems",3,0,1,1,5,19,"2024-02-06"
"45","Ukraine","Aircraft",77,0,1,1,79,20,"2024-02-06"
"46","Ukraine","Helicopters",33,0,3,1,37,21,"2024-02-06"
"47","Ukraine","Unmanned Combat Aerial Vehicles",26,0,0,0,26,22,"2024-02-06"
"48","Ukraine","Reconnaissance Unmanned Aerial Vehicles",152,0,82,1,235,23,"2024-02-06"
"49","Ukraine","Naval Ships",9,0,17,2,28,24,"2024-02-06"
"50","Ukraine","Trucks, Vehicles, and Jeeps",589,13,181,21,804,25,"2024-02-06"
