"","country","equipment_type","destroyed","abandoned","captured","damaged","type_total","row_id","Date"
"1","Russia","All Types",5708,307,2761,243,9019,1,"2023-02-05"
"2","Russia","Tanks",990,60,546,77,1673,2,"2023-02-05"
"3","Russia","Armoured Fighting Vehicles",477,25,258,12,772,3,"2023-02-05"
"4","Russia","Infantry Fighting Vehicles",1263,90,592,58,2003,4,"2023-02-05"
"5","Russia","Armoured Personnel Carriers",182,12,96,5,295,5,"2023-02-05"
"6","Russia","Mine-Resistant Ambush Protected",29,1,10,4,44,6,"2023-02-05"
"7","Russia","Infantry Mobility Vehicles",123,1,50,2,176,7,"2023-02-05"
"8","Russia","Command Posts And Communications Stations",128,4,93,0,225,8,"2023-02-05"
"9","Russia","Engineering Vehicles And Equipment",120,38,106,4,268,9,"2023-02-05"
"10","Russia","Self-Propelled Anti-Tank Missile Systems",13,4,19,0,36,10,"2023-02-05"
"11","Russia","Artillery Support Vehicles And Equipment",41,2,49,0,92,11,"2023-02-05"
"12","Russia","Towed Artillery",59,5,93,7,164,12,"2023-02-05"
"13","Russia","Self-Propelled Artillery",209,9,104,9,331,13,"2023-02-05"
"14","Russia","Multiple Rocket Launchers",116,2,50,3,171,14,"2023-02-05"
"15","Russia","Anti-Aircraft Guns",3,0,13,0,16,15,"2023-02-05"
"16","Russia","Self-Propelled Anti-Aircraft Guns",12,3,8,0,23,16,"2023-02-05"
"17","Russia","Surface-To-Air Missile Systems",61,6,22,2,91,17,"2023-02-05"
"18","Russia","Radars",11,0,9,1,21,18,"2023-02-05"
"19","Russia","Jammers And Deception Systems",14,0,6,2,22,19,"2023-02-05"
"20","Russia","Aircraft",64,0,0,5,69,20,"2023-02-05"
"21","Russia","Helicopters",64,0,1,10,75,21,"2023-02-05"
"22","Russia","Unmanned Combat Aerial Vehicles",6,0,1,0,7,22,"2023-02-05"
"23","Russia","Reconnaissance Unmanned Aerial Vehicles",88,0,89,0,177,23,"2023-02-05"
"24","Russia","Naval Ships",8,0,0,4,12,24,"2023-02-05"
"25","Russia","Trucks, Vehicles and Jeeps",1626,53,545,35,2259,25,"2023-02-05"
"26","Ukraine","All Types",1835,74,869,137,2915,1,"2023-02-05"
"27","Ukraine","Tanks",271,17,144,29,461,2,"2023-02-05"
"28","Ukraine","Armoured Fighting Vehicles",177,5,75,3,260,3,"2023-02-05"
"29","Ukraine","Infantry Fighting Vehicles",334,27,101,11,473,4,"2023-02-05"
"30","Ukraine","Armoured Personnel Carriers",122,8,86,11,227,5,"2023-02-05"
"31","Ukraine","Mine-Resistant Ambush Protected",24,5,5,7,41,6,"2023-02-05"
"32","Ukraine","Infantry Mobility Vehicles",140,3,117,13,273,7,"2023-02-05"
"33","Ukraine","Command Posts And Communications Stations",5,0,3,0,8,8,"2023-02-05"
"34","Ukraine","Engineering Vehicles And Equipment",20,0,22,0,42,9,"2023-02-05"
"35","Ukraine","Self-Propelled Anti-Tank Missile Systems",8,1,12,0,21,10,"2023-02-05"
"36","Ukraine","Artillery Support Vehicles And Equipment",10,0,12,0,22,11,"2023-02-05"
"37","Ukraine","Towed Artillery",61,3,17,17,98,12,"2023-02-05"
"38","Ukraine","Self-Propelled Artillery",65,0,27,17,109,13,"2023-02-05"
"39","Ukraine","Multiple Rocket Launchers",26,0,8,2,36,14,"2023-02-05"
"40","Ukraine","Anti-Aircraft Guns",0,0,4,0,4,15,"2023-02-05"
"41","Ukraine","Self-Propelled Anti-Aircraft Guns
",0,0,3,1,4,16,"2023-02-05"
"42","Ukraine","Surface-To-Air Missile Systems
",77,1,7,3,88,17,"2023-02-05"
"43","Ukraine","Radars And Communications Equipment",31,1,11,5,48,18,"2023-02-05"
"44","Ukraine","Jammers And Deception Systems",0,0,1,0,1,19,"2023-02-05"
"45","Ukraine","Aircraft",56,0,1,0,57,20,"2023-02-05"
"46","Ukraine","Helicopters",25,0,3,1,29,21,"2023-02-05"
"47","Ukraine","Unmanned Combat Aerial Vehicles",15,0,0,0,15,22,"2023-02-05"
"48","Ukraine","Unmanned Aerial Vehicles",29,0,29,0,58,23,"2023-02-05"
"49","Ukraine","Naval Ships",8,0,16,1,25,24,"2023-02-05"
"50","Ukraine","Trucks, Vehicles and Jeeps",326,4,166,15,511,25,"2023-02-05"
