"","country","origin","system","status","url","date_recorded","sysID","imageID","statusID","matID","Date"
"11","Russia","Soviet Union","6 Unknown T-54/55","destroyed","https://i.postimg.cc/W1xGZH5r/1058-T-54-or-55-destr-17-08-24.jpg","2024-08-18",4,10,1,"7-4101","08/18/2024"
"1888","Russia","Russia","Unknown T-72","destroyed","https://i.postimg.cc/gJW3S6F2/1060-unkn-t72-destr-17-08-24.jpg","2024-08-18",26,1709,1,"7-2617091","08/18/2024"
"2883","Russia","Russia","T-80BVM Obr. 2022","destroyed","https://i.postimg.cc/RFLKjV4Q/1059-T-80-BVM-Obr-2022-destr-17-08-24.jpg","2024-08-18",36,2577,1,"7-3625771","08/18/2024"
"3545","Russia","Russia","419 Unknown tank","abandoned","https://i.postimg.cc/65jLW3RM/1055-Unknown-tank-aband-24-07-24.jpg","2024-08-18",42,3147,3,"7-4231473","08/18/2024"
"3546","Russia","Russia","419 Unknown tank","abandoned","https://i.postimg.cc/8CWhmmYY/1056-Unknown-tank-aband-24-07-24.jpg","2024-08-18",42,3148,3,"7-4231483","08/18/2024"
"3547","Russia","Russia","419 Unknown tank","damaged","https://i.postimg.cc/9QDPrhYC/1057-unkn-tank-dam-aband-14-08-24.jpg","2024-08-18",42,3149,2,"7-4231492","08/18/2024"
"3548","Russia","Russia","419 Unknown tank","abandoned","https://i.postimg.cc/9QDPrhYC/1057-unkn-tank-dam-aband-14-08-24.jpg","2024-08-18",42,3149,3,"7-4231493","08/18/2024"
"4266","Russia","Soviet Union","MT-LB","destroyed","https://i.postimg.cc/pr7TSghJ/1050-MT-LB-destr-16-08-24.jpg","2024-08-18",52,3850,1,"7-5238501","08/18/2024"
"12368","Russia","Soviet Union","214 152mm 2S19 Msta-S","damaged","https://i.postimg.cc/Nf3Fkvwg/1053-152mm-2-S19-Msta-S-dam-aband-15-08-24.jpg","2024-08-18",265,11218,2,"7-265112182","08/18/2024"
"12369","Russia","Soviet Union","214 152mm 2S19 Msta-S","abandoned","https://i.postimg.cc/Nf3Fkvwg/1053-152mm-2-S19-Msta-S-dam-aband-15-08-24.jpg","2024-08-18",265,11218,3,"7-265112183","08/18/2024"
"12705","Russia","Soviet Union","237 122mm BM-21 Grad","destroyed","https://i.postimg.cc/HWPVj7Z8/1051-122mm-2-B17-BM-21-1-for-9-K51-Grad-destr-16-08-24.jpg","2024-08-18",270,11537,1,"7-270115371","08/18/2024"
"13240","Russia","Russia","27 Pantsir-S1","destroyed","https://i.postimg.cc/HscjMsRZ/1052-72-V6-combat-vehicle-for-96-K6-Pantsir-S1-destr-14-07-24.jpg","2024-08-18",305,12018,1,"7-305120181","08/18/2024"
"15030","Russia","Russia","Ural-4320","destroyed","https://i.postimg.cc/LsRsGkXw/1054-Ural-4320-destr-06-08-24.jpg","2024-08-18",456,13726,1,"7-456137261","08/18/2024"
"19492","Ukraine","Germany","Marder 1A3","destroyed","https://i.postimg.cc/D0Lnpt7s/2021-Marder-1-A3-destr-16-08-24.jpg","2024-08-18",562,17799,1,"380-562177991","08/18/2024"
"19681","Ukraine","Soviet Union","BTR-60PB","destroyed","https://i.postimg.cc/TwZT9Rvf/2023-BTR-60-PB-destr-16-08-24.jpg","2024-08-18",566,17973,1,"380-566179731","08/18/2024"
"21713","Ukraine","Poland","155mm AHS Krab","destroyed","https://i.postimg.cc/8k6pCrL5/2020-155mm-AHS-Krab-destr-16-08-24.jpg","2024-08-18",702,19876,1,"380-702198761","08/18/2024"
"21984","Ukraine","Soviet Union","1 5P73 launcher (for S-125-2D 'Pechora-2D')","destroyed","https://i.postimg.cc/50HxLXGs/2022-5-P73-launcher-for-S-125-2-D-Pechora-2-D-destr-16-08-24.jpg","2024-08-18",737,20142,1,"380-737201421","08/18/2024"
