"","country","origin","system","status","url","date_recorded","sysID","imageID","statusID","matID","Date"
"2062","Russia","Russia","39 T-90M","destroyed","https://i.postimg.cc/fyqzxcvW/27.png","2023-09-13",35,1865,1,"7-3518651","09/13/2023"
"2295","Russia","Russia","271 Unknown tank","destroyed","https://i.postimg.cc/3wNGffHX/337.png","2023-09-13",36,2090,1,"7-3620901","09/13/2023"
"2665","Russia","Soviet Union","MT-LB","destroyed","https://twitter.com/naalsio26/status/1701717302545174632","2023-09-13",45,2432,1,"7-4524321","09/13/2023"
"3782","Russia","Russia","BMP-1AM","damaged","https://i.postimg.cc/3rnkfHx6/548.png","2023-09-13",61,3440,2,"7-6134402","09/13/2023"
"3783","Russia","Russia","BMP-1AM","abandoned","https://i.postimg.cc/3rnkfHx6/548.png","2023-09-13",61,3440,4,"7-6134404","09/13/2023"
"4382","Russia","Soviet Union","970 BMP-2(K)","destroyed","https://i.postimg.cc/k5LHm5v5/269.png","2023-09-13",62,4000,1,"7-6240001","09/13/2023"
"4383","Russia","Soviet Union","970 BMP-2(K)","destroyed","https://i.postimg.cc/7ZKvpDRC/276.png","2023-09-13",62,4001,1,"7-6240011","09/13/2023"
"4482","Russia","Soviet Union","970 BMP-2(K)","damaged","https://i.postimg.cc/s2zyRwj8/328.png","2023-09-13",62,4062,2,"7-6240622","09/13/2023"
"4483","Russia","Soviet Union","970 BMP-2(K)","abandoned","https://i.postimg.cc/s2zyRwj8/328.png","2023-09-13",62,4062,4,"7-6240624","09/13/2023"
"5823","Russia","Russia","489 BTR-82A(M)","destroyed","https://i.postimg.cc/CLhjdNRy/260.png","2023-09-13",71,5285,1,"7-7152851","09/13/2023"
"5824","Russia","Russia","489 BTR-82A(M)","destroyed","https://twitter.com/naalsio26/status/1702074560210743589","2023-09-13",71,5286,1,"7-7152861","09/13/2023"
"6905","Russia","Soviet Union","BTS-4A armoured recovery vehicle","damaged","https://i.postimg.cc/R0LsJTcj/429.png","2023-09-13",135,6253,2,"7-13562532","09/13/2023"
"7427","Russia","Soviet Union","122mm D-30 howitzer","damaged","https://i.postimg.cc/L6kyMdBp/76.png","2023-09-13",200,6727,2,"7-20067272","09/13/2023"
"7642","Russia","Soviet Union","35 120mm 2S9 Nona","destroyed","https://postimg.cc/Z9YpS4WL","2023-09-13",205,6924,1,"7-20569241","09/13/2023"
"7643","Russia","Soviet Union","35 120mm 2S9 Nona","destroyed","https://postimg.cc/r0BDKkw3","2023-09-13",205,6925,1,"7-20569251","09/13/2023"
"7714","Russia","Soviet Union","122mm 2S1 Gvozdika","destroyed","https://i.postimg.cc/g0ZM4DyS/298.png","2023-09-13",208,6993,1,"7-20869931","09/13/2023"
"8199","Russia","Soviet Union","162 122mm BM-21 Grad","destroyed","https://i.postimg.cc/wvDGxV7y/257.png","2023-09-13",216,7453,1,"7-21674531","09/13/2023"
"8254","Russia","Soviet Union","122mm 9P138 Grad-1","damaged","https://i.postimg.cc/4yD1RPnn/41.png","2023-09-13",217,7502,2,"7-21775022","09/13/2023"
"8693","Russia","Soviet Union","Su-24M strike aircraft","destroyed","https://i.postimg.cc/zGFYqncP/42.png","2023-09-13",291,7895,1,"7-29178951","09/13/2023"
"9132","Russia","Russia","Project 636.3 Improved Kilo-class submarine","damaged","https://twitter.com/UAWeapons/status/1701853408108351818","2023-09-13",334,8317,2,"7-33483172","09/13/2023"
"9140","Russia","Poland","Project 775 Ropucha-class landing ship","damaged","https://twitter.com/UAWeapons/status/1701917293633028509","2023-09-13",338,8325,2,"7-33883252","09/13/2023"
"9783","Russia","Russia","788 Ural-4320","destroyed","https://i.postimg.cc/9MHnW2Mt/7.png","2023-09-13",356,8924,1,"7-35689241","09/13/2023"
"10929","Russia","Russia","860 KamAZ 6x6","destroyed","https://i.postimg.cc/nhYTfP5N/225.png","2023-09-13",369,9970,1,"7-36999701","09/13/2023"
"11986","Ukraine","Ukraine","T-64BV Zr. 2017","destroyed","https://i.postimg.cc/xjb80bfv/380.png","2023-09-13",398,10889,1,"380-398108891","09/13/2023"
"13561","Ukraine","Soviet Union","107 BTR-80","captured","https://i.postimg.cc/HnrNbgLK/653.png","2023-09-13",444,12356,3,"380-444123563","09/13/2023"
"15005","Ukraine","Soviet Union","ST-68U radar","destroyed","https://twitter.com/UAWeapons/status/1701992097958465919","2023-09-13",602,13705,1,"380-602137051","09/13/2023"
"15547","Ukraine","Soviet Union","107 GAZ-66","destroyed","https://i.postimg.cc/SKj1B46K/6530.png","2023-09-13",677,14234,1,"380-677142341","09/13/2023"
"15548","Ukraine","Soviet Union","107 GAZ-66","destroyed","https://i.postimg.cc/1tt7ZQDt/438.png","2023-09-13",677,14235,1,"380-677142351","09/13/2023"
