,country,origin,system,status,url,sysID,imageID,statusID,matID,Date
28,Russia,Soviet Union,T-72B,destroyed,https://i.postimg.cc/13Sh2Bf1/581.png,4,27,1,7-4271,03/18/2022
61,Russia,Russia,T-72B Obr. 1989,damaged,https://i.postimg.cc/Sx58mgzj/480.png,5,57,2,7-5572,03/18/2022
66,Russia,Russia,T-72B Obr. 1989,captured,https://i.postimg.cc/QdD8JTw6/78.png,5,62,3,7-5623,03/18/2022
78,Russia,Russia,T-72B3,abandoned,https://i.postimg.cc/C5JhNWxL/d31.jpg,6,74,4,7-6744,03/18/2022
141,Russia,Russia,T-72B3 Obr. 2016,captured,https://i.postimg.cc/8Pz7Gmn9/4289.png,7,134,3,7-71343,03/18/2022
153,Russia,Soviet Union,T-80BV,captured,https://i.postimg.cc/x1wjXw9J/3dj.png,8,146,3,7-81463,03/18/2022
201,Russia,Russia,T-80BVM,destroyed,https://i.postimg.cc/DzysMK3J/t1f.png,11,190,1,7-111901,03/18/2022
202,Russia,Russia,T-80BVM,destroyed,https://i.postimg.cc/QxhMbJ3V/a1.png,11,191,1,7-111911,03/18/2022
247,Russia,Russia,Unknown tank,abandoned,https://i.postimg.cc/L67vXhmv/541.jpg,13,234,4,7-132344,03/18/2022
251,Russia,Soviet Union,BRM-1K,destroyed,https://i.postimg.cc/QVLrdHRK/6880.png,14,238,1,7-142381,03/18/2022
276,Russia,Soviet Union,MT-LB,destroyed,https://i.postimg.cc/QNFfrp3V/332.jpg,16,263,1,7-162631,03/18/2022
293,Russia,Soviet Union,MT-LB,abandoned,https://i.postimg.cc/3RqpkBLf/329.png,16,279,4,7-162794,03/18/2022
294,Russia,Soviet Union,MT-LB,abandoned,https://i.postimg.cc/Gp549LKJ/h24.png,16,280,4,7-162804,03/18/2022
333,Russia,Soviet Union,MT-LB,captured,https://i.postimg.cc/Rh92LGYG/578.png,16,319,3,7-163193,03/18/2022
334,Russia,Soviet Union,MT-LB,captured,https://i.postimg.cc/NFpFq3xL/f5.png,16,320,3,7-163203,03/18/2022
342,Russia,Soviet Union,MT-LBu,destroyed,https://i.postimg.cc/4dJshTDd/g41.png,20,328,1,7-203281,03/18/2022
350,Russia,Soviet Union,MT-LBu,captured,https://i.postimg.cc/QdsVWrSW/4311.png,20,336,3,7-203363,03/18/2022
361,Russia,Soviet Union,9P149 Shturm-S ATGM carrier,destroyed,https://i.postimg.cc/bJcwNx58/4431.jpg,25,347,1,7-253471,03/18/2022
362,Russia,Soviet Union,9P149 Shturm-S ATGM carrier,destroyed,https://i.postimg.cc/NGZGpZTN/4900.png,25,348,1,7-253481,03/18/2022
366,Russia,Soviet Union,9P149 Shturm-S ATGM carrier,captured,https://i.postimg.cc/x1RP0Bm9/60.png,25,352,3,7-253523,03/18/2022
369,Russia,Russia,R-149MA1 unified command and staff vehicle,destroyed,https://i.postimg.cc/0NQ0rbkQ/39.jpg,27,355,1,7-273551,03/18/2022
383,Russia,Russia,TZM-T reloader vehicle (for TOS-1A),abandoned,https://i.postimg.cc/T20m5nwc/5422.png,30,367,4,7-303674,03/18/2022
384,Russia,Russia,TZM-T reloader vehicle (for TOS-1A),destroyed,https://i.postimg.cc/T20m5nwc/5422.png,30,367,1,7-303671,03/18/2022
407,Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/pVJm0S9H/u4.jpg,33,390,1,7-333901,03/18/2022
421,Russia,Soviet Union,BMP-1(P),damaged,https://postimg.cc/DJp7JbvH,34,404,2,7-344042,03/18/2022
437,Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/0j9NCj2K/f24.png,35,419,1,7-354191,03/18/2022
466,Russia,Soviet Union,BMP-2,destroyed,https://postimg.cc/ftQK4jpK,35,448,1,7-354481,03/18/2022
467,Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/8PBwj8S7/7i.png,35,449,1,7-354491,03/18/2022
468,Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/NFnF13Mq/v4.jpg,35,450,1,7-354501,03/18/2022
505,Russia,Soviet Union,BMP-2,captured,https://i.postimg.cc/D0F4Kdkp/1d.png,35,482,3,7-354823,03/18/2022
