"","country","origin","system","status","url","date_recorded","sysID","imageID","statusID","matID","Date"
"430","Russia","Soviet Union","T-72B","destroyed","https://twitter.com/naalsio26/status/1716126930477428823","2023-10-24",13,407,1,"7-134071","10/24/2023"
"431","Russia","Soviet Union","T-72B","destroyed","https://i.postimg.cc/SxN0MQHj/1007-t72b-destr-23-10-23.jpg","2023-10-24",13,408,1,"7-134081","10/24/2023"
"904","Russia","Russia","347 T-72B3","destroyed","https://i.postimg.cc/Fsx5zkW2/1015-t72b3-destr-23-10-23.jpg","2023-10-24",17,840,1,"7-178401","10/24/2023"
"1410","Russia","Russia","Unknown T-72","destroyed","https://i.postimg.cc/wTzY9QVX/1009-unkn-t72-destr-23-10-23.jpg","2023-10-24",21,1290,1,"7-2112901","10/24/2023"
"1698","Russia","Soviet Union","T-80BV","destroyed","https://i.postimg.cc/5N51zR0K/1030-t80bv-destr-08-10-23.jpg","2023-10-24",23,1565,1,"7-2315651","10/24/2023"
"2030","Russia","Russia","102 T-80BVM","destroyed","https://i.postimg.cc/rsXX01LL/1036-T-80-BVM-destr-29-09-23.jpg","2023-10-24",29,1842,1,"7-2918421","10/24/2023"
"2412","Russia","Russia","287 Unknown tank","destroyed","https://i.postimg.cc/X764pbVy/1026-unkn-tank-destr-10-10-23.jpg","2023-10-24",36,2192,1,"7-3621921","10/24/2023"
"2413","Russia","Russia","287 Unknown tank","destroyed","https://i.postimg.cc/C1fpxvXN/1043-Unknown-tank-destr-09-10-23.jpg","2023-10-24",36,2193,1,"7-3621931","10/24/2023"
"2460","Russia","Russia","287 Unknown tank","abandoned","https://i.postimg.cc/xjz9fCS2/1039-unkn-tank-aband-23-10-23.jpg","2023-10-24",36,2226,4,"7-3622264","10/24/2023"
"3760","Russia","Soviet Union","BMP-1(P)","destroyed","https://i.postimg.cc/zBtMjgMV/1001-bmp1-destr-22-10-23.jpg","2023-10-24",63,3440,1,"7-6334401","10/24/2023"
"3761","Russia","Soviet Union","BMP-1(P)","destroyed","https://i.postimg.cc/y84GvBfX/1014-bmp1-destr-23-10-23.jpg","2023-10-24",63,3441,1,"7-6334411","10/24/2023"
"3762","Russia","Soviet Union","BMP-1(P)","destroyed","https://i.postimg.cc/QCFznMGS/1020-bmp1-destr-23-10-23.jpg","2023-10-24",63,3442,1,"7-6334421","10/24/2023"
"4611","Russia","Soviet Union","1021 BMP-2(K)","destroyed","https://i.postimg.cc/pTX4zZsw/1010-2x-bmp2-destr-22-10-23.jpg","2023-10-24",65,4200,1,"7-6542001","10/24/2023"
"4612","Russia","Soviet Union","1021 BMP-2(K)","destroyed","https://i.postimg.cc/x8BZrS9Q/1012-2x-bmp2-destr-22-10-23.jpg","2023-10-24",65,4201,1,"7-6542011","10/24/2023"
"4613","Russia","Soviet Union","1021 BMP-2(K)","destroyed","https://i.postimg.cc/CLftGd4x/1022-BMP-2-K-destr-16-10-23.jpg","2023-10-24",65,4202,1,"7-6542021","10/24/2023"
"4636","Russia","Soviet Union","1021 BMP-2(K)","damaged","https://i.postimg.cc/brS69FkB/1038-BMP-2-K-dam-22-10-23.jpg","2023-10-24",65,4222,2,"7-6542222","10/24/2023"
"4985","Russia","Russia","BMP-2M Berezhok","destroyed","https://i.postimg.cc/jSHF19mV/1011-bmp2m-destr-22-10-23.jpg","2023-10-24",66,4491,1,"7-6644911","10/24/2023"
"5005","Russia","Russia","BMP-2 675-sb3KDZ","destroyed","https://i.postimg.cc/xCCpcdCY/1027-BMP-2-675-sb3-KDZ-destr-10-10-23.jpg","2023-10-24",67,4509,1,"7-6745091","10/24/2023"
"5006","Russia","Russia","BMP-2 675-sb3KDZ","destroyed","https://i.postimg.cc/vBNq9dgn/1028-BMP-2-675-sb3-KDZ-btr82a-destr-10-10-23.jpg","2023-10-24",67,4510,1,"7-6745101","10/24/2023"
"6112","Russia","Russia","517 BTR-82A(M)","destroyed","https://i.postimg.cc/vBNq9dgn/1028-BMP-2-675-sb3-KDZ-btr82a-destr-10-10-23.jpg","2023-10-24",74,4510,1,"7-7445101","10/24/2023"
"6113","Russia","Russia","517 BTR-82A(M)","destroyed","https://i.postimg.cc/d0nSsCJ4/1025-btr82a-destr-19-10-23.jpg","2023-10-24",74,5538,1,"7-7455381","10/24/2023"
"6114","Russia","Russia","517 BTR-82A(M)","destroyed","https://i.postimg.cc/k57pPsP2/1017-BTR-82-A-destr-06-08-23.jpg","2023-10-24",74,5539,1,"7-7455391","10/24/2023"
"6275","Russia","Russia","517 BTR-82A(M)","captured","https://i.postimg.cc/RCYyJwKY/1002-btr82a-capt-30-11-22.jpg","2023-10-24",74,5670,3,"7-7456703","10/24/2023"
"9232","Russia","Russia","Mi-8 transport helicopter","destroyed","https://i.postimg.cc/RZT5DJxM/1000-mi-8mtv5-destr-22-10-23.jpg","2023-10-24",313,8379,1,"7-31383791","10/24/2023"
"12664","Ukraine","Soviet Union","T-72 'Ural'","destroyed","https://i.postimg.cc/QMrpyvmG/2001-T-72-Ural-destr-04-06-23.jpg","2023-10-24",418,11506,1,"380-418115061","10/24/2023"
"13566","Ukraine","Soviet Union","BMP-1(P)","destroyed","https://i.postimg.cc/1t50PTdg/2016-BMP-1-P-destr-26-07-23.jpg","2023-10-24",63,12355,1,"380-63123551","10/24/2023"
"14464","Ukraine","Australia","Bushmaster Protected Mobility Vehicle","destroyed","https://i.postimg.cc/15PFZbNy/2000-Bushmaster-destr-20-02-23.jpg","2023-10-24",478,13165,1,"380-478131651","10/24/2023"
"15239","Ukraine","United States","155mm M777A2 howitzer","destroyed","https://i.postimg.cc/qRcwM4mG/2004-m777-destr-20-10-23.jpg","2023-10-24",564,13884,1,"380-564138841","10/24/2023"
"15240","Ukraine","United States","155mm M777A2 howitzer","destroyed","https://i.postimg.cc/D02gSHH3/2007-m777-destr-19-10-23.jpg","2023-10-24",564,13885,1,"380-564138851","10/24/2023"
"15362","Ukraine","Soviet Union","82 122mm 2S1 Gvozdika","destroyed","https://i.postimg.cc/W4kSCMgC/2002-2-S1-Gvozdika-destr-01-08-23.jpg","2023-10-24",571,14004,1,"380-571140041","10/24/2023"
"15363","Ukraine","Soviet Union","82 122mm 2S1 Gvozdika","destroyed","https://i.postimg.cc/gJb4WnKJ/2005-2-S1-Gvozdika-destr-17-10-23.jpg","2023-10-24",571,14005,1,"380-571140051","10/24/2023"
