"","country","origin","system","status","url","sysID","imageID","statusID","matID","Date"
"98","Russia","Russia","T-80BVM","captured","https://i.postimg.cc/wM9Q15Cv/57.jpg",11,91,2,"7-11912","2022-03-05"
"102","Russia","Russia","T-90A","destroyed","https://i.postimg.cc/DfMxS74q/bp.png",12,95,3,"7-12953","2022-03-05"
"109","Russia","Russia","T-90A","captured","https://i.postimg.cc/85Vs1vt5/v6.jpg",12,100,2,"7-121002","2022-03-05"
"110","Russia","Russia","T-90A","captured","https://i.postimg.cc/fWVW6BwK/v8.jpg",12,101,2,"7-121012","2022-03-05"
"113","Russia","Russia","Unknown tank","abandoned","https://i.postimg.cc/j23fFqPt/875.jpg",13,104,4,"7-131044","2022-03-05"
"124","Russia","Soviet Union","MT-LB","destroyed","https://i.postimg.cc/nLRctZ4r/d6.png",16,115,3,"7-161153","2022-03-05"
"125","Russia","Soviet Union","MT-LB","destroyed","https://i.postimg.cc/W4x4DFVB/54.jpg",16,116,3,"7-161163","2022-03-05"
"152","Russia","Soviet Union","MT-LB","captured","https://i.postimg.cc/yxYBvtqz/432.png",16,142,2,"7-161422","2022-03-05"
"153","Russia","Soviet Union","MT-LB","captured","https://i.postimg.cc/g0ZTbDyL/Screenshot-8648.png",16,143,2,"7-161432","2022-03-05"
"154","Russia","Soviet Union","MT-LB","captured","https://i.postimg.cc/prrV2r2S/c1.png",16,144,2,"7-161442","2022-03-05"
"155","Russia","Soviet Union","MT-LB","captured","https://i.postimg.cc/kGHJDCGg/c2.png",16,145,2,"7-161452","2022-03-05"
"156","Russia","Soviet Union","MT-LB","captured","https://i.postimg.cc/FRzrgz2x/y1.jpg",16,146,2,"7-161462","2022-03-05"
"158","Russia","Soviet Union","MT-LB with ZU-23 AA gun","destroyed","https://i.postimg.cc/TPDQzj54/g89.png",17,148,3,"7-171483","2022-03-05"
"177","Russia","Russia","R-149MA1 unified command and staff vehicle","captured","https://i.postimg.cc/SxdymMYS/f432.png",22,166,2,"7-221662","2022-03-05"
"189","Russia","Soviet Union","BMP-1(P)","destroyed","https://i.postimg.cc/cLjxX33H/h8.png",27,178,3,"7-271783","2022-03-05"
"190","Russia","Soviet Union","BMP-1(P)","destroyed","https://i.postimg.cc/YSKxYwgj/12.jpg",27,179,3,"7-271793","2022-03-05"
"191","Russia","Soviet Union","BMP-1(P)","destroyed","https://i.postimg.cc/jjbzC407/79p.jpg",27,180,3,"7-271803","2022-03-05"
"194","Russia","Soviet Union","BMP-1(P)","captured","https://i.postimg.cc/jjbzC407/79p.jpg",27,180,2,"7-271802","2022-03-05"
"207","Russia","Soviet Union","BMP-2","destroyed","https://i.postimg.cc/mDcppvGx/1f7.png",28,195,3,"7-281953","2022-03-05"
"208","Russia","Soviet Union","BMP-2","destroyed","https://i.postimg.cc/RFR8H79h/j9.jpg",28,196,3,"7-281963","2022-03-05"
"209","Russia","Soviet Union","BMP-2","destroyed","https://postimg.cc/9RNXMsXq",28,197,3,"7-281973","2022-03-05"
"234","Russia","Soviet Union","BMP-2","captured","https://i.postimg.cc/dtnX1m6x/mp.jpg",28,217,2,"7-282172","2022-03-05"
"235","Russia","Soviet Union","BMP-2","captured","https://i.postimg.cc/fRLP0tgT/mpp.png",28,218,2,"7-282182","2022-03-05"
"236","Russia","Soviet Union","BMP-2","captured","https://i.postimg.cc/zDWm7gjd/5g8.png",28,219,2,"7-282192","2022-03-05"
"240","Russia","Russia","BMP-3","destroyed","https://i.postimg.cc/Bv2RqWVx/j7.png",30,223,3,"7-302233","2022-03-05"
"241","Russia","Russia","BMP-3","damaged","https://i.postimg.cc/HxnCghHt/446.jpg",30,224,1,"7-302241","2022-03-05"
"242","Russia","Russia","BMP-3","captured","https://i.postimg.cc/HxnCghHt/446.jpg",30,224,2,"7-302242","2022-03-05"
"243","Russia","Russia","BMP-3","captured","https://i.postimg.cc/nzpCGZ4h/579.png",30,225,2,"7-302252","2022-03-05"
"244","Russia","Russia","BMP-3","captured","https://i.postimg.cc/KYsHnvSn/38.png",30,226,2,"7-302262","2022-03-05"
"252","Russia","Soviet Union","BMD-2","captured","https://i.postimg.cc/k512QQRG/49.jpg",31,234,2,"7-312342","2022-03-05"
"253","Russia","Soviet Union","BMD-2","destroyed","https://i.postimg.cc/k512QQRG/49.jpg",31,234,3,"7-312343","2022-03-05"
"254","Russia","Soviet Union","BMD-2","destroyed","https://i.postimg.cc/gJjhXYsC/h9.jpg",31,235,3,"7-312353","2022-03-05"
"255","Russia","Soviet Union","BMD-2","destroyed","https://i.postimg.cc/2yx8Q5mk/j5.jpg",31,236,3,"7-312363","2022-03-05"
"256","Russia","Soviet Union","BMD-2","destroyed","https://i.postimg.cc/44vdkWcD/j6.jpg",31,237,3,"7-312373","2022-03-05"
"257","Russia","Soviet Union","BMD-2","destroyed","https://i.postimg.cc/8Ptzsstw/j7.jpg",31,238,3,"7-312383","2022-03-05"
"258","Russia","Soviet Union","BMD-2","destroyed","https://i.postimg.cc/mgk29Rn4/j8.jpg",31,239,3,"7-312393","2022-03-05"
"259","Russia","Soviet Union","BMD-2","destroyed","https://i.postimg.cc/8zYkB986/j9.jpg",31,240,3,"7-312403","2022-03-05"
"271","Russia","Soviet Union","BMD-2","captured","https://i.postimg.cc/Qtcw1bHZ/Screenshot-8646.png",31,250,2,"7-312502","2022-03-05"
"272","Russia","Soviet Union","BMD-2","captured","https://i.postimg.cc/2jXwxtBd/v98.png",31,251,2,"7-312512","2022-03-05"
"273","Russia","Soviet Union","BMD-2","captured","https://i.postimg.cc/bwvSFYcs/bu.jpg",31,252,2,"7-312522","2022-03-05"
"274","Russia","Soviet Union","BMD-2","captured","https://i.postimg.cc/LsYY2ysS/buu.jpg",31,253,2,"7-312532","2022-03-05"
"275","Russia","Soviet Union","BMD-2","captured","https://i.postimg.cc/YCjjzXYF/vb.jpg",31,254,2,"7-312542","2022-03-05"
"276","Russia","Soviet Union","BMD-2","captured","https://i.postimg.cc/SKZ6rySG/j1.jpg",31,255,2,"7-312552","2022-03-05"
"277","Russia","Soviet Union","BMD-2","captured","https://i.postimg.cc/Sxf7n6H3/j2.jpg",31,256,2,"7-312562","2022-03-05"
"278","Russia","Soviet Union","BMD-2","captured","https://i.postimg.cc/Cxhn6W6r/j10.jpg",31,257,2,"7-312572","2022-03-05"
"282","Russia","Russia","BMD-4M","captured","https://i.postimg.cc/rmQV5Mdk/7io.jpg",32,261,2,"7-322612","2022-03-05"
"283","Russia","Russia","BMD-4M","captured","https://i.postimg.cc/KctKcZ6s/f6.jpg",32,262,2,"7-322622","2022-03-05"
"308","Russia","Soviet Union","BTR-80","destroyed","https://i.postimg.cc/FF8stwCs/5g8.jpg",34,284,3,"7-342843","2022-03-05"
"327","Russia","Soviet Union","BTR-D","destroyed","https://i.postimg.cc/v82r98q8/g54.jpg",35,301,3,"7-353013","2022-03-05"
"336","Russia","Soviet Union","BTR-D","captured","https://i.postimg.cc/dt5X2Dt3/Screenshot-8647.png",35,310,2,"7-353102","2022-03-05"
"337","Russia","Soviet Union","BTR-D","captured","https://i.postimg.cc/cC5Xg9fm/b77.jpg",35,311,2,"7-353112","2022-03-05"
"338","Russia","Soviet Union","BTR-D","captured","https://i.postimg.cc/MpZ12bRZ/v7.jpg",35,312,2,"7-353122","2022-03-05"
"339","Russia","Soviet Union","BTR-D","captured","https://i.postimg.cc/MK9vRkMx/vbb.jpg",35,313,2,"7-353132","2022-03-05"
"341","Russia","Russia","BTR-MDM 'Rakusha'","captured","https://i.postimg.cc/NFVY72Sw/g6.jpg",36,315,2,"7-363152","2022-03-05"
"342","Russia","Russia","BTR-MDM 'Rakusha'","captured","https://i.postimg.cc/2y3rZ7Hw/g7.jpg",36,316,2,"7-363162","2022-03-05"
"357","Russia","Russia","GAZ Tigr-M","destroyed","https://i.postimg.cc/RCcYydQJ/790.png",39,331,3,"7-393313","2022-03-05"
"358","Russia","Russia","GAZ Tigr-M","destroyed","https://i.postimg.cc/Z52pQfkG/f8.png",39,332,3,"7-393323","2022-03-05"
"368","Russia","Russia","GAZ Tigr-M","captured","https://i.postimg.cc/fT7PD9Wq/f16.png",39,342,2,"7-393422","2022-03-05"
"372","Russia","Russia","Iveco LMV 'Rys'","destroyed","https://i.postimg.cc/cJnJnpW9/479.png",40,346,3,"7-403463","2022-03-05"
"394","Russia","Soviet Union","TMM-3 bridge layer","abandoned","https://i.postimg.cc/rpPCMn2C/b89.png",52,367,4,"7-523674","2022-03-05"
"403","Russia","Soviet Union","PMP floating bridge","abandoned","https://i.postimg.cc/pdPRPvtz/g57.png",53,375,4,"7-533754","2022-03-05"
"404","Russia","Soviet Union","PMP floating bridge","abandoned","https://i.postimg.cc/cJDHjC8r/2d5.png",53,376,4,"7-533764","2022-03-05"
"405","Russia","Soviet Union","PTS-3 tracked amphibious transport","abandoned","https://i.postimg.cc/Z5VK9XR3/v77.png",54,377,4,"7-543774","2022-03-05"
"406","Russia","Soviet Union","PTS-3 tracked amphibious transport","abandoned","https://i.postimg.cc/DzNv6s1w/v88.png",54,378,4,"7-543784","2022-03-05"
"421","Russia","Soviet Union","9M113 Konkurs","captured","https://i.postimg.cc/2jXwxtBd/v98.png",60,251,2,"7-602512","2022-03-05"
"422","Russia","Soviet Union","9M113 Konkurs","captured","https://i.postimg.cc/fT7PD9Wq/f16.png",60,342,2,"7-603422","2022-03-05"
"466","Russia","Soviet Union","122mm BM-21 'Grad'","captured","https://i.postimg.cc/Pf9Tm660/b7.png",74,430,2,"7-744302","2022-03-05"
"489","Russia","Soviet Union","9K330 Tor","captured","https://i.postimg.cc/kg4xSgBn/470.png",84,449,2,"7-844492","2022-03-05"
"490","Russia","Soviet Union","9K330 Tor","captured","https://i.postimg.cc/tCmsLt4j/4f.png",84,450,2,"7-844502","2022-03-05"
"502","Russia","Russia","Su-30SM multirole aircraft","destroyed","https://i.postimg.cc/d32cVDQj/5790.jpg",89,462,3,"7-894623","2022-03-05"
"503","Russia","Russia","Su-34 strike aircraft","destroyed","https://i.postimg.cc/Prbxm2KX/5g7.jpg",90,463,3,"7-904633","2022-03-05"
"504","Russia","Russia","Su-34 strike aircraft","destroyed","https://i.postimg.cc/XNTgS10c/b8.jpg",90,464,3,"7-904643","2022-03-05"
"505","Russia","Russia","Su-34 strike aircraft","destroyed","https://i.postimg.cc/brNRFNVw/46.png",90,465,3,"7-904653","2022-03-05"
"508","Russia","Russia","Orlan-10","destroyed","https://i.postimg.cc/CKwKbTnN/5799.png",93,468,3,"7-934683","2022-03-05"
"510","Russia","Russia","Mi-8 transport helicopter","destroyed","https://i.postimg.cc/YS3Jpmpz/4799.png",94,470,3,"7-944703","2022-03-05"
"513","Russia","Russia","Mi-35M attack helicopter","destroyed","https://i.postimg.cc/4x2WCZvL/135.png",96,473,3,"7-964733","2022-03-05"
"515","Russia","Russia","Unknown Mi-24/35 attack helicopter","destroyed","https://i.postimg.cc/TYpy76wY/k89.jpg",97,475,3,"7-974753","2022-03-05"
"517","Russia","Russia","Ka-52 'Alligator' attack helicopter","damaged","https://postimg.cc/jCmC8Nx5",98,477,1,"7-984771","2022-03-05"
"518","Russia","Russia","Ka-52 'Alligator' attack helicopter","abandoned","https://postimg.cc/jCmC8Nx5",98,477,4,"7-984774","2022-03-05"
"525","Russia","Soviet Union","ZiL-131","destroyed","https://i.postimg.cc/gc8PP5ZG/d3.png",101,483,3,"7-1014833","2022-03-05"
"597","Russia","Russia","Ural-4320","captured","https://i.postimg.cc/mkzkbSC0/u1.jpg",105,550,2,"7-1055502","2022-03-05"
"598","Russia","Russia","Ural-4320","captured","https://i.postimg.cc/7Lw5g0r2/u2.jpg",105,551,2,"7-1055512","2022-03-05"
"599","Russia","Russia","Ural-4320","captured","https://i.postimg.cc/rmH8hcT2/y2.jpg",105,552,2,"7-1055522","2022-03-05"
"652","Russia","Russia","KamAZ 6x6","destroyed","https://i.postimg.cc/XY1rcwrp/78.png",109,601,3,"7-1096013","2022-03-05"
"653","Russia","Russia","KamAZ 6x6","destroyed","https://i.postimg.cc/SRc0ZRwz/a3.png",109,602,3,"7-1096023","2022-03-05"
"654","Russia","Russia","KamAZ 6x6","destroyed","https://i.postimg.cc/50hdqLkV/a4.jpg",109,603,3,"7-1096033","2022-03-05"
"655","Russia","Russia","KamAZ 6x6","destroyed","https://i.postimg.cc/gJygwhRj/554.jpg",109,604,3,"7-1096043","2022-03-05"
"668","Russia","Russia","KamAZ 6x6","abandoned","https://i.postimg.cc/WbxvqjmQ/g1.png",109,617,4,"7-1096174","2022-03-05"
"669","Russia","Russia","KamAZ 6x6","abandoned","https://i.postimg.cc/nh7tv50M/g2.png",109,618,4,"7-1096184","2022-03-05"
"670","Russia","Russia","KamAZ 6x6","abandoned","https://i.postimg.cc/jjbYvXFc/g3.png",109,619,4,"7-1096194","2022-03-05"
"690","Russia","Russia","KamAZ 6x6","captured","https://i.postimg.cc/4NpY38Vb/3567.jpg",109,637,2,"7-1096372","2022-03-05"
"695","Russia","Russia","KamAZ 6x6","captured","https://i.postimg.cc/d0VpWVYH/f7.png",109,642,2,"7-1096422","2022-03-05"
"707","Russia","Soviet Union","UAZ-469","destroyed","https://twitter.com/UAWeapons/status/1500166161144688643",113,651,3,"7-1136513","2022-03-05"
"708","Russia","Soviet Union","UAZ-469","abandoned","https://i.postimg.cc/gc8PP5ZG/d3.png",113,483,4,"7-1134834","2022-03-05"
"727","Russia","Russia","Unknown vehicle","captured","https://i.postimg.cc/WbLxNxYp/f1.jpg",116,667,2,"7-1166672","2022-03-05"
"738","Ukraine","Soviet Union","T-64BV","destroyed","https://i.postimg.cc/rFvVhTXT/l9.png",1,678,3,"380-16783","2022-03-05"
"757","Ukraine","Soviet Union","T-64BV","captured","https://i.postimg.cc/hhF2509S/270.png",1,695,2,"380-16952","2022-03-05"
"768","Ukraine","Soviet Union","BRDM-2","destroyed","https://i.postimg.cc/zB37hLrN/s3.png",117,704,3,"380-1177043","2022-03-05"
"779","Ukraine","Soviet Union","BRDM-2","captured","https://i.postimg.cc/1RvcMjbR/3hl.png",117,715,2,"380-1177152","2022-03-05"
"782","Ukraine","Soviet Union","BRDM-2","captured","https://i.postimg.cc/x8NZ9VzQ/bl.png",117,718,2,"380-1177182","2022-03-05"
"790","Ukraine","Soviet Union","MT-LBu","captured","https://i.postimg.cc/qqpf540b/a1.png",18,726,2,"380-187262","2022-03-05"
"797","Ukraine","Soviet Union","BMP-1(P)","destroyed","https://i.postimg.cc/hG2MhLNM/s2.png",27,732,3,"380-277323","2022-03-05"
"804","Ukraine","Soviet Union","BMP-1(P)","captured","https://i.postimg.cc/d1x3ZrSF/b88.png",27,737,2,"380-277372","2022-03-05"
"811","Ukraine","Ukraine","BTR-4","destroyed","https://i.postimg.cc/W4swJQ4m/ds6.png",121,744,3,"380-1217443","2022-03-05"
"821","Ukraine","Ukraine","BTR-4","captured","https://i.postimg.cc/XJv4gt66/Screenshot-8643.png",121,754,2,"380-1217542","2022-03-05"
"827","Ukraine","Soviet Union","BTR-60","captured","https://i.postimg.cc/mgns2vNk/a1.png",123,760,2,"380-1237602","2022-03-05"
"834","Ukraine","Soviet Union","BTR-80","destroyed","https://i.postimg.cc/vBMkTPJC/j8.jpg",34,767,3,"380-347673","2022-03-05"
"842","Ukraine","United States","HMMWV","captured","https://i.postimg.cc/vBJzLg4R/bl.png",127,775,2,"380-1277752","2022-03-05"
"855","Ukraine","Soviet Union","BAT-2 heavy engineering vehicle","captured","https://i.postimg.cc/2yj5tTbn/bl.png",48,786,2,"380-487862","2022-03-05"
"860","Ukraine","Ukraine","RK-3 Corsar","captured","https://i.postimg.cc/Y9CBgSvz/1g.png",131,791,2,"380-1317912","2022-03-05"
"864","Ukraine","United Kingdom","MBT LAW 'NLAW'","captured","https://i.postimg.cc/MKdRbP30/f24.png",132,795,2,"380-1327952","2022-03-05"
"865","Ukraine","United States","FGM-148 Javelin","captured","https://twitter.com/UAWeapons/status/1499793578591236260",133,796,2,"380-1337962","2022-03-05"
"871","Ukraine","Soviet Union","9K310 Igla-1","captured","https://i.postimg.cc/MKdRbP30/f24.png",134,795,2,"380-1347952","2022-03-05"
"878","Ukraine","Soviet Union","122mm 2S1 Gvozdika","destroyed","https://i.postimg.cc/kG6swKK7/760.png",71,806,3,"380-718063","2022-03-05"
"889","Ukraine","Soviet Union","9K33 Osa","destroyed","https://i.postimg.cc/d1Xpqq9t/6899.png",78,817,3,"380-788173","2022-03-05"
"900","Ukraine","Soviet Union","MiG-29 fighter aircraft","destroyed","https://i.postimg.cc/XYtgd1XH/g68.png",144,828,3,"380-1448283","2022-03-05"
"925","Ukraine","Soviet Union","GAZ-66","captured","https://i.postimg.cc/JnVmfxgG/bl.png",100,850,2,"380-1008502","2022-03-05"
"933","Ukraine","Soviet Union","ZiL-131","captured","https://i.postimg.cc/7LSW8dKp/35.png",101,858,2,"380-1018582","2022-03-05"
"934","Ukraine","Soviet Union","ZiL-131","captured","https://i.postimg.cc/fL9yXJ40/bf.png",101,859,2,"380-1018592","2022-03-05"
"935","Ukraine","Soviet Union","ZiL-131","captured","https://i.postimg.cc/Bb3Fnx8v/bl.png",101,860,2,"380-1018602","2022-03-05"
"936","Ukraine","Soviet Union","ZiL-131","captured","https://postimg.cc/87Yh4HSS",101,861,2,"380-1018612","2022-03-05"
"937","Ukraine","Soviet Union","ZiL-131","captured","https://i.postimg.cc/fLFKfwz9/s4.png",101,862,2,"380-1018622","2022-03-05"
"946","Ukraine","Soviet Union","MAZ-537","captured","https://i.postimg.cc/7LSW8dKp/35.png",151,858,2,"380-1518582","2022-03-05"
"956","Ukraine","Belarus","MAZ","captured","https://i.postimg.cc/7LSW8dKp/35.png",152,858,2,"380-1528582","2022-03-05"
"958","Ukraine","Soviet Union","UAZ-452","captured","https://i.postimg.cc/NFjnSrgK/bl.png",153,881,2,"380-1538812","2022-03-05"
