"","country","origin","system","status","url","date_recorded","sysID","imageID","statusID","matID","Date"
"126","Russia","Soviet Union","T-72B","destroyed","https://i.postimg.cc/wMMskDxG/763.png","2022-06-09",4,123,1,"7-41231","06/09/2022"
"542","Russia","Russia","T-80U","destroyed","https://i.postimg.cc/zvs4kSSz/g3-2yo-R5-jpg-large.jpg","2022-06-09",10,507,1,"7-105071","06/09/2022"
"1142","Russia","Russia","Unknown AFV","destroyed","https://twitter.com/UAWeapons/status/1534869471004860418","2022-06-09",35,1085,1,"7-3510851","06/09/2022"
"2203","Russia","Italy","Iveco LMV Rys","abandoned","https://i.postimg.cc/zGz7j1NL/43.png","2022-06-09",54,2083,4,"7-5420834","06/09/2022"
"2204","Russia","Italy","Iveco LMV Rys","destroyed","https://i.postimg.cc/zGz7j1NL/43.png","2022-06-09",54,2083,1,"7-5420831","06/09/2022"
"3389","Russia","Russia","Ural-5323","captured","https://i.postimg.cc/cL0TQby9/2vl-TLGn-jpg-medium.jpg","2022-06-09",197,3191,3,"7-19731913","06/09/2022"
"3903","Russia","Russia","(Unknown) truck","destroyed","https://postimg.cc/RN6k1s2Z","2022-06-09",215,3652,1,"7-21536521","06/09/2022"
"4086","Ukraine","Soviet Union","T-72M1","captured","https://i.postimg.cc/hjkddd8B/47.png","2022-06-09",223,3823,3,"380-22338233","06/09/2022"
"4507","Ukraine","Ukraine","Kozak-2","captured","https://i.postimg.cc/wB2FBc1t/58.png","2022-06-09",250,4225,3,"380-25042253","06/09/2022"
"4595","Ukraine","Soviet Union","203mm 2S7 Pion","damaged","https://twitter.com/UAWeapons/status/1534866398303948801","2022-06-09",272,4307,2,"380-27243072","06/09/2022"
