"","country","origin","system","status","url","date_recorded","sysID","imageID","statusID","matID","Date"
"3211","Russia","Russia","105 T-80U","captured","https://i.postimg.cc/ryBmPL3T/1011-T-80-U-capt-27-02-22.jpg","2025-08-11",35,2923,4,"7-3529234","08/11/2025"
"5552","Russia","Soviet Union","MT-LB","destroyed","https://i.postimg.cc/wB4xcKLS/1006-MT-LB-destr-01-08-25.jpg","2025-08-11",59,5123,1,"7-5951231","08/11/2025"
"10058","Russia","Soviet Union","323 Unknown BMP-1/2","destroyed","https://i.postimg.cc/k50zdfm2/1007-BMP-1-or-2-destr-08-08-25.jpg","2025-08-11",91,9219,1,"7-9192191","08/11/2025"
"10897","Russia","Russia","3 BMP-3 4S24 NKDZ","damaged","https://i.postimg.cc/bJ1MYky3/1000-BMP-3-4-S24-NKDZ-dam-aband-03-08-25.jpg","2025-08-11",96,9972,2,"7-9699722","08/11/2025"
"10898","Russia","Russia","3 BMP-3 4S24 NKDZ","abandoned","https://i.postimg.cc/bJ1MYky3/1000-BMP-3-4-S24-NKDZ-dam-aband-03-08-25.jpg","2025-08-11",96,9972,3,"7-9699723","08/11/2025"
"14420","Russia","Soviet Union","BREM-1 armoured recovery vehicle","abandoned","https://i.postimg.cc/BQnhkdKh/1008-BREM-1-M-armoured-recovery-vehicle-aband-08-08-25.jpg","2025-08-11",197,13242,3,"7-197132423","08/11/2025"
"15291","Russia","Soviet Union","122mm D-30 howitzer","destroyed","https://i.postimg.cc/yYDmFB9z/1003-2-A18-D-30-howitzer-destr-30-07-25.jpg","2025-08-11",287,14058,1,"7-287140581","08/11/2025"
"16525","Russia","North Korea","2 107mm Type 75 towed MRL","destroyed","https://i.postimg.cc/hG1TSGFV/1010-Type-75-towed-MRL-destr-09-08-25.jpg","2025-08-11",306,15248,1,"7-306152481","08/11/2025"
"16738","Russia","Soviet Union","297 122mm BM-21 Grad","destroyed","https://i.postimg.cc/8CSLQ6Y1/1009-2-B17-BM-21-1-for-9-K51-Grad-destr-09-08-25.jpg","2025-08-11",307,15454,1,"7-307154541","08/11/2025"
"18607","Russia","Russia","Supercam S350","captured","https://i.postimg.cc/VkBFKwfZ/1001-Supercam-S350-reconnaissance-UAV-capt-03-05-25.jpg","2025-08-11",475,17234,4,"7-475172344","08/11/2025"
"19886","Russia","Russia","Ural-4320","destroyed","https://i.postimg.cc/76qdKXr0/1004-Ural-4320-destr-24-04-25.jpg","2025-08-11",520,18466,1,"7-520184661","08/11/2025"
"21497","Russia","Russia","1152 KamAZ 6x6","destroyed","https://i.postimg.cc/bvx40WWq/1002-Kam-AZ-6x6-destr-06-08-25.jpg","2025-08-11",546,19976,1,"7-546199761","08/11/2025"
"21498","Russia","Russia","1152 KamAZ 6x6","destroyed","https://i.postimg.cc/9M1SKTcS/1005-Kam-AZ-6x6-destr-06-05-25.jpg","2025-08-11",546,19977,1,"7-546199771","08/11/2025"
"22839","Ukraine","Soviet Union","T-64BV","destroyed","https://i.postimg.cc/g08mCwZH/2007-T-64-BV-destr-01-08-25.jpg","2025-08-11",584,21182,1,"380-584211821","08/11/2025"
"26124","Ukraine","Netherlands","YPR-765","destroyed","https://i.postimg.cc/K8dmp7RY/2000-YPR-765-destr-03-08-25.jpg","2025-08-11",655,24211,1,"380-655242111","08/11/2025"
"29096","Ukraine","Ukraine","2 Ratel-H logistics UGV","destroyed","https://i.postimg.cc/Y9tKTdkt/2006-Ratel-H-logistics-UGV-destr-08-08-25.jpg","2025-08-11",791,26907,1,"380-791269071","08/11/2025"
"29106","Ukraine","Ukraine","9 TerMIT logistics UGV","destroyed","https://i.postimg.cc/ht7BmJpR/2003-Ter-MIT-logistics-UGV-destr-07-08-25.jpg","2025-08-11",794,26917,1,"380-794269171","08/11/2025"
"29107","Ukraine","Ukraine","9 TerMIT logistics UGV","destroyed","https://i.postimg.cc/VNQcWYVr/2005-Ter-MIT-logistics-UGV-destr-09-08-25.jpg","2025-08-11",794,26918,1,"380-794269181","08/11/2025"
"29113","Ukraine","Ukraine","3 Rys PRO logistics UGV","destroyed","https://i.postimg.cc/Xvf62TR2/2002-Rys-PRO-logistics-UGV-destr-07-08-25.jpg","2025-08-11",797,26924,1,"380-797269241","08/11/2025"
"30973","Ukraine","Ukraine","144 Leleka-100","captured","https://i.postimg.cc/024vrGGC/2001-Leleka-100-reconnaissance-UAV-capt-22-05-25.jpg","2025-08-11",951,28752,4,"380-951287524","08/11/2025"
"32024","Ukraine","United States","20 FMTV M1083A1P2","destroyed","https://i.postimg.cc/3RhYYKj5/2004-Oshkosh-M1083-A1-P2-MTV-destr-09-08-25.jpg","2025-08-11",1047,29767,1,"380-1047297671","08/11/2025"
