"","country","origin","system","status","url","date_recorded","sysID","imageID","statusID","matID","Date"
"8","Russia","Soviet Union","1 T-55A Obr. 1981","destroyed","https://i.postimg.cc/d0yGQ3Qk/1018-T-55-A-Obr-1981-destr-15-09-24.jpg","2024-10-02",4,7,1,"7-471","10/02/2024"
"19","Russia","Soviet Union","4 T-62 Obr. 1967","destroyed","https://i.postimg.cc/26dvvtZC/1020-T-62-Obr-1967-destr-29-09-24.jpg","2024-10-02",6,16,1,"7-6161","10/02/2024"
"224","Russia","Russia","Unknown T-62","damaged","https://i.postimg.cc/02VYchHQ/1002-unkn-t62-dam-aband-25-09-24.jpg","2024-10-02",12,199,2,"7-121992","10/02/2024"
"225","Russia","Russia","Unknown T-62","abandoned","https://i.postimg.cc/02VYchHQ/1002-unkn-t62-dam-aband-25-09-24.jpg","2024-10-02",12,199,3,"7-121993","10/02/2024"
"2400","Russia","Soviet Union","T-80BV","destroyed","https://i.postimg.cc/Gm9kNzZj/1008-T-80-BV-destr-21-09-24.jpg","2024-10-02",29,2202,1,"7-2922021","10/02/2024"
"2665","Russia","Russia","52 T-80BV Obr. 2022","destroyed","https://i.postimg.cc/8z3hVMGg/1009-T-80-BV-Obr-2022-destr-13-09-24.jpg","2024-10-02",31,2398,1,"7-3123981","10/02/2024"
"2666","Russia","Russia","52 T-80BV Obr. 2022","destroyed","https://i.postimg.cc/3NKGZZXm/1022-t80bv-obr2022-destr-21-09-24.jpg","2024-10-02",31,2399,1,"7-3123991","10/02/2024"
"3119","Russia","Russia","T-90M","destroyed","https://i.postimg.cc/k4PK2CDj/1044-T-90-M-Proryv-destr-27-09-24.jpg","2024-10-02",42,2787,1,"7-4227871","10/02/2024"
"3524","Russia","Russia","435 Unknown tank","destroyed","https://i.postimg.cc/28kddCGM/1003-Unknown-tank-destr-29-09-24.jpg","2024-10-02",43,3166,1,"7-4331661","10/02/2024"
"4432","Russia","Soviet Union","MT-LB","destroyed","https://i.postimg.cc/Dy4ymM4D/1005-MT-LB-destr-29-09-24.jpg","2024-10-02",53,4016,1,"7-5340161","10/02/2024"
"4433","Russia","Soviet Union","MT-LB","destroyed","https://i.postimg.cc/W1RpZwM4/1006-MT-LB-destr-29-09-24.jpg","2024-10-02",53,4017,1,"7-5340171","10/02/2024"
"4434","Russia","Soviet Union","MT-LB","destroyed","https://i.postimg.cc/cLQxBtmB/1013-MT-LB-destr-27-09-24.jpg","2024-10-02",53,4018,1,"7-5340181","10/02/2024"
"4435","Russia","Soviet Union","MT-LB","destroyed","https://i.postimg.cc/C1vLfyNy/1033-MT-LB-destr-18-09-24.jpg","2024-10-02",53,4019,1,"7-5340191","10/02/2024"
"4436","Russia","Soviet Union","MT-LB","destroyed","https://i.postimg.cc/6QcBDsF7/1034-MT-LB-destr-30-09-24.jpg","2024-10-02",53,4020,1,"7-5340201","10/02/2024"
"4437","Russia","Soviet Union","MT-LB","destroyed","https://i.postimg.cc/LXsmSCMx/1035-MT-LB-destr-30-09-24.jpg","2024-10-02",53,4021,1,"7-5340211","10/02/2024"
"4551","Russia","Soviet Union","MT-LB","damaged","https://i.postimg.cc/0N0NPKKy/1046-MT-LB-dam-aband-30-09-24.jpg","2024-10-02",53,4103,2,"7-5341032","10/02/2024"
"4552","Russia","Soviet Union","MT-LB","abandoned","https://i.postimg.cc/0N0NPKKy/1046-MT-LB-dam-aband-30-09-24.jpg","2024-10-02",53,4103,3,"7-5341033","10/02/2024"
"4553","Russia","Soviet Union","MT-LB","damaged","https://i.postimg.cc/Dzn2jfpk/1032-MT-LB-dam-aband-30-09-24.jpg","2024-10-02",53,4104,2,"7-5341042","10/02/2024"
"4554","Russia","Soviet Union","MT-LB","abandoned","https://i.postimg.cc/Dzn2jfpk/1032-MT-LB-dam-aband-30-09-24.jpg","2024-10-02",53,4104,3,"7-5341043","10/02/2024"
"4555","Russia","Soviet Union","MT-LB","damaged","https://i.postimg.cc/7hfP3Bs5/1031-MT-LB-dam-aband-30-09-24.jpg","2024-10-02",53,4105,2,"7-5341052","10/02/2024"
"4556","Russia","Soviet Union","MT-LB","abandoned","https://i.postimg.cc/7hfP3Bs5/1031-MT-LB-dam-aband-30-09-24.jpg","2024-10-02",53,4105,3,"7-5341053","10/02/2024"
"4805","Russia","Soviet Union","211 MT-LBVM and MT-LBVMK","destroyed","https://i.postimg.cc/rmywmy5C/1039-MT-LBVM-K-destr-30-09-24.jpg","2024-10-02",54,4343,1,"7-5443431","10/02/2024"
"5215","Russia","Russia","Unknown AFV","destroyed","https://i.postimg.cc/Z5Fmdtbf/1001-Unknown-IFV-destr-25-09-24.jpg","2024-10-02",72,4733,1,"7-7247331","10/02/2024"
"5216","Russia","Russia","Unknown AFV","destroyed","https://i.postimg.cc/tgqjdS79/1023-Unknown-IFV-destr-21-09-24.jpg","2024-10-02",72,4734,1,"7-7247341","10/02/2024"
"6176","Russia","Russia","11 BMP-1AM 675-sb3KDZ","destroyed","https://i.postimg.cc/JnGZ0Wwg/1000-BMP-1-AM-675-sb3-KDZ-destr-29-09-24.jpg","2024-10-02",76,5573,1,"7-7655731","10/02/2024"
"7107","Russia","Soviet Union","1379 BMP-2(K)","destroyed","https://i.postimg.cc/pVQXj621/1004-BMP-2-K-destr-29-09-24.jpg","2024-10-02",78,6466,1,"7-7864661","10/02/2024"
"7108","Russia","Soviet Union","1379 BMP-2(K)","destroyed","https://i.postimg.cc/x8PfScxS/1043-BMP-2-K-destr-27-09-24.jpg","2024-10-02",78,6467,1,"7-7864671","10/02/2024"
