"","country","origin","system","status","url","date_recorded","sysID","imageID","statusID","matID","Date"
"27","Russia","Soviet Union","T-64BV","destroyed","https://i.postimg.cc/BvnT06jT/1002-t64bv.jpg","2022-08-03",3,27,1,"7-3271","08/03/2022"
"889","Russia","Russia","Unknown tank","destroyed","https://twitter.com/UAWeapons/status/1554872804365025282","2022-08-03",20,839,1,"7-208391","08/03/2022"
"1379","Russia","Russia","Unknown AFV","destroyed","https://i.postimg.cc/mkCMw1ns/1003-unkn-afv.jpg","2022-08-03",39,1299,1,"7-3912991","08/03/2022"
"1879","Russia","Soviet Union","71 Unknown BMP-1/2","destroyed","https://twitter.com/UAWeapons/status/1554920074720559104","2022-08-03",44,1753,1,"7-4417531","08/03/2022"
"1958","Russia","Russia","BMP-3","destroyed","https://i.postimg.cc/sXB5MN91/1005-bmp3.jpg","2022-08-03",45,1830,1,"7-4518301","08/03/2022"
"1959","Russia","Russia","BMP-3","destroyed","https://twitter.com/UAWeapons/status/1554759375650258944","2022-08-03",45,1831,1,"7-4518311","08/03/2022"
"2386","Russia","Soviet Union","BTR-80","captured","https://i.postimg.cc/Dy1dQRVX/1000-btr80.jpg","2022-08-03",52,2231,3,"7-5222313","08/03/2022"
"2417","Russia","Soviet Union","BTR-80","captured","https://i.postimg.cc/6Qbd5XZD/1001-btr80.jpg","2022-08-03",52,2261,3,"7-5222613","08/03/2022"
"3056","Russia","Soviet Union","47 152mm 2S3(M) Akatsiya","destroyed","https://twitter.com/UAWeapons/status/1554918809890332676","2022-08-03",137,2854,1,"7-13728541","08/03/2022"
"3142","Russia","Russia","5 Unknown SPG","destroyed","https://i.postimg.cc/fL6mmfBC/1004-unkn-spg.jpg","2022-08-03",142,2937,1,"7-14229371","08/03/2022"
"4386","Russia","Russia","63 KamAZ 6x6 tanker","destroyed","https://i.postimg.cc/rwJ13Wwy/1006-kamaz-6x6-tanker.jpg","2022-08-03",238,4088,1,"7-23840881","08/03/2022"
"5055","Ukraine","Soviet Union","82 BMP-1(P)","destroyed","https://twitter.com/UAWeapons/status/1554912880989970432","2022-08-03",274,4700,1,"380-27447001","08/03/2022"
