"","country","origin","system","status","url","date_recorded","sysID","imageID","statusID","matID","Date"
"188","Russia","Soviet Union","T-72B","destroyed","https://i.postimg.cc/KjsGGSb7/2022-09-20-T-72-B.jpg","2022-09-27",6,183,1,"7-61831","09/27/2022"
"528","Russia","Russia","T-72B3","captured","https://i.postimg.cc/fR6gGGhk/1010-t72b3.jpg","2022-09-27",9,501,3,"7-95013","09/27/2022"
"698","Russia","Russia","T-72B3 Obr. 2016","captured","https://twitter.com/UAWeapons/status/1574851468854759434","2022-09-27",11,652,3,"7-116523","09/27/2022"
"821","Russia","Soviet Union","110 T-80BV","destroyed","https://twitter.com/UAWeapons/status/1574862729478807561","2022-09-27",13,768,1,"7-137681","09/27/2022"
"865","Russia","Soviet Union","110 T-80BV","captured","https://i.postimg.cc/0QCWJrKJ/1009-t80bv.jpg","2022-09-27",13,804,3,"7-138043","09/27/2022"
"866","Russia","Soviet Union","110 T-80BV","captured","https://i.postimg.cc/7LddjXTx/1014-t80bv.jpg","2022-09-27",13,805,3,"7-138053","09/27/2022"
"1147","Russia","Russia","134 Unknown tank","destroyed","https://twitter.com/Blue_Sauron/status/1574702622765891586","2022-09-27",23,1067,1,"7-2310671","09/27/2022"
"1148","Russia","Russia","134 Unknown tank","destroyed","https://twitter.com/UAWeapons/status/1574819474984902660","2022-09-27",23,1068,1,"7-2310681","09/27/2022"
"1412","Russia","Soviet Union","MT-LB","damaged","https://i.postimg.cc/BvPfD5JP/1004-mtlb.jpg","2022-09-27",26,1304,4,"7-2613044","09/27/2022"
"1413","Russia","Soviet Union","MT-LB","captured","https://i.postimg.cc/BvPfD5JP/1004-mtlb.jpg","2022-09-27",26,1304,3,"7-2613043","09/27/2022"
"1414","Russia","Soviet Union","MT-LB","captured","https://i.postimg.cc/VkPfQMdw/1016-mtlb.jpg","2022-09-27",26,1305,3,"7-2613053","09/27/2022"
"1723","Russia","Russia","Unknown AFV","destroyed","https://twitter.com/Blue_Sauron/status/1574681050575679488","2022-09-27",37,1596,1,"7-3715961","09/27/2022"
"2166","Russia","Soviet Union","BMP-2(K)","destroyed","https://i.postimg.cc/NF6Cq0C9/2022-09-24-BMP-2-2.jpg","2022-09-27",40,2006,1,"7-4020061","09/27/2022"
"2167","Russia","Soviet Union","BMP-2(K)","destroyed","https://i.postimg.cc/gjkMyd3t/1000-bmp2.jpg","2022-09-27",40,2007,1,"7-4020071","09/27/2022"
"2168","Russia","Soviet Union","BMP-2(K)","destroyed","https://i.postimg.cc/3Rj6CnVN/1008-bmp2.jpg","2022-09-27",40,2008,1,"7-4020081","09/27/2022"
"2169","Russia","Soviet Union","BMP-2(K)","destroyed","https://i.postimg.cc/SxLyysMM/1019-bmp2.jpg","2022-09-27",40,2009,1,"7-4020091","09/27/2022"
"2170","Russia","Soviet Union","BMP-2(K)","destroyed","https://i.postimg.cc/rpZGcpJN/1023-bmp2.jpg","2022-09-27",40,2010,1,"7-4020101","09/27/2022"
"2369","Russia","Soviet Union","BMP-2(K)","captured","https://postimg.cc/4778T5nz","2022-09-27",40,2170,3,"7-4021703","09/27/2022"
"2670","Russia","Soviet Union","BMD-2","destroyed","https://i.postimg.cc/PxGsMLq3/1007-bmd2.jpg","2022-09-27",46,2450,1,"7-4624501","09/27/2022"
"3282","Russia","Russia","92 GAZ Tigr-M","destroyed","https://i.postimg.cc/90WkxyHp/1011-tigr-m.jpg","2022-09-27",60,3012,1,"7-6030121","09/27/2022"
"3421","Russia","Russia","28 R-149MA3 command and staff vehicle","destroyed","https://i.postimg.cc/qqVD5KwH/2022-09-24-R-149-MA3.jpg","2022-09-27",68,3133,1,"7-6831331","09/27/2022"
"3523","Russia","Soviet Union","GMZ-3 minelayer","captured","https://i.postimg.cc/NMCsWzrC/1015-GMZ3.jpg","2022-09-27",90,3223,3,"7-9032233","09/27/2022"
"3598","Russia","Soviet Union","16 IMR-2(M) combat engineering vehicle","captured","https://i.postimg.cc/2yqkm7Qk/1017-imr2.jpg","2022-09-27",107,3286,3,"7-10732863","09/27/2022"
"4081","Russia","Russia","11 152mm 2S33 Msta-SM2","captured","https://twitter.com/UAWeapons/status/1574853608344064000","2022-09-27",159,3729,3,"7-15937293","09/27/2022"
