"","country","origin","system","status","url","date_recorded","sysID","imageID","statusID","matID","Date"
"156","Russia","Soviet Union","80 T-64BV","destroyed","https://i.postimg.cc/FKwD7ZMk/1029-t64bv-destr-06-12-23.jpg","2023-12-16",9,147,1,"7-91471","12/16/2023"
"721","Russia","Russia","T-72B Obr. 2022","abandoned","https://i.postimg.cc/D0PgpK81/1025-t72b-2022-aband-13-12-23.jpg","2023-12-16",15,653,4,"7-156534","12/16/2023"
"965","Russia","Russia","350 T-72B3","destroyed","https://i.postimg.cc/XJFxF5WH/1006-T-72-B3-destr-06-12-23.jpg","2023-12-16",17,893,1,"7-178931","12/16/2023"
"1821","Russia","Soviet Union","T-80BV","destroyed","https://i.postimg.cc/5tXs4GRM/1027-T-80-BV-destr-13-12-23.jpg","2023-12-16",23,1669,1,"7-2316691","12/16/2023"
"1822","Russia","Soviet Union","T-80BV","destroyed","https://i.postimg.cc/2jQ2Sn23/1032-T-80-BV-destr-29-11-23.jpg","2023-12-16",23,1670,1,"7-2316701","12/16/2023"
"1823","Russia","Soviet Union","T-80BV","destroyed","https://i.postimg.cc/15yMn4jB/1037-t80bv-destr-12-12-23.jpg","2023-12-16",23,1671,1,"7-2316711","12/16/2023"
"1908","Russia","Soviet Union","T-80BV","damaged","https://i.postimg.cc/Yq8R1McH/1047-1x-t80bv-dam-aband-14-12-23.jpg","2023-12-16",23,1720,2,"7-2317202","12/16/2023"
"1909","Russia","Soviet Union","T-80BV","abandoned","https://i.postimg.cc/Yq8R1McH/1047-1x-t80bv-dam-aband-14-12-23.jpg","2023-12-16",23,1720,4,"7-2317204","12/16/2023"
"1910","Russia","Soviet Union","T-80BV","abandoned","https://i.postimg.cc/T3YkShj1/1028-t80bv-aband-04-12-23.jpg","2023-12-16",23,1721,4,"7-2317214","12/16/2023"
"1911","Russia","Soviet Union","T-80BV","damaged","https://i.postimg.cc/kg1jd9wc/1022-t80bv-aband-13-12-23.jpg","2023-12-16",23,1722,2,"7-2317222","12/16/2023"
"1912","Russia","Soviet Union","T-80BV","abandoned","https://i.postimg.cc/kg1jd9wc/1022-t80bv-aband-13-12-23.jpg","2023-12-16",23,1722,4,"7-2317224","12/16/2023"
"2234","Russia","Russia","Unknown T-80","destroyed","https://i.postimg.cc/MKYPd1Qg/1021-unkn-t80-destr-13-12-23.jpg","2023-12-16",31,2006,1,"7-3120061","12/16/2023"
"3005","Russia","Soviet Union","MT-LB","destroyed","https://i.postimg.cc/rs6K7dvr/1003-mtlb-destr-06-12-23.jpg","2023-12-16",46,2716,1,"7-4627161","12/16/2023"
"3006","Russia","Soviet Union","MT-LB","destroyed","https://i.postimg.cc/RVBWRH1r/1004-mtlb-destr-04-11-23.jpg","2023-12-16",46,2717,1,"7-4627171","12/16/2023"
"3007","Russia","Soviet Union","MT-LB","destroyed","https://i.postimg.cc/hjQXC83n/1005-MT-LB-destr-04-11-23.jpg","2023-12-16",46,2718,1,"7-4627181","12/16/2023"
"3008","Russia","Soviet Union","MT-LB","destroyed","https://i.postimg.cc/ZY39pcdF/1035-MT-LB-destr-03-11-23.jpg","2023-12-16",46,2719,1,"7-4627191","12/16/2023"
"3009","Russia","Soviet Union","MT-LB","destroyed","https://i.postimg.cc/wMh7zqpb/1046-mtlb-destr-15-12-23.jpg","2023-12-16",46,2720,1,"7-4627201","12/16/2023"
"3010","Russia","Soviet Union","MT-LB","destroyed","https://i.postimg.cc/R0D3QpdG/1058-MT-LB-destr-30-11-22.jpg","2023-12-16",46,2721,1,"7-4627211","12/16/2023"
"4013","Russia","Soviet Union","BMP-1(P)","destroyed","https://i.postimg.cc/0NTbff6q/1063-bmp1-destr-08-12-23.jpg","2023-12-16",63,3654,1,"7-6336541","12/16/2023"
"4017","Russia","Soviet Union","BMP-1(P)","destroyed","https://i.postimg.cc/XvDD95Pd/1062-bmp1-destr-08-12-23.jpg","2023-12-16",63,3658,1,"7-6336581","12/16/2023"
"4909","Russia","Soviet Union","1067 BMP-2(K)","destroyed","https://i.postimg.cc/ZRnzSZGF/1010-bmp2-destr-04-12-23.jpg","2023-12-16",66,4453,1,"7-6644531","12/16/2023"
"4910","Russia","Soviet Union","1067 BMP-2(K)","destroyed","https://i.postimg.cc/fy04VCTV/1011-bmp2-destr-02-12-23.jpg","2023-12-16",66,4454,1,"7-6644541","12/16/2023"
"4911","Russia","Soviet Union","1067 BMP-2(K)","destroyed","https://i.postimg.cc/0y1vJTSP/1012-bmp2-destr-31-10-23.jpg","2023-12-16",66,4455,1,"7-6644551","12/16/2023"
"4912","Russia","Soviet Union","1067 BMP-2(K)","destroyed","https://i.postimg.cc/Nj8c8d8T/1045-bmp2-destr-15-12-23.jpg","2023-12-16",66,4456,1,"7-6644561","12/16/2023"
"4913","Russia","Soviet Union","1067 BMP-2(K)","destroyed","https://i.postimg.cc/d04cpDxV/1048-bmp2-destr-13-12-23.jpg","2023-12-16",66,4457,1,"7-6644571","12/16/2023"
"4914","Russia","Soviet Union","1067 BMP-2(K)","destroyed","https://i.postimg.cc/VNYcKX4h/1053-bmp2-destr-31-03-23.jpg","2023-12-16",66,4458,1,"7-6644581","12/16/2023"
"5045","Russia","Soviet Union","1067 BMP-2(K)","damaged","https://i.postimg.cc/d1fPQpvM/1061-1x-bmp3-2x-bmp2-dam-aband-14-12-23.jpg","2023-12-16",66,4537,2,"7-6645372","12/16/2023"
"5046","Russia","Soviet Union","1067 BMP-2(K)","abandoned","https://i.postimg.cc/d1fPQpvM/1061-1x-bmp3-2x-bmp2-dam-aband-14-12-23.jpg","2023-12-16",66,4537,4,"7-6645374","12/16/2023"
"5047","Russia","Soviet Union","1067 BMP-2(K)","damaged","https://i.postimg.cc/qBY4phMt/1063-bmp2-dam-aband-16-12-23.jpg","2023-12-16",66,4538,2,"7-6645382","12/16/2023"
"5048","Russia","Soviet Union","1067 BMP-2(K)","abandoned","https://i.postimg.cc/qBY4phMt/1063-bmp2-dam-aband-16-12-23.jpg","2023-12-16",66,4538,4,"7-6645384","12/16/2023"
"5672","Russia","Russia","BMP-3","destroyed","https://i.postimg.cc/8P6DcpjZ/1023-BMP-3-destr-13-12-23.jpg","2023-12-16",70,5101,1,"7-7051011","12/16/2023"
"5673","Russia","Russia","BMP-3","destroyed","https://i.postimg.cc/Kjd2fVs7/1026-BMP-3-destr-13-12-23.jpg","2023-12-16",70,5102,1,"7-7051021","12/16/2023"
"5724","Russia","Russia","BMP-3","damaged","https://i.postimg.cc/d1fPQpvM/1061-1x-bmp3-2x-bmp2-dam-aband-14-12-23.jpg","2023-12-16",70,4537,2,"7-7045372","12/16/2023"
"5725","Russia","Russia","BMP-3","abandoned","https://i.postimg.cc/d1fPQpvM/1061-1x-bmp3-2x-bmp2-dam-aband-14-12-23.jpg","2023-12-16",70,4537,4,"7-7045374","12/16/2023"
"6000","Russia","Soviet Union","BMD-2","destroyed","https://i.postimg.cc/0jMQ9h6F/1049-bmd2-destr-13-12-23.jpg","2023-12-16",73,5387,1,"7-7353871","12/16/2023"
"6016","Russia","Soviet Union","BMD-2","damaged","https://i.postimg.cc/mDrk5PTb/1043-bmd2-dam-aband-13-12-23.jpg","2023-12-16",73,5400,2,"7-7354002","12/16/2023"
"6017","Russia","Soviet Union","BMD-2","abandoned","https://i.postimg.cc/mDrk5PTb/1043-bmd2-dam-aband-13-12-23.jpg","2023-12-16",73,5400,4,"7-7354004","12/16/2023"
"6149","Russia","Russia","BMD-4M","destroyed","https://i.postimg.cc/wvbM89BD/1057-bmd4m-destr-13-12-23.jpg","2023-12-16",74,5525,1,"7-7455251","12/16/2023"
"6562","Russia","Russia","590 BTR-82A(M)","destroyed","https://i.postimg.cc/QMnZjb2W/1013-btr82a-destr-29-11-23.jpg","2023-12-16",75,5916,1,"7-7559161","12/16/2023"
"6563","Russia","Russia","590 BTR-82A(M)","destroyed","https://i.postimg.cc/cLhNbZTh/1052-btr82a-destr-19-10-23.jpg","2023-12-16",75,5917,1,"7-7559171","12/16/2023"
"6564","Russia","Russia","590 BTR-82A(M)","destroyed","https://i.postimg.cc/nLLt85PJ/1054-btr82a-destr-01-03-22.jpg","2023-12-16",75,5918,1,"7-7559181","12/16/2023"
"6988","Russia","Russia","55 Unknown BTR-80/BTR-82A","destroyed","https://i.postimg.cc/13Vy4bKr/1044-unkn-btr-destr-15-12-23.jpg","2023-12-16",82,6284,1,"7-8262841","12/16/2023"
"7078","Russia","Soviet Union","BTR-D","abandoned","https://i.postimg.cc/VL6fPJrT/1001-BTR-D-aband-08-12-23.jpg","2023-12-16",85,6363,4,"7-8563634","12/16/2023"
"7500","Russia","Russia","R-149MA1 command and staff vehicle","destroyed","https://i.postimg.cc/BQVqSJ2v/1030-R-149-MA1-destr-30-11-23.jpg","2023-12-16",106,6744,1,"7-10667441","12/16/2023"
"8307","Russia","Soviet Union","122mm D-30 howitzer","destroyed","https://i.postimg.cc/3xNP60Rw/1039-d30-destr-15-12-23.jpg","2023-12-16",211,7474,1,"7-21174741","12/16/2023"
"8315","Russia","Soviet Union","122mm D-30 howitzer","damaged","https://i.postimg.cc/c4XpXBdj/1038-d30-dam-15-12-23.jpg","2023-12-16",211,7482,2,"7-21174822","12/16/2023"
"8557","Russia","Soviet Union","46 120mm 2S9 Nona","destroyed","https://i.postimg.cc/1XxvW4df/1018-2-S9-Nona-S-destr-10-11-23.jpg","2023-12-16",216,7706,1,"7-21677061","12/16/2023"
"8641","Russia","Soviet Union","122mm 2S1 Gvozdika","destroyed","https://i.postimg.cc/8C0K6ZBd/1002-2s1-destr-30-11-23.jpg","2023-12-16",219,7787,1,"7-21977871","12/16/2023"
