,country,origin,system,status,url,sysID,imageID,statusID,matID,Date
11,Russia,Soviet Union,T-72AV,destroyed,https://i.postimg.cc/ry1y9kKp/588.png,3,11,3,7-3113,03/15/2022
62,Russia,Russia,T-72B3,abandoned,https://i.postimg.cc/4Nvz1J9Q/42.png,6,58,4,7-6584,03/15/2022
68,Russia,Russia,T-72B3,captured,https://i.postimg.cc/R0fgyXrv/4800.png,6,64,2,7-6642,03/15/2022
69,Russia,Russia,T-72B3,captured,https://i.postimg.cc/76GgXDkH/62f.png,6,65,2,7-6652,03/15/2022
80,Russia,Russia,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/mkc5FvnH/6996.png,7,76,3,7-7763,03/15/2022
99,Russia,Russia,T-72B3 Obr. 2016,damaged,https://i.postimg.cc/9Mhg9B0b/4g2.png,7,94,1,7-7941,03/15/2022
100,Russia,Russia,T-72B3 Obr. 2016,captured,https://i.postimg.cc/9Mhg9B0b/4g2.png,7,94,2,7-7942,03/15/2022
107,Russia,Russia,T-72B3 Obr. 2016,captured,https://i.postimg.cc/44ryWyxp/698.png,7,101,2,7-71012,03/15/2022
126,Russia,Russia,T-72B3 Obr. 2016,captured,https://i.postimg.cc/qRJvSDtK/986.png,7,119,2,7-71192,03/15/2022
127,Russia,Russia,T-72B3 Obr. 2016,captured,https://i.postimg.cc/J0RFfQW0/4h.png,7,120,2,7-71202,03/15/2022
128,Russia,Russia,T-72B3 Obr. 2016,captured,https://i.postimg.cc/d34Jp1gM/4791.png,7,121,2,7-71212,03/15/2022
214,Russia,Russia,Unknown tank,destroyed,https://postimg.cc/3dqkYgPh,13,201,3,7-132013,03/15/2022
215,Russia,Russia,Unknown tank,destroyed,https://i.postimg.cc/rmrryPVP/545.jpg,13,202,3,7-132023,03/15/2022
216,Russia,Russia,Unknown tank,destroyed,https://i.postimg.cc/PxJk1gpS/4688.png,13,203,3,7-132033,03/15/2022
217,Russia,Russia,Unknown tank,destroyed,https://i.postimg.cc/rpwWk1wR/3579.png,13,204,3,7-132043,03/15/2022
219,Russia,Russia,Unknown tank,damaged,https://i.postimg.cc/gj3F2623/541.png,13,206,1,7-132061,03/15/2022
235,Russia,Soviet Union,MT-LB,destroyed,https://i.postimg.cc/66k6rQ9g/d17.png,16,222,3,7-162223,03/15/2022
240,Russia,Soviet Union,MT-LB,destroyed,https://i.postimg.cc/XNTmHGBK/t1.png,16,227,3,7-162273,03/15/2022
241,Russia,Soviet Union,MT-LB,destroyed,https://i.postimg.cc/GmRNRWQH/t2.png,16,228,3,7-162283,03/15/2022
242,Russia,Soviet Union,MT-LB,destroyed,https://i.postimg.cc/zGgWXzC8/m1.png,16,229,3,7-162293,03/15/2022
256,Russia,Soviet Union,MT-LB,abandoned,https://i.postimg.cc/43RcYDPt/m2.png,16,242,4,7-162424,03/15/2022
257,Russia,Soviet Union,MT-LB,abandoned,https://i.postimg.cc/mr3HCmpn/m3.png,16,243,4,7-162434,03/15/2022
258,Russia,Soviet Union,MT-LB,abandoned,https://i.postimg.cc/26bSBK7B/6j.png,16,244,4,7-162444,03/15/2022
264,Russia,Soviet Union,MT-LB,captured,https://i.postimg.cc/Z5pMMK77/8i.png,16,250,2,7-162502,03/15/2022
273,Russia,Soviet Union,MT-LB,captured,https://i.postimg.cc/Hn1J3zVP/y9.png,16,259,2,7-162592,03/15/2022
274,Russia,Soviet Union,MT-LB,captured,https://i.postimg.cc/0NQJNZ6L/499.png,16,260,2,7-162602,03/15/2022
281,Russia,Soviet Union,MT-LB,captured,https://i.postimg.cc/rpgr934n/461.png,16,267,2,7-162672,03/15/2022
287,Russia,Soviet Union,MT-LB,captured,https://i.postimg.cc/59rtbb1q/7u.png,16,273,2,7-162732,03/15/2022
296,Russia,Soviet Union,MT-LB,captured,https://i.postimg.cc/wBg7hjkg/431g.png,16,282,2,7-162822,03/15/2022
309,Russia,Soviet Union,MT-LBu,captured,https://i.postimg.cc/xjmrvypy/516.png,20,295,2,7-202952,03/15/2022
317,Russia,Soviet Union,9P149 Shturm-S ATGM carrier,abandoned,https://i.postimg.cc/8PNsyDd1/3f.jpg,24,303,4,7-243034,03/15/2022
354,Russia,Russia,Unknown AFV,destroyed,https://i.postimg.cc/13G5v1WB/790.jpg,31,338,3,7-313383,03/15/2022
364,Russia,Soviet Union,BMP-1(P),destroyed,https://i.postimg.cc/pdRCn5XP/9.png,32,348,3,7-323483,03/15/2022
365,Russia,Soviet Union,BMP-1(P),destroyed,https://i.postimg.cc/qv40gQnq/46h.png,32,349,3,7-323493,03/15/2022
372,Russia,Soviet Union,BMP-1(P),captured,https://i.postimg.cc/260SqLJ3/318.png,32,355,2,7-323552,03/15/2022
396,Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/pXm62jy7/47h.png,33,379,3,7-333793,03/15/2022
406,Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/rmrryPVP/545.jpg,33,202,3,7-332023,03/15/2022
407,Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/vZpbpC2m/415.png,33,389,3,7-333893,03/15/2022
422,Russia,Soviet Union,BMP-2,abandoned,https://i.postimg.cc/RZVFPVYR/465.png,33,401,4,7-334014,03/15/2022
514,Russia,Soviet Union,-BMD 2.00,captured,https://i.postimg.cc/C1yFN0XM/4682.png,36,486,2,7-364862,03/15/2022
540,Russia,Russia,BTR-82A,destroyed,https://i.postimg.cc/vmhx7WvM/579.png,38,512,3,7-385123,03/15/2022
548,Russia,Russia,BTR-82A,abandoned,https://i.postimg.cc/pLXYWb0d/49.png,38,519,4,7-385194,03/15/2022
549,Russia,Russia,BTR-82A,abandoned,https://i.postimg.cc/d3ZQm1t0/rgg.png,38,520,4,7-385204,03/15/2022
576,Russia,Soviet Union,BTR-80,abandoned,https://i.postimg.cc/FRd1GGTm/f22.png,39,545,4,7-395454,03/15/2022
595,Russia,Soviet Union,BTR-80,captured,https://i.postimg.cc/hPp61ynw/4156.png,39,563,2,7-395632,03/15/2022
620,Russia,Soviet Union,BTR-D,captured,https://i.postimg.cc/zGbZPMny/43119.png,40,586,2,7-405862,03/15/2022
669,Russia,Italy,Iveco LMV 'Rys',destroyed,https://i.postimg.cc/bwxJBs0D/rg.png,46,635,3,7-466353,03/15/2022
741,Russia,Soviet Union,9М131 Metis-M,captured,https://i.postimg.cc/Pxdr8VTx/4899.png,73,696,2,7-736962,03/15/2022
744,Russia,Soviet Union,9M114 Kokon,abandoned,https://i.postimg.cc/8PNsyDd1/3f.jpg,75,303,4,7-753034,03/15/2022
748,Russia,Soviet Union,9K38 Igla,captured,https://i.postimg.cc/TwV98kgb/4315.png,76,701,2,7-767012,03/15/2022
