"","country","origin","system","status","url","date_recorded","sysID","imageID","statusID","matID","Date"
"117","Russia","Soviet Union","143 T-62M","destroyed","https://i.postimg.cc/W4sQD6tn/1104-T-62-M-destr-31-08-24.jpg","2025-09-04",9,114,1,"7-91141","09/04/2025"
"1150","Russia","Russia","T-72B Obr. 2022","destroyed","https://i.postimg.cc/JnnvxrNH/1106-T-72-Obr-2022-destr-24-09-25.jpg","2025-09-04",23,1066,1,"7-2310661","09/04/2025"
"2680","Russia","Soviet Union","T-80BV","destroyed","https://i.postimg.cc/wvLq2BxT/1100-T-80-BV-destr-05-03-25.jpg","2025-09-04",32,2483,1,"7-3224831","09/04/2025"
"3476","Russia","Russia","T-80BVM Obr. 2022","destroyed","https://i.postimg.cc/pLfwX1Vr/1105-T-80-BVM-Obr-2022-destr-29-01-25.jpg","2025-09-04",40,3164,1,"7-4031641","09/04/2025"
"3477","Russia","Russia","T-80BVM Obr. 2022","destroyed","https://i.postimg.cc/y8CWpP1B/1002-T-80-BVM-Obr-2022-destr-01-09-25.jpg","2025-09-04",40,3165,1,"7-4031651","09/04/2025"
"4213","Russia","Russia","549 Unknown tank","destroyed","https://i.postimg.cc/brKdh01x/1001-Unknown-tank-destr-17-08-25.jpg","2025-09-04",46,3847,1,"7-4638471","09/04/2025"
"4214","Russia","Russia","549 Unknown tank","destroyed","https://i.postimg.cc/bYMZkP4Z/1017-Unknown-tank-destr-31-07-25.jpg","2025-09-04",46,3848,1,"7-4638481","09/04/2025"
"5588","Russia","Soviet Union","MT-LB","destroyed","https://i.postimg.cc/B6C71Nmg/1005-MT-LB-destr-28-08-25.jpg","2025-09-04",59,5158,1,"7-5951581","09/04/2025"
"5589","Russia","Soviet Union","MT-LB","destroyed","https://i.postimg.cc/WbyWrdwQ/1011-MT-LB-destr-01-09-25.jpg","2025-09-04",59,5159,1,"7-5951591","09/04/2025"
"5590","Russia","Soviet Union","MT-LB","destroyed","https://i.postimg.cc/q7V1bWYw/1036-MT-LB-destr-04-09-25.jpg","2025-09-04",59,5160,1,"7-5951601","09/04/2025"
"6528","Russia","Russia","Unknown AFV","destroyed","https://i.postimg.cc/MGVFzzRg/1004-Unknown-IFV-destr-28-08-25.jpg","2025-09-04",80,6031,1,"7-8060311","09/04/2025"
"6529","Russia","Russia","Unknown AFV","destroyed","https://i.postimg.cc/MHKP0R48/1006-Unknown-IFV-destr-28-08-25.jpg","2025-09-04",80,6032,1,"7-8060321","09/04/2025"
"6530","Russia","Russia","Unknown AFV","destroyed","https://i.postimg.cc/gjSMgjFL/1010-Unknown-IFV-destr-21-08-25.jpg","2025-09-04",80,6033,1,"7-8060331","09/04/2025"
"9664","Russia","Russia","BMP-2 675-sb3KDZ","destroyed","https://i.postimg.cc/W3RxZX0F/1000-BMP-2-675-sb3-KDZ-destr-28-08-25.jpg","2025-09-04",88,8874,1,"7-8888741","09/04/2025"
"9665","Russia","Russia","BMP-2 675-sb3KDZ","destroyed","https://i.postimg.cc/1tp2rwKW/1003-BMP-2-675-sb3-KDZ-destr-28-08-25.jpg","2025-09-04",88,8875,1,"7-8888751","09/04/2025"
"9666","Russia","Russia","BMP-2 675-sb3KDZ","destroyed","https://i.postimg.cc/PJy7BH9Y/1014-BMP-2-675-sb3-KDZ-destr-03-08-25.jpg","2025-09-04",88,8876,1,"7-8888761","09/04/2025"
"10674","Russia","Russia","47 BMP-3 Obr. 2020","destroyed","https://i.postimg.cc/NLhnQRWR/1107-BMP-3-Obr-2020-destr-12-10-23.jpg","2025-09-04",94,9778,1,"7-9497781","09/04/2025"
"10978","Russia","Russia","MT-LBM 6MB","destroyed","https://i.postimg.cc/T2JByj11/1007-MT-LBM-6-MB-destr-01-09-25.jpg","2025-09-04",97,10049,1,"7-97100491","09/04/2025"
"11537","Russia","Russia","BMD-4M","destroyed","https://i.postimg.cc/3JrV2y0B/1020-BMD-4-M-destr-11-08-25.jpg","2025-09-04",99,10579,1,"7-99105791","09/04/2025"
"12218","Russia","Russia","847 BTR-82A(M)","destroyed","https://i.postimg.cc/k5wLW6bd/1102-BTR-82-A-M-destr-28-08-25.jpg","2025-09-04",102,11238,1,"7-102112381","09/04/2025"
"12219","Russia","Russia","847 BTR-82A(M)","destroyed","https://i.postimg.cc/d1xXSb6H/1103-BTR-82-A-M-destr-28-08-25.jpg","2025-09-04",102,11239,1,"7-102112391","09/04/2025"
"12749","Russia","Russia","369 BTR-82AT","destroyed","https://i.postimg.cc/8cN3KcKT/1016-BTR-82-AT-destr-17-08-25.jpg","2025-09-04",103,11717,1,"7-103117171","09/04/2025"
"12750","Russia","Russia","369 BTR-82AT","destroyed","https://i.postimg.cc/pX07C2Dt/1021-BTR-82-AT-destr-07-08-25.jpg","2025-09-04",103,11718,1,"7-103117181","09/04/2025"
"13626","Russia","Russia","13 AMN-233114 'Tigr-M' with 'Arbalet-DM'","destroyed","https://i.postimg.cc/k5FXB6bm/1033-AMN-233114-Tigr-M-with-Arbalet-DM-destr-11-08-25.jpg","2025-09-04",129,12514,1,"7-129125141","09/04/2025"
"15371","Russia","Soviet Union","122mm D-30 howitzer","destroyed","https://i.postimg.cc/8zyg3RMs/1018-2-A18-D-30-howitzer-destr-08-08-25.jpg","2025-09-04",287,14137,1,"7-287141371","09/04/2025"
"15372","Russia","Soviet Union","122mm D-30 howitzer","destroyed","https://i.postimg.cc/LswK4myp/1019-2-A18-D-30-howitzer-destr-31-07-25.jpg","2025-09-04",287,14138,1,"7-287141381","09/04/2025"
"16403","Russia","Soviet Union","247 152mm 2S19 Msta-S","destroyed","https://i.postimg.cc/gjcKfZvk/1012-2-S19-Msta-S-destr-02-09-25.jpg","2025-09-04",300,15138,1,"7-300151381","09/04/2025"
"16845","Russia","Soviet Union","301 122mm BM-21 Grad","destroyed","https://i.postimg.cc/B678nLrv/1013-2-B17-BM-21-1-for-9-K51-Grad-destr-01-09-25.jpg","2025-09-04",308,15560,1,"7-308155601","09/04/2025"
"16846","Russia","Soviet Union","301 122mm BM-21 Grad","destroyed","https://i.postimg.cc/2yq1bjY7/1035-2-B17-BM-21-1-for-9-K51-Grad-destr-04-09-25.jpg","2025-09-04",308,15561,1,"7-308155611","09/04/2025"
"17527","Russia","Russia","9A83M2 TELAR (for S-300V4)","destroyed","https://i.postimg.cc/Cxn9v3hr/1023-9-A83-M2-TELAR-for-9-K81-M2-S-300-V4-destr-03-09-25.jpg","2025-09-04",352,16186,1,"7-352161861","09/04/2025"
"18882","Russia","Soviet Union","GAZ-66","destroyed","https://i.postimg.cc/L69xYrgg/1008-GAZ-66-destr-29-07-25.jpg","2025-09-04",501,17506,1,"7-501175061","09/04/2025"
"18883","Russia","Soviet Union","GAZ-66","destroyed","https://i.postimg.cc/VLKDjDXG/1026-GAZ-66-destr-03-09-25.jpg","2025-09-04",501,17507,1,"7-501175071","09/04/2025"
"19039","Russia","Soviet Union","7 ZiL-131 tanker","destroyed","https://i.postimg.cc/Z5gHQn76/1024-Zi-L-131-fuel-tanker-destr-03-02-25.jpg","2025-09-04",511,17657,1,"7-511176571","09/04/2025"
"20042","Russia","Russia","Ural-4320","destroyed","https://i.postimg.cc/bJfTzMjJ/1022-Ural-4320-destr-21-06-25.jpg","2025-09-04",521,18621,1,"7-521186211","09/04/2025"
"20043","Russia","Russia","Ural-4320","destroyed","https://i.postimg.cc/T1CqJ35L/1025-Ural-4320-destr-03-09-25.jpg","2025-09-04",521,18622,1,"7-521186221","09/04/2025"
"20044","Russia","Russia","Ural-4320","destroyed","https://i.postimg.cc/QtgqVbXq/1027-Ural-4320-destr-03-09-25.jpg","2025-09-04",521,18623,1,"7-521186231","09/04/2025"
"20045","Russia","Russia","Ural-4320","destroyed","https://i.postimg.cc/6600XYbW/1028-Ural-4320-destr-03-09-25.jpg","2025-09-04",521,18624,1,"7-521186241","09/04/2025"
"20046","Russia","Russia","Ural-4320","destroyed","https://i.postimg.cc/153K5wbp/1030-Ural-4320-destr-03-09-25.jpg","2025-09-04",521,18625,1,"7-521186251","09/04/2025"
"20047","Russia","Russia","Ural-4320","destroyed","https://i.postimg.cc/yYpyJWz2/1034-Ural-4320-destr-11-08-25.jpg","2025-09-04",521,18626,1,"7-521186261","09/04/2025"
"20594","Russia","Russia","197 Ural-43206","destroyed","https://i.postimg.cc/pr2JjFrM/1029-Ural-43206-destr-03-09-25.jpg","2025-09-04",525,19128,1,"7-525191281","09/04/2025"
"20708","Russia","Russia","41 Ural-63704-0010 Tornado-U","destroyed","https://i.postimg.cc/t469pTPd/1101-Ural-63704-0010-Tornado-U-destr-16-08-25.jpg","2025-09-04",534,19234,1,"7-534192341","09/04/2025"
"21677","Russia","Russia","1163 KamAZ 6x6","destroyed","https://i.postimg.cc/Z51Pcgnc/1009-Kam-AZ-6x6-destr-26-02-25.jpg","2025-09-04",547,20154,1,"7-547201541","09/04/2025"
"21678","Russia","Russia","1163 KamAZ 6x6","destroyed","https://i.postimg.cc/T3yqnGd1/1015-Kam-AZ-6x6-destr-22-07-25.jpg","2025-09-04",547,20155,1,"7-547201551","09/04/2025"
"23031","Ukraine","Soviet Union","T-64BV","destroyed","https://i.postimg.cc/C15rkwDP/2033-T-64-BV-destr-29-08-25.jpg","2025-09-04",586,21372,1,"380-586213721","09/04/2025"
"23495","Ukraine","Czech Republic","T-72EA","destroyed","https://i.postimg.cc/kgzTCM9m/2100-T-72-EA-destr-20-08-25.jpg","2025-09-04",594,21797,1,"380-594217971","09/04/2025"
"23784","Ukraine","Soviet Union","T-80BV","destroyed","https://i.postimg.cc/L4xBR4Bb/2101-T-80-BV-destr-25-06-25.jpg","2025-09-04",32,22062,1,"380-32220621","09/04/2025"
"23785","Ukraine","Soviet Union","T-80BV","destroyed","https://i.postimg.cc/NFWnQZKN/2031-T-80-BV-destr-29-08-25.jpg","2025-09-04",32,22063,1,"380-32220631","09/04/2025"
