"","country","origin","system","status","url","date_recorded","sysID","imageID","statusID","matID","Date"
"180","Russia","Soviet Union","40 T-72A","damaged","https://i.postimg.cc/3N1qRr1N/1015-t72a-dam-aband-04-08-23.jpg","2023-08-05",10,164,3,"7-101643","08/05/2023"
"181","Russia","Soviet Union","40 T-72A","abandoned","https://i.postimg.cc/3N1qRr1N/1015-t72a-dam-aband-04-08-23.jpg","2023-08-05",10,164,4,"7-101644","08/05/2023"
"1092","Russia","Russia","T-72B3 Obr. 2016","damaged","https://i.postimg.cc/C5StSnj9/1009-72-B3-M-dam-aband-02-08-23.jpg","2023-08-05",18,1004,3,"7-1810043","08/05/2023"
"1093","Russia","Russia","T-72B3 Obr. 2016","abandoned","https://i.postimg.cc/C5StSnj9/1009-72-B3-M-dam-aband-02-08-23.jpg","2023-08-05",18,1004,4,"7-1810044","08/05/2023"
"1442","Russia","Soviet Union","372 T-80BV","destroyed","https://i.postimg.cc/VspsCwBh/1500-t80bv-destr-03-08-23.jpg","2023-08-05",22,1328,1,"7-2213281","08/05/2023"
"1531","Russia","Soviet Union","372 T-80BV","destroyed","https://i.postimg.cc/zBm62c3z/1026-t80bv-destr-05-08-23.jpg","2023-08-05",22,1415,1,"7-2214151","08/05/2023"
"1970","Russia","Russia","29 T-90M","damaged","https://i.postimg.cc/VN02R8fZ/1023-t90m-dam-aband-04-08-23.jpg","2023-08-05",34,1785,3,"7-3417853","08/05/2023"
"1971","Russia","Russia","29 T-90M","abandoned","https://i.postimg.cc/VN02R8fZ/1023-t90m-dam-aband-04-08-23.jpg","2023-08-05",34,1785,4,"7-3417854","08/05/2023"
"2522","Russia","Soviet Union","MT-LB","destroyed","https://i.postimg.cc/Wp9LTSHn/1005-mtlb-and-bmp2-destr-12-07-23.jpg","2023-08-05",44,2307,1,"7-4423071","08/05/2023"
"4139","Russia","Soviet Union","918 BMP-2(K)","destroyed","https://i.postimg.cc/Wp9LTSHn/1005-mtlb-and-bmp2-destr-12-07-23.jpg","2023-08-05",61,2307,1,"7-6123071","08/05/2023"
"4605","Russia","Soviet Union","123 Unknown BMP-1/2","destroyed","https://i.postimg.cc/8cxZsFW1/1025-unkn-bmp-destr-04-08-23.jpg","2023-08-05",64,4169,1,"7-6441691","08/05/2023"
"4820","Russia","Russia","BMP-3","damaged","https://i.postimg.cc/YC6dqCSH/1011-bmp3-dam-aband-03-08-23.jpg","2023-08-05",65,4366,3,"7-6543663","08/05/2023"
"4821","Russia","Russia","BMP-3","abandoned","https://i.postimg.cc/YC6dqCSH/1011-bmp3-dam-aband-03-08-23.jpg","2023-08-05",65,4366,4,"7-6543664","08/05/2023"
"4905","Russia","Russia","BMP-3 688M sb. 3KDZ","damaged","https://i.postimg.cc/YCKXHWMR/1014-bmp3m688-dam-aband-04-08-23.jpg","2023-08-05",66,4438,3,"7-6644383","08/05/2023"
"4906","Russia","Russia","BMP-3 688M sb. 3KDZ","abandoned","https://i.postimg.cc/YCKXHWMR/1014-bmp3m688-dam-aband-04-08-23.jpg","2023-08-05",66,4438,4,"7-6644384","08/05/2023"
"4914","Russia","Russia","MT-LBM 6MB","destroyed","https://i.postimg.cc/8kYKZYYq/1019-MT-LBM-6-MB-destr-02-08-23.jpg","2023-08-05",67,4446,1,"7-6744461","08/05/2023"
"5507","Russia","Russia","471 BTR-82A(M)","destroyed","https://i.postimg.cc/7h5Bx15s/1000-btr82a-destr-04-08-23.jpg","2023-08-05",70,5011,1,"7-7050111","08/05/2023"
"5893","Russia","Russia","Remdiesel Z-STS Akhmat","destroyed","https://i.postimg.cc/3RzvM2mF/1010-btr-d-and-Akhmad-APC-destr-04-08-23.jpg","2023-08-05",76,5351,1,"7-7653511","08/05/2023"
"5951","Russia","Soviet Union","77 BTR-D","destroyed","https://i.postimg.cc/3RzvM2mF/1010-btr-d-and-Akhmad-APC-destr-04-08-23.jpg","2023-08-05",78,5351,1,"7-7853511","08/05/2023"
"7137","Russia","Soviet Union","101 152mm 2A65 Msta-B howitzer","destroyed","https://i.postimg.cc/mkqV5c2v/1003-Msta-B-destr-04-08-23.jpg","2023-08-05",200,6475,1,"7-20064751","08/05/2023"
"7138","Russia","Soviet Union","101 152mm 2A65 Msta-B howitzer","destroyed","https://i.postimg.cc/qMPjcCFn/1004-Msta-B-destr-04-08-23.jpg","2023-08-05",200,6476,1,"7-20064761","08/05/2023"
"7561","Russia","Soviet Union","135 152mm 2S19 Msta-S","destroyed","https://i.postimg.cc/661H3PLM/1024-Msta-S-destr-05-10-22.jpg","2023-08-05",210,6874,1,"7-21068741","08/05/2023"
"7757","Russia","Soviet Union","153 122mm BM-21 Grad","destroyed","https://i.postimg.cc/8PJZrbZN/1020-bm21-destr-17-07-23.jpg","2023-08-05",215,7054,1,"7-21570541","08/05/2023"
"7758","Russia","Soviet Union","153 122mm BM-21 Grad","destroyed","https://i.postimg.cc/HnjBz0H0/1021-bm21-destr-07-04-23.jpg","2023-08-05",215,7055,1,"7-21570551","08/05/2023"
