,country,origin,system,status,url,sysID,imageID,statusID,matID,Date
805,Russia,Russia,BTR-82A,captured,https://i.postimg.cc/7ZPVbWz0/89.jpg,43,765,3,7-437653,03/26/2022
961,Russia,Italy,Iveco LMV 'Rys',damaged,https://i.postimg.cc/q7834FHV/355.png,53,913,2,7-539132,03/26/2022
962,Russia,Italy,Iveco LMV 'Rys',captured,https://i.postimg.cc/q7834FHV/355.png,53,913,3,7-539133,03/26/2022
989,Russia,Soviet Union,BREM-1 armoured recovery vehicle,captured,https://i.postimg.cc/nLpYNwFC/6612.jpg,65,938,3,7-659383,03/26/2022
1000,Russia,Soviet Union,IMR-2 combat engineering vehicle,captured,https://i.postimg.cc/nLpYNwFC/6612.jpg,69,938,3,7-699383,03/26/2022
1006,Russia,Soviet Union,TMM-3 bridge layer,damaged,https://i.postimg.cc/MpYMvFpy/33160.png,70,953,2,7-709532,03/26/2022
1007,Russia,Soviet Union,TMM-3 bridge layer,captured,https://i.postimg.cc/MpYMvFpy/33160.png,70,953,3,7-709533,03/26/2022
1123,Russia,Soviet Union,152mm 2S19 Msta-S,destroyed,https://i.postimg.cc/YCbN5PHn/f2.jpg,100,1054,1,7-10010541,03/26/2022
1124,Russia,Soviet Union,152mm 2S19 Msta-S,destroyed,https://i.postimg.cc/W126fvQq/f1.png,100,1055,1,7-10010551,03/26/2022
1141,Russia,Soviet Union,152mm 2S19 Msta-S,captured,https://i.postimg.cc/pdLCyHCM/f4.jpg,100,1072,3,7-10010723,03/26/2022
1148,Russia,Soviet Union,122mm BM-21 'Grad',destroyed,https://i.postimg.cc/zvbmmfzD/888.png,102,1079,1,7-10210791,03/26/2022
1479,Russia,Russia,Ural-4320,captured,https://i.postimg.cc/9MPX43LV/554f.png,153,1387,3,7-15313873,03/26/2022
1766,Russia,Russia,Unknown truck,destroyed,https://i.postimg.cc/13wN0z51/ut.jpg,169,1649,1,7-16916491,03/26/2022
1767,Russia,Russia,Unknown truck,destroyed,https://i.postimg.cc/zDxw333d/utt.jpg,169,1650,1,7-16916501,03/26/2022
1768,Russia,Russia,Unknown truck,destroyed,https://i.postimg.cc/pTjcf0Jk/9988.jpg,169,1651,1,7-16916511,03/26/2022
1792,Russia,Russia,(Unknown) vehicle,destroyed,https://twitter.com/UAWeapons/status/1507304253131563008,170,1671,1,7-17016711,03/26/2022
1805,Ukraine,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/QCjpjn7n/4f6.png,1,1684,1,380-116841,03/26/2022
1806,Ukraine,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/XvZLPhKf/24.png,1,1685,1,380-116851,03/26/2022
1849,Ukraine,Soviet Union,T-64BV,captured,https://postlmg.cc/56yhT3pX,1,1726,3,380-117263,03/26/2022
1856,Ukraine,Soviet Union,T-72B,captured,https://postlmg.cc/PLBJrr0x,4,1732,3,380-417323,03/26/2022
1859,Ukraine,Ukraine,T-72AMT,captured,https://i.postimg.cc/nV7kXCHJ/24f.png,172,1735,3,380-17217353,03/26/2022
1894,Ukraine,Soviet Union,BRDM-2,captured,https://i.postimg.cc/26hQJK6t/4f1.png,17,1768,3,380-1717683,03/26/2022
1934,Ukraine,Soviet Union,BMP-1(P),captured,https://i.postimg.cc/xCcRWZKG/331d.png,37,1807,3,380-3718073,03/26/2022
1935,Ukraine,Soviet Union,BMP-1(P),destroyed,https://i.postimg.cc/xCcRWZKG/331d.png,37,1807,1,380-3718071,03/26/2022
1946,Ukraine,Soviet Union,BMP-1(P),captured,https://i.postimg.cc/xdQ31CLd/437.png,37,1816,3,380-3718163,03/26/2022
1998,Ukraine,Soviet Union,BTR-80,captured,https://i.postimg.cc/90DnYM8h/3315.png,45,1868,3,380-4518683,03/26/2022
2004,Ukraine,United Kingdom,AT105A 'Saxon',captured,https://i.postimg.cc/2STcBhGt/368.png,182,1874,3,380-18218743,03/26/2022
2011,Ukraine,Ukraine,KrAZ Cobra,captured,https://i.postimg.cc/W1qPQGGZ/34.png,185,1880,3,380-18518803,03/26/2022
2035,Ukraine,Ukraine,Kozak-2,captured,https://i.postimg.cc/m2ysRLJL/4313.png,189,1902,3,380-18919023,03/26/2022
2036,Ukraine,Ukraine,Kozak-2M1,captured,https://i.postimg.cc/26hQJK6t/4f1.png,190,1768,3,380-19017683,03/26/2022
2038,Ukraine,Soviet Union,MDK-3 trench-digging vehicle,captured,https://i.postimg.cc/ZYVS4vtw/3321.png,191,1904,3,380-19119043,03/26/2022
2042,Ukraine,Ukraine,TMM-3M1 bridge layer,captured,https://i.postimg.cc/jjscx2rh/245.png,195,1908,3,380-19519083,03/26/2022
2081,Ukraine,Ukraine,120mm BTR-3M2,destroyed,https://i.postimg.cc/Dz71KNKJ/43111.png,203,1942,1,380-20319421,03/26/2022
2094,Ukraine,Soviet Union,152mm 2S3 Akatsiya,captured,https://postlmg.cc/56yhT3pX,99,1726,3,380-9917263,03/26/2022
2095,Ukraine,Soviet Union,152mm 2S5 Giatsint-S,captured,https://i.postimg.cc/K857Hbg3/4f5.png,204,1954,3,380-20419543,03/26/2022
2096,Ukraine,Soviet Union,203mm 2S7 Pion,damaged,https://i.postimg.cc/K8pQghtB/790.png,205,1955,2,380-20519552,03/26/2022
2097,Ukraine,Soviet Union,203mm 2S7 Pion,captured,https://i.postimg.cc/K8pQghtB/790.png,205,1955,3,380-20519553,03/26/2022
2121,Ukraine,Soviet Union,9K33 Osa,captured,https://i.postimg.cc/FsVhfCLV/245.png,109,1978,3,380-10919783,03/26/2022
2127,Ukraine,Soviet Union,Buk-M1,destroyed,https://i.postimg.cc/R0zqrJKg/3d1.png,209,1983,1,380-20919831,03/26/2022
2156,Ukraine,Ukraine,UJ-22 reconnaissance UAV,destroyed,https://i.postimg.cc/59D7MfKX/3351.png,225,2012,1,380-22520121,03/26/2022
