"","country","origin","system","status","url","date_recorded","sysID","imageID","statusID","matID","Date"
"586","Russia","Soviet Union","T-72B","destroyed","https://i.postimg.cc/xTHtKKxw/1050-T-72-B-destr-14-06-24.jpg","2024-06-17",18,539,1,"7-185391","06/17/2024"
"6426","Russia","Soviet Union","1305 BMP-2(K)","destroyed","https://i.postimg.cc/T1WMjpFt/1053-bmp2-destr-14-06-24.jpg","2024-06-17",76,5806,1,"7-7658061","06/17/2024"
"6427","Russia","Soviet Union","1305 BMP-2(K)","destroyed","https://i.postimg.cc/J7yGYKW2/1052-bmp2-destr-14-06-24.jpg","2024-06-17",76,5807,1,"7-7658071","06/17/2024"
"7553","Russia","Russia","BMP-3","damaged","https://i.postimg.cc/mZ0hvML2/1049-BMP-3-dam-aband-14-06-24.jpg","2024-06-17",82,6744,2,"7-8267442","06/17/2024"
"7554","Russia","Russia","BMP-3","abandoned","https://i.postimg.cc/mZ0hvML2/1049-BMP-3-dam-aband-14-06-24.jpg","2024-06-17",82,6744,3,"7-8267443","06/17/2024"
"9090","Russia","Soviet Union","215 BTR-80","destroyed","https://i.postimg.cc/C5H1CPWP/1040-BTR-80-destr-15-03-24.jpg","2024-06-17",97,8153,1,"7-9781531","06/17/2024"
"9598","Russia","Russia","172 GAZ Tigr-M","destroyed","https://i.postimg.cc/qRH4mcc9/1044-GAZ-Tigr-M-destr-14-06-24.jpg","2024-06-17",112,8616,1,"7-11286161","06/17/2024"
"9599","Russia","Russia","172 GAZ Tigr-M","destroyed","https://i.postimg.cc/hvSgnS5s/1047-GAZ-Tigr-M-destr-13-06-24.jpg","2024-06-17",112,8617,1,"7-11286171","06/17/2024"
"10172","Russia","Russia","11 REM-KL recovery vehicle","destroyed","https://i.postimg.cc/448jyb7s/1045-REM-KL-recovery-vehicle-destr-16-06-24.jpg","2024-06-17",173,9125,1,"7-17391251","06/17/2024"
"10344","Russia","Russia","Ural-4320 with EOV-3521 excavator","destroyed","https://i.postimg.cc/Y0yPPMKh/1046-EOV-3521-excavator-destr-14-06-24.jpg","2024-06-17",195,9280,1,"7-19592801","06/17/2024"
"11917","Russia","Soviet Union","224 122mm BM-21 Grad","destroyed","https://i.postimg.cc/3RqC5RN5/1051-2-B17-BM-21-Grad-destr-14-06-24.jpg","2024-06-17",264,10784,1,"7-264107841","06/17/2024"
"14085","Russia","Russia","Ural-4320","destroyed","https://i.postimg.cc/XYhCYh3d/1048-Ural-4320-destr-13-06-24.jpg","2024-06-17",448,12816,1,"7-448128161","06/17/2024"
"14665","Russia","Russia","20 Ural-63704-0010 Tornado-U","destroyed","https://i.postimg.cc/DwmGFFV7/1042-Ural-63704-0010-Tornado-U-destr-15-04-24.jpg","2024-06-17",457,13344,1,"7-457133441","06/17/2024"
"15813","Russia","Russia","31 KamAZ with MM-501 armoured cabin","destroyed","https://i.postimg.cc/QtZKpTFM/1043-Kam-AZ-6x6-with-MM-501-armoured-module-destr-14-06-24.jpg","2024-06-17",474,14392,1,"7-474143921","06/17/2024"
"16244","Russia","Russia","(Unknown) truck","destroyed","https://i.postimg.cc/FKLJdZsq/1041-Unknown-truck-destr-06-06-22.jpg","2024-06-17",498,14760,1,"7-498147601","06/17/2024"
"16503","Ukraine","Soviet Union","T-64BV","destroyed","https://i.postimg.cc/nr2GMkc7/2031-T-64-BV-destr-14-06-24.jpg","2024-06-17",503,15003,1,"380-503150031","06/17/2024"
"19065","Ukraine","Australia","Bushmaster Protected Mobility Vehicle","destroyed","https://i.postimg.cc/QChqXPsh/2029-Bushmaster-destr-30-05-24.jpg","2024-06-17",581,17348,1,"380-581173481","06/17/2024"
"20245","Ukraine","Soviet Union","123 122mm 2S1 Gvozdika","destroyed","https://i.postimg.cc/W3RnyzHD/2030-2-S1-Gvozdika-destr-14-06-24.jpg","2024-06-17",685,18463,1,"380-685184631","06/17/2024"
"20410","Ukraine","Poland","155mm AHS Krab","destroyed","https://i.postimg.cc/Gm2q8ZDp/2027-AHS-Krab-destr-23-03-23.jpg","2024-06-17",690,18627,1,"380-690186271","06/17/2024"
"21065","Ukraine","Ukraine","A1-SM Fury","destroyed","https://i.postimg.cc/q76wQyjV/2028-A1-SM-Furiia-reconnaissance-UAV-destr-10-06-24.jpg","2024-06-17",787,19265,1,"380-787192651","06/17/2024"
"21359","Ukraine","Ukraine","5 Tekever AR3","destroyed","https://i.postimg.cc/RFcRxmkg/2025-Tekever-AR3-multipurpose-UAV-destr-01-06-24.jpg","2024-06-17",819,19556,1,"380-819195561","06/17/2024"
"22050","Ukraine","United States","12 FMTV M1083A1P2","destroyed","https://i.postimg.cc/0yBZpcG0/2026-Oshkosh-M1083-A1-P2-MTV-dam-12-06-24.jpg","2024-06-17",874,20213,1,"380-874202131","06/17/2024"
