,country,origin,system,status,url,sysID,imageID,statusID,matID,Date
10,Russia,Soviet Union,T-72A,captured,https://i.postimg.cc/DfBZsDkg/558.png,2,10,3,7-2103,03/25/2022
36,Russia,Soviet Union,T-72B,destroyed,https://i.postimg.cc/PJVQs9nb/3380.png,4,35,1,7-4351,03/25/2022
37,Russia,Soviet Union,T-72B,destroyed,https://i.postimg.cc/PxGCwgBx/h0.jpg,4,36,1,7-4361,03/25/2022
53,Russia,Soviet Union,T-72B,captured,https://i.postimg.cc/rpJQGW17/46k.png,4,50,3,7-4503,03/25/2022
92,Russia,Russia,T-72B3,destroyed,https://i.postimg.cc/k5kN7zGq/3tyu.png,6,87,1,7-6871,03/25/2022
98,Russia,Russia,T-72B3,damaged,https://i.postimg.cc/X7MPs1gM/180.png,6,93,2,7-6932,03/25/2022
99,Russia,Russia,T-72B3,captured,https://i.postimg.cc/X7MPs1gM/180.png,6,93,3,7-6933,03/25/2022
108,Russia,Russia,T-72B3,captured,https://i.postimg.cc/8PJ20HTg/2240.png,6,102,3,7-61023,03/25/2022
109,Russia,Russia,T-72B3,captured,https://i.postimg.cc/VLDZFZSF/319.png,6,103,3,7-61033,03/25/2022
110,Russia,Russia,T-72B3,captured,https://i.postimg.cc/c4Vb59My/3317.png,6,104,3,7-61043,03/25/2022
111,Russia,Russia,T-72B3,captured,https://i.postimg.cc/ZRs4Ng7g/8873.jpg,6,105,3,7-61053,03/25/2022
138,Russia,Russia,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/qBFDZJ2Z/58.png,7,132,1,7-71321,03/25/2022
139,Russia,Russia,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/Y24BSy3Z/y8.png,7,133,1,7-71331,03/25/2022
140,Russia,Russia,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/3xnNjcv7/470.png,7,134,1,7-71341,03/25/2022
141,Russia,Russia,T-72B3 Obr. 2016,destroyed,https://i.postimg.cc/bvKsX7gP/f9.png,7,135,1,7-71351,03/25/2022
183,Russia,Russia,T-72B3 Obr. 2016,captured,https://i.postimg.cc/gc7TZdsd/44133.png,7,173,3,7-71733,03/25/2022
200,Russia,Russia,T-80U,destroyed,https://i.postimg.cc/qRcxhvhj/7u5.jpg,9,189,1,7-91891,03/25/2022
235,Russia,Russia,T-80U,captured,https://i.postimg.cc/tCKRDKqG/66k.jpg,9,222,3,7-92223,03/25/2022
