"","country","origin","system","status","url","date_recorded","sysID","imageID","statusID","matID","Date"
"2771","Russia","Soviet Union","T-80BV","destroyed","https://i.postimg.cc/K8NhfmB2/1022-T-80-BV-destr-16-08-25.jpg","2025-08-17",32,2574,1,"7-3225741","08/17/2025"
"4197","Russia","Russia","547 Unknown tank","destroyed","https://i.postimg.cc/Mpx81nc5/1023-Unknown-tank-destr-16-08-25.jpg","2025-08-17",46,3832,1,"7-4638321","08/17/2025"
"5562","Russia","Soviet Union","MT-LB","destroyed","https://i.postimg.cc/NjWmNwcd/1015-MT-LB-destr-15-08-25.jpg","2025-08-17",59,5133,1,"7-5951331","08/17/2025"
"5563","Russia","Soviet Union","MT-LB","destroyed","https://i.postimg.cc/wjtDcjSt/1024-MT-LB-destr-16-08-25.jpg","2025-08-17",59,5134,1,"7-5951341","08/17/2025"
"5564","Russia","Soviet Union","MT-LB","destroyed","https://i.postimg.cc/fTqx99gn/1025-MT-LB-destr-16-08-25.jpg","2025-08-17",59,5135,1,"7-5951351","08/17/2025"
"5565","Russia","Soviet Union","MT-LB","destroyed","https://i.postimg.cc/pXLfrZCJ/1026-MT-LB-destr-16-08-25.jpg","2025-08-17",59,5136,1,"7-5951361","08/17/2025"
"9630","Russia","Russia","BMP-2 675-sb3KDZ","destroyed","https://i.postimg.cc/nLFpfXpr/1007-BMP-2-675-sb3-KDZ-destr-13-08-25.jpg","2025-08-17",88,8841,1,"7-8888411","08/17/2025"
"10860","Russia","Russia","244 BMP-3 688A-sb6-2KP","destroyed","https://i.postimg.cc/wBwHq9jV/1005-BMP-3-688-A-sb6-2-KP-destr-11-08-25.jpg","2025-08-17",95,9956,1,"7-9599561","08/17/2025"
"10861","Russia","Russia","244 BMP-3 688A-sb6-2KP","destroyed","https://i.postimg.cc/9Mz2zs4j/1003-BMP-3-688-A-sb6-2-KP-destr-04-07-25.jpg","2025-08-17",95,9957,1,"7-9599571","08/17/2025"
"10862","Russia","Russia","244 BMP-3 688A-sb6-2KP","destroyed","https://i.postimg.cc/pT7Hjk85/1002-BMP-3-688-A-sb6-2-KP-destr-01-08-25.jpg","2025-08-17",95,9958,1,"7-9599581","08/17/2025"
"10935","Russia","Russia","MT-LBM 6MB","destroyed","https://i.postimg.cc/LhFFCXxH/1011-MT-LBM-6-MB-destr-14-08-25.jpg","2025-08-17",97,10008,1,"7-97100081","08/17/2025"
"15513","Russia","Soviet Union","126 152mm 2A65 Msta-B howitzer","damaged","https://i.postimg.cc/Wzb52PtM/1021-2-A65-Msta-B-howitzer-dam-19-07-25.jpg","2025-08-17",290,14274,2,"7-290142742","08/17/2025"
"15590","Russia","Soviet Union","152mm 2A36 Giatsint-B field-gun","destroyed","https://i.postimg.cc/x8xt8FbB/1020-2-A36-Giatsint-B-field-gun-destr-03-08-25.jpg","2025-08-17",291,14342,1,"7-291143421","08/17/2025"
"17729","Russia","Russia","14 Su-30SM multirole aircraft","destroyed","https://i.postimg.cc/qRBsKx0r/1000-Su30-SM-destr-14-08-25.jpg","2025-08-17",426,16376,1,"7-426163761","08/17/2025"
"18186","Russia","Russia","Orlan-10","captured","https://i.postimg.cc/66mr7ZPs/1012-Orlan-10-reconnaissance-UAV-capt-26-05-25.jpg","2025-08-17",458,16817,4,"7-458168174","08/17/2025"
"18187","Russia","Russia","Orlan-10","captured","https://i.postimg.cc/TY5rnw8K/1013-Orlan-10-reconnaissance-UAV-capt-26-05-25.jpg","2025-08-17",458,16818,4,"7-458168184","08/17/2025"
"18499","Russia","Russia","182 ZALA Z-16 (421-16<U+0415>)","captured","https://i.postimg.cc/sX2Wxf9D/1001-ZALA-Z-16-421-16-reconnaissance-UAV-capt-20-05-25.jpg","2025-08-17",469,17126,4,"7-469171264","08/17/2025"
"18500","Russia","Russia","182 ZALA Z-16 (421-16<U+0415>)","captured","https://i.postimg.cc/43sVCQYc/1006-ZALA-Z-16-421-16-reconnaissance-UAV-capt-23-05-25.jpg","2025-08-17",469,17127,4,"7-469171274","08/17/2025"
