,country,origin,system,status,url,sysID,imageID,statusID,matID,Date
3,Russia,Soviet Union,T-64BV,captured,https://i.postimg.cc/VL4dSdk8/32133.png,1,3,2,7-132,03/14/2022
4,Russia,Soviet Union,T-72A,destroyed,https://i.postimg.cc/Prr1LXqZ/58.png,2,4,3,7-243,03/14/2022
5,Russia,Soviet Union,T-72A,destroyed,https://i.postimg.cc/mrQPXJDB/e1.png,2,5,3,7-253,03/14/2022
10,Russia,Soviet Union,T-72A,captured,https://i.postimg.cc/8zcL9Jbz/40.png,2,10,2,7-2102,03/14/2022
13,Russia,Soviet Union,T-72AV,captured,https://i.postimg.cc/Y0ZfvWm2/d67.png,3,13,2,7-3132,03/14/2022
23,Russia,Soviet Union,T-72B,damaged,https://i.postimg.cc/HLqxBrSK/4fa.png,4,22,1,7-4221,03/14/2022
44,Russia,Soviet Union,T-72B,captured,https://i.postimg.cc/y8Cgm71v/366.png,4,41,2,7-4412,03/14/2022
48,Russia,Soviet Union,T-72B,captured,https://i.postimg.cc/rmsL0R73/4f1.png,4,45,2,7-4452,03/14/2022
51,Russia,Soviet Union,T-72B,captured,https://i.postimg.cc/Kcs8NxNt/5h.png,4,47,2,7-4472,03/14/2022
61,Russia,Russia,T-72B3,destroyed,https://i.postimg.cc/htc1rXFj/d31.png,6,57,3,7-6573,03/14/2022
66,Russia,Russia,T-72B3,abandoned,https://i.postimg.cc/sDXVZcxD/d31.png,6,62,4,7-6624,03/14/2022
122,Russia,Russia,T-72B3 Obr. 2016,captured,https://i.postimg.cc/L4CtS5dJ/52.png,7,115,2,7-71152,03/14/2022
123,Russia,Russia,T-72B3 Obr. 2016,captured,https://i.postimg.cc/FzV5CVy1/435.png,7,116,2,7-71162,03/14/2022
170,Russia,Russia,T-80U,captured,https://i.postimg.cc/nc7CpXxk/4y8.png,9,160,2,7-91602,03/14/2022
176,Russia,Russia,T-80BVM,destroyed,https://i.postimg.cc/N0gj4tCc/4315.png,11,165,3,7-111653,03/14/2022
186,Russia,Russia,T-80BVM,captured,https://i.postimg.cc/NMNZPpZN/gl.png,11,175,2,7-111752,03/14/2022
208,Russia,Russia,Unknown tank,destroyed,https://i.postimg.cc/vHgrmVJg/4g.png,13,195,3,7-131953,03/14/2022
209,Russia,Russia,Unknown tank,destroyed,https://i.postimg.cc/mkVQqZYG/578.png,13,196,3,7-131963,03/14/2022
228,Russia,Soviet Union,MT-LB,destroyed,https://i.postimg.cc/prBcbgMK/4131.png,16,215,3,7-162153,03/14/2022
229,Russia,Soviet Union,MT-LB,destroyed,https://i.postimg.cc/gJ24TR94/457.png,16,216,3,7-162163,03/14/2022
230,Russia,Soviet Union,MT-LB,destroyed,https://i.postimg.cc/kg4dJZ3y/23.png,16,217,3,7-162173,03/14/2022
243,Russia,Soviet Union,MT-LB,abandoned,https://i.postimg.cc/44Pdb9wn/48.png,16,229,4,7-162294,03/14/2022
278,Russia,Soviet Union,MT-LB,captured,https://i.postimg.cc/XYqqkLzv/549.png,16,264,2,7-162642,03/14/2022
279,Russia,Soviet Union,MT-LB,captured,https://i.postimg.cc/R08pWBP4/4f13.png,16,265,2,7-162652,03/14/2022
280,Russia,Soviet Union,MT-LB,captured,https://i.postimg.cc/zBV1Nswm/4178.png,16,266,2,7-162662,03/14/2022
281,Russia,Soviet Union,MT-LB,captured,https://i.postimg.cc/YS5g7HgZ/589.png,16,267,2,7-162672,03/14/2022
282,Russia,Soviet Union,MT-LB,captured,https://i.postimg.cc/MT0c8jzf/589.png,16,268,2,7-162682,03/14/2022
297,Russia,Russia,Vityaz DT-30 articulated tracked carrier,destroyed,https://i.postimg.cc/qRYCwdBj/16.png,22,283,3,7-222833,03/14/2022
298,Russia,Russia,Vityaz DT-30 articulated tracked carrier,abandoned,https://i.postimg.cc/nrSm0HNP/5g.png,22,284,4,7-222844,03/14/2022
302,Russia,Soviet Union,BMD-1KSh-A command vehicle,destroyed,https://i.postimg.cc/VNbkpMH1/6899.png,25,288,3,7-252883,03/14/2022
307,Russia,Russia,R-149MA1 unified command and staff vehicle,abandoned,https://postlmg.cc/DWr360St,26,292,4,7-262924,03/14/2022
338,Russia,Russia,Unknown AFV,abandoned,https://i.postimg.cc/yNKDhgkN/5g.png,31,322,4,7-313224,03/14/2022
367,Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/tJXqrWt2/5y8.png,33,350,3,7-333503,03/14/2022
384,Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/wxFtfg1F/jo.png,33,367,3,7-333673,03/14/2022
385,Russia,Soviet Union,BMP-2,destroyed,https://i.postimg.cc/rmjBhWPy/5y5.png,33,368,3,7-333683,03/14/2022
420,Russia,Soviet Union,BMP-2,captured,https://i.postimg.cc/QtzzhVSs/3212.png,33,398,2,7-333982,03/14/2022
431,Russia,Russia,BMP-3,destroyed,https://i.postimg.cc/Cx9Ydf9d/5247.png,35,409,3,7-354093,03/14/2022
432,Russia,Russia,BMP-3,destroyed,https://i.postimg.cc/2jtWWXx0/41.png,35,410,3,7-354103,03/14/2022
433,Russia,Russia,BMP-3,destroyed,https://i.postimg.cc/XNkCNvTf/389.png,35,411,3,7-354113,03/14/2022
490,Russia,Soviet Union,-BMD 2.00,captured,https://i.postimg.cc/KjKZnxbf/42d.png,36,463,2,7-364632,03/14/2022
491,Russia,Soviet Union,-BMD 2.00,captured,https://i.postimg.cc/8cbYfsyx/752.png,36,464,2,7-364642,03/14/2022
502,Russia,Russia,BMD-4M,captured,https://i.postimg.cc/xjPG7QK8/d136.png,37,475,2,7-374752,03/14/2022
503,Russia,Russia,BMD-4M,captured,https://i.postimg.cc/9QLv6jFV/315.png,37,476,2,7-374762,03/14/2022
516,Russia,Russia,BTR-82A,destroyed,https://i.postimg.cc/yYfdBtrV/5hs.png,38,489,3,7-384893,03/14/2022
517,Russia,Russia,BTR-82A,damaged,https://i.postimg.cc/RZQbNvvr/54.jpg,38,490,1,7-384901,03/14/2022
591,Russia,Soviet Union,BTR-D,captured,https://i.postimg.cc/vmpSy8RR/312.png,40,558,2,7-405582,03/14/2022
597,Russia,Russia,KamAZ-63968 'Typhoon',destroyed,https://i.postimg.cc/xCPDKLvR/542.jpg,42,564,3,7-425643,03/14/2022
603,Russia,Russia,K-53949 Typhoon-K,captured,https://postimg.cc/fVK20jGS,43,570,2,7-435702,03/14/2022
604,Russia,Russia,K-53949 'Linza',captured,https://i.postimg.cc/2yzDTBZz/627.png,44,571,2,7-445712,03/14/2022
620,Russia,Russia,GAZ Tigr-M,destroyed,https://i.postimg.cc/qRSdjptb/3211.jpg,45,587,3,7-455873,03/14/2022
635,Russia,Russia,GAZ Tigr-M,captured,https://i.postimg.cc/q7CHr66G/4890.png,45,602,2,7-456022,03/14/2022
657,Russia,Soviet Union,UR-77 'Meterorit' mine clearing vehicle,captured,https://i.postimg.cc/L5KQWwN3/dfg.png,54,623,2,7-546232,03/14/2022
667,Russia,Soviet Union,IMR-2 combat engineering vehicle,abandoned,https://i.postimg.cc/Y2Jw09RD/684.png,61,633,4,7-616334,03/14/2022
679,Russia,Russia,MTU-72 bridge layer,captured,https://i.postimg.cc/15PH69LH/3g.png,63,644,2,7-636442,03/14/2022
715,Russia,Soviet Union,9K38 Igla,captured,https://i.postimg.cc/ZKxBCQvB/36.jpg,75,670,2,7-756702,03/14/2022
740,Russia,Soviet Union,120mm 2S34 Khosta,captured,https://i.postimg.cc/NFwX6m7d/763.png,83,694,2,7-836942,03/14/2022
751,Russia,Soviet Union,152mm 2S19 Msta-S,destroyed,https://i.postimg.cc/B6jLTstv/318.png,86,704,3,7-867043,03/14/2022
765,Russia,Soviet Union,152mm 2S19 Msta-S,captured,https://i.postimg.cc/sghCGWxB/65.png,86,717,2,7-867172,03/14/2022
773,Russia,Soviet Union,122mm BM-21 'Grad',abandoned,https://i.postimg.cc/3xDpBMBL/r44.png,87,725,4,7-877254,03/14/2022
774,Russia,Soviet Union,122mm BM-21 'Grad',abandoned,https://i.postimg.cc/7Zxh5pRG/r45.png,87,726,4,7-877264,03/14/2022
782,Russia,Soviet Union,122mm BM-21 'Grad',captured,https://i.postimg.cc/k5p0db8M/4311.png,87,733,2,7-877332,03/14/2022
820,Russia,Russia,9A331 TLAR (for 9K331 Tor-M1),destroyed,https://i.postimg.cc/dt6HRFL8/4319.png,101,765,3,7-1017653,03/14/2022
821,Russia,Russia,9A331 TLAR (for 9K331 Tor-M1),abandoned,https://i.postimg.cc/6pfMfZYj/f430.jpg,101,766,4,7-1017664,03/14/2022
822,Russia,Russia,9A331 TLAR (for 9K331 Tor-M1),destroyed,https://i.postimg.cc/6pfMfZYj/f430.jpg,101,766,3,7-1017663,03/14/2022
834,Russia,Russia,R-330BMV Borisoglebsk-2B,captured,https://i.postimg.cc/q7sY5R4q/45.png,105,777,2,7-1057772,03/14/2022
840,Russia,Soviet Union,Su-25 close air support aircraft,damaged,https://i.postimg.cc/zBVmRBJ2/h9.png,106,783,1,7-1067831,03/14/2022
850,Russia,Russia,Orlan-10 reconnaissance UAV,captured,https://i.postimg.cc/SsmD3Q1Q/489.png,111,793,2,7-1117932,03/14/2022
874,Russia,Soviet Union,GAZ-66,abandoned,https://i.postimg.cc/8zKhCCjn/317.png,122,815,4,7-1228154,03/14/2022
878,Russia,Soviet Union,GAZ-66,captured,https://i.postimg.cc/R0C7W7V9/4317.png,122,819,2,7-1228192,03/14/2022
925,Russia,Russia,Ural-4320,destroyed,https://i.postimg.cc/wMTvJqm1/p1.jpg,128,863,3,7-1288633,03/14/2022
926,Russia,Russia,Ural-4320,destroyed,https://i.postimg.cc/7Zv4rPZS/15.png,128,864,3,7-1288643,03/14/2022
927,Russia,Russia,Ural-4320,destroyed,https://i.postimg.cc/JzT9411T/31.png,128,865,3,7-1288653,03/14/2022
928,Russia,Russia,Ural-4320,destroyed,https://i.postimg.cc/MGSjH8dQ/4313.png,128,866,3,7-1288663,03/14/2022
929,Russia,Russia,Ural-4320,destroyed,https://i.postimg.cc/jjMdTV9K/5y.png,128,867,3,7-1288673,03/14/2022
930,Russia,Russia,Ural-4320,destroyed,https://i.postimg.cc/xTGXZZ0j/3d.png,128,868,3,7-1288683,03/14/2022
931,Russia,Russia,Ural-4320,destroyed,https://i.postimg.cc/2S8SK8cT/356.png,128,869,3,7-1288693,03/14/2022
932,Russia,Russia,Ural-4320,destroyed,https://i.postimg.cc/YSJMdFCF/u1.png,128,870,3,7-1288703,03/14/2022
933,Russia,Russia,Ural-4320,destroyed,https://i.postimg.cc/MHwxS8RK/u2.png,128,871,3,7-1288713,03/14/2022
934,Russia,Russia,Ural-4320,destroyed,https://i.postimg.cc/JnZmvhs2/u3.png,128,872,3,7-1288723,03/14/2022
935,Russia,Russia,Ural-4320,destroyed,https://i.postimg.cc/Fs0W104C/3r5.png,128,873,3,7-1288733,03/14/2022
936,Russia,Russia,Ural-4320,destroyed,https://i.postimg.cc/hvNdTMHz/480.png,128,874,3,7-1288743,03/14/2022
937,Russia,Russia,Ural-4320,destroyed,https://i.postimg.cc/JtwW43J5/546.jpg,128,875,3,7-1288753,03/14/2022
938,Russia,Russia,Ural-4320,destroyed,https://i.postimg.cc/XNkhZbW0/f5.png,128,876,3,7-1288763,03/14/2022
940,Russia,Russia,Ural-4320,damaged,https://i.postimg.cc/xd8C4F47/tt2.png,128,877,1,7-1288771,03/14/2022
941,Russia,Russia,Ural-4320,abandoned,https://i.postimg.cc/xd8C4F47/tt2.png,128,877,4,7-1288774,03/14/2022
942,Russia,Russia,Ural-4320,abandoned,https://i.postimg.cc/0yrVn7sf/4314.png,128,878,4,7-1288784,03/14/2022
952,Russia,Russia,Ural-4320,abandoned,https://i.postimg.cc/gcZ4B3nc/46.png,128,888,4,7-1288884,03/14/2022
953,Russia,Russia,Ural-4320,abandoned,https://i.postimg.cc/dVqB1XnD/4y.png,128,889,4,7-1288894,03/14/2022
1001,Russia,Russia,Ural-4320,captured,https://i.postimg.cc/tJQ2f1yc/4u.png,128,935,2,7-1289352,03/14/2022
1002,Russia,Russia,Ural-4320,captured,https://i.postimg.cc/R0C7W7V9/4317.png,128,819,2,7-1288192,03/14/2022
1006,Russia,Russia,Ural-43206,destroyed,https://i.postimg.cc/9XZZmmGc/47j.png,129,939,3,7-1299393,03/14/2022
1021,Russia,Russia,Unknown Armoured Ural,abandoned,https://i.postimg.cc/Y0JH8vN0/79.png,131,954,4,7-1319544,03/14/2022
1089,Russia,Russia,KamAZ 6x6,destroyed,https://i.postimg.cc/3xPd6QPq/p0.jpg,134,1017,3,7-13410173,03/14/2022
1090,Russia,Russia,KamAZ 6x6,destroyed,https://i.postimg.cc/wxQHYYsr/689.png,134,1018,3,7-13410183,03/14/2022
1091,Russia,Russia,KamAZ 6x6,destroyed,https://i.postimg.cc/pTYNvKyj/57.png,134,1019,3,7-13410193,03/14/2022
1092,Russia,Russia,KamAZ 6x6,destroyed,https://i.postimg.cc/05bh56jh/447.png,134,1020,3,7-13410203,03/14/2022
1096,Russia,Russia,KamAZ 6x6,damaged,https://i.postimg.cc/GhDp0yzL/tt1.png,134,1024,1,7-13410241,03/14/2022
1097,Russia,Russia,KamAZ 6x6,abandoned,https://i.postimg.cc/GhDp0yzL/tt1.png,134,1024,4,7-13410244,03/14/2022
1112,Russia,Russia,KamAZ 6x6,abandoned,https://i.postimg.cc/85PBn7X1/a1.png,134,1039,4,7-13410394,03/14/2022
1113,Russia,Russia,KamAZ 6x6,abandoned,https://i.postimg.cc/QxWgPGmW/a2.png,134,1040,4,7-13410404,03/14/2022
1114,Russia,Russia,KamAZ 6x6,abandoned,https://i.postimg.cc/C1PHyw9b/a3.png,134,1041,4,7-13410414,03/14/2022
1115,Russia,Russia,KamAZ 6x6,abandoned,https://i.postimg.cc/rsDGMvL3/a4.png,134,1042,4,7-13410424,03/14/2022
1116,Russia,Russia,KamAZ 6x6,abandoned,https://i.postimg.cc/gc7qNkVW/a5.png,134,1043,4,7-13410434,03/14/2022
1168,Russia,Russia,KamAZ 6x6,captured,https://i.postimg.cc/76fwSwM6/5f2.png,134,1089,2,7-13410892,03/14/2022
