"","country","origin","system","status","url","sysID","imageID","statusID","matID","Date"
"737","Russia","Italy","Iveco LMV 'Rys'","damaged","https://i.postimg.cc/4xrt6Lwt/542.png",49,700,2,"7-497002","2022-03-17"
"766","Russia","Soviet Union","IMR-2 combat engineering vehicle","captured","https://i.postimg.cc/W3Hvh6fz/3d11.png",64,728,3,"7-647283","2022-03-17"
"792","Russia","Russia","Ural-4320 with crane","destroyed","https://i.postimg.cc/W3Hvh6fz/3d11.png",73,728,1,"7-737281","2022-03-17"
"825","Russia","Soviet Union","100mm MT-12 anti-tank gun","captured","https://i.postimg.cc/85pqC5hy/4y.png",84,774,3,"7-847743","2022-03-17"
"841","Russia","Soviet Union","152mm 2A65 Msta-B howitzer","captured","https://i.postimg.cc/hPHYt3Gw/67.png",87,789,3,"7-877893","2022-03-17"
"849","Russia","Soviet Union","122mm 2S1 Gvozdika","destroyed","https://i.postimg.cc/bw9B1cHD/51.png",90,796,1,"7-907961","2022-03-17"
"852","Russia","Soviet Union","122mm 2S1 Gvozdika","captured","https://i.postimg.cc/rm5DhJhH/580.png",90,799,3,"7-907993","2022-03-17"
"855","Russia","Soviet Union","152mm 2S3 Akatsiya","abandoned","https://i.postimg.cc/85D97Vs5/3v.png",91,802,4,"7-918024","2022-03-17"
"898","Russia","Soviet Union","220mm BM-27 'Uragan'","captured","https://i.postimg.cc/jSrgynrd/976.png",95,842,3,"7-958423","2022-03-17"
"899","Russia","Soviet Union","220mm BM-27 'Uragan'","destroyed","https://i.postimg.cc/jSrgynrd/976.png",95,842,1,"7-958421","2022-03-17"
"950","Russia","Russia","Fara ground surveillance radar","captured","https://i.postimg.cc/RVzmKMQT/41.png",112,885,3,"7-1128853","2022-03-17"
"951","Russia","Russia","R-330BMV Borisoglebsk-2B","destroyed","https://i.postimg.cc/SQc4y8fS/3fr.png",113,886,1,"7-1138861","2022-03-17"
"954","Russia","Russia","Torn(-MDM)","captured","https://i.postimg.cc/Jn2VdkFf/35.png",114,889,3,"7-1148893","2022-03-17"
"1016","Russia","Russia","GAZ-3308","abandoned","https://i.postimg.cc/wjz9hn1C/361.png",136,949,4,"7-1369494","2022-03-17"
"1069","Russia","Russia","Ural-4320","destroyed","https://i.postimg.cc/wjD7VF7s/688.png",138,999,1,"7-1389991","2022-03-17"
"1070","Russia","Russia","Ural-4320","destroyed","https://i.postimg.cc/0NxrHmwX/u8.png",138,1000,1,"7-13810001","2022-03-17"
"1071","Russia","Russia","Ural-4320","destroyed","https://i.postimg.cc/SKrj0sLS/u9.png",138,1001,1,"7-13810011","2022-03-17"
"1072","Russia","Russia","Ural-4320","destroyed","https://i.postimg.cc/B6766VwR/h7.png",138,1002,1,"7-13810021","2022-03-17"
"1073","Russia","Russia","Ural-4320","destroyed","https://i.postimg.cc/d3S45wNn/358.png",138,1003,1,"7-13810031","2022-03-17"
"1074","Russia","Russia","Ural-4320","destroyed","https://i.postimg.cc/B6nTkRKz/431.png",138,1004,1,"7-13810041","2022-03-17"
"1075","Russia","Russia","Ural-4320","destroyed","https://i.postimg.cc/G3B7ps45/443.png",138,1005,1,"7-13810051","2022-03-17"
"1076","Russia","Russia","Ural-4320","damaged","https://i.postimg.cc/YSs02PPZ/k9.png",138,1006,2,"7-13810062","2022-03-17"
"1093","Russia","Russia","Ural-4320","abandoned","https://i.postimg.cc/tTB5g9by/359.png",138,1021,4,"7-13810214","2022-03-17"
"1145","Russia","Russia","Ural-4320","captured","https://i.postimg.cc/yxRcGjMS/c7.jpg",138,1070,3,"7-13810703","2022-03-17"
"1146","Russia","Russia","Ural-4320","captured","https://i.postimg.cc/bJ99Y3Cc/g3.png",138,1071,3,"7-13810713","2022-03-17"
"1147","Russia","Russia","Ural-4320","captured","https://i.postimg.cc/sxbfgd1x/690.png",138,1072,3,"7-13810723","2022-03-17"
"1148","Russia","Russia","Ural-4320","captured","https://i.postimg.cc/fR9PySkK/48.png",138,1073,3,"7-13810733","2022-03-17"
"1149","Russia","Russia","Ural-4320","captured","https://i.postimg.cc/268TQ1jg/51.png",138,1074,3,"7-13810743","2022-03-17"
"1171","Russia","Russia","KamAZ 4x4","destroyed","https://i.postimg.cc/rFmHxYZQ/h0.png",143,1096,1,"7-14310961","2022-03-17"
"1242","Russia","Russia","KamAZ 6x6","destroyed","https://i.postimg.cc/3rg5VvFm/g5.jpg",144,1162,1,"7-14411621","2022-03-17"
"1243","Russia","Russia","KamAZ 6x6","destroyed","https://i.postimg.cc/kGN0b0gf/j4.png",144,1163,1,"7-14411631","2022-03-17"
"1244","Russia","Russia","KamAZ 6x6","destroyed","https://i.postimg.cc/Hs9mcyJd/l6.png",144,1164,1,"7-14411641","2022-03-17"
"1245","Russia","Russia","KamAZ 6x6","destroyed","https://i.postimg.cc/rwykSwWW/l5.png",144,1165,1,"7-14411651","2022-03-17"
"1327","Russia","Russia","KamAZ 6x6","captured","https://i.postimg.cc/9QDRgJyX/f15.png",144,1239,3,"7-14412393","2022-03-17"
"1328","Russia","Russia","KamAZ 6x6","captured","https://i.postimg.cc/yYLHzZtr/753.png",144,1240,3,"7-14412403","2022-03-17"
"1336","Russia","Russia","KamAZ with armoured cabin","captured","https://i.postimg.cc/yxJz9QDt/3d.png",146,1247,3,"7-14612473","2022-03-17"
"1339","Russia","Russia","KamAZ-6350 8x8 artillery tractor","destroyed","https://i.postimg.cc/XqZpQvds/469.png",147,1250,1,"7-14712501","2022-03-17"
"1345","Russia","Soviet Union","UAZ-452","destroyed","https://i.postimg.cc/Jny94yX3/l7.png",149,1256,1,"7-14912561","2022-03-17"
"1368","Russia","Russia","Unknown truck","destroyed","https://i.postimg.cc/hjR8g9pW/dj.jpg",153,1277,1,"7-15312771","2022-03-17"
"1369","Russia","Russia","Unknown truck","destroyed","https://i.postimg.cc/L4zynf9N/779.png",153,1278,1,"7-15312781","2022-03-17"
"1370","Russia","Russia","Unknown truck","destroyed","https://i.postimg.cc/XqZtqM6Z/p0.png",153,1279,1,"7-15312791","2022-03-17"
"1371","Russia","Russia","Unknown truck","destroyed","https://i.postimg.cc/7LWFkPpv/l0.png",153,1280,1,"7-15312801","2022-03-17"
"1372","Russia","Russia","Unknown truck","destroyed","https://i.postimg.cc/tJxyfnTm/l9.png",153,1281,1,"7-15312811","2022-03-17"
"1373","Russia","Russia","Unknown truck","destroyed","https://i.postimg.cc/6qJ5BfDN/l8.png",153,1282,1,"7-15312821","2022-03-17"
"1374","Russia","Russia","Unknown truck","destroyed","https://i.postimg.cc/HLm0BjdY/r1.jpg",153,1283,1,"7-15312831","2022-03-17"
"1375","Russia","Russia","Unknown truck","destroyed","https://i.postimg.cc/nL145Zhv/r2.jpg",153,1284,1,"7-15312841","2022-03-17"
"1376","Russia","Russia","Unknown truck","destroyed","https://i.postimg.cc/vBHrwj4C/r3.jpg",153,1285,1,"7-15312851","2022-03-17"
"1388","Russia","Russia","Unknown truck","captured","https://i.postimg.cc/vHcNtwjD/g70.png",153,1294,3,"7-15312943","2022-03-17"
"1393","Russia","Russia","(Unknown) vehicle","destroyed","https://i.postimg.cc/Qd0VGPhL/86.jpg",154,1299,1,"7-15412991","2022-03-17"
"1394","Russia","Russia","(Unknown) vehicle","destroyed","https://i.postimg.cc/nLqV2cT1/43.jpg",154,1300,1,"7-15413001","2022-03-17"
"1446","Ukraine","Ukraine","T-64B1M","damaged","https://i.postimg.cc/HxmWTxMP/3d1.png",155,1350,2,"380-15513502","2022-03-17"
"1447","Ukraine","Ukraine","T-64B1M","abandoned","https://i.postimg.cc/HxmWTxMP/3d1.png",155,1350,4,"380-15513504","2022-03-17"
"1483","Ukraine","Soviet Union","9P148 Konkurs ATGM carrier","destroyed","https://i.postimg.cc/1tbZXSMb/g7.png",157,1384,1,"380-15713841","2022-03-17"
"1538","Ukraine","Ukraine","BTR-4","captured","https://i.postimg.cc/4x3jXzd0/4311.png",164,1436,3,"380-16414363","2022-03-17"
"1547","Ukraine","Soviet Union","BTR-70","destroyed","https://i.postimg.cc/FsJZ542w/4t.png",167,1445,1,"380-16714451","2022-03-17"
"1638","Ukraine","Soviet Union","5P85D (launcher for S-300PS)","destroyed","https://i.postimg.cc/cLVfSxKP/Screenshot-9316.png",182,1528,1,"380-18215281","2022-03-17"
"1640","Ukraine","Soviet Union","5P85S (launcher for S-300PS)","destroyed","https://i.postimg.cc/cLVfSxKP/Screenshot-9316.png",183,1528,1,"380-18315281","2022-03-17"
"1655","Ukraine","Soviet Union","30N6 'Flap Lid'","destroyed","https://i.postimg.cc/j5TNDM4X/Screenshot-9320.png",189,1544,1,"380-18915441","2022-03-17"
"1671","Ukraine","Turkey","Bayraktar TB2 UCAV","destroyed","https://i.postimg.cc/0yTqfP7n/314.png",195,1560,1,"380-19515601","2022-03-17"
"1686","Ukraine","Soviet Union","KrAZ-255B","captured","https://i.postimg.cc/G2jDGvM1/Screenshot-9319.png",203,1575,3,"380-20315753","2022-03-17"
"1705","Ukraine","Soviet Union","GAZ-66","destroyed","https://i.postimg.cc/43VV4DVy/Screenshot-9318.png",132,1593,1,"380-13215931","2022-03-17"
