"","country","origin","system","status","url","date_recorded","sysID","imageID","statusID","matID","Date"
"176","Russia","Soviet Union","T-72B","destroyed","https://i.postimg.cc/gchwP167/1004-t72b.jpg","2022-09-07",6,171,1,"7-61711","09/07/2022"
"393","Russia","Russia","T-72B3","destroyed","https://i.postimg.cc/9fx9rTWN/1006-t72b3.jpg","2022-09-07",9,376,1,"7-93761","09/07/2022"
"457","Russia","Russia","T-72B3","captured","https://twitter.com/UAWeapons/status/1567466643713921026","2022-09-07",9,433,4,"7-94334","09/07/2022"
"458","Russia","Russia","T-72B3","captured","https://i.postimg.cc/SKtXyhrB/1009-t72b3.jpg","2022-09-07",9,434,4,"7-94344","09/07/2022"
"459","Russia","Russia","T-72B3","damaged","https://i.postimg.cc/FRchYQZY/1048-t72b3.jpg","2022-09-07",9,435,2,"7-94352","09/07/2022"
"460","Russia","Russia","T-72B3","captured","https://i.postimg.cc/FRchYQZY/1048-t72b3.jpg","2022-09-07",9,435,4,"7-94354","09/07/2022"
"601","Russia","Russia","T-72B3 Obr. 2016","captured","https://twitter.com/UAWeapons/status/1567460860540362763","2022-09-07",10,562,4,"7-105624","09/07/2022"
"674","Russia","Soviet Union","72 T-80BV","captured","https://i.postimg.cc/fR8yKN6V/1013-t80bv.jpg","2022-09-07",12,630,4,"7-126304","09/07/2022"
"983","Russia","Russia","209 Unknown tank","destroyed","https://twitter.com/UAWeapons/status/1567194634383679497","2022-09-07",21,926,1,"7-219261","09/07/2022"
"984","Russia","Russia","209 Unknown tank","destroyed","https://twitter.com/UAWeapons/status/1567264410871136258","2022-09-07",21,927,1,"7-219271","09/07/2022"
"985","Russia","Russia","209 Unknown tank","destroyed","https://i.postimg.cc/TY93dx2t/1023-unkn-tank.jpg","2022-09-07",21,928,1,"7-219281","09/07/2022"
"1136","Russia","Soviet Union","MT-LB","destroyed","https://i.postimg.cc/3JHkr9Xx/1016-mtlb.jpg","2022-09-07",24,1065,1,"7-2410651","09/07/2022"
"1137","Russia","Soviet Union","MT-LB","destroyed","https://i.postimg.cc/1twyLhYc/1019-mtlb.jpg","2022-09-07",24,1066,1,"7-2410661","09/07/2022"
"1373","Russia","Russia","39 Unknown BTR-80/BTR-82A","destroyed","https://i.postimg.cc/sgj17X0F/1005-btr.jpg","2022-09-07",34,1292,1,"7-3412921","09/07/2022"
"1492","Russia","Russia","Unknown AFV","destroyed","https://i.postimg.cc/QtSBz0k0/1035-unkn-AFV.jpg","2022-09-07",35,1406,1,"7-3514061","09/07/2022"
"1627","Russia","Soviet Union","129 BMP-1(P)","captured","https://i.postimg.cc/FFqYfPGX/1044-bmp1.jpg","2022-09-07",36,1527,4,"7-3615274","09/07/2022"
"1886","Russia","Soviet Union","BMP-2(K)","destroyed","https://i.postimg.cc/YCHYVMn8/1001-bmp2.jpg","2022-09-07",38,1776,1,"7-3817761","09/07/2022"
"1887","Russia","Soviet Union","BMP-2(K)","destroyed","https://i.postimg.cc/xCJX84pc/1010-bmp2-2x.jpg","2022-09-07",38,1777,1,"7-3817771","09/07/2022"
"1888","Russia","Soviet Union","BMP-2(K)","destroyed","https://i.postimg.cc/tgLXSCD4/1014-bmp2.jpg","2022-09-07",38,1778,1,"7-3817781","09/07/2022"
"1889","Russia","Soviet Union","BMP-2(K)","destroyed","https://i.postimg.cc/nrF1xG2R/1031-bmp2.jpg","2022-09-07",38,1779,1,"7-3817791","09/07/2022"
"2024","Russia","Soviet Union","BMP-2(K)","captured","https://twitter.com/UAWeapons/status/1567468458580889600","2022-09-07",38,1891,4,"7-3818914","09/07/2022"
"2025","Russia","Soviet Union","BMP-2(K)","captured","https://i.postimg.cc/bwK10C3n/1037-bmp2.jpg","2022-09-07",38,1892,4,"7-3818924","09/07/2022"
"2077","Russia","Soviet Union","65 Unknown BMP-1/2","destroyed","https://twitter.com/UAWeapons/status/1567266270290087949","2022-09-07",40,1939,1,"7-4019391","09/07/2022"
"2078","Russia","Soviet Union","65 Unknown BMP-1/2","destroyed","https://i.postimg.cc/TPggtV44/1041-bmp.jpg","2022-09-07",40,1940,1,"7-4019401","09/07/2022"
"2079","Russia","Soviet Union","65 Unknown BMP-1/2","destroyed","https://i.postimg.cc/nznjT67X/1042-bmp.jpg","2022-09-07",40,1941,1,"7-4019411","09/07/2022"
"2080","Russia","Soviet Union","65 Unknown BMP-1/2","destroyed","https://i.postimg.cc/rwtrpGMw/1043-bmp.jpg","2022-09-07",40,1942,1,"7-4019421","09/07/2022"
"2158","Russia","Russia","BMP-3","destroyed","https://i.postimg.cc/MG4GCYZx/1017-bmp3.jpg","2022-09-07",41,2018,1,"7-4120181","09/07/2022"
"2340","Russia","Soviet Union","BMD-2","captured","https://i.postimg.cc/j26dJ0Hd/1021-bmd2.jpg","2022-09-07",43,2188,4,"7-4321884","09/07/2022"
"2377","Russia","Russia","56 BMD-4M","destroyed","https://i.postimg.cc/rFCKDWjC/1002-BMD-4-M.jpg","2022-09-07",44,2223,1,"7-4422231","09/07/2022"
"2504","Russia","Russia","BTR-82A(M)","destroyed","https://i.postimg.cc/g0C4Jcff/1038-btr82.jpg","2022-09-07",45,2347,1,"7-4523471","09/07/2022"
"2505","Russia","Russia","BTR-82A(M)","destroyed","https://i.postimg.cc/7h6Cr0KD/1039-btr82.jpg","2022-09-07",45,2348,1,"7-4523481","09/07/2022"
"2580","Russia","Russia","BTR-82A(M)","captured","https://twitter.com/UAWeapons/status/1567268160784502786","2022-09-07",45,2415,4,"7-4524154","09/07/2022"
"2581","Russia","Russia","BTR-82A(M)","captured","https://i.postimg.cc/8zFh6QBD/1040-btr82.jpg","2022-09-07",45,2416,4,"7-4524164","09/07/2022"
"2664","Russia","Soviet Union","BTR-80","captured","https://twitter.com/UAWeapons/status/1567266909757792256","2022-09-07",48,2494,4,"7-4824944","09/07/2022"
"2665","Russia","Soviet Union","BTR-80","captured","https://i.postimg.cc/RVHNwcb6/1045-btr80.jpg","2022-09-07",48,2495,4,"7-4824954","09/07/2022"
"2722","Russia","Soviet Union","BTR-D","captured","https://twitter.com/UAWeapons/status/1567468458580889600","2022-09-07",49,1891,4,"7-4918914","09/07/2022"
"2723","Russia","Soviet Union","BTR-D","captured","https://i.postimg.cc/qMtZ2zLN/1022-btr-d.jpg","2022-09-07",49,2548,4,"7-4925484","09/07/2022"
"2750","Russia","Russia","Kamaz-435029 Patrol-A","destroyed","https://i.postimg.cc/LshXQWpN/1000-Kam-AZ-435029-Patrol-A.jpg","2022-09-07",52,2570,1,"7-5225701","09/07/2022"
"2882","Russia","Italy","Iveco LMV Rys","damaged","https://twitter.com/UAWeapons/status/1567533093568892928","2022-09-07",57,2697,2,"7-5726972","09/07/2022"
"2883","Russia","Italy","Iveco LMV Rys","captured","https://twitter.com/UAWeapons/status/1567533093568892928","2022-09-07",57,2697,4,"7-5726974","09/07/2022"
"2936","Russia","Russia","34 R-149MA1 command and staff vehicle","captured","https://i.postimg.cc/Xq51SPXw/1026-r-166-05.jpg","2022-09-07",63,2746,4,"7-6327464","09/07/2022"
"3191","Russia","Russia","1 Pontoon bridge","destroyed","https://i.postimg.cc/HkVDJgWT/1047-pontoon-bridge.jpg","2022-09-07",121,2980,1,"7-12129801","09/07/2022"
"3212","Russia","Soviet Union","20 9P149 Shturm-S","captured","https://i.postimg.cc/44YrQL44/1025-shrurm-s.jpg","2022-09-07",123,3001,4,"7-12330014","09/07/2022"
"3287","Russia","Soviet Union","100mm MT-12 anti-tank gun","captured","https://i.postimg.cc/HLLcDxQ0/1003-mt-12-rapira.jpg","2022-09-07",135,3069,4,"7-13530694","09/07/2022"
"3341","Russia","Soviet Union","152mm 2A65 Msta-B howitzer","damaged","https://i.postimg.cc/4338Nym4/1024-msta-b.jpg","2022-09-07",139,3121,2,"7-13931212","09/07/2022"
