"","country","origin","system","status","url","date_recorded","sysID","imageID","statusID","matID","Date"
"116","Russia","Soviet Union","T-72B","destroyed","https://i.postimg.cc/jdbQyxjn/3d2.png","2022-05-26",4,113,1,"7-41131","05/26/2022"
"117","Russia","Soviet Union","T-72B","destroyed","https://i.postimg.cc/fTDmJ8Hx/4f44.png","2022-05-26",4,114,1,"7-41141","05/26/2022"
"224","Russia","Russia","T-72B Obr. 1989","captured","https://i.postimg.cc/qRWSgMZm/ttaank.png","2022-05-26",5,207,3,"7-52073","05/26/2022"
"274","Russia","Russia","T-72B3","destroyed","https://i.postimg.cc/TPQS6c6J/a3.jpg","2022-05-26",7,257,1,"7-72571","05/26/2022"
"675","Russia","Russia","Unknown tank","destroyed","https://i.postimg.cc/k4p5Y8YT/325.png","2022-05-26",17,633,1,"7-176331","05/26/2022"
"709","Russia","Russia","Unknown tank","destroyed","https://i.postimg.cc/yxPbYYmS/g544.jpg","2022-05-26",17,667,1,"7-176671","05/26/2022"
"710","Russia","Russia","Unknown tank","destroyed","https://twitter.com/UAWeapons/status/1529828913882583040","2022-05-26",17,668,1,"7-176681","05/26/2022"
"1096","Russia","Russia","Unknown AFV","destroyed","https://twitter.com/UAWeapons/status/1529818691759550465","2022-05-26",35,1040,1,"7-3510401","05/26/2022"
"1097","Russia","Russia","Unknown AFV","destroyed","https://twitter.com/UAWeapons/status/1529500592900648964","2022-05-26",35,1041,1,"7-3510411","05/26/2022"
"1103","Russia","Russia","Unknown AFV","abandoned","https://i.postimg.cc/RhRQ6vSr/dd2.jpg","2022-05-26",35,1047,4,"7-3510474","05/26/2022"
"1150","Russia","Soviet Union","BMP-1(P)","destroyed","https://i.postimg.cc/hjBVG8Pf/576.jpg","2022-05-26",36,1094,1,"7-3610941","05/26/2022"
"1163","Russia","Soviet Union","BMP-1(P)","abandoned","https://i.postimg.cc/pXwSB7s7/441.jpg","2022-05-26",36,1105,4,"7-3611054","05/26/2022"
"1185","Russia","Russia","BMP-1AM","destroyed","https://i.postimg.cc/KYb8N8Ww/33222.jpg","2022-05-26",37,1126,1,"7-3711261","05/26/2022"
"1356","Russia","Soviet Union","BMP-2","destroyed","https://i.postimg.cc/wMprp4rM/4433.jpg","2022-05-26",38,1292,1,"7-3812921","05/26/2022"
"1880","Russia","Soviet Union","BTR-70","destroyed","https://i.postimg.cc/sxt9vW2v/g33.png","2022-05-26",46,1776,1,"7-4617761","05/26/2022"
"2316","Russia","Russia","PP-2005 floating bridge","destroyed","https://i.postimg.cc/RhsSCCsp/54g.jpg","2022-05-26",91,2183,1,"7-9121831","05/26/2022"
"2319","Russia","Russia","PP-2005 floating bridge","damaged","https://i.postimg.cc/59RWtr9r/da2.jpg","2022-05-26",91,2185,2,"7-9121852","05/26/2022"
"2320","Russia","Russia","PP-2005 floating bridge","abandoned","https://i.postimg.cc/59RWtr9r/da2.jpg","2022-05-26",91,2185,4,"7-9121854","05/26/2022"
"2321","Russia","Russia","PP-2005 floating bridge","damaged","https://i.postimg.cc/9Q33dq7t/da1.jpg","2022-05-26",91,2186,2,"7-9121862","05/26/2022"
"2322","Russia","Russia","PP-2005 floating bridge","abandoned","https://i.postimg.cc/9Q33dq7t/da1.jpg","2022-05-26",91,2186,4,"7-9121864","05/26/2022"
"2324","Russia","Russia","PP-2005 floating bridge","abandoned","https://i.postimg.cc/FKCXJCg1/ggg56.jpg","2022-05-26",91,2188,4,"7-9121884","05/26/2022"
"2325","Russia","Russia","PP-2005 floating bridge","abandoned","https://i.postimg.cc/7LjDWQCd/55441.jpg","2022-05-26",91,2189,4,"7-9121894","05/26/2022"
"2326","Russia","Russia","PP-2005 floating bridge","abandoned","https://i.postimg.cc/VsShLBGs/ff2.jpg","2022-05-26",91,2190,4,"7-9121904","05/26/2022"
"2347","Russia","Soviet Union","BMK-460 towing and motor boat","abandoned","https://i.postimg.cc/L4NSYhXX/554f.jpg","2022-05-26",94,2211,4,"7-9422114","05/26/2022"
"2841","Russia","Russia","Orlan-10 reconnaissance UAV","destroyed","https://i.postimg.cc/W3wy2LJK/o2.png","2022-05-26",169,2665,1,"7-16926651","05/26/2022"
"2861","Russia","Russia","Orlan-10 reconnaissance UAV","captured","https://i.postimg.cc/8zkzDNf8/o1.png","2022-05-26",169,2685,3,"7-16926853","05/26/2022"
"2862","Russia","Russia","Orlan-10 reconnaissance UAV","captured","https://i.postimg.cc/hGqMhZgq/o3.png","2022-05-26",169,2686,3,"7-16926863","05/26/2022"
"2928","Russia","Soviet Union","9T452 transporter-loader (for BM-27 'Uragan' MRL)","destroyed","https://i.postimg.cc/C5Mr6Bt6/p-SBgo-B4-B-jpg-large.jpg","2022-05-26",188,2750,1,"7-18827501","05/26/2022"
"3170","Russia","Russia","Ural-4320","captured","https://i.postimg.cc/9fVdp3sL/truck.jpg","2022-05-26",194,2983,3,"7-19429833","05/26/2022"
"3791","Russia","Russia","(Unknown) truck","abandoned","https://i.postimg.cc/prhtMJt6/gg4.jpg","2022-05-26",216,3545,4,"7-21635454","05/26/2022"
