"","system","country","origin","status","url","class","Date"
"124","KamAZ 6x6",NA,"Russia","destroyed","https://web.archive.org/web/20220227175728/https://postimg.cc/PvG7gwYj","Communications Stations","02/27/2022"
"125","KamAZ 6x6",NA,"Russia","abandoned","https://web.archive.org/web/20220227175728/https://postimg.cc/zVzd9q5t","Communications Stations","02/27/2022"
"126","KamAZ 6x6",NA,"Russia","abandoned","https://web.archive.org/web/20220227175728/https://postimg.cc/VS80VkP5","Communications Stations","02/27/2022"
"127","KamAZ 6x6",NA,"Russia","destroyed","https://web.archive.org/web/20220227175728/https://i.postimg.cc/dQmFbzNj/6888.png","Communications Stations","02/27/2022"
"128","KamAZ-5350 with crane",NA,"Russia","destroyed","https://web.archive.org/web/20220227175728/https://i.postimg.cc/zXtR3QK8/744.png","Engineering Vehicles","02/27/2022"
"129","KamAZ-5350 with EOV-3523 excavator",NA,"Russia","captured","https://web.archive.org/web/20220227175728/https://i.postimg.cc/T30TyPdL/Screenshot-8219.png","Engineering Vehicles","02/27/2022"
"130","KamAZ-5350 with EOV-3523 excavator",NA,"Russia","captured","https://web.archive.org/web/20220227175728/https://i.postimg.cc/dQZQWvBp/Screenshot-8218.png","Engineering Vehicles","02/27/2022"
"131","KamAZ-5350 with EOV-3523 excavator",NA,"Russia","captured","https://web.archive.org/web/20220227175728/https://i.postimg.cc/bvhJB8xz/774.png","Engineering Vehicles","02/27/2022"
"132","KamAZ-6350 8x8 artillery tractor",NA,"Russia","destroyed","https://web.archive.org/web/20220227175728/https://i.postimg.cc/br0ZYQZW/Screenshot-8071.png","Trucks, Vehicles, and Jeeps","02/27/2022"
"133","KamAZ-6350 8x8 artillery tractor",NA,"Russia","destroyed","https://web.archive.org/web/20220227175728/https://i.postimg.cc/VvPSc7kX/Screenshot-8070.png","Trucks, Vehicles, and Jeeps","02/27/2022"
"134","KamAZ-6350 8x8 artillery tractor",NA,"Russia","damaged","https://web.archive.org/web/20220227175728/https://i.postimg.cc/br6jRJWd/Screenshot-8072.png","Trucks, Vehicles, and Jeeps","02/27/2022"
"135","KamAZ-6350 8x8 artillery tractor",NA,"Russia","damaged","https://web.archive.org/web/20220227175728/https://i.postimg.cc/nczxh49m/Screenshot-8074.png","Trucks, Vehicles, and Jeeps","02/27/2022"
"136","Kozak-2",NA,"Ukraine","destroyed","https://web.archive.org/web/20220227175728/https://i.postimg.cc/L6pqJk7y/58.png","Infantry Mobility Vehicles","02/27/2022"
"137","KrAZ-6322",NA,"Ukraine","captured","https://web.archive.org/web/20220227175728/https://postimg.cc/G9jSKh34","Trucks, Vehicles, and Jeeps","02/27/2022"
"138","KrAZ-6322",NA,"Ukraine","captured","https://web.archive.org/web/20220227175728/https://postimg.cc/v4CPT4hN","Trucks, Vehicles, and Jeeps","02/27/2022"
"139","KrAZ-6322",NA,"Ukraine","captured","https://web.archive.org/web/20220227175728/https://postimg.cc/dLpRmzC7","Trucks, Vehicles, and Jeeps","02/27/2022"
"140","KrAZ-6322",NA,"Ukraine","captured","https://web.archive.org/web/20220227175728/https://postimg.cc/jC9nGySm","Trucks, Vehicles, and Jeeps","02/27/2022"
"141","KrAZ-6322",NA,"Ukraine","captured","https://web.archive.org/web/20220227175728/https://postimg.cc/0zzW9YYS","Trucks, Vehicles, and Jeeps","02/27/2022"
"142","KrAZ-6322",NA,"Ukraine","destroyed","https://web.archive.org/web/20220227175728/https://i.postimg.cc/0QMkBhwk/Screenshot-8021.png","Trucks, Vehicles, and Jeeps","02/27/2022"
"143","MAZ",NA,"Belarus","destroyed","https://web.archive.org/web/20220227175728/https://i.postimg.cc/nL8S357x/6h.png","Trucks, Vehicles, and Jeeps","02/27/2022"
"144","MAZ",NA,"Belarus","destroyed","https://web.archive.org/web/20220227175728/https://i.postimg.cc/26dvvmgq/t12.png","Trucks, Vehicles, and Jeeps","02/27/2022"
"145","MAZ",NA,"Belarus","destroyed","https://web.archive.org/web/20220227175728/https://i.postimg.cc/g25vbgv0/t11.png","Trucks, Vehicles, and Jeeps","02/27/2022"
"146","MAZ",NA,"Belarus","damaged","https://web.archive.org/web/20220227175728/https://i.postimg.cc/9fRbHBdp/f3.png","Trucks, Vehicles, and Jeeps","02/27/2022"
"147","MAZ",NA,"Belarus","abandoned","https://web.archive.org/web/20220227175728/https://i.postimg.cc/ZRVpWfKB/Screenshot-8260.png","Trucks, Vehicles, and Jeeps","02/27/2022"
"148","MAZ-537",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220227175728/https://i.postimg.cc/25RJZzWf/Screenshot-8076.png","Trucks, Vehicles, and Jeeps","02/27/2022"
"149","MBT LAW 'NLAW'",NA,"United Kingdom","captured","https://web.archive.org/web/20220227175728/https://twitter.com/Caucasuswar/status/1497165090835083293","Anti-Tank Guided Missiles","02/27/2022"
"150","MT-LB",NA,"Soviet Union","captured","https://web.archive.org/web/20220227175728/https://i.postimg.cc/P5M1XV5z/58.png","Armoured Fighting Vehicles","02/27/2022"
"151","MT-LB",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220227175728/https://i.postimg.cc/0QPGdgX4/6658.png","Armoured Fighting Vehicles","02/27/2022"
"152","MT-LB",NA,"Soviet Union","captured","https://web.archive.org/web/20220227175728/https://i.postimg.cc/hjqg1p15/680.png","Armoured Fighting Vehicles","02/27/2022"
"153","MT-LB",NA,"Soviet Union","captured","https://web.archive.org/web/20220227175728/https://i.postimg.cc/R0zbsmLL/6659.png","Armoured Fighting Vehicles","02/27/2022"
"154","MT-LB",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220227175728/https://i.postimg.cc/XvpJbF2W/k9.png","Armoured Fighting Vehicles","02/27/2022"
"155","MT-LB Ambulance",NA,"Ukraine","abandoned","https://web.archive.org/web/20220227175728/https://i.postimg.cc/3Jv5s5tq/468.png ","Armoured Fighting Vehicles","02/27/2022"
"156","MT-LB with ZU-23 AA gun",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220227175728/https://postimg.cc/kVDPCNz0","Armoured Fighting Vehicles","02/27/2022"
"157","MT-LBu",NA,"Soviet Union","captured","https://web.archive.org/web/20220227175728/https://i.postimg.cc/pV5ZRVDR/5548.png  ","Armoured Fighting Vehicles","02/27/2022"
"158","MT-LBu",NA,"Soviet Union","damaged","https://web.archive.org/web/20220227175728/https://i.postimg.cc/ZYHxJ6rp/Screenshot-8036.png","Armoured Fighting Vehicles","02/27/2022"
"159","MT-LBu",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220227175728/https://i.postimg.cc/D00sLq8C/Screenshot-8261.png ","Armoured Fighting Vehicles","02/27/2022"
"160","P-14 'Tall King'",NA,"Soviet Union","damaged","https://web.archive.org/web/20220227175728/https://i.postimg.cc/rpWmrPLb/57.png","Radars","02/27/2022"
"161","P-35/37 'Bar Lock'",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220227175728/https://i.postimg.cc/WpShQwBk/5547.png","Radars","02/27/2022"
"162","PRV-13 'Odd Pair'",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220227175728/https://i.postimg.cc/pXwx79Lj/557.png","Radars","02/27/2022"
"163","R-149MA1 unified command and staff vehicle",NA,"Russia","captured","https://web.archive.org/web/20220227175728/https://i.postimg.cc/kgBKhrFT/884.png","Armoured Fighting Vehicles","02/27/2022"
"164","R-149MA1 unified command and staff vehicle",NA,"Russia","captured","https://web.archive.org/web/20220227175728/https://i.postimg.cc/hG5hhQJp/59.png","Armoured Fighting Vehicles","02/27/2022"
"165","Su-27 fighter aircraft",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220227175728/https://i.postimg.cc/XYtMphyC/5h.png","Aircraft","02/27/2022"
"166","Su-27 fighter aircraft",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220227175728/https://i.postimg.cc/bN1TbkjC/46.png","Aircraft","02/27/2022"
"167","T-64BV",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220227175728/https://i.postimg.cc/8Pf8WQWH/557l.png","Tanks","02/27/2022"
"168","T-64BV",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220227175728/https://i.postimg.cc/59wN4Ybq/689.png","Tanks","02/27/2022"
"169","T-64BV",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220227175728/https://i.postimg.cc/fWBW5NVQ/558.png","Tanks","02/27/2022"
"170","T-64BV",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220227175728/https://i.postimg.cc/fTV39LBr/5570.png","Tanks","02/27/2022"
"171","T-64BV",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220227175728/https://i.postimg.cc/vBTn2B8C/467.png","Tanks","02/27/2022"
"172","T-64BV",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220227175728/https://i.postimg.cc/mgntjg7P/763.png","Tanks","02/27/2022"
"173","T-64BV",NA,"Soviet Union","damaged","https://web.archive.org/web/20220227175728/https://i.postimg.cc/CLn96SZZ/f7.png","Tanks","02/27/2022"
"174","T-64BV",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220227175728/https://i.postimg.cc/rFzZ43Zg/578.png","Tanks","02/27/2022"
"175","T-72B",NA,"Soviet Union","abandoned","https://web.archive.org/web/20220227175728/https://i.postimg.cc/1tvs3GFY/470.png","Tanks","02/27/2022"
"176","T-72B",NA,"Soviet Union","destroyed","https://web.archive.org/web/20220227175728/https://i.postimg.cc/PqJmywns/890.png","Tanks","02/27/2022"
"177","T-72B",NA,"Soviet Union","damaged","https://web.archive.org/web/20220227175728/https://i.postimg.cc/8zz8WcH7/763.png","Tanks","02/27/2022"
"178","T-72B Obr. 1989",NA,"Russia","captured","https://web.archive.org/web/20220227175728/https://i.postimg.cc/NM8vPWBX/669.png","Tanks","02/27/2022"
"179","T-72B Obr. 1989",NA,"Russia","abandoned","https://web.archive.org/web/20220227175728/https://i.postimg.cc/rsFyfrR7/h8.png","Tanks","02/27/2022"
"180","T-72B3",NA,"Russia","damaged","https://web.archive.org/web/20220227175728/https://i.postimg.cc/zfTsVnsF/579.png ","Tanks","02/27/2022"
"181","T-72B3",NA,"Russia","destroyed","https://web.archive.org/web/20220227175728/https://i.postimg.cc/Xqy5KYn3/55u.png","Tanks","02/27/2022"
"182","T-80BV",NA,"Soviet Union","captured","https://web.archive.org/web/20220227175728/https://i.postimg.cc/63bVWQwX/470.png","Tanks","02/27/2022"
"183","T-80BVM",NA,"Russia","destroyed","https://web.archive.org/web/20220227175728/https://i.postimg.cc/2y474krg/336.png","Tanks","02/27/2022"
