"","latitude","longitude","bright_ti4","scan","track","acq_date","acq_time","satellite","confidence","version","bright_ti5","frp","daynight"
"1",12.91523,30.60383,295.64,0.76,0.77,"2026-01-09",26,"N20","nominal","2.0NRT",281.46,0.75,"N"
"2",12.91635,30.60766,296.18,0.76,0.77,"2026-01-09",26,"N20","nominal","2.0NRT",281.75,0.9,"N"
"3",13.22008,26.52935,297.86,0.4,0.6,"2026-01-09",26,"N20","nominal","2.0NRT",281.01,0.52,"N"
"4",12.62125,29.12378,298.53,0.61,0.71,"2026-01-09",26,"N20","nominal","2.0NRT",279.09,1.58,"N"
"5",12.26359,30.701,300.22,0.79,0.78,"2026-01-09",26,"N20","nominal","2.0NRT",282.28,3.91,"N"
"6",12.2581,30.69221,324.82,0.79,0.78,"2026-01-09",26,"N20","nominal","2.0NRT",284.05,3.91,"N"
"7",12.25965,30.68513,301.56,0.79,0.78,"2026-01-09",26,"N20","nominal","2.0NRT",283.14,4.23,"N"
"8",12.2526,30.68354,311.13,0.79,0.78,"2026-01-09",26,"N20","nominal","2.0NRT",284.14,2.14,"N"
"9",12.24554,30.682,306.31,0.79,0.78,"2026-01-09",26,"N20","nominal","2.0NRT",283.33,2.14,"N"
"10",12.26167,30.69325,297.42,0.79,0.78,"2026-01-09",26,"N20","nominal","2.0NRT",282.7,3.73,"N"
"11",12.26016,30.70042,303.06,0.79,0.78,"2026-01-09",26,"N20","nominal","2.0NRT",282.98,3.81,"N"
"12",12.25463,30.6916,327.79,0.79,0.78,"2026-01-09",26,"N20","nominal","2.0NRT",284.94,3.73,"N"
"13",12.25613,30.68451,310.43,0.79,0.78,"2026-01-09",26,"N20","nominal","2.0NRT",283.56,3.73,"N"
"14",12.24908,30.68291,308.99,0.79,0.78,"2026-01-09",26,"N20","nominal","2.0NRT",283.45,3.27,"N"
"15",12.50053,28.14423,295.06,0.53,0.67,"2026-01-09",26,"N20","nominal","2.0NRT",280.32,0.72,"N"
"16",11.89718,26.05542,295.97,0.39,0.6,"2026-01-09",26,"N20","nominal","2.0NRT",283.94,0.38,"N"
"17",10.56678,29.90435,298.33,0.76,0.77,"2026-01-09",28,"N20","nominal","2.0NRT",282.15,0.56,"N"
"18",10.81183,27.11603,301.62,0.49,0.65,"2026-01-09",28,"N20","nominal","2.0NRT",287.66,1.27,"N"
"19",10.79586,27.10377,303.42,0.49,0.65,"2026-01-09",28,"N20","nominal","2.0NRT",288.29,1.73,"N"
"20",9.4137,28.08524,299.49,0.6,0.71,"2026-01-09",28,"N20","nominal","2.0NRT",284.44,0.65,"N"
"21",9.45268,26.91045,307.22,0.5,0.66,"2026-01-09",28,"N20","nominal","2.0NRT",287.08,1.11,"N"
"22",9.4518,26.91491,300.8,0.5,0.66,"2026-01-09",28,"N20","nominal","2.0NRT",288.32,1.42,"N"
"23",9.45516,26.91413,316.1,0.5,0.66,"2026-01-09",28,"N20","nominal","2.0NRT",287.69,1.88,"N"
"24",9.29305,26.97314,305.98,0.51,0.66,"2026-01-09",28,"N20","nominal","2.0NRT",289.48,0.86,"N"
"25",9.29218,26.97767,300.99,0.51,0.66,"2026-01-09",28,"N20","nominal","2.0NRT",290.43,0.86,"N"
"26",9.28619,26.97651,314.1,0.51,0.66,"2026-01-09",28,"N20","nominal","2.0NRT",290.92,2.17,"N"
"27",9.02202,26.28737,306.54,0.46,0.64,"2026-01-09",28,"N20","nominal","2.0NRT",280.39,1.03,"N"
"28",59.12964,37.79348,328.43,0.43,0.38,"2026-01-09",13,"N20","nominal","2.0NRT",256.31,12.83,"N"
"29",41.17714,32.63295,300.04,0.46,0.47,"2026-01-09",17,"N20","nominal","2.0NRT",279.88,1.59,"N"
"30",41.79751,26.70093,295.28,0.4,0.37,"2026-01-09",17,"N20","nominal","2.0NRT",271.95,0.69,"N"
"31",39.11295,27.52484,295.83,0.46,0.39,"2026-01-09",20,"N20","nominal","2.0NRT",276.22,0.74,"N"
"32",39.09291,27.51294,299.66,0.46,0.39,"2026-01-09",20,"N20","nominal","2.0NRT",277.51,1.19,"N"
"33",38.80598,26.93385,301,0.44,0.38,"2026-01-09",20,"N20","nominal","2.0NRT",278.98,0.53,"N"
"34",37.25433,30.44128,299.35,0.44,0.46,"2026-01-09",20,"N20","nominal","2.0NRT",276.83,1.11,"N"
"35",36.26477,33.7286,305.86,0.35,0.57,"2026-01-09",20,"N20","nominal","2.0NRT",283.79,0.94,"N"
"36",34.72472,33.31366,302.95,0.36,0.57,"2026-01-09",20,"N20","nominal","2.0NRT",283.96,0.56,"N"
"37",30.93536,27.55399,296.24,0.42,0.45,"2026-01-09",22,"N20","nominal","2.0NRT",281.46,0.46,"N"
"38",30.7027,27.72539,320.92,0.43,0.46,"2026-01-09",22,"N20","nominal","2.0NRT",282.46,1.22,"N"
"39",30.76916,27.10545,319.96,0.4,0.44,"2026-01-09",22,"N20","nominal","2.0NRT",279.89,1.81,"N"
"40",30.76119,27.10327,305.49,0.4,0.44,"2026-01-09",22,"N20","nominal","2.0NRT",279.56,0.93,"N"
"41",30.85507,26.62203,304.69,0.56,0.43,"2026-01-09",22,"N20","nominal","2.0NRT",279.07,0.78,"N"
"42",30.82468,26.46839,295.69,0.55,0.43,"2026-01-09",22,"N20","nominal","2.0NRT",279.18,0.59,"N"
"43",30.67026,26.36599,309.05,0.55,0.43,"2026-01-09",22,"N20","nominal","2.0NRT",279.17,1.74,"N"
"44",30.37057,27.23047,332.31,0.41,0.45,"2026-01-09",22,"N20","nominal","2.0NRT",279.89,2.86,"N"
"45",30.53365,26.08842,295.83,0.53,0.42,"2026-01-09",22,"N20","nominal","2.0NRT",279.75,0.95,"N"
"46",30.53094,26.08197,306.5,0.53,0.42,"2026-01-09",22,"N20","nominal","2.0NRT",278.79,0.95,"N"
"47",30.30685,26.04274,306.69,0.54,0.42,"2026-01-09",22,"N20","nominal","2.0NRT",279,0.69,"N"
"48",27.17337,31.0139,307.31,0.4,0.6,"2026-01-09",22,"N20","nominal","2.0NRT",286.88,1.75,"N"
"49",27.16804,31.01218,300.87,0.4,0.6,"2026-01-09",22,"N20","nominal","2.0NRT",284.44,0.69,"N"
"50",26.25892,32.9694,295.44,0.55,0.68,"2026-01-09",22,"N20","nominal","2.0NRT",284.06,0.56,"N"
"51",26.25407,32.96903,301.62,0.55,0.68,"2026-01-09",22,"N20","nominal","2.0NRT",285.32,1.32,"N"
"52",66.87308,77.75645,325.55,0.52,0.67,"2026-01-09",7,"N20","nominal","2.0NRT",233.53,3.51,"N"
"53",71.19223,67.09332,335.88,0.42,0.45,"2026-01-09",7,"N20","nominal","2.0NRT",258.84,8.63,"N"
"54",71.17005,67.00751,332.28,0.42,0.45,"2026-01-09",9,"N20","nominal","2.0NRT",262.94,14.19,"N"
"55",66.24981,76.81272,337.27,0.55,0.68,"2026-01-09",9,"N20","nominal","2.0NRT",240.95,4.9,"N"
"56",66.24795,76.82244,332.76,0.55,0.68,"2026-01-09",9,"N20","nominal","2.0NRT",243.48,4.86,"N"
"57",65.82625,76.85482,330.56,0.59,0.7,"2026-01-09",9,"N20","nominal","2.0NRT",244.84,3.11,"N"
"58",65.8279,76.86649,320.33,0.59,0.7,"2026-01-09",9,"N20","nominal","2.0NRT",244.72,2.98,"N"
"59",64.85287,77.25838,327.35,0.68,0.74,"2026-01-09",9,"N20","nominal","2.0NRT",241.62,3.48,"N"
"60",66.201,70.99361,337.15,0.45,0.63,"2026-01-09",9,"N20","nominal","2.0NRT",249.68,4.19,"N"
"61",65.04211,56.66361,328.04,0.53,0.5,"2026-01-09",9,"N20","nominal","2.0NRT",247.38,4.16,"N"
"62",70.39543,68.30758,343.24,0.45,0.63,"2026-01-09",147,"N20","nominal","2.0NRT",260.87,8.09,"N"
"63",71.16955,67.00461,367,0.39,0.59,"2026-01-09",147,"N20","high","2.0NRT",259.79,7.74,"N"
"64",33.28868,131.28247,326.24,0.72,0.76,"2026-01-09",314,"N20","nominal","2.0NRT",279.63,5.37,"D"
"65",33.28653,131.27524,342.73,0.72,0.76,"2026-01-09",314,"N20","nominal","2.0NRT",278,5.37,"D"
"66",35.57766,140.09352,336.85,0.42,0.45,"2026-01-09",314,"N20","nominal","2.0NRT",290.15,4.83,"D"
"67",35.02762,136.88644,333.86,0.32,0.54,"2026-01-09",314,"N20","nominal","2.0NRT",284.65,5.32,"D"
"68",35.02357,136.86969,329.71,0.32,0.54,"2026-01-09",314,"N20","nominal","2.0NRT",285.84,3.91,"D"
"69",35.03002,136.87469,336.99,0.32,0.54,"2026-01-09",314,"N20","nominal","2.0NRT",285.66,5.54,"D"
"70",33.40714,130.6597,339.15,0.77,0.77,"2026-01-09",314,"N20","nominal","2.0NRT",283.59,4.18,"D"
"71",38.26579,141.01659,328.66,0.5,0.41,"2026-01-09",314,"N20","nominal","2.0NRT",283.54,4.13,"D"
"72",69.37296,88.12948,367,0.41,0.6,"2026-01-09",325,"N20","high","2.0NRT",242.62,7.28,"N"
"73",71.16933,67.00597,339.09,0.44,0.62,"2026-01-09",327,"N20","nominal","2.0NRT",257.17,4.99,"N"
"74",10.55871,123.26186,325.98,0.55,0.43,"2026-01-09",448,"N20","nominal","2.0NRT",271.99,3.74,"D"
