"","latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight"
"1",60.38312,57.06214,316.53,0.44,0.62,2022-05-02,11,1,"VIIRS","n","2.0NRT",267.13,1.52,"N"
"2",56.85955,59.89916,301.7,0.77,0.77,2022-05-02,11,1,"VIIRS","n","2.0NRT",268.04,1.98,"N"
"3",56.86044,59.89047,310.34,0.77,0.77,2022-05-02,11,1,"VIIRS","n","2.0NRT",266.92,2.23,"N"
"4",57.42236,60.09719,300.97,0.73,0.76,2022-05-02,11,1,"VIIRS","n","2.0NRT",268.82,1.89,"N"
"5",58.39472,58.33516,303.33,0.59,0.7,2022-05-02,11,1,"VIIRS","n","2.0NRT",270.69,2.1,"N"
"6",55.59828,51.90527,306.45,0.5,0.66,2022-05-02,11,1,"VIIRS","n","2.0NRT",270.9,0.96,"N"
"7",55.58844,51.95118,317.29,0.5,0.66,2022-05-02,11,1,"VIIRS","n","2.0NRT",271.69,1.75,"N"
"8",60.38132,57.05968,316.8,0.44,0.62,2022-05-02,11,1,"VIIRS","n","2.0NRT",267.01,1.49,"N"
"9",58.39243,58.32611,309.5,0.59,0.7,2022-05-02,11,1,"VIIRS","n","2.0NRT",270.23,2.06,"N"
"10",57.91882,60.02332,299.16,0.69,0.74,2022-05-02,11,1,"VIIRS","n","2.0NRT",271.02,1.89,"N"
"11",57.94771,60.04521,296.73,0.69,0.74,2022-05-02,11,1,"VIIRS","n","2.0NRT",265.67,2.93,"N"
"12",57.9436,60.05418,323.16,0.69,0.74,2022-05-02,11,1,"VIIRS","n","2.0NRT",269.5,4.47,"N"
"13",52.08148,53.36359,312.21,0.78,0.78,2022-05-02,13,1,"VIIRS","n","2.0NRT",268.38,1.92,"N"
"14",52.07685,53.36646,295.45,0.78,0.78,2022-05-02,13,1,"VIIRS","n","2.0NRT",268.67,2.32,"N"
"15",53.18777,50.99968,324.28,0.58,0.7,2022-05-02,13,1,"VIIRS","n","2.0NRT",269.6,2.4,"N"
"16",58.66866,28.68317,317.05,0.41,0.37,2022-05-02,13,1,"VIIRS","n","2.0NRT",273.33,1.63,"N"
"17",54.05179,49.45453,314.41,0.47,0.64,2022-05-02,13,1,"VIIRS","n","2.0NRT",266.38,1.72,"N"
"18",54.05102,49.45252,311.43,0.47,0.64,2022-05-02,13,1,"VIIRS","n","2.0NRT",267.35,2.04,"N"
"19",55.33065,45.95692,308.2,0.32,0.55,2022-05-02,13,1,"VIIRS","n","2.0NRT",271.83,1.01,"N"
"20",55.31067,46.06053,305.17,0.32,0.55,2022-05-02,13,1,"VIIRS","n","2.0NRT",271.9,1.14,"N"
"21",55.31201,46.0561,307.12,0.32,0.55,2022-05-02,13,1,"VIIRS","n","2.0NRT",270.96,1.44,"N"
"22",55.33035,45.95961,297.96,0.32,0.55,2022-05-02,13,1,"VIIRS","n","2.0NRT",271.55,0.74,"N"
"23",55.3317,45.95525,303.52,0.32,0.55,2022-05-02,13,1,"VIIRS","n","2.0NRT",270.93,1.07,"N"
"24",55.31134,46.05835,316.85,0.32,0.55,2022-05-02,13,1,"VIIRS","n","2.0NRT",271.69,1.32,"N"
"25",55.3127,46.05394,296.13,0.32,0.55,2022-05-02,13,1,"VIIRS","n","2.0NRT",270.55,1.64,"N"
"26",55.31575,46.06275,313.97,0.32,0.55,2022-05-02,13,1,"VIIRS","n","2.0NRT",271.54,1.32,"N"
"27",59.3847,28.46476,309.89,0.42,0.38,2022-05-02,13,1,"VIIRS","n","2.0NRT",274.66,0.92,"N"
"28",60.2857,22.2914,298.55,0.42,0.46,2022-05-02,13,1,"VIIRS","n","2.0NRT",266.23,0.96,"N"
"29",59.76948,30.96271,321.19,0.39,0.36,2022-05-02,13,1,"VIIRS","n","2.0NRT",272.66,2.38,"N"
"30",52.8041,32.22443,308.91,0.41,0.37,2022-05-02,13,1,"VIIRS","n","2.0NRT",275.03,1.32,"N"
"31",51.48218,38.92522,321.96,0.47,0.48,2022-05-02,13,1,"VIIRS","n","2.0NRT",269.36,2.5,"N"
"32",53.39423,32.01468,302.58,0.4,0.37,2022-05-02,13,1,"VIIRS","n","2.0NRT",280.52,1.09,"N"
"33",50.00013,45.5845,302.07,0.48,0.65,2022-05-02,13,1,"VIIRS","n","2.0NRT",270.37,0.86,"N"
"34",53.44199,34.41795,301.87,0.45,0.39,2022-05-02,13,1,"VIIRS","n","2.0NRT",276.52,0.99,"N"
