"","latitude","longitude","bright_ti4","scan","track","acq_date","acq_time","satellite","confidence","version","bright_ti5","frp","daynight"
"1",69.37148,88.11253,353.33,0.46,0.64,"2025-08-29",1,"N20","nominal","2.0NRT",287.19,7.39,"D"
"2",69.37221,88.11349,355.44,0.46,0.64,"2025-08-29",1,"N20","nominal","2.0NRT",286.59,9,"D"
"3",34.91466,37.9407,297.59,0.52,0.67,"2025-08-29",11,"N20","nominal","2.0NRT",286.65,0.93,"N"
"4",34.60994,37.89884,301.32,0.53,0.67,"2025-08-29",11,"N20","nominal","2.0NRT",290.17,0.58,"N"
"5",34.71628,36.63815,324.59,0.45,0.63,"2025-08-29",11,"N20","nominal","2.0NRT",292.66,2.65,"N"
"6",36.2652,30.00238,314.1,0.55,0.42,"2025-08-29",11,"N20","nominal","2.0NRT",294.07,1.71,"N"
"7",36.26429,30.00065,306.22,0.55,0.42,"2025-08-29",11,"N20","nominal","2.0NRT",293.84,0.89,"N"
"8",36.2631,30.00654,305.31,0.55,0.42,"2025-08-29",11,"N20","nominal","2.0NRT",294.18,0.89,"N"
"9",33.71959,37.0103,302.53,0.5,0.65,"2025-08-29",11,"N20","nominal","2.0NRT",291.08,1.17,"N"
"10",32.88896,35.08931,313.78,0.41,0.6,"2025-08-29",11,"N20","nominal","2.0NRT",293.2,1.76,"N"
"11",31.92015,34.89486,303.56,0.42,0.61,"2025-08-29",13,"N20","nominal","2.0NRT",293.4,1.64,"N"
"12",31.8181,35.26239,305.82,0.44,0.62,"2025-08-29",13,"N20","nominal","2.0NRT",291.38,0.86,"N"
"13",31.91534,34.89506,305.86,0.42,0.61,"2025-08-29",13,"N20","nominal","2.0NRT",293.6,0.82,"N"
"14",30.72562,33.77229,308.79,0.39,0.59,"2025-08-29",13,"N20","nominal","2.0NRT",292.65,1.23,"N"
"15",30.72469,33.77609,304.4,0.39,0.59,"2025-08-29",13,"N20","nominal","2.0NRT",293.48,1.23,"N"
"16",30.70142,33.8475,321.89,0.39,0.59,"2025-08-29",13,"N20","nominal","2.0NRT",293.56,2.68,"N"
"17",30.70044,33.85145,324.24,0.39,0.59,"2025-08-29",13,"N20","nominal","2.0NRT",296,2.68,"N"
"18",31.14304,29.84114,306.86,0.45,0.47,"2025-08-29",13,"N20","nominal","2.0NRT",295.54,1.67,"N"
"19",31.12288,29.81105,318.21,0.45,0.47,"2025-08-29",13,"N20","nominal","2.0NRT",296.26,1.78,"N"
"20",31.11969,29.80528,309.04,0.45,0.47,"2025-08-29",13,"N20","nominal","2.0NRT",296.53,1.78,"N"
"21",31.0938,29.86853,321.57,0.45,0.47,"2025-08-29",13,"N20","nominal","2.0NRT",293.58,2.15,"N"
"22",31.02961,29.75292,308.56,0.44,0.46,"2025-08-29",13,"N20","nominal","2.0NRT",294.03,1.2,"N"
"23",30.99365,29.8414,304.58,0.45,0.47,"2025-08-29",13,"N20","nominal","2.0NRT",292.48,1.37,"N"
"24",30.87993,29.46236,315.64,0.43,0.46,"2025-08-29",13,"N20","nominal","2.0NRT",294.69,1.71,"N"
"25",30.3793,30.5658,305.28,0.51,0.49,"2025-08-29",13,"N20","nominal","2.0NRT",294.74,0.99,"N"
"26",30.86395,27.6011,312.59,0.52,0.41,"2025-08-29",13,"N20","nominal","2.0NRT",291.98,1.38,"N"
"27",30.8943,27.3443,311.82,0.5,0.41,"2025-08-29",13,"N20","nominal","2.0NRT",291.28,1.08,"N"
"28",29.80623,32.08907,331.16,0.32,0.55,"2025-08-29",13,"N20","nominal","2.0NRT",298.93,1.96,"N"
"29",29.807,32.0858,307.44,0.32,0.55,"2025-08-29",13,"N20","nominal","2.0NRT",294.36,1.96,"N"
"30",29.75103,32.21319,305.16,0.33,0.55,"2025-08-29",13,"N20","nominal","2.0NRT",295,0.54,"N"
"31",30.70185,27.72562,324.6,0.53,0.42,"2025-08-29",13,"N20","nominal","2.0NRT",292.37,2.44,"N"
"32",29.69369,32.32135,322,0.33,0.56,"2025-08-29",13,"N20","nominal","2.0NRT",296.72,2.22,"N"
"33",30.53983,28.49137,311.4,0.39,0.44,"2025-08-29",13,"N20","nominal","2.0NRT",293.34,2.04,"N"
"34",30.53902,28.49533,306.72,0.39,0.44,"2025-08-29",13,"N20","nominal","2.0NRT",293.12,1.06,"N"
"35",29.69449,32.31798,313.36,0.33,0.56,"2025-08-29",13,"N20","nominal","2.0NRT",295.44,2.23,"N"
"36",30.81796,27.07024,305.73,0.49,0.4,"2025-08-29",13,"N20","nominal","2.0NRT",291.57,0.88,"N"
"37",30.77067,27.10475,322.22,0.49,0.41,"2025-08-29",13,"N20","nominal","2.0NRT",293.25,2.53,"N"
"38",30.85781,26.61985,308.62,0.47,0.4,"2025-08-29",13,"N20","nominal","2.0NRT",291.21,0.64,"N"
"39",30.76335,27.10287,307.14,0.49,0.41,"2025-08-29",13,"N20","nominal","2.0NRT",292.58,1.33,"N"
"40",30.75969,27.10194,314.54,0.49,0.41,"2025-08-29",13,"N20","nominal","2.0NRT",291.79,1.33,"N"
"41",29.82427,31.30918,310.01,0.58,0.52,"2025-08-29",13,"N20","nominal","2.0NRT",296.4,2.63,"N"
"42",30.82575,26.47152,307.25,0.46,0.39,"2025-08-29",13,"N20","nominal","2.0NRT",291.89,0.5,"N"
"43",30.67013,26.36837,310.77,0.46,0.39,"2025-08-29",13,"N20","nominal","2.0NRT",291.69,1.05,"N"
"44",30.37043,27.23201,318.7,0.51,0.41,"2025-08-29",13,"N20","nominal","2.0NRT",291.1,1.94,"N"
"45",30.53564,26.08337,317.78,0.45,0.39,"2025-08-29",13,"N20","nominal","2.0NRT",293.78,0.83,"N"
"46",30.53478,26.08798,303.14,0.45,0.39,"2025-08-29",13,"N20","nominal","2.0NRT",292.32,0.83,"N"
"47",30.53212,26.08252,303.57,0.45,0.39,"2025-08-29",13,"N20","nominal","2.0NRT",291.91,0.83,"N"
"48",30.53666,26.08125,320.44,0.45,0.39,"2025-08-29",13,"N20","nominal","2.0NRT",292.58,2.09,"N"
"49",30.53499,26.09051,312.32,0.45,0.39,"2025-08-29",13,"N20","nominal","2.0NRT",292.14,1.65,"N"
"50",28.96198,33.1817,312.54,0.39,0.59,"2025-08-29",13,"N20","nominal","2.0NRT",294.36,0.95,"N"
"51",29.85609,28.74844,303.69,0.41,0.45,"2025-08-29",13,"N20","nominal","2.0NRT",292.5,0.55,"N"
"52",29.83932,28.72625,311.56,0.41,0.45,"2025-08-29",13,"N20","nominal","2.0NRT",292.19,1.45,"N"
"53",29.85593,28.52281,305.41,0.4,0.44,"2025-08-29",13,"N20","nominal","2.0NRT",292.8,0.91,"N"
"54",30.30661,26.04012,311.29,0.45,0.39,"2025-08-29",13,"N20","nominal","2.0NRT",291.38,1.03,"N"
"55",29.71467,28.63261,309.5,0.41,0.45,"2025-08-29",13,"N20","nominal","2.0NRT",293.01,0.79,"N"
"56",29.85088,27.94937,309.17,0.56,0.43,"2025-08-29",13,"N20","nominal","2.0NRT",293.88,0.74,"N"
"57",29.85129,27.94772,308.64,0.56,0.43,"2025-08-29",13,"N20","nominal","2.0NRT",293.94,1.4,"N"
"58",29.63391,28.71704,314.32,0.42,0.45,"2025-08-29",13,"N20","nominal","2.0NRT",292.97,0.78,"N"
"59",29.67365,28.44112,306.46,0.4,0.44,"2025-08-29",13,"N20","nominal","2.0NRT",292.83,0.56,"N"
"60",29.04795,31.16963,313.73,0.59,0.53,"2025-08-29",13,"N20","nominal","2.0NRT",297.04,2.58,"N"
"61",29.65667,28.36026,309.52,0.4,0.44,"2025-08-29",13,"N20","nominal","2.0NRT",293.35,0.76,"N"
"62",29.65637,28.35713,317.03,0.4,0.44,"2025-08-29",13,"N20","nominal","2.0NRT",293.77,1.11,"N"
"63",29.04869,31.16879,313.93,0.59,0.53,"2025-08-29",13,"N20","nominal","2.0NRT",296.16,2.09,"N"
"64",29.02067,31.204,321.32,0.59,0.53,"2025-08-29",13,"N20","nominal","2.0NRT",298.43,4.06,"N"
"65",29.01594,31.20262,316.52,0.59,0.53,"2025-08-29",13,"N20","nominal","2.0NRT",297.19,2.85,"N"
"66",28.54163,32.93009,305.8,0.39,0.59,"2025-08-29",13,"N20","nominal","2.0NRT",295.55,0.7,"N"
"67",27.5289,35.53748,306.68,0.58,0.7,"2025-08-29",13,"N20","nominal","2.0NRT",295.54,1.59,"N"
"68",26.65121,33.92617,304.27,0.49,0.65,"2025-08-29",13,"N20","nominal","2.0NRT",292.84,0.65,"N"
"69",26.6454,33.92447,313.76,0.49,0.65,"2025-08-29",13,"N20","nominal","2.0NRT",292.75,1.83,"N"
"70",26.64823,33.923,326.63,0.49,0.65,"2025-08-29",13,"N20","nominal","2.0NRT",293.2,3.11,"N"
"71",27.17104,31.01199,313.53,0.64,0.54,"2025-08-29",13,"N20","nominal","2.0NRT",297.11,4.51,"N"
