"","latitude","longitude","bright_ti4","scan","track","acq_date","acq_time","satellite","confidence","version","bright_ti5","frp","daynight"
"1",65.04398,56.66471,352.32,0.39,0.6,"2026-01-02",41,"N20","nominal","2.0NRT",254.62,4.68,"N"
"2",60.69917,30.21823,321.19,0.42,0.37,"2026-01-02",43,"N20","nominal","2.0NRT",257.7,2.42,"N"
"3",55.77398,38.61932,321.33,0.33,0.55,"2026-01-02",45,"N20","nominal","2.0NRT",253.96,1.26,"N"
"4",47.87404,35.15645,345.59,0.45,0.63,"2026-01-02",47,"N20","nominal","2.0NRT",265.27,4.35,"N"
"5",47.87231,35.16191,321.13,0.45,0.63,"2026-01-02",47,"N20","nominal","2.0NRT",266.15,4.35,"N"
"6",45.3752,30.92846,319.11,0.35,0.57,"2026-01-02",47,"N20","nominal","2.0NRT",279.83,1.69,"N"
"7",45.35436,30.90191,333.85,0.35,0.57,"2026-01-02",47,"N20","nominal","2.0NRT",279.03,2.65,"N"
"8",45.35556,30.8977,299.55,0.35,0.57,"2026-01-02",47,"N20","nominal","2.0NRT",276.02,1.93,"N"
"9",40.75809,29.76073,302.66,0.42,0.61,"2026-01-02",49,"N20","nominal","2.0NRT",273.45,1.1,"N"
"10",40.76025,29.75955,295.02,0.42,0.61,"2026-01-02",49,"N20","nominal","2.0NRT",273.1,1.24,"N"
"11",41.02023,28.55123,299.28,0.36,0.58,"2026-01-02",49,"N20","nominal","2.0NRT",271.08,0.83,"N"
"12",39.09273,27.51264,297.6,0.36,0.58,"2026-01-02",49,"N20","nominal","2.0NRT",269.3,0.52,"N"
"13",38.75607,26.936,298.27,0.34,0.56,"2026-01-02",49,"N20","nominal","2.0NRT",267.23,0.65,"N"
"14",38.75114,26.93381,311.54,0.34,0.56,"2026-01-02",49,"N20","nominal","2.0NRT",268.24,1.06,"N"
"15",38.73827,26.9409,296.21,0.35,0.56,"2026-01-02",49,"N20","nominal","2.0NRT",269.97,1.11,"N"
"16",38.73726,26.94477,311.05,0.35,0.56,"2026-01-02",49,"N20","nominal","2.0NRT",274.99,1.36,"N"
"17",38.45627,27.26168,295.46,0.36,0.58,"2026-01-02",49,"N20","nominal","2.0NRT",271.23,0.44,"N"
"18",30.79496,27.13867,295.21,0.57,0.69,"2026-01-02",52,"N20","nominal","2.0NRT",277.66,0.87,"N"
