"","latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight"
"1",19.41288,-155.28053,332.55,0.34,0.56,2022-04-20,9,1,"VIIRS","n","2.0NRT",294.63,10.59,"D"
"2",19.40259,-155.2793,367,0.34,0.56,2022-04-20,9,1,"VIIRS","h","2.0NRT",303.42,77.56,"D"
"3",19.4019,-155.28581,367,0.34,0.56,2022-04-20,9,1,"VIIRS","h","2.0NRT",321.21,56.43,"D"
"4",19.40154,-155.28918,280.28,0.34,0.56,2022-04-20,9,1,"VIIRS","l","2.0NRT",314.17,56.43,"D"
"5",19.40739,-155.28314,367,0.34,0.56,2022-04-20,9,1,"VIIRS","h","2.0NRT",316.33,10.59,"D"
"6",19.40704,-155.28644,367,0.34,0.56,2022-04-20,9,1,"VIIRS","h","2.0NRT",310.79,54.62,"D"
"7",19.40774,-155.27986,351.22,0.34,0.56,2022-04-20,9,1,"VIIRS","n","2.0NRT",304.68,10.59,"D"
"8",19.40668,-155.28987,299.07,0.34,0.56,2022-04-20,9,1,"VIIRS","l","2.0NRT",319.23,54.62,"D"
"9",19.41252,-155.28394,367,0.34,0.56,2022-04-20,9,1,"VIIRS","h","2.0NRT",300.96,10.59,"D"
"10",54.04827,159.44983,367,0.71,0.75,2022-04-20,22,1,"VIIRS","h","2.0NRT",314.35,104.16,"D"
"11",54.05454,159.44798,326.94,0.71,0.75,2022-04-20,22,1,"VIIRS","n","2.0NRT",281.52,14.44,"D"
"12",54.04847,159.45378,345,0.71,0.75,2022-04-20,22,1,"VIIRS","n","2.0NRT",301.58,14.44,"D"
"13",54.05057,159.45886,325.01,0.7,0.75,2022-04-20,22,1,"VIIRS","n","2.0NRT",282.55,14.44,"D"
"14",54.04093,159.45607,334.93,0.71,0.75,2022-04-20,22,1,"VIIRS","n","2.0NRT",297.9,9.82,"D"
"15",54.04379,159.46298,327.02,0.7,0.75,2022-04-20,22,1,"VIIRS","n","2.0NRT",285.79,9.82,"D"
"16",54.03714,159.42323,207.93,0.71,0.75,2022-04-20,22,1,"VIIRS","l","2.0NRT",312.85,335.38,"D"
"17",59.14942,56.8664,296.63,0.72,0.76,2022-04-20,35,1,"VIIRS","n","2.0NRT",268.39,2.45,"N"
"18",59.18317,56.85695,295.67,0.72,0.76,2022-04-20,35,1,"VIIRS","n","2.0NRT",268.91,2.02,"N"
"19",59.18768,56.84772,299.48,0.72,0.76,2022-04-20,35,1,"VIIRS","n","2.0NRT",268.78,2.19,"N"
"20",59.14717,56.87018,302.43,0.72,0.76,2022-04-20,35,1,"VIIRS","n","2.0NRT",268.85,1.08,"N"
"21",59.18562,56.85175,319.17,0.72,0.76,2022-04-20,35,1,"VIIRS","n","2.0NRT",269.28,2.45,"N"
