"","latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight"
"1",-29.63971,17.85711,306.16,0.4,0.37,2022-03-01,0,1,"VIIRS","n","2.0NRT",285.86,0.92,"N"
"2",-32.93863,18.76169,316.6,0.45,0.39,2022-03-01,0,1,"VIIRS","n","2.0NRT",291.45,1.4,"N"
"3",-33.31686,18.84554,301.46,0.45,0.39,2022-03-01,0,1,"VIIRS","n","2.0NRT",290.24,0.98,"N"
"4",-34.52483,19.83298,297.06,0.51,0.41,2022-03-01,0,1,"VIIRS","n","2.0NRT",286.37,0.56,"N"
"5",-34.14149,18.35432,308.93,0.44,0.39,2022-03-01,0,1,"VIIRS","n","2.0NRT",289.17,0.88,"N"
"6",68.61504,57.96758,367,0.36,0.57,2022-03-01,111,1,"VIIRS","h","2.0NRT",264.9,6.45,"N"
"7",68.61578,57.96558,367,0.36,0.57,2022-03-01,111,1,"VIIRS","h","2.0NRT",265.24,7.53,"N"
"8",59.132,37.79084,351.03,0.4,0.6,2022-03-01,113,1,"VIIRS","n","2.0NRT",280.5,29.5,"N"
"9",59.13121,37.79058,349.41,0.4,0.6,2022-03-01,113,1,"VIIRS","n","2.0NRT",279.53,26.25,"N"
"10",60.65436,29.85588,311.1,0.41,0.45,2022-03-01,113,1,"VIIRS","n","2.0NRT",269.65,2.25,"N"
"11",64.64556,24.42383,306.21,0.39,0.37,2022-03-01,113,1,"VIIRS","n","2.0NRT",268.46,0.84,"N"
"12",64.6501,24.41928,306.59,0.39,0.37,2022-03-01,113,1,"VIIRS","n","2.0NRT",267.87,0.84,"N"
"13",65.76554,24.18473,335.9,0.39,0.36,2022-03-01,113,1,"VIIRS","n","2.0NRT",261.12,5.46,"N"
"14",52.40759,25.28769,326.31,0.53,0.5,2022-03-01,115,1,"VIIRS","n","2.0NRT",267.67,3.76,"N"
"15",52.40334,25.28458,337.03,0.53,0.5,2022-03-01,115,1,"VIIRS","n","2.0NRT",267.54,3.76,"N"
"16",58.35411,0.86389,298.65,0.32,0.55,2022-03-01,115,1,"VIIRS","n","2.0NRT",277.42,0.64,"N"
"17",52.41184,25.29078,323.02,0.53,0.5,2022-03-01,115,1,"VIIRS","n","2.0NRT",266.93,2.51,"N"
"18",52.41378,25.2836,300.79,0.53,0.5,2022-03-01,115,1,"VIIRS","n","2.0NRT",266.3,2.51,"N"
"19",57.06181,9.97786,310.92,0.46,0.39,2022-03-01,115,1,"VIIRS","n","2.0NRT",269.02,1.85,"N"
"20",53.26171,24.44963,297.45,0.46,0.47,2022-03-01,115,1,"VIIRS","n","2.0NRT",270.08,0.93,"N"
"21",52.84943,29.99166,326.53,0.39,0.59,2022-03-01,115,1,"VIIRS","n","2.0NRT",267.88,2.15,"N"
"22",52.8446,29.98743,325.16,0.39,0.59,2022-03-01,115,1,"VIIRS","n","2.0NRT",267.58,2.66,"N"
"23",58.36114,12.37835,307.22,0.42,0.38,2022-03-01,115,1,"VIIRS","n","2.0NRT",264,0.58,"N"
"24",53.00448,33.7504,312.15,0.52,0.67,2022-03-01,115,1,"VIIRS","n","2.0NRT",267.85,1.68,"N"
"25",53.00339,33.75153,312.88,0.52,0.67,2022-03-01,115,1,"VIIRS","n","2.0NRT",268.57,1.55,"N"
"26",59.38385,28.46057,318.27,0.41,0.45,2022-03-01,115,1,"VIIRS","n","2.0NRT",269.3,2.14,"N"
"27",59.6117,1.50841,320.67,0.62,0.54,2022-03-01,115,1,"VIIRS","n","2.0NRT",277.69,3.58,"N"
"28",58.6847,17.13293,326.54,0.38,0.36,2022-03-01,115,1,"VIIRS","n","2.0NRT",271.61,3.36,"N"
"29",58.67936,17.12269,316.39,0.38,0.36,2022-03-01,115,1,"VIIRS","n","2.0NRT",270.39,1.45,"N"
"30",53.13634,8.68181,304.51,0.45,0.39,2022-03-01,117,1,"VIIRS","n","2.0NRT",273.71,2.22,"N"
"31",53.13477,8.69523,319.13,0.45,0.39,2022-03-01,117,1,"VIIRS","n","2.0NRT",273.54,1.4,"N"
"32",53.1328,8.68065,341.65,0.45,0.39,2022-03-01,117,1,"VIIRS","n","2.0NRT",276.86,7.92,"N"
"33",52.17299,14.61512,300.05,0.39,0.36,2022-03-01,117,1,"VIIRS","n","2.0NRT",271.45,0.86,"N"
"34",52.40102,12.49977,296.46,0.39,0.36,2022-03-01,117,1,"VIIRS","n","2.0NRT",271.73,0.66,"N"
"35",50.80742,20.53191,304.22,0.39,0.44,2022-03-01,117,1,"VIIRS","n","2.0NRT",269.14,1.29,"N"
"36",51.68972,15.97782,330.67,0.41,0.37,2022-03-01,117,1,"VIIRS","n","2.0NRT",274.6,14.32,"N"
"37",51.68534,15.98199,303.33,0.41,0.37,2022-03-01,117,1,"VIIRS","n","2.0NRT",267.95,14.32,"N"
"38",53.14067,8.6762,300.6,0.45,0.39,2022-03-01,117,1,"VIIRS","n","2.0NRT",274.35,1.41,"N"
"39",53.1345,8.68144,334.83,0.45,0.39,2022-03-01,117,1,"VIIRS","n","2.0NRT",277.31,5.78,"N"
"40",52.48925,13.8413,297.74,0.38,0.36,2022-03-01,117,1,"VIIRS","n","2.0NRT",270,0.46,"N"
"41",53.13881,8.67583,307.33,0.45,0.39,2022-03-01,117,1,"VIIRS","n","2.0NRT",274.09,5.78,"N"
"42",53.13652,8.69602,316.36,0.45,0.39,2022-03-01,117,1,"VIIRS","n","2.0NRT",273.11,2.35,"N"
"43",53.52414,9.90025,299.55,0.43,0.38,2022-03-01,117,1,"VIIRS","n","2.0NRT",273.59,0.89,"N"
"44",50.93064,21.67809,312.53,0.42,0.46,2022-03-01,117,1,"VIIRS","n","2.0NRT",271.1,1.87,"N"
"45",53.52333,9.90662,311.64,0.43,0.38,2022-03-01,117,1,"VIIRS","n","2.0NRT",272.46,0.91,"N"
"46",53.5199,9.90541,312.31,0.43,0.38,2022-03-01,117,1,"VIIRS","n","2.0NRT",271.16,0.96,"N"
"47",51.49044,6.73847,326.58,0.5,0.41,2022-03-01,117,1,"VIIRS","n","2.0NRT",276.56,5.52,"N"
"48",51.70644,9.85955,321.24,0.41,0.37,2022-03-01,117,1,"VIIRS","n","2.0NRT",271.03,2.12,"N"
"49",51.48602,6.70785,339.84,0.5,0.41,2022-03-01,117,1,"VIIRS","n","2.0NRT",277.77,13.02,"N"
"50",51.40162,11.84287,325.87,0.39,0.36,2022-03-01,117,1,"VIIRS","n","2.0NRT",272.53,7.04,"N"
"51",51.49416,6.73948,305.26,0.5,0.41,2022-03-01,117,1,"VIIRS","n","2.0NRT",276.54,2.17,"N"
"52",51.50311,6.72714,302.08,0.5,0.41,2022-03-01,117,1,"VIIRS","n","2.0NRT",279.64,1.68,"N"
"53",51.50531,6.74249,316.36,0.5,0.41,2022-03-01,117,1,"VIIRS","n","2.0NRT",277.18,2.03,"N"
"54",51.4008,11.84834,310.08,0.39,0.36,2022-03-01,117,1,"VIIRS","n","2.0NRT",269.76,7.04,"N"
"55",49.68085,18.65979,298.2,0.53,0.42,2022-03-01,117,1,"VIIRS","n","2.0NRT",271.33,2.57,"N"
"56",51.52008,6.97198,312.94,0.49,0.4,2022-03-01,117,1,"VIIRS","n","2.0NRT",277.39,1.42,"N"
"57",51.50607,6.73534,303.22,0.5,0.41,2022-03-01,117,1,"VIIRS","n","2.0NRT",275.97,1.68,"N"
"58",51.7655,8.05263,304.57,0.46,0.39,2022-03-01,117,1,"VIIRS","n","2.0NRT",273.66,0.73,"N"
"59",49.67932,18.66678,324.97,0.53,0.42,2022-03-01,117,1,"VIIRS","n","2.0NRT",269.84,2.57,"N"
"60",51.59479,8.33589,302.01,0.45,0.39,2022-03-01,117,1,"VIIRS","n","2.0NRT",274.33,1.45,"N"
"61",49.68451,18.66171,301.02,0.53,0.42,2022-03-01,117,1,"VIIRS","n","2.0NRT",271.23,1.13,"N"
"62",50.53501,17.97473,308.01,0.48,0.4,2022-03-01,117,1,"VIIRS","n","2.0NRT",270.55,1.06,"N"
"63",50.34161,18.86699,306.33,0.52,0.41,2022-03-01,117,1,"VIIRS","n","2.0NRT",268.13,1.48,"N"
"64",50.36266,18.60201,311.31,0.51,0.41,2022-03-01,117,1,"VIIRS","n","2.0NRT",267.73,2.22,"N"
"65",52.16037,10.41422,306.44,0.41,0.37,2022-03-01,117,1,"VIIRS","n","2.0NRT",270.96,1.09,"N"
"66",52.16025,10.41356,300.53,0.41,0.37,2022-03-01,117,1,"VIIRS","n","2.0NRT",270.94,0.84,"N"
