"","latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight"
"1",19.40302,-155.2789,354.13,0.43,0.62,2022-04-25,16,1,"VIIRS","n","2.0NRT",291.48,6.01,"D"
"2",19.41073,-155.28284,355.73,0.43,0.62,2022-04-25,16,1,"VIIRS","n","2.0NRT",299.84,18.59,"D"
"3",19.40345,-155.27478,337.04,0.43,0.62,2022-04-25,16,1,"VIIRS","n","2.0NRT",285.17,6.01,"D"
"4",19.40218,-155.28726,350.33,0.43,0.62,2022-04-25,16,1,"VIIRS","n","2.0NRT",310.83,57.8,"D"
"5",19.40544,-155.27788,367,0.43,0.62,2022-04-25,16,1,"VIIRS","h","2.0NRT",293.32,33.4,"D"
"6",19.40465,-155.28622,367,0.43,0.62,2022-04-25,16,1,"VIIRS","h","2.0NRT",303.66,64.25,"D"
"7",19.40504,-155.28203,350.22,0.43,0.62,2022-04-25,16,1,"VIIRS","n","2.0NRT",309.42,64.25,"D"
"8",19.40423,-155.29066,207.93,0.43,0.62,2022-04-25,16,1,"VIIRS","l","2.0NRT",302.26,91.44,"D"
"9",19.41113,-155.27852,352.7,0.43,0.62,2022-04-25,16,1,"VIIRS","n","2.0NRT",292.57,17.13,"D"
"10",19.40173,-155.2917,346.38,0.43,0.62,2022-04-25,16,1,"VIIRS","n","2.0NRT",291.39,41.27,"D"
"11",19.40261,-155.28304,346.64,0.43,0.62,2022-04-25,16,1,"VIIRS","n","2.0NRT",299.72,57.8,"D"
"12",64.43144,47.06512,311.81,0.51,0.5,2022-04-25,41,1,"VIIRS","n","2.0NRT",264.63,2.11,"N"
"13",61.50233,38.83166,329.91,0.41,0.45,2022-04-25,43,1,"VIIRS","n","2.0NRT",271.95,3.22,"N"
"14",61.48579,38.96531,298.23,0.41,0.45,2022-04-25,43,1,"VIIRS","n","2.0NRT",268.92,0.81,"N"
"15",61.50416,38.82481,309.37,0.41,0.45,2022-04-25,43,1,"VIIRS","n","2.0NRT",269.03,2.63,"N"
"16",60.28731,22.29392,314.98,0.41,0.37,2022-04-25,43,1,"VIIRS","n","2.0NRT",276.34,1.66,"N"
"17",59.64678,6.36218,303.23,0.4,0.6,2022-04-25,43,1,"VIIRS","n","2.0NRT",275.34,1.02,"N"
"18",65.76801,24.18741,305.03,0.43,0.38,2022-04-25,43,1,"VIIRS","n","2.0NRT",267.54,1.12,"N"
"19",65.7646,24.18501,302.18,0.43,0.38,2022-04-25,43,1,"VIIRS","n","2.0NRT",268.23,1.28,"N"
"20",65.56478,22.22398,338.16,0.47,0.39,2022-04-25,43,1,"VIIRS","n","2.0NRT",273.34,4.87,"N"
"21",65.56581,22.21405,305,0.47,0.4,2022-04-25,43,1,"VIIRS","n","2.0NRT",265.9,4.87,"N"
"22",65.56113,22.22515,310.56,0.47,0.39,2022-04-25,43,1,"VIIRS","n","2.0NRT",267.5,1.27,"N"
"23",64.65263,24.42156,299.72,0.42,0.37,2022-04-25,43,1,"VIIRS","n","2.0NRT",270.95,1.23,"N"
"24",64.64488,24.42548,297.91,0.42,0.37,2022-04-25,43,1,"VIIRS","n","2.0NRT",268.79,0.79,"N"
"25",64.66245,21.27922,306.34,0.47,0.4,2022-04-25,43,1,"VIIRS","n","2.0NRT",269.54,1.93,"N"
"26",50.37889,39.63702,295.01,0.55,0.68,2022-04-25,45,1,"VIIRS","n","2.0NRT",278.66,0.92,"N"
"27",49.01842,38.3659,298.68,0.55,0.68,2022-04-25,45,1,"VIIRS","n","2.0NRT",280.57,1.77,"N"
"28",49.01609,38.37262,314.95,0.55,0.68,2022-04-25,45,1,"VIIRS","n","2.0NRT",281.55,1.77,"N"
"29",48.4588,38.76784,299.51,0.6,0.71,2022-04-25,45,1,"VIIRS","n","2.0NRT",280.34,1.12,"N"
"30",48.28868,38.08918,296.84,0.57,0.69,2022-04-25,45,1,"VIIRS","n","2.0NRT",280.31,0.64,"N"
"31",48.2858,38.08589,297.95,0.57,0.69,2022-04-25,45,1,"VIIRS","n","2.0NRT",279.76,0.96,"N"
"32",53.59114,-0.62118,295.71,0.72,0.76,2022-04-25,45,1,"VIIRS","n","2.0NRT",275.82,1.55,"N"
"33",53.57072,-0.59743,309.74,0.72,0.76,2022-04-25,45,1,"VIIRS","n","2.0NRT",276.91,2.39,"N"
"34",47.83516,38.4782,297.16,0.61,0.71,2022-04-25,45,1,"VIIRS","n","2.0NRT",280.64,0.88,"N"
"35",49.18515,33.46361,312.11,0.34,0.56,2022-04-25,45,1,"VIIRS","n","2.0NRT",275.96,1.13,"N"
"36",47.86874,35.16013,298.39,0.45,0.63,2022-04-25,45,1,"VIIRS","n","2.0NRT",280.79,1.34,"N"
"37",51.15929,42.02941,296.57,0.63,0.72,2022-04-25,45,1,"VIIRS","n","2.0NRT",277.62,0.87,"N"
"38",53.44489,34.41709,309.72,0.55,0.51,2022-04-25,45,1,"VIIRS","n","2.0NRT",278.84,1.73,"N"
"39",57.06202,9.97575,320.77,0.56,0.52,2022-04-25,45,1,"VIIRS","n","2.0NRT",279.98,3.69,"N"
"40",48.53159,34.64696,322.81,0.4,0.6,2022-04-25,45,1,"VIIRS","n","2.0NRT",279.07,1.59,"N"
"41",53.22939,34.45766,300.53,0.56,0.51,2022-04-25,45,1,"VIIRS","n","2.0NRT",277.87,1.31,"N"
"42",53.22509,34.45422,339.59,0.56,0.51,2022-04-25,45,1,"VIIRS","n","2.0NRT",296.43,47.3,"N"
"43",53.22296,34.46182,331.84,0.56,0.51,2022-04-25,45,1,"VIIRS","n","2.0NRT",283.91,27.56,"N"
"44",53.22079,34.45079,299.28,0.56,0.51,2022-04-25,45,1,"VIIRS","n","2.0NRT",277.28,47.3,"N"
"45",50.93089,21.6754,317.73,0.39,0.36,2022-04-25,45,1,"VIIRS","n","2.0NRT",282.38,1.6,"N"
"46",53.21866,34.4584,300.99,0.56,0.51,2022-04-25,45,1,"VIIRS","n","2.0NRT",277.94,27.56,"N"
"47",51.10491,18.94276,320.34,0.39,0.36,2022-04-25,45,1,"VIIRS","n","2.0NRT",279.53,2.21,"N"
"48",47.8772,33.41603,295.94,0.38,0.58,2022-04-25,45,1,"VIIRS","n","2.0NRT",281.82,0.91,"N"
"49",50.82901,20.27336,306.81,0.38,0.36,2022-04-25,45,1,"VIIRS","n","2.0NRT",278.98,1.22,"N"
"50",48.53004,34.65197,296.45,0.4,0.6,2022-04-25,45,1,"VIIRS","n","2.0NRT",278.79,1.59,"N"
"51",48.52109,34.62128,295.85,0.4,0.6,2022-04-25,45,1,"VIIRS","n","2.0NRT",279.79,0.58,"N"
"52",48.47417,34.63184,297.22,0.41,0.6,2022-04-25,45,1,"VIIRS","n","2.0NRT",281.11,0.8,"N"
"53",51.13842,23.55088,299.82,0.41,0.37,2022-04-25,45,1,"VIIRS","n","2.0NRT",280.23,0.88,"N"
"54",59.54658,1.52805,327.6,0.59,0.7,2022-04-25,45,1,"VIIRS","n","2.0NRT",276.66,3.43,"N"
"55",59.54799,1.52404,314.3,0.59,0.7,2022-04-25,45,1,"VIIRS","n","2.0NRT",274.92,2.77,"N"
"56",59.54824,1.53475,310.07,0.59,0.7,2022-04-25,45,1,"VIIRS","n","2.0NRT",277.15,3.09,"N"
