"","latitude","longitude","bright_ti4","scan","track","acq_date","acq_time","satellite","confidence","version","bright_ti5","frp","daynight"
"1",54.08901,38.19073,318.21,0.53,0.67,"2025-06-07",102,"N20","nominal","2.0NRT",286.43,2.78,"N"
"2",54.08637,38.17803,312.73,0.52,0.67,"2025-06-07",102,"N20","nominal","2.0NRT",284.97,2.03,"N"
"3",54.08382,38.18494,297.16,0.53,0.67,"2025-06-07",102,"N20","nominal","2.0NRT",285.62,1.66,"N"
"4",54.16991,37.71547,304.18,0.5,0.66,"2025-06-07",102,"N20","nominal","2.0NRT",284.4,0.82,"N"
"5",54.1677,37.71478,299.11,0.5,0.66,"2025-06-07",102,"N20","nominal","2.0NRT",283.44,0.55,"N"
"6",54.1342,37.55076,320.28,0.5,0.66,"2025-06-07",102,"N20","nominal","2.0NRT",284.9,1.92,"N"
"7",54.13692,37.55375,317.83,0.5,0.66,"2025-06-07",102,"N20","nominal","2.0NRT",284.65,2.64,"N"
"8",52.56221,39.61903,298.41,0.68,0.74,"2025-06-07",102,"N20","nominal","2.0NRT",277.18,2.1,"N"
"9",52.55648,39.61289,306.31,0.68,0.74,"2025-06-07",102,"N20","nominal","2.0NRT",278.77,1.63,"N"
"10",52.54728,39.61531,298.22,0.68,0.74,"2025-06-07",102,"N20","nominal","2.0NRT",277.75,1.63,"N"
"11",52.56585,39.70395,296.97,0.68,0.74,"2025-06-07",102,"N20","nominal","2.0NRT",281.21,1.35,"N"
"12",52.56094,39.61327,298.3,0.68,0.74,"2025-06-07",102,"N20","nominal","2.0NRT",277.98,4.34,"N"
"13",52.54505,39.63262,298.56,0.68,0.74,"2025-06-07",102,"N20","nominal","2.0NRT",280.51,3.01,"N"
"14",52.5595,39.57579,331.61,0.67,0.74,"2025-06-07",102,"N20","nominal","2.0NRT",277.94,7.46,"N"
"15",52.53594,39.63491,315.16,0.68,0.74,"2025-06-07",102,"N20","nominal","2.0NRT",279.38,3.42,"N"
"16",53.44419,34.41513,304.44,0.41,0.61,"2025-06-07",102,"N20","nominal","2.0NRT",285.08,1.22,"N"
"17",53.44239,34.42059,302.41,0.41,0.61,"2025-06-07",102,"N20","nominal","2.0NRT",286.21,1.22,"N"
"18",52.80739,32.22525,303.25,0.36,0.57,"2025-06-07",102,"N20","nominal","2.0NRT",285.02,0.68,"N"
"19",52.84663,29.99199,320.85,0.59,0.53,"2025-06-07",105,"N20","nominal","2.0NRT",286.64,2.56,"N"
