"","latitude","longitude","bright_ti4","scan","track","acq_date","acq_time","satellite","confidence","version","bright_ti5","frp","daynight"
"1",60.96773,41.78284,367,0.43,0.62,"2022-10-11",113,1,"high","2.0NRT",271.24,9.11,"N"
"2",60.96528,41.78906,302.75,0.43,0.62,"2022-10-11",113,1,"nominal","2.0NRT",266.43,9.11,"N"
"3",60.96503,41.77898,339.53,0.43,0.62,"2022-10-11",113,1,"nominal","2.0NRT",269.26,3.64,"N"
"4",59.47631,43.57937,295.24,0.56,0.69,"2022-10-11",113,1,"nominal","2.0NRT",269.96,1,"N"
"5",59.15047,37.85309,300.13,0.4,0.6,"2022-10-11",113,1,"nominal","2.0NRT",277.71,1.46,"N"
"6",59.14837,37.85889,308.86,0.4,0.6,"2022-10-11",113,1,"nominal","2.0NRT",276.55,1.46,"N"
"7",59.15012,37.83531,299.09,0.4,0.6,"2022-10-11",113,1,"nominal","2.0NRT",278.5,1.76,"N"
"8",59.13357,37.78703,297.96,0.4,0.6,"2022-10-11",113,1,"nominal","2.0NRT",274.94,1.13,"N"
"9",59.13146,37.79282,297.18,0.4,0.6,"2022-10-11",113,1,"nominal","2.0NRT",274.91,1.14,"N"
"10",59.13303,37.78738,299.47,0.4,0.6,"2022-10-11",113,1,"nominal","2.0NRT",274.98,0.8,"N"
"11",59.13094,37.79319,295.62,0.4,0.6,"2022-10-11",113,1,"nominal","2.0NRT",274.61,0.8,"N"
"12",59.38743,28.45909,300.2,0.41,0.45,"2022-10-11",115,1,"nominal","2.0NRT",276.87,1.4,"N"
"13",55.5548,37.75768,304.43,0.57,0.69,"2022-10-11",115,1,"nominal","2.0NRT",275.73,1.08,"N"
"14",55.53102,28.51698,307.85,0.56,0.51,"2022-10-11",115,1,"nominal","2.0NRT",273.27,1.55,"N"
"15",55.52877,28.51635,302.79,0.56,0.51,"2022-10-11",115,1,"nominal","2.0NRT",273.04,1.56,"N"
"16",53.44709,34.41677,317.34,0.54,0.68,"2022-10-11",115,1,"nominal","2.0NRT",277.15,2.6,"N"
"17",52.84608,29.9857,329.67,0.39,0.59,"2022-10-11",115,1,"nominal","2.0NRT",273.86,2.39,"N"
"18",51.89574,29.33992,299.96,0.4,0.6,"2022-10-11",115,1,"nominal","2.0NRT",274.27,0.72,"N"
"19",51.8908,29.33585,321.79,0.4,0.6,"2022-10-11",115,1,"nominal","2.0NRT",275.16,2.1,"N"
