"","latitude","longitude","bright_ti4","scan","track","acq_date","acq_time","satellite","confidence","version","bright_ti5","frp","daynight"
"1",30.77679,27.17578,313.56,0.39,0.44,"2022-08-06",20,1,"nominal","2.0NRT",293.06,1.01,"N"
"2",38.6609,30.61719,303.63,0.41,0.45,"2022-08-06",18,1,"nominal","2.0NRT",289.78,0.7,"N"
"3",36.89731,37.57121,303.66,0.53,0.67,"2022-08-06",18,1,"nominal","2.0NRT",291.88,0.98,"N"
"4",36.53086,37.53333,307.21,0.53,0.67,"2022-08-06",18,1,"nominal","2.0NRT",291.57,2.36,"N"
"5",36.73173,36.20822,308.29,0.45,0.63,"2022-08-06",18,1,"nominal","2.0NRT",294.95,3.55,"N"
"6",36.72072,36.20355,307.74,0.45,0.63,"2022-08-06",18,1,"nominal","2.0NRT",294.04,3.28,"N"
"7",36.72968,36.20912,307.04,0.45,0.63,"2022-08-06",18,1,"nominal","2.0NRT",294.55,3.15,"N"
"8",36.71995,36.19975,322.24,0.45,0.63,"2022-08-06",18,1,"nominal","2.0NRT",294.44,4.66,"N"
"9",38.74728,26.94943,309.38,0.43,0.38,"2022-08-06",18,1,"nominal","2.0NRT",294.26,1.3,"N"
"10",38.74385,26.94837,317.82,0.43,0.38,"2022-08-06",18,1,"nominal","2.0NRT",295.74,2.26,"N"
"11",38.73697,26.94629,323.44,0.43,0.38,"2022-08-06",18,1,"nominal","2.0NRT",298.35,2.61,"N"
"12",38.42638,27.21482,315.85,0.45,0.39,"2022-08-06",18,1,"nominal","2.0NRT",295.41,3.5,"N"
"13",34.91957,37.94779,304.66,0.62,0.72,"2022-08-06",18,1,"nominal","2.0NRT",288.83,0.86,"N"
"14",34.91334,37.94512,304.83,0.62,0.72,"2022-08-06",18,1,"nominal","2.0NRT",288.56,0.86,"N"
"15",34.72546,33.3161,307.4,0.35,0.57,"2022-08-06",18,1,"nominal","2.0NRT",295.57,1.29,"N"
"16",32.88932,35.08897,311.77,0.49,0.65,"2022-08-06",20,1,"nominal","2.0NRT",291.01,1.94,"N"
"17",32.89162,35.09055,313.62,0.49,0.65,"2022-08-06",20,1,"nominal","2.0NRT",291.51,1.92,"N"
"18",30.72605,33.77415,304.43,0.47,0.64,"2022-08-06",20,1,"nominal","2.0NRT",292.88,0.71,"N"
"19",30.70665,33.84844,305.46,0.47,0.64,"2022-08-06",20,1,"nominal","2.0NRT",292.32,1.55,"N"
"20",30.7009,33.84666,303.78,0.47,0.64,"2022-08-06",20,1,"nominal","2.0NRT",292.28,1.55,"N"
"21",30.69965,33.85146,314.81,0.47,0.64,"2022-08-06",20,1,"nominal","2.0NRT",292.94,3.74,"N"
"22",31.12094,29.81341,326.94,0.54,0.51,"2022-08-06",20,1,"nominal","2.0NRT",296.51,4.86,"N"
"23",31.02873,29.75452,314.69,0.54,0.51,"2022-08-06",20,1,"nominal","2.0NRT",295.24,2.11,"N"
"24",30.9938,29.84419,309.97,0.55,0.51,"2022-08-06",20,1,"nominal","2.0NRT",295.47,1.5,"N"
"25",30.9323,27.55591,304.05,0.41,0.45,"2022-08-06",20,1,"nominal","2.0NRT",293.15,0.47,"N"
"26",30.89611,27.34226,306.32,0.4,0.44,"2022-08-06",20,1,"nominal","2.0NRT",292.67,0.4,"N"
"27",29.80725,32.08752,316.03,0.39,0.6,"2022-08-06",20,1,"nominal","2.0NRT",293.47,1.99,"N"
"28",29.80626,32.09151,308.29,0.39,0.6,"2022-08-06",20,1,"nominal","2.0NRT",293.69,1.52,"N"
"29",29.7701,32.21401,307.57,0.4,0.6,"2022-08-06",20,1,"nominal","2.0NRT",293.15,0.72,"N"
"30",30.81298,27.31257,321.13,0.4,0.44,"2022-08-06",20,1,"nominal","2.0NRT",292.45,1.14,"N"
"31",30.53934,28.49182,314.65,0.47,0.48,"2022-08-06",20,1,"nominal","2.0NRT",293.42,1.89,"N"
"32",30.7784,27.17501,309.45,0.39,0.44,"2022-08-06",20,1,"nominal","2.0NRT",292.57,1,"N"
"33",30.76983,27.12741,328.39,0.39,0.44,"2022-08-06",20,1,"nominal","2.0NRT",292.69,1.74,"N"
"34",30.76902,27.13142,308.39,0.39,0.44,"2022-08-06",20,1,"nominal","2.0NRT",293.26,1.74,"N"
"35",30.7699,27.10636,330.65,0.39,0.44,"2022-08-06",20,1,"nominal","2.0NRT",294.91,1.68,"N"
"36",30.7707,27.10238,306.93,0.39,0.44,"2022-08-06",20,1,"nominal","2.0NRT",293.14,1.68,"N"
"37",30.85429,26.62141,310.09,0.55,0.43,"2022-08-06",20,1,"nominal","2.0NRT",293,1.19,"N"
"38",30.02815,29.93521,303.76,0.58,0.52,"2022-08-06",20,1,"nominal","2.0NRT",291.31,0.63,"N"
"39",30.67181,26.37068,314.5,0.54,0.42,"2022-08-06",20,1,"nominal","2.0NRT",292.9,1.35,"N"
"40",30.36859,27.22967,329.69,0.4,0.44,"2022-08-06",20,1,"nominal","2.0NRT",292.23,1.84,"N"
"41",30.53618,26.08164,318.66,0.52,0.42,"2022-08-06",20,1,"nominal","2.0NRT",293.14,1.39,"N"
"42",30.53412,26.09235,304.02,0.52,0.42,"2022-08-06",20,1,"nominal","2.0NRT",292.23,0.73,"N"
"43",30.53243,26.08068,304.72,0.52,0.42,"2022-08-06",20,1,"nominal","2.0NRT",292.33,1.39,"N"
"44",30.30849,26.04155,305.75,0.53,0.42,"2022-08-06",20,1,"nominal","2.0NRT",293.24,0.82,"N"
"45",28.64472,33.21106,306.14,0.49,0.65,"2022-08-06",20,1,"nominal","2.0NRT",291.66,1.19,"N"
"46",29.85308,27.94758,327.47,0.45,0.47,"2022-08-06",20,1,"nominal","2.0NRT",296.06,2.58,"N"
"47",29.84941,27.94825,305.53,0.45,0.47,"2022-08-06",20,1,"nominal","2.0NRT",294.85,0.61,"N"
"48",29.75727,28.00487,308.08,0.46,0.47,"2022-08-06",20,1,"nominal","2.0NRT",295.14,0.73,"N"
"49",29.0217,31.20495,313,0.36,0.58,"2022-08-06",20,1,"nominal","2.0NRT",295.44,1.42,"N"
"50",29.01741,31.19982,309.14,0.36,0.58,"2022-08-06",20,1,"nominal","2.0NRT",294.23,1.42,"N"
"51",29.01655,31.20339,315.63,0.36,0.58,"2022-08-06",20,1,"nominal","2.0NRT",296.31,1.42,"N"
"52",28.92495,31.07982,315.27,0.36,0.57,"2022-08-06",20,1,"nominal","2.0NRT",294.27,1.24,"N"
"53",28.92397,31.08089,310.82,0.36,0.57,"2022-08-06",20,1,"nominal","2.0NRT",294.36,1.15,"N"
"54",27.19246,30.98691,306.06,0.39,0.59,"2022-08-06",20,1,"nominal","2.0NRT",293.46,0.81,"N"
"55",27.16931,31.0124,316.61,0.39,0.59,"2022-08-06",20,1,"nominal","2.0NRT",295.77,1.8,"N"
"56",27.1723,31.01326,313.14,0.39,0.59,"2022-08-06",20,1,"nominal","2.0NRT",295.33,1.96,"N"
