"","latitude","longitude","bright_ti4","scan","track","acq_date","acq_time","satellite","confidence","version","bright_ti5","frp","daynight"
"1",41.26506,31.42061,297.65,0.47,0.48,"2024-02-22",24,1,"nominal","2.0NRT",275.77,1.11,"N"
"2",41.26379,31.42602,298,0.47,0.48,"2024-02-22",24,1,"nominal","2.0NRT",278.72,1.27,"N"
"3",41.25828,31.42966,300.86,0.47,0.48,"2024-02-22",24,1,"nominal","2.0NRT",274.98,1.27,"N"
"4",41.25372,31.40988,305.18,0.47,0.48,"2024-02-22",24,1,"nominal","2.0NRT",269.86,1.46,"N"
"5",40.76524,32.21774,299.11,0.53,0.5,"2024-02-22",24,1,"nominal","2.0NRT",268.84,1.11,"N"
"6",41.02122,28.55364,299.87,0.53,0.42,"2024-02-22",24,1,"nominal","2.0NRT",272.19,0.78,"N"
"7",40.78159,29.53084,295.54,0.39,0.44,"2024-02-22",24,1,"nominal","2.0NRT",275.84,0.68,"N"
"8",39.86437,26.24416,309.67,0.45,0.39,"2024-02-22",24,1,"nominal","2.0NRT",278.9,2.08,"N"
"9",36.73178,36.20881,296.04,0.55,0.68,"2024-02-22",24,1,"nominal","2.0NRT",277.69,1.13,"N"
"10",36.73014,36.21435,297.23,0.55,0.68,"2024-02-22",24,1,"nominal","2.0NRT",275.31,1.13,"N"
"11",34.91646,37.94175,309.06,0.76,0.77,"2024-02-22",26,1,"nominal","2.0NRT",273.06,2.05,"N"
"12",36.93354,30.64801,295.25,0.55,0.51,"2024-02-22",26,1,"nominal","2.0NRT",266.47,0.49,"N"
"13",34.91753,37.94362,310.46,0.76,0.77,"2024-02-22",26,1,"nominal","2.0NRT",273.87,1.93,"N"
"14",34.71726,36.63673,297.87,0.66,0.73,"2024-02-22",26,1,"nominal","2.0NRT",277.65,0.73,"N"
"15",33.20241,34.28713,318.07,0.54,0.68,"2024-02-22",26,1,"nominal","2.0NRT",285.76,2.49,"N"
"16",33.20302,34.28453,314.56,0.54,0.68,"2024-02-22",26,1,"nominal","2.0NRT",285.72,2.54,"N"
"17",32.8887,35.0883,302.85,0.61,0.71,"2024-02-22",26,1,"nominal","2.0NRT",280.74,1.17,"N"
"18",32.88791,35.08751,299,0.61,0.71,"2024-02-22",26,1,"nominal","2.0NRT",279.85,1.04,"N"
"19",31.91846,34.89495,297.08,0.63,0.72,"2024-02-22",26,1,"nominal","2.0NRT",281.89,1.11,"N"
"20",30.85466,34.71729,301.99,0.65,0.73,"2024-02-22",26,1,"nominal","2.0NRT",278.3,1.39,"N"
"21",30.85492,34.72316,300.81,0.66,0.73,"2024-02-22",26,1,"nominal","2.0NRT",278.53,1.72,"N"
"22",31.32754,32.13975,309.15,0.45,0.63,"2024-02-22",26,1,"nominal","2.0NRT",284.74,1.09,"N"
"23",30.70345,33.84734,312.48,0.59,0.7,"2024-02-22",26,1,"nominal","2.0NRT",280.68,2.75,"N"
"24",31.1423,29.85306,326.9,0.34,0.56,"2024-02-22",26,1,"nominal","2.0NRT",282.76,1.64,"N"
"25",31.14065,29.83777,302.15,0.34,0.56,"2024-02-22",26,1,"nominal","2.0NRT",284.45,1.19,"N"
"26",31.14231,29.8384,299.65,0.34,0.56,"2024-02-22",26,1,"nominal","2.0NRT",284.75,0.55,"N"
"27",31.14149,29.84183,295.79,0.34,0.56,"2024-02-22",26,1,"nominal","2.0NRT",285.73,0.55,"N"
"28",31.13906,29.85213,312.99,0.34,0.56,"2024-02-22",26,1,"nominal","2.0NRT",282.06,0.31,"N"
"29",31.12235,29.80978,295.66,0.34,0.56,"2024-02-22",26,1,"nominal","2.0NRT",285.62,0.39,"N"
"30",31.12154,29.8132,297.07,0.34,0.56,"2024-02-22",26,1,"nominal","2.0NRT",283.27,0.39,"N"
"31",31.1182,29.80477,300.23,0.34,0.56,"2024-02-22",26,1,"nominal","2.0NRT",287.81,0.7,"N"
"32",31.09276,29.86664,295.73,0.34,0.56,"2024-02-22",26,1,"nominal","2.0NRT",282.96,0.35,"N"
"33",31.03026,29.75344,297.35,0.34,0.56,"2024-02-22",26,1,"nominal","2.0NRT",283,0.88,"N"
"34",31.02948,29.75676,305.91,0.34,0.56,"2024-02-22",26,1,"nominal","2.0NRT",284.53,2.07,"N"
"35",31.02533,29.75175,314.9,0.34,0.56,"2024-02-22",26,1,"nominal","2.0NRT",284.85,0.88,"N"
"36",30.87767,29.46201,297.55,0.33,0.55,"2024-02-22",26,1,"nominal","2.0NRT",283.16,0.37,"N"
"37",29.37409,34.96881,301.55,0.74,0.76,"2024-02-22",26,1,"nominal","2.0NRT",284.88,2.02,"N"
"38",30.84025,28.66668,300.01,0.59,0.53,"2024-02-22",26,1,"nominal","2.0NRT",279.88,0.91,"N"
"39",30.39089,30.57306,296.33,0.39,0.59,"2024-02-22",26,1,"nominal","2.0NRT",283.79,0.63,"N"
"40",30.38134,30.56569,299.78,0.39,0.59,"2024-02-22",26,1,"nominal","2.0NRT",283.6,0.95,"N"
"41",31.10091,26.6917,297.74,0.45,0.47,"2024-02-22",26,1,"nominal","2.0NRT",279.16,1.37,"N"
"42",29.80703,32.08674,313.27,0.49,0.65,"2024-02-22",26,1,"nominal","2.0NRT",283.36,2.59,"N"
"43",29.80273,32.08722,312.95,0.49,0.65,"2024-02-22",26,1,"nominal","2.0NRT",283.39,1.71,"N"
"44",30.89478,27.34319,300.27,0.49,0.49,"2024-02-22",26,1,"nominal","2.0NRT",278.76,0.88,"N"
"45",29.69242,32.31772,325.92,0.51,0.66,"2024-02-22",26,1,"nominal","2.0NRT",283.5,3.05,"N"
"46",30.53823,28.49415,313.97,0.58,0.52,"2024-02-22",26,1,"nominal","2.0NRT",280.98,1.69,"N"
"47",30.70128,27.72273,309.63,0.52,0.5,"2024-02-22",26,1,"nominal","2.0NRT",280.2,1.58,"N"
"48",29.82348,31.30826,302.86,0.44,0.62,"2024-02-22",26,1,"nominal","2.0NRT",285.76,0.71,"N"
"49",30.77283,27.10219,310.08,0.48,0.48,"2024-02-22",26,1,"nominal","2.0NRT",280.06,2.09,"N"
"50",30.77176,27.10705,313.7,0.48,0.48,"2024-02-22",26,1,"nominal","2.0NRT",281.09,2.47,"N"
"51",30.77168,27.10426,332.05,0.48,0.48,"2024-02-22",26,1,"nominal","2.0NRT",281.61,3.37,"N"
"52",30.85635,26.61894,321.38,0.45,0.47,"2024-02-22",26,1,"nominal","2.0NRT",279.28,1.5,"N"
"53",30.82576,26.47127,312.09,0.44,0.46,"2024-02-22",26,1,"nominal","2.0NRT",280.02,1.04,"N"
