"","latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight"
"1",60.05352,45.84604,307.12,0.6,0.53,2022-05-01,30,1,"VIIRS","n","2.0NRT",267.52,2.46,"N"
"2",64.64927,24.42583,303.03,0.47,0.4,2022-05-01,30,1,"VIIRS","n","2.0NRT",270.48,1.19,"N"
"3",60.16526,49.82551,309.15,0.39,0.59,2022-05-01,30,1,"VIIRS","n","2.0NRT",268.16,0.97,"N"
"4",64.64568,24.42381,317.55,0.47,0.4,2022-05-01,30,1,"VIIRS","n","2.0NRT",271.08,1.19,"N"
"5",59.12912,37.79377,300.86,0.56,0.43,2022-05-01,33,1,"VIIRS","n","2.0NRT",268.89,1.2,"N"
"6",59.13272,37.79709,301.91,0.56,0.43,2022-05-01,33,1,"VIIRS","n","2.0NRT",269.69,1.2,"N"
"7",59.14273,37.82821,301.35,0.56,0.43,2022-05-01,33,1,"VIIRS","n","2.0NRT",270.16,1.59,"N"
"8",59.14553,37.85276,305.78,0.56,0.43,2022-05-01,33,1,"VIIRS","n","2.0NRT",274.16,2.55,"N"
"9",59.14693,37.86505,297.51,0.56,0.43,2022-05-01,33,1,"VIIRS","n","2.0NRT",272,2.75,"N"
"10",59.15054,37.86838,324,0.56,0.43,2022-05-01,33,1,"VIIRS","n","2.0NRT",274.87,2.75,"N"
"11",54.21585,38.9246,305.16,0.58,0.52,2022-05-01,33,1,"VIIRS","n","2.0NRT",274.79,2.42,"N"
"12",54.52801,35.68363,299.43,0.44,0.46,2022-05-01,33,1,"VIIRS","n","2.0NRT",266.49,1,"N"
"13",58.35917,12.37764,309.45,0.61,0.54,2022-05-01,33,1,"VIIRS","n","2.0NRT",274.57,1.86,"N"
"14",52.05627,47.44122,298.61,0.71,0.75,2022-05-01,33,1,"VIIRS","n","2.0NRT",275.21,1.5,"N"
"15",55.05971,38.83203,295.83,0.54,0.51,2022-05-01,33,1,"VIIRS","n","2.0NRT",271.12,1.41,"N"
"16",57.92367,32.40019,311.95,0.44,0.38,2022-05-01,33,1,"VIIRS","n","2.0NRT",266.43,1.2,"N"
"17",54.7648,46.00491,316.73,0.49,0.65,2022-05-01,33,1,"VIIRS","n","2.0NRT",268.21,2.49,"N"
"18",54.81317,45.93045,299.07,0.49,0.65,2022-05-01,33,1,"VIIRS","n","2.0NRT",268.37,0.9,"N"
"19",54.81105,45.92906,303.74,0.49,0.65,2022-05-01,33,1,"VIIRS","n","2.0NRT",268.04,1.41,"N"
"20",54.85751,46.41819,303.07,0.5,0.66,2022-05-01,33,1,"VIIRS","n","2.0NRT",270.03,2.11,"N"
"21",57.46125,39.88296,308.08,0.49,0.48,2022-05-01,33,1,"VIIRS","n","2.0NRT",268.48,1.34,"N"
"22",54.24089,49.94149,325.69,0.7,0.75,2022-05-01,33,1,"VIIRS","n","2.0NRT",273.6,4.28,"N"
"23",59.52503,34.16459,301.23,0.45,0.39,2022-05-01,33,1,"VIIRS","n","2.0NRT",271.82,1.48,"N"
"24",59.52966,34.14252,323.63,0.45,0.39,2022-05-01,33,1,"VIIRS","n","2.0NRT",272.18,2.17,"N"
"25",50.33476,18.83095,327.09,0.45,0.39,2022-05-01,35,1,"VIIRS","n","2.0NRT",273.79,3,"N"
"26",50.41642,18.14519,322.18,0.47,0.4,2022-05-01,35,1,"VIIRS","n","2.0NRT",276.05,3.26,"N"
"27",50.34445,18.87256,320.03,0.45,0.39,2022-05-01,35,1,"VIIRS","n","2.0NRT",271.93,1.72,"N"
"28",51.17146,3.81683,297.33,0.63,0.72,2022-05-01,35,1,"VIIRS","n","2.0NRT",273.4,5.2,"N"
"29",51.17133,3.80755,305.56,0.63,0.72,2022-05-01,35,1,"VIIRS","n","2.0NRT",275.67,4.34,"N"
"30",51.17804,3.80724,334.14,0.63,0.72,2022-05-01,35,1,"VIIRS","n","2.0NRT",275.44,4.34,"N"
"31",53.13492,8.69509,302.28,0.4,0.6,2022-05-01,35,1,"VIIRS","n","2.0NRT",269.92,1.87,"N"
"32",53.13507,8.68905,309.36,0.4,0.6,2022-05-01,35,1,"VIIRS","n","2.0NRT",270.58,1.87,"N"
"33",53.13521,8.68298,338.65,0.4,0.6,2022-05-01,35,1,"VIIRS","n","2.0NRT",275.79,4.74,"N"
"34",53.13536,8.67684,338.57,0.4,0.6,2022-05-01,35,1,"VIIRS","n","2.0NRT",275,4.74,"N"
"35",53.13379,8.68994,315.97,0.4,0.6,2022-05-01,35,1,"VIIRS","n","2.0NRT",270.2,3.31,"N"
"36",53.1339,8.68387,310.25,0.4,0.6,2022-05-01,35,1,"VIIRS","n","2.0NRT",273.91,3.31,"N"
"37",53.13402,8.67774,367,0.4,0.6,2022-05-01,35,1,"VIIRS","h","2.0NRT",276,7.3,"N"
"38",48.96915,37.82042,300.8,0.39,0.6,2022-05-01,35,1,"VIIRS","n","2.0NRT",275.12,1.08,"N"
"39",53.52461,9.90315,303.7,0.36,0.57,2022-05-01,35,1,"VIIRS","n","2.0NRT",277.93,0.97,"N"
"40",53.52315,9.90482,296.04,0.36,0.57,2022-05-01,35,1,"VIIRS","n","2.0NRT",277.85,0.53,"N"
"41",50.04175,36.47353,295.12,0.32,0.55,2022-05-01,35,1,"VIIRS","n","2.0NRT",273.13,1.08,"N"
"42",50.07824,36.52142,300.07,0.32,0.55,2022-05-01,35,1,"VIIRS","n","2.0NRT",272.73,0.68,"N"
"43",50.15104,39.68766,300.99,0.43,0.62,2022-05-01,35,1,"VIIRS","n","2.0NRT",275.73,0.82,"N"
"44",51.14131,37.93328,312.98,0.34,0.56,2022-05-01,35,1,"VIIRS","n","2.0NRT",276.35,1.89,"N"
"45",51.14259,37.92893,305.54,0.34,0.56,2022-05-01,35,1,"VIIRS","n","2.0NRT",274.62,1.56,"N"
"46",51.15532,37.94386,301.25,0.34,0.56,2022-05-01,35,1,"VIIRS","n","2.0NRT",280.14,0.92,"N"
"47",51.15884,37.94449,302.86,0.34,0.56,2022-05-01,35,1,"VIIRS","n","2.0NRT",279,0.84,"N"
"48",51.25837,37.76215,326.11,0.33,0.55,2022-05-01,35,1,"VIIRS","n","2.0NRT",279.49,3.05,"N"
"49",51.66725,38.86294,297.85,0.35,0.57,2022-05-01,35,1,"VIIRS","n","2.0NRT",268.56,0.44,"N"
"50",51.93193,39.10443,318.24,0.35,0.57,2022-05-01,35,1,"VIIRS","n","2.0NRT",269.98,1.46,"N"
"51",51.93333,39.09982,316.97,0.35,0.57,2022-05-01,35,1,"VIIRS","n","2.0NRT",269.46,1.46,"N"
"52",51.27131,11.66331,301.12,0.58,0.52,2022-05-01,35,1,"VIIRS","n","2.0NRT",280.04,0.95,"N"
"53",53.44325,34.41641,328.54,0.42,0.45,2022-05-01,35,1,"VIIRS","n","2.0NRT",278.08,2.53,"N"
"54",54.95279,29.78986,306.48,0.43,0.38,2022-05-01,35,1,"VIIRS","n","2.0NRT",265.35,0.57,"N"
"55",52.55005,39.57119,300.97,0.35,0.57,2022-05-01,35,1,"VIIRS","n","2.0NRT",274.74,1,"N"
"56",52.53907,39.62668,299.22,0.35,0.57,2022-05-01,35,1,"VIIRS","n","2.0NRT",273.71,6.88,"N"
"57",52.5405,39.62199,314.66,0.35,0.57,2022-05-01,35,1,"VIIRS","n","2.0NRT",273.2,1.2,"N"
"58",52.54191,39.61732,304.86,0.35,0.57,2022-05-01,35,1,"VIIRS","n","2.0NRT",277.11,1.2,"N"
"59",52.5561,39.57056,310.59,0.35,0.57,2022-05-01,35,1,"VIIRS","n","2.0NRT",273.83,1,"N"
"60",52.53764,39.63137,367,0.35,0.57,2022-05-01,35,1,"VIIRS","h","2.0NRT",283.65,6.88,"N"
"61",52.54378,39.63054,310.53,0.35,0.57,2022-05-01,35,1,"VIIRS","n","2.0NRT",278.96,1.98,"N"
"62",52.54804,39.6165,299.37,0.35,0.57,2022-05-01,35,1,"VIIRS","n","2.0NRT",272.32,1.03,"N"
"63",52.55518,39.59295,297.76,0.35,0.57,2022-05-01,35,1,"VIIRS","n","2.0NRT",275.46,0.85,"N"
"64",52.55938,39.57909,297.71,0.35,0.57,2022-05-01,35,1,"VIIRS","n","2.0NRT",273.47,2,"N"
"65",52.56077,39.57452,344.39,0.35,0.57,2022-05-01,35,1,"VIIRS","n","2.0NRT",275.52,2,"N"
"66",52.54705,39.63916,312.43,0.35,0.57,2022-05-01,35,1,"VIIRS","n","2.0NRT",273.52,1.98,"N"
"67",52.55844,39.60154,301.74,0.35,0.57,2022-05-01,35,1,"VIIRS","n","2.0NRT",277.36,0.85,"N"
"68",52.55986,39.59687,307.42,0.35,0.57,2022-05-01,35,1,"VIIRS","n","2.0NRT",279.32,0.85,"N"
"69",52.54848,39.63443,339.46,0.35,0.57,2022-05-01,35,1,"VIIRS","n","2.0NRT",276.25,1.98,"N"
"70",52.5522,39.57014,307.05,0.35,0.57,2022-05-01,35,1,"VIIRS","n","2.0NRT",274.53,1.99,"N"
