"","latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight"
"1",35.35402,24.99156,311.07,0.41,0.37,2022-04-01,1,1,"VIIRS","n","2.0NRT",286.24,1.12,"N"
"2",40.63116,17.99975,296.55,0.33,0.55,2022-04-01,1,1,"VIIRS","n","2.0NRT",282.14,0.34,"N"
"3",35.46104,44.41813,297.17,0.74,0.76,2022-04-01,1,1,"VIIRS","n","2.0NRT",273.57,1.17,"N"
"4",36.87041,34.76489,296.35,0.42,0.45,2022-04-01,1,1,"VIIRS","n","2.0NRT",274.89,0.64,"N"
"5",35.38017,40.30254,304.72,0.45,0.63,2022-04-01,1,1,"VIIRS","n","2.0NRT",277.87,1.03,"N"
"6",35.30372,40.44682,303.36,0.46,0.64,2022-04-01,1,1,"VIIRS","n","2.0NRT",267.9,0.53,"N"
"7",34.30554,35.72047,295.16,0.54,0.51,2022-04-01,1,1,"VIIRS","n","2.0NRT",284.71,0.63,"N"
"8",37.43628,15.02726,295.4,0.45,0.63,2022-04-01,1,1,"VIIRS","n","2.0NRT",278.91,0.92,"N"
"9",37.44189,15.03296,300.63,0.45,0.63,2022-04-01,1,1,"VIIRS","n","2.0NRT",281.63,3.33,"N"
"10",37.44213,15.02776,345.65,0.45,0.63,2022-04-01,1,1,"VIIRS","n","2.0NRT",279.05,3.33,"N"
"11",34.97429,35.89626,302.39,0.53,0.5,2022-04-01,1,1,"VIIRS","n","2.0NRT",284.54,1.36,"N"
"12",36.95474,27.01648,301.99,0.39,0.36,2022-04-01,1,1,"VIIRS","n","2.0NRT",284.08,0.51,"N"
"13",33.59294,42.508,297.75,0.66,0.73,2022-04-01,1,1,"VIIRS","n","2.0NRT",285.09,1.32,"N"
"14",33.37697,35.27296,321.3,0.53,0.5,2022-04-01,1,1,"VIIRS","n","2.0NRT",285.93,3.37,"N"
"15",36.26483,33.73064,298.77,0.38,0.43,2022-04-01,1,1,"VIIRS","n","2.0NRT",283.73,0.58,"N"
"16",36.93373,30.65034,297.84,0.42,0.38,2022-04-01,1,1,"VIIRS","n","2.0NRT",281.08,2.19,"N"
"17",36.9346,30.64565,327.02,0.42,0.38,2022-04-01,1,1,"VIIRS","n","2.0NRT",280.46,3.31,"N"
"18",28.7791,22.50366,316.71,0.44,0.38,2022-04-01,3,1,"VIIRS","n","2.0NRT",281.57,1.73,"N"
"19",28.9151,20.96817,298.16,0.51,0.41,2022-04-01,3,1,"VIIRS","n","2.0NRT",280.23,0.62,"N"
"20",28.91132,20.96757,322.09,0.51,0.41,2022-04-01,3,1,"VIIRS","n","2.0NRT",281.69,2.82,"N"
"21",28.9095,20.9512,298.21,0.51,0.41,2022-04-01,3,1,"VIIRS","n","2.0NRT",282.68,0.8,"N"
"22",28.90885,20.95646,304.06,0.51,0.41,2022-04-01,3,1,"VIIRS","n","2.0NRT",282.35,0.8,"N"
"23",28.90506,20.95585,337.53,0.51,0.41,2022-04-01,3,1,"VIIRS","n","2.0NRT",288.36,10.21,"N"
"24",28.90572,20.9506,313.78,0.51,0.41,2022-04-01,3,1,"VIIRS","n","2.0NRT",280.58,10.21,"N"
"25",28.872,21.21946,312.89,0.5,0.41,2022-04-01,3,1,"VIIRS","n","2.0NRT",281.64,1.17,"N"
"26",28.87135,21.22456,301.51,0.5,0.41,2022-04-01,3,1,"VIIRS","n","2.0NRT",282,1.17,"N"
"27",28.90128,20.95525,295.88,0.51,0.41,2022-04-01,3,1,"VIIRS","n","2.0NRT",281.03,10.21,"N"
"28",28.69411,22.38539,308.28,0.44,0.39,2022-04-01,3,1,"VIIRS","n","2.0NRT",281.28,1.53,"N"
"29",29.07564,19.06016,303.68,0.43,0.46,2022-04-01,3,1,"VIIRS","n","2.0NRT",244.27,0.59,"N"
"30",29.07516,19.06463,295.79,0.43,0.46,2022-04-01,3,1,"VIIRS","n","2.0NRT",252.31,0.59,"N"
"31",28.71171,21.45271,324.32,0.48,0.4,2022-04-01,3,1,"VIIRS","n","2.0NRT",286.33,2.56,"N"
"32",28.91461,19.77381,300.83,0.39,0.44,2022-04-01,3,1,"VIIRS","n","2.0NRT",280.03,5.84,"N"
"33",28.91414,19.77782,295.85,0.39,0.44,2022-04-01,3,1,"VIIRS","n","2.0NRT",280.02,5.84,"N"
"34",28.91055,19.77323,344.61,0.39,0.44,2022-04-01,3,1,"VIIRS","n","2.0NRT",282.34,5.84,"N"
"35",28.9101,19.77723,331.51,0.39,0.44,2022-04-01,3,1,"VIIRS","n","2.0NRT",278.17,5.84,"N"
"36",28.911,19.76931,299.42,0.39,0.44,2022-04-01,3,1,"VIIRS","n","2.0NRT",276.57,0.75,"N"
"37",28.90651,19.77266,299.34,0.39,0.44,2022-04-01,3,1,"VIIRS","n","2.0NRT",276.64,0.34,"N"
"38",28.90605,19.77666,295.75,0.39,0.44,2022-04-01,3,1,"VIIRS","n","2.0NRT",276.64,0.34,"N"
"39",28.71316,21.38212,299.15,0.49,0.4,2022-04-01,3,1,"VIIRS","n","2.0NRT",285.35,0.41,"N"
"40",30.39641,30.59268,296.49,0.51,0.41,2022-04-01,3,1,"VIIRS","n","2.0NRT",277.69,0.83,"N"
"41",32.33167,15.24176,296.5,0.4,0.6,2022-04-01,3,1,"VIIRS","n","2.0NRT",285.53,0.27,"N"
"42",29.80408,32.08947,321.05,0.42,0.45,2022-04-01,3,1,"VIIRS","n","2.0NRT",283.51,2.88,"N"
"43",29.76937,32.21617,299.02,0.43,0.46,2022-04-01,3,1,"VIIRS","n","2.0NRT",281.99,0.57,"N"
"44",29.74795,32.21493,295.87,0.43,0.46,2022-04-01,3,1,"VIIRS","n","2.0NRT",283.22,0.69,"N"
"45",29.82319,31.30878,307.39,0.57,0.43,2022-04-01,3,1,"VIIRS","n","2.0NRT",281.3,1.62,"N"
"46",27.75987,35.44115,307.43,0.36,0.58,2022-04-01,3,1,"VIIRS","n","2.0NRT",287.51,1.18,"N"
"47",27.75978,35.44057,308.66,0.36,0.58,2022-04-01,3,1,"VIIRS","n","2.0NRT",287.22,1.06,"N"
"48",27.53229,35.53944,305.25,0.37,0.58,2022-04-01,3,1,"VIIRS","n","2.0NRT",291.71,0.68,"N"
"49",27.52811,35.53785,300.61,0.37,0.58,2022-04-01,3,1,"VIIRS","n","2.0NRT",287.7,0.84,"N"
"50",29.25443,21.54709,308.89,0.49,0.4,2022-04-01,3,1,"VIIRS","n","2.0NRT",279.46,1.93,"N"
"51",29.21548,21.64678,297.87,0.48,0.4,2022-04-01,3,1,"VIIRS","n","2.0NRT",264.14,0.7,"N"
"52",29.18999,21.42906,299.59,0.49,0.4,2022-04-01,3,1,"VIIRS","n","2.0NRT",276.46,0.76,"N"
"53",29.19193,21.42713,306.09,0.49,0.4,2022-04-01,3,1,"VIIRS","n","2.0NRT",277.06,0.91,"N"
"54",29.23314,19.69665,330.25,0.4,0.44,2022-04-01,3,1,"VIIRS","n","2.0NRT",266.51,2.84,"N"
"55",28.84382,22.64084,299.84,0.43,0.38,2022-04-01,3,1,"VIIRS","n","2.0NRT",270.15,1.44,"N"
"56",28.84322,22.64532,317.34,0.43,0.38,2022-04-01,3,1,"VIIRS","n","2.0NRT",271.2,1.44,"N"
"57",28.83571,22.62137,312.22,0.43,0.38,2022-04-01,3,1,"VIIRS","n","2.0NRT",272.58,1.73,"N"
"58",29.05614,20.78259,322.93,0.53,0.42,2022-04-01,3,1,"VIIRS","n","2.0NRT",263.6,2.25,"N"
"59",29.05708,20.78638,321.02,0.52,0.42,2022-04-01,3,1,"VIIRS","n","2.0NRT",264.65,1.23,"N"
"60",29.04179,20.78396,297.53,0.52,0.42,2022-04-01,3,1,"VIIRS","n","2.0NRT",272.35,0.97,"N"
"61",29.04112,20.78934,296.96,0.52,0.42,2022-04-01,3,1,"VIIRS","n","2.0NRT",269.87,0.97,"N"
"62",29.03796,20.78335,308.19,0.52,0.42,2022-04-01,3,1,"VIIRS","n","2.0NRT",273.77,0.97,"N"
"63",29.0373,20.78873,308.67,0.52,0.42,2022-04-01,3,1,"VIIRS","n","2.0NRT",275.72,0.97,"N"
"64",28.83719,22.12229,306.77,0.45,0.39,2022-04-01,3,1,"VIIRS","n","2.0NRT",279.73,0.96,"N"
"65",28.78864,22.45954,336.46,0.44,0.38,2022-04-01,3,1,"VIIRS","n","2.0NRT",282.68,3.17,"N"
"66",28.83546,22.10773,295.67,0.45,0.39,2022-04-01,3,1,"VIIRS","n","2.0NRT",279.88,0.18,"N"
"67",28.78512,22.45893,296.77,0.44,0.38,2022-04-01,3,1,"VIIRS","n","2.0NRT",280.21,3.17,"N"
"68",28.70208,21.38029,296.71,0.49,0.4,2022-04-01,3,1,"VIIRS","n","2.0NRT",284.7,0.39,"N"
"69",28.37399,21.93963,297.91,0.46,0.39,2022-04-01,3,1,"VIIRS","n","2.0NRT",278.43,0.46,"N"
"70",28.10244,19.25105,307.4,0.41,0.45,2022-04-01,3,1,"VIIRS","n","2.0NRT",284.38,0.78,"N"
"71",27.6502,22.47967,297.48,0.43,0.38,2022-04-01,3,1,"VIIRS","n","2.0NRT",273.29,0.41,"N"
"72",27.64961,22.48401,296.74,0.43,0.38,2022-04-01,3,1,"VIIRS","n","2.0NRT",273.67,0.41,"N"
"73",27.64726,22.50137,318.18,0.43,0.38,2022-04-01,3,1,"VIIRS","n","2.0NRT",277.44,1.56,"N"
"74",27.64902,22.50358,313.58,0.43,0.38,2022-04-01,3,1,"VIIRS","n","2.0NRT",277.15,3.16,"N"
"75",27.64858,22.48131,342.71,0.43,0.38,2022-04-01,3,1,"VIIRS","n","2.0NRT",275.99,8.4,"N"
"76",27.64555,22.50298,339.13,0.43,0.38,2022-04-01,3,1,"VIIRS","n","2.0NRT",277.74,3.16,"N"
"77",27.98481,19.90367,315.81,0.57,0.43,2022-04-01,3,1,"VIIRS","n","2.0NRT",274.86,1.81,"N"
"78",27.6451,22.48071,298.71,0.43,0.38,2022-04-01,3,1,"VIIRS","n","2.0NRT",272.8,0.77,"N"
"79",27.64208,22.50237,314.77,0.43,0.38,2022-04-01,3,1,"VIIRS","n","2.0NRT",275.37,1.39,"N"
"80",28.7385,9.78128,324.97,0.79,0.78,2022-04-01,3,1,"VIIRS","n","2.0NRT",280.38,6.75,"N"
"81",28.73816,9.78952,322.89,0.79,0.78,2022-04-01,3,1,"VIIRS","n","2.0NRT",282.36,6.95,"N"
"82",27.58449,22.40342,329.49,0.43,0.38,2022-04-01,3,1,"VIIRS","n","2.0NRT",275.99,3.07,"N"
"83",28.64219,9.77961,295.5,0.79,0.78,2022-04-01,3,1,"VIIRS","n","2.0NRT",280.87,1.31,"N"
"84",28.63495,9.77917,299.96,0.79,0.78,2022-04-01,3,1,"VIIRS","n","2.0NRT",280.95,1.3,"N"
"85",28.63461,9.78733,296.23,0.79,0.78,2022-04-01,3,1,"VIIRS","n","2.0NRT",281.94,1.3,"N"
