"","latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight"
"1",45.63326,47.80746,349.94,0.62,0.71,2022-03-21,1,1,"VIIRS","n","2.0NRT",267.99,6.3,"N"
"2",49.43474,23.61308,303.98,0.56,0.43,2022-03-21,1,1,"VIIRS","n","2.0NRT",266.28,1.39,"N"
"3",49.4331,23.61115,296.68,0.56,0.43,2022-03-21,1,1,"VIIRS","n","2.0NRT",265.22,1.02,"N"
"4",49.32865,24.73368,295.86,0.51,0.41,2022-03-21,1,1,"VIIRS","n","2.0NRT",263.63,0.73,"N"
"5",49.81316,18.31902,304.02,0.32,0.55,2022-03-21,1,1,"VIIRS","n","2.0NRT",271.81,0.67,"N"
"6",49.08505,27.52468,312.05,0.42,0.38,2022-03-21,1,1,"VIIRS","n","2.0NRT",268.09,1.41,"N"
"7",49.08578,27.51902,297.09,0.42,0.38,2022-03-21,1,1,"VIIRS","n","2.0NRT",268.16,1.41,"N"
"8",49.52494,23.66327,304.79,0.56,0.43,2022-03-21,1,1,"VIIRS","n","2.0NRT",262.94,2.55,"N"
"9",49.52419,23.67104,321.71,0.56,0.43,2022-03-21,1,1,"VIIRS","n","2.0NRT",262.93,2.55,"N"
"10",49.48153,24.22587,301.47,0.53,0.42,2022-03-21,1,1,"VIIRS","n","2.0NRT",265.39,0.96,"N"
"11",49.52351,23.66216,301.96,0.56,0.43,2022-03-21,1,1,"VIIRS","n","2.0NRT",263.37,1.31,"N"
"12",49.5228,23.66994,327.52,0.56,0.43,2022-03-21,1,1,"VIIRS","n","2.0NRT",264.21,3.86,"N"
"13",49.48264,24.22573,300.99,0.53,0.42,2022-03-21,1,1,"VIIRS","n","2.0NRT",264.21,1.27,"N"
"14",49.04763,28.27965,301.17,0.4,0.37,2022-03-21,1,1,"VIIRS","n","2.0NRT",264.27,0.73,"N"
"15",47.13619,39.32713,299.6,0.47,0.48,2022-03-21,1,1,"VIIRS","n","2.0NRT",264.45,1.48,"N"
"16",47.27214,39.00109,336.83,0.45,0.47,2022-03-21,1,1,"VIIRS","n","2.0NRT",272.07,5.5,"N"
"17",47.16801,39.71061,332.24,0.49,0.48,2022-03-21,1,1,"VIIRS","n","2.0NRT",265.38,4.15,"N"
"18",49.39325,29.03121,300.5,0.39,0.37,2022-03-21,1,1,"VIIRS","n","2.0NRT",267.23,0.78,"N"
"19",50.33781,19.28671,300.51,0.59,0.53,2022-03-21,1,1,"VIIRS","n","2.0NRT",274.72,2.03,"N"
"20",47.82865,37.57485,323.17,0.38,0.43,2022-03-21,1,1,"VIIRS","n","2.0NRT",260.9,6.07,"N"
"21",50.41851,18.14521,296.64,0.33,0.55,2022-03-21,1,1,"VIIRS","n","2.0NRT",277.39,1.22,"N"
"22",48.47379,34.62878,296.7,0.44,0.39,2022-03-21,1,1,"VIIRS","n","2.0NRT",269.61,1.52,"N"
"23",48.47834,34.62452,296.78,0.44,0.39,2022-03-21,1,1,"VIIRS","n","2.0NRT",267.39,0.67,"N"
"24",48.70257,33.595,302.59,0.41,0.37,2022-03-21,1,1,"VIIRS","n","2.0NRT",265.31,0.63,"N"
"25",46.92546,41.39453,296.91,0.59,0.53,2022-03-21,1,1,"VIIRS","n","2.0NRT",262.35,0.47,"N"
"26",48.52813,34.65435,299.19,0.44,0.39,2022-03-21,1,1,"VIIRS","n","2.0NRT",272.35,1.23,"N"
"27",48.53384,34.62539,295.93,0.44,0.38,2022-03-21,1,1,"VIIRS","n","2.0NRT",271.93,0.86,"N"
"28",48.53269,34.6501,309.61,0.44,0.39,2022-03-21,1,1,"VIIRS","n","2.0NRT",272.02,1.23,"N"
"29",48.53383,34.6443,322.9,0.44,0.39,2022-03-21,1,1,"VIIRS","n","2.0NRT",271.34,2.24,"N"
"30",50.53603,17.97671,319.75,0.34,0.56,2022-03-21,1,1,"VIIRS","n","2.0NRT",277.21,1.52,"N"
"31",49.6816,28.05601,305.54,0.41,0.37,2022-03-21,1,1,"VIIRS","n","2.0NRT",266.62,0.71,"N"
"32",50.10032,24.6546,295.07,0.52,0.42,2022-03-21,1,1,"VIIRS","n","2.0NRT",261.31,0.31,"N"
"33",48.08947,37.749,300.25,0.38,0.43,2022-03-21,1,1,"VIIRS","n","2.0NRT",262.68,0.57,"N"
"34",48.05917,37.95526,307.74,0.39,0.44,2022-03-21,1,1,"VIIRS","n","2.0NRT",270.95,1.14,"N"
"35",48.10027,37.92566,298.28,0.39,0.44,2022-03-21,1,1,"VIIRS","n","2.0NRT",268.74,1.27,"N"
"36",45.40697,47.54372,323.21,0.61,0.71,2022-03-21,1,1,"VIIRS","n","2.0NRT",267.44,3.88,"N"
"37",45.41289,47.54781,333.02,0.61,0.71,2022-03-21,1,1,"VIIRS","n","2.0NRT",266.23,3.88,"N"
"38",45.41749,47.57739,299.09,0.61,0.71,2022-03-21,1,1,"VIIRS","n","2.0NRT",266.3,8.58,"N"
"39",45.4199,47.57026,367,0.61,0.71,2022-03-21,1,1,"VIIRS","h","2.0NRT",269.32,16.68,"N"
"40",47.73823,39.63402,298.2,0.47,0.48,2022-03-21,1,1,"VIIRS","n","2.0NRT",264.47,0.61,"N"
"41",45.40738,47.5448,327.53,0.61,0.71,2022-03-21,1,1,"VIIRS","n","2.0NRT",267.42,3.96,"N"
"42",45.4133,47.54886,331.86,0.61,0.71,2022-03-21,1,1,"VIIRS","n","2.0NRT",266.36,3.96,"N"
"43",45.42514,47.55702,299.91,0.61,0.71,2022-03-21,1,1,"VIIRS","n","2.0NRT",265.34,10.51,"N"
"44",45.42026,47.5712,367,0.61,0.71,2022-03-21,1,1,"VIIRS","h","2.0NRT",271.28,23.47,"N"
"45",47.78051,39.577,297.36,0.46,0.47,2022-03-21,1,1,"VIIRS","n","2.0NRT",264.33,1.15,"N"
"46",45.42131,47.58947,336.24,0.61,0.71,2022-03-21,1,1,"VIIRS","n","2.0NRT",273.89,251.32,"N"
"47",45.42375,47.58238,367,0.61,0.71,2022-03-21,1,1,"VIIRS","h","2.0NRT",278.95,46.66,"N"
"48",45.42618,47.57528,336.44,0.61,0.71,2022-03-21,1,1,"VIIRS","n","2.0NRT",266.31,46.66,"N"
"49",45.42235,47.60778,308.79,0.61,0.71,2022-03-21,1,1,"VIIRS","n","2.0NRT",267.9,66.86,"N"
"50",45.42723,47.59356,355.16,0.61,0.71,2022-03-21,1,1,"VIIRS","n","2.0NRT",285.69,251.32,"N"
"51",45.42967,47.58645,329.07,0.61,0.71,2022-03-21,1,1,"VIIRS","n","2.0NRT",266.32,46.66,"N"
"52",45.43072,47.60474,299.02,0.61,0.71,2022-03-21,1,1,"VIIRS","n","2.0NRT",267.24,2.54,"N"
"53",45.49475,47.63158,352.65,0.61,0.71,2022-03-21,1,1,"VIIRS","n","2.0NRT",267.88,39.41,"N"
