"","latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight"
"1",68.61679,57.96223,335.88,0.48,0.48,2022-03-30,28,1,"VIIRS","n","2.0NRT",258.11,6.12,"N"
"2",67.18211,56.62836,331.7,0.53,0.5,2022-03-30,28,1,"VIIRS","n","2.0NRT",253.66,3.82,"N"
"3",68.61387,57.97047,334.71,0.48,0.48,2022-03-30,28,1,"VIIRS","n","2.0NRT",257.73,6.12,"N"
"4",59.71718,43.76276,335.58,0.53,0.5,2022-03-30,30,1,"VIIRS","n","2.0NRT",250.82,7.08,"N"
"5",57.8141,4.53205,299.13,0.6,0.7,2022-03-30,33,1,"VIIRS","n","2.0NRT",275.31,2.81,"N"
"6",57.81383,4.52167,312.42,0.6,0.71,2022-03-30,33,1,"VIIRS","n","2.0NRT",275.1,3.03,"N"
"7",58.67064,17.13194,299.65,0.42,0.45,2022-03-30,33,1,"VIIRS","n","2.0NRT",265.81,0.54,"N"
"8",59.12766,9.61958,312.71,0.39,0.6,2022-03-30,33,1,"VIIRS","n","2.0NRT",270.85,1.49,"N"
"9",60.28828,22.29399,304.03,0.47,0.4,2022-03-30,33,1,"VIIRS","n","2.0NRT",269.32,1.51,"N"
"10",59.13257,37.79309,320.83,0.56,0.43,2022-03-30,33,1,"VIIRS","n","2.0NRT",262.9,3.53,"N"
"11",57.06186,9.97962,314.43,0.37,0.58,2022-03-30,33,1,"VIIRS","n","2.0NRT",274.72,2.46,"N"
"12",57.062,9.97332,317.03,0.37,0.58,2022-03-30,33,1,"VIIRS","n","2.0NRT",274.36,2.77,"N"
"13",52.53655,39.63175,319.15,0.35,0.57,2022-03-30,33,1,"VIIRS","n","2.0NRT",273.89,2.54,"N"
"14",52.54223,39.61316,296.6,0.35,0.57,2022-03-30,33,1,"VIIRS","n","2.0NRT",271.52,1,"N"
"15",52.54693,39.617,303.27,0.35,0.57,2022-03-30,33,1,"VIIRS","n","2.0NRT",271.08,1,"N"
"16",52.55965,39.57524,352.85,0.35,0.57,2022-03-30,33,1,"VIIRS","n","2.0NRT",279.99,5.74,"N"
"17",52.54736,39.63483,303.31,0.35,0.57,2022-03-30,33,1,"VIIRS","n","2.0NRT",272.49,1.2,"N"
"18",52.55774,39.62003,296.83,0.35,0.57,2022-03-30,33,1,"VIIRS","n","2.0NRT",275.13,1.95,"N"
"19",52.55917,39.61536,315.51,0.35,0.57,2022-03-30,33,1,"VIIRS","n","2.0NRT",273.25,2,"N"
"20",57.81586,4.52418,323.76,0.6,0.7,2022-03-30,33,1,"VIIRS","n","2.0NRT",275.57,4.33,"N"
"21",52.56244,39.62389,302.01,0.35,0.57,2022-03-30,33,1,"VIIRS","n","2.0NRT",273.17,0.79,"N"
"22",43.10915,24.08789,299.51,0.44,0.38,2022-03-30,35,1,"VIIRS","n","2.0NRT",278.54,0.96,"N"
"23",42.71866,24.1622,305.06,0.45,0.39,2022-03-30,35,1,"VIIRS","n","2.0NRT",274.32,1.84,"N"
"24",42.71315,24.17169,321.53,0.45,0.39,2022-03-30,35,1,"VIIRS","n","2.0NRT",272.75,2.81,"N"
"25",43.5499,18.78054,299.28,0.4,0.37,2022-03-30,35,1,"VIIRS","n","2.0NRT",275.77,0.49,"N"
"26",43.84324,16.28285,295.41,0.46,0.39,2022-03-30,35,1,"VIIRS","n","2.0NRT",264.27,0.62,"N"
"27",43.83965,16.282,298.04,0.46,0.39,2022-03-30,35,1,"VIIRS","n","2.0NRT",265.99,0.62,"N"
"28",43.83606,16.2811,295.02,0.46,0.39,2022-03-30,35,1,"VIIRS","n","2.0NRT",267.24,0.75,"N"
"29",43.62252,17.99728,301.26,0.41,0.37,2022-03-30,35,1,"VIIRS","n","2.0NRT",271.97,1.33,"N"
"30",43.62188,18.0021,314.15,0.41,0.37,2022-03-30,35,1,"VIIRS","n","2.0NRT",273.94,1.08,"N"
"31",43.61782,18.00618,298.39,0.41,0.37,2022-03-30,35,1,"VIIRS","n","2.0NRT",275.26,1.08,"N"
"32",43.83898,16.28044,297.73,0.46,0.39,2022-03-30,35,1,"VIIRS","n","2.0NRT",266.11,0.78,"N"
"33",42.78589,21.56491,295.41,0.39,0.36,2022-03-30,35,1,"VIIRS","n","2.0NRT",276.08,0.45,"N"
"34",43.04398,19.67885,329.6,0.39,0.36,2022-03-30,35,1,"VIIRS","n","2.0NRT",274.57,3.03,"N"
"35",43.04327,19.6835,323.57,0.39,0.36,2022-03-30,35,1,"VIIRS","n","2.0NRT",275.8,3.03,"N"
"36",42.77597,19.84705,301.75,0.38,0.36,2022-03-30,35,1,"VIIRS","n","2.0NRT",275.74,0.93,"N"
"37",47.23751,28.47403,299.48,0.53,0.42,2022-03-30,35,1,"VIIRS","n","2.0NRT",271.23,0.88,"N"
"38",48.27004,22.98039,326.59,0.39,0.36,2022-03-30,35,1,"VIIRS","n","2.0NRT",274.16,2.49,"N"
"39",47.16518,28.52376,303,0.54,0.42,2022-03-30,35,1,"VIIRS","n","2.0NRT",258.68,0.4,"N"
"40",47.16366,28.52326,302.03,0.54,0.42,2022-03-30,35,1,"VIIRS","n","2.0NRT",259.35,1.08,"N"
"41",47.77293,24.06674,306.51,0.4,0.37,2022-03-30,35,1,"VIIRS","n","2.0NRT",273.69,1.14,"N"
"42",47.77112,24.07711,302.52,0.4,0.37,2022-03-30,35,1,"VIIRS","n","2.0NRT",272.27,0.85,"N"
"43",47.81123,23.38232,307.36,0.39,0.36,2022-03-30,35,1,"VIIRS","n","2.0NRT",278.94,3.31,"N"
"44",47.80798,23.38105,340.07,0.39,0.36,2022-03-30,35,1,"VIIRS","n","2.0NRT",279.77,3.31,"N"
"45",47.80713,23.38613,323.69,0.39,0.36,2022-03-30,35,1,"VIIRS","n","2.0NRT",279.79,3.31,"N"
"46",47.53147,22.85087,327.73,0.39,0.36,2022-03-30,35,1,"VIIRS","n","2.0NRT",279.47,2.69,"N"
"47",47.52822,22.8497,298.59,0.39,0.36,2022-03-30,35,1,"VIIRS","n","2.0NRT",277.88,0.55,"N"
"48",45.21993,19.99676,299.02,0.39,0.36,2022-03-30,35,1,"VIIRS","n","2.0NRT",276.59,0.67,"N"
"49",44.76812,21.81977,297.81,0.39,0.36,2022-03-30,35,1,"VIIRS","n","2.0NRT",275.09,0.55,"N"
"50",44.76732,21.82458,298.05,0.39,0.36,2022-03-30,35,1,"VIIRS","n","2.0NRT",274.18,0.55,"N"
"51",45.45213,16.31793,300.09,0.48,0.4,2022-03-30,35,1,"VIIRS","n","2.0NRT",276.54,0.72,"N"
"52",45.45338,16.31794,301.03,0.48,0.4,2022-03-30,35,1,"VIIRS","n","2.0NRT",276.85,0.98,"N"
"53",45.37897,16.2447,305.51,0.48,0.4,2022-03-30,35,1,"VIIRS","n","2.0NRT",271.6,1.14,"N"
"54",44.37956,22.45119,304.51,0.39,0.36,2022-03-30,35,1,"VIIRS","n","2.0NRT",277.01,0.65,"N"
"55",44.37871,22.45611,298,0.39,0.36,2022-03-30,35,1,"VIIRS","n","2.0NRT",277.34,0.65,"N"
"56",44.61115,20.96648,300.8,0.38,0.36,2022-03-30,35,1,"VIIRS","n","2.0NRT",272.28,0.76,"N"
"57",44.59947,20.9759,295.47,0.38,0.36,2022-03-30,35,1,"VIIRS","n","2.0NRT",269.18,0.59,"N"
"58",45.15322,16.56334,296.02,0.47,0.4,2022-03-30,35,1,"VIIRS","n","2.0NRT",275.65,1.24,"N"
"59",44.4366,21.6459,297.27,0.39,0.36,2022-03-30,35,1,"VIIRS","n","2.0NRT",277.51,0.65,"N"
"60",45.20568,15.89818,307,0.49,0.41,2022-03-30,35,1,"VIIRS","n","2.0NRT",275.04,2,"N"
"61",44.93913,18.04192,297.16,0.42,0.38,2022-03-30,35,1,"VIIRS","n","2.0NRT",263.58,0.28,"N"
"62",44.41185,21.58764,342.2,0.39,0.36,2022-03-30,35,1,"VIIRS","n","2.0NRT",283.08,8.93,"N"
"63",44.26661,22.00655,304.64,0.39,0.36,2022-03-30,35,1,"VIIRS","n","2.0NRT",278.9,0.71,"N"
"64",45.03838,16.09652,321.32,0.48,0.4,2022-03-30,35,1,"VIIRS","n","2.0NRT",260.86,2.85,"N"
"65",45.03991,16.09757,316.8,0.48,0.4,2022-03-30,35,1,"VIIRS","n","2.0NRT",260.51,2.3,"N"
"66",54.81261,22.85773,311.25,0.4,0.37,2022-03-30,35,1,"VIIRS","n","2.0NRT",265.56,1.13,"N"
"67",44.94593,21.90652,302.07,0.39,0.36,2022-03-30,35,1,"VIIRS","n","2.0NRT",277.27,1.07,"N"
"68",44.94672,21.90173,309.94,0.39,0.36,2022-03-30,35,1,"VIIRS","n","2.0NRT",277.64,1.07,"N"
"69",44.94514,21.9113,332.07,0.39,0.36,2022-03-30,35,1,"VIIRS","n","2.0NRT",278.8,1.82,"N"
"70",44.93888,22.0113,309.48,0.39,0.36,2022-03-30,35,1,"VIIRS","n","2.0NRT",275.94,1.05,"N"
"71",44.94136,22.01714,297.55,0.39,0.36,2022-03-30,35,1,"VIIRS","n","2.0NRT",275.63,0.91,"N"
"72",44.94216,22.01232,299.59,0.39,0.36,2022-03-30,35,1,"VIIRS","n","2.0NRT",276.1,0.91,"N"
"73",44.94463,22.01815,308.63,0.39,0.36,2022-03-30,35,1,"VIIRS","n","2.0NRT",276.29,0.91,"N"
"74",44.95363,22.02616,311.71,0.39,0.36,2022-03-30,35,1,"VIIRS","n","2.0NRT",276.47,1.79,"N"
"75",44.71437,23.43193,298.64,0.41,0.37,2022-03-30,35,1,"VIIRS","n","2.0NRT",265,0.89,"N"
"76",44.92061,22.24436,296.63,0.39,0.36,2022-03-30,35,1,"VIIRS","n","2.0NRT",272,0.41,"N"
"77",44.94434,21.91614,306.51,0.39,0.36,2022-03-30,35,1,"VIIRS","n","2.0NRT",279.09,1.82,"N"
