"","latitude","longitude","bright_ti4","scan","track","acq_date","acq_time","satellite","confidence","version","bright_ti5","frp","daynight"
"1",48.46454,38.77578,303.89,0.52,0.67,"2026-03-02",41,"N20","nominal","2.0NRT",272.07,7.47,"N"
"2",48.45912,38.77127,367,0.52,0.67,"2026-03-02",41,"N20","high","2.0NRT",275.32,7.47,"N"
"3",48.46308,38.77723,344.34,0.52,0.67,"2026-03-02",41,"N20","nominal","2.0NRT",274.51,6.7,"N"
"4",48.46533,38.77053,295.74,0.52,0.67,"2026-03-02",41,"N20","nominal","2.0NRT",271.57,4.47,"N"
"5",48.45766,38.77269,335.19,0.52,0.67,"2026-03-02",41,"N20","nominal","2.0NRT",272.27,4.67,"N"
"6",48.46418,38.7533,296.56,0.52,0.67,"2026-03-02",41,"N20","nominal","2.0NRT",273.85,1.11,"N"
"7",50.2509,30.55713,300.93,0.42,0.46,"2026-03-02",41,"N20","nominal","2.0NRT",270.04,0.57,"N"
"8",47.83224,38.47427,295.6,0.54,0.67,"2026-03-02",41,"N20","nominal","2.0NRT",271.95,1.47,"N"
"9",48.52207,34.62979,295.18,0.35,0.57,"2026-03-02",41,"N20","nominal","2.0NRT",274.32,0.68,"N"
"10",48.47455,34.63057,296.45,0.35,0.57,"2026-03-02",41,"N20","nominal","2.0NRT",274.11,0.64,"N"
"11",47.87642,35.15145,304.01,0.39,0.59,"2026-03-02",41,"N20","nominal","2.0NRT",271.33,1.54,"N"
"12",47.875,35.15614,308.96,0.39,0.59,"2026-03-02",41,"N20","nominal","2.0NRT",273.6,2.56,"N"
"13",47.87891,33.41116,319.98,0.33,0.55,"2026-03-02",41,"N20","nominal","2.0NRT",275.77,0.74,"N"
"14",47.87778,33.4152,295.66,0.33,0.55,"2026-03-02",41,"N20","nominal","2.0NRT",275.44,0.74,"N"
"15",47.86739,33.43254,299.57,0.33,0.55,"2026-03-02",41,"N20","nominal","2.0NRT",273.38,0.55,"N"
"16",45.2585,31.67064,367,0.33,0.55,"2026-03-02",43,"N20","high","2.0NRT",277.75,5.56,"N"
"17",45.25743,31.67454,339.95,0.33,0.55,"2026-03-02",43,"N20","nominal","2.0NRT",280.12,5.56,"N"
"18",45.37433,30.92855,308.13,0.6,0.53,"2026-03-02",43,"N20","nominal","2.0NRT",277.7,1.89,"N"
"19",45.37532,30.93004,311.05,0.6,0.53,"2026-03-02",43,"N20","nominal","2.0NRT",278.15,1.57,"N"
"20",45.3562,30.90328,320.48,0.6,0.53,"2026-03-02",43,"N20","nominal","2.0NRT",277.85,2.88,"N"
"21",41.1948,32.61697,297.59,0.47,0.64,"2026-03-02",43,"N20","nominal","2.0NRT",271.12,1.07,"N"
"22",41.19319,32.62238,302.35,0.47,0.64,"2026-03-02",43,"N20","nominal","2.0NRT",271.01,1.07,"N"
"23",41.26544,31.42482,307.06,0.41,0.61,"2026-03-02",43,"N20","nominal","2.0NRT",279.87,1.36,"N"
"24",40.75865,29.76114,304.85,0.35,0.57,"2026-03-02",43,"N20","nominal","2.0NRT",278.52,1.2,"N"
"25",41.02227,28.55722,297.52,0.6,0.53,"2026-03-02",43,"N20","nominal","2.0NRT",275.38,1.4,"N"
"26",40.76604,29.52743,316.74,0.34,0.56,"2026-03-02",43,"N20","nominal","2.0NRT",280.91,2.11,"N"
"27",39.48314,30.03937,308.55,0.4,0.6,"2026-03-02",45,"N20","nominal","2.0NRT",270.38,1.3,"N"
"28",39.48631,30.04307,299.16,0.4,0.6,"2026-03-02",45,"N20","nominal","2.0NRT",272.03,1.16,"N"
"29",39.86588,26.24647,302.47,0.49,0.49,"2026-03-02",45,"N20","nominal","2.0NRT",277.59,2.13,"N"
"30",38.75103,26.93333,313.95,0.57,0.52,"2026-03-02",45,"N20","nominal","2.0NRT",277.36,1.86,"N"
"31",38.73878,26.94211,302.14,0.57,0.52,"2026-03-02",45,"N20","nominal","2.0NRT",278.23,1.62,"N"
"32",38.01812,27.66014,314.29,0.32,0.55,"2026-03-02",45,"N20","nominal","2.0NRT",274.8,0.87,"N"
"33",31.02752,29.75534,300.57,0.64,0.72,"2026-03-02",47,"N20","nominal","2.0NRT",282.18,2.13,"N"
"34",31.02978,29.75261,298.93,0.64,0.72,"2026-03-02",47,"N20","nominal","2.0NRT",280.48,1.46,"N"
"35",30.89665,29.8731,315.11,0.66,0.73,"2026-03-02",47,"N20","nominal","2.0NRT",277.09,1.87,"N"
"36",30.89908,29.87203,308.52,0.66,0.73,"2026-03-02",47,"N20","nominal","2.0NRT",276.75,2.31,"N"
"37",30.93371,27.55354,301.2,0.48,0.65,"2026-03-02",47,"N20","nominal","2.0NRT",277.62,0.83,"N"
"38",30.8654,27.59855,319.82,0.49,0.65,"2026-03-02",47,"N20","nominal","2.0NRT",277.44,2.36,"N"
"39",30.86093,27.59893,301.79,0.49,0.65,"2026-03-02",47,"N20","nominal","2.0NRT",275.96,1.13,"N"
"40",30.75798,27.46635,297.14,0.48,0.65,"2026-03-02",47,"N20","nominal","2.0NRT",275.49,0.41,"N"
"41",30.82679,26.46971,315.23,0.42,0.61,"2026-03-02",47,"N20","nominal","2.0NRT",276.47,1.15,"N"
"42",30.67239,26.36686,313.48,0.42,0.61,"2026-03-02",47,"N20","nominal","2.0NRT",275.78,1.06,"N"
"43",30.37099,27.22718,309.99,0.48,0.64,"2026-03-02",47,"N20","nominal","2.0NRT",275.37,2.13,"N"
"44",30.37144,27.23018,310.09,0.48,0.65,"2026-03-02",47,"N20","nominal","2.0NRT",275.93,1.03,"N"
"45",30.53254,26.0878,298.28,0.41,0.6,"2026-03-02",47,"N20","nominal","2.0NRT",277.22,0.87,"N"
"46",29.78828,28.55565,311.24,0.59,0.7,"2026-03-02",47,"N20","nominal","2.0NRT",278.09,1.84,"N"
"47",29.78655,28.55369,309.03,0.59,0.7,"2026-03-02",47,"N20","nominal","2.0NRT",277.28,1.56,"N"
"48",29.7033,28.80902,296.07,0.61,0.71,"2026-03-02",47,"N20","nominal","2.0NRT",275.52,1.02,"N"
"49",30.3059,26.03864,304.61,0.41,0.61,"2026-03-02",47,"N20","nominal","2.0NRT",275.35,0.76,"N"
"50",29.65545,28.35462,323.79,0.58,0.7,"2026-03-02",47,"N20","nominal","2.0NRT",277.16,3.44,"N"
"51",29.6539,28.36029,300.21,0.58,0.7,"2026-03-02",47,"N20","nominal","2.0NRT",277,2.8,"N"
"52",29.65755,28.36039,329.23,0.58,0.7,"2026-03-02",47,"N20","nominal","2.0NRT",278.27,2.71,"N"
"53",29.65906,28.35472,299.22,0.58,0.7,"2026-03-02",47,"N20","nominal","2.0NRT",276.44,2.71,"N"
"54",68.60213,57.98752,324.59,0.51,0.49,"2026-03-02",37,"N20","nominal","2.0NRT",245.87,3.02,"N"
"55",52.55594,39.57219,349.73,0.4,0.6,"2026-03-02",41,"N20","nominal","2.0NRT",256.14,6.17,"N"
"56",52.53682,39.63071,339.83,0.41,0.6,"2026-03-02",41,"N20","nominal","2.0NRT",263.65,4.88,"N"
"57",51.1559,37.9416,297.08,0.39,0.59,"2026-03-02",43,"N20","nominal","2.0NRT",272.52,0.86,"N"
"58",51.14112,37.92986,342.57,0.39,0.59,"2026-03-02",43,"N20","nominal","2.0NRT",271.17,4.83,"N"
"59",50.57391,35.4527,308.06,0.33,0.55,"2026-03-02",43,"N20","nominal","2.0NRT",266.79,1.11,"N"
"60",50.57267,35.45689,296.14,0.33,0.55,"2026-03-02",43,"N20","nominal","2.0NRT",267.27,0.94,"N"
"61",50.57374,35.45535,325.78,0.33,0.55,"2026-03-02",43,"N20","nominal","2.0NRT",267.97,1.47,"N"
"62",68.4148,83.6313,329.55,0.57,0.69,"2026-03-02",34,"N20","nominal","2.0NRT",242.31,3.33,"N"
"63",67.549,83.21149,367,0.65,0.73,"2026-03-02",34,"N20","high","2.0NRT",253.39,33.13,"N"
"64",67.54889,83.21805,367,0.65,0.73,"2026-03-02",34,"N20","high","2.0NRT",249.83,22.33,"N"
"65",68.52425,79.9576,367,0.52,0.67,"2026-03-02",34,"N20","high","2.0NRT",241.96,8.91,"N"
"66",66.70943,80.43735,321.09,0.69,0.74,"2026-03-02",34,"N20","nominal","2.0NRT",236.26,5.35,"N"
"67",66.67162,80.45852,335.48,0.7,0.75,"2026-03-02",34,"N20","nominal","2.0NRT",238.05,8.82,"N"
"68",71.17069,72.23003,322.16,0.59,0.53,"2026-03-02",34,"N20","nominal","2.0NRT",242.06,2.22,"N"
"69",66.25183,76.81865,330.71,0.67,0.74,"2026-03-02",34,"N20","nominal","2.0NRT",234.75,7.8,"N"
"70",66.24632,76.82539,334.32,0.67,0.74,"2026-03-02",34,"N20","nominal","2.0NRT",239.9,7.94,"N"
"71",66.24621,76.81839,367,0.67,0.74,"2026-03-02",34,"N20","high","2.0NRT",243.71,10.03,"N"
"72",65.86348,76.96214,336.13,0.71,0.75,"2026-03-02",34,"N20","nominal","2.0NRT",234.11,7.12,"N"
"73",66.95654,75.54951,339.76,0.59,0.7,"2026-03-02",34,"N20","nominal","2.0NRT",242.68,5.08,"N"
