"","latitude","longitude","bright_ti4","scan","track","acq_date","acq_time","satellite","confidence","version","bright_ti5","frp","daynight"
"1",11.54398,27.07149,304.2,0.76,0.77,"2026-01-03",41,"N20","nominal","2.0NRT",279.54,1.77,"N"
"2",11.51629,27.20286,296.21,0.78,0.78,"2026-01-03",41,"N20","nominal","2.0NRT",280.36,2.1,"N"
"3",11.51221,27.18736,300.15,0.78,0.78,"2026-01-03",41,"N20","nominal","2.0NRT",280.82,2.58,"N"
"4",11.49668,27.19136,305.59,0.78,0.78,"2026-01-03",41,"N20","nominal","2.0NRT",282.17,3.31,"N"
"5",11.48965,27.18986,324,0.78,0.78,"2026-01-03",41,"N20","nominal","2.0NRT",283.45,3.31,"N"
"6",11.49114,27.18286,302.24,0.78,0.78,"2026-01-03",41,"N20","nominal","2.0NRT",280.81,4.27,"N"
"7",11.49257,27.18902,328.99,0.78,0.78,"2026-01-03",41,"N20","nominal","2.0NRT",282.98,3.53,"N"
"8",11.48554,27.1875,304.21,0.78,0.78,"2026-01-03",41,"N20","nominal","2.0NRT",282.62,3.53,"N"
"9",10.6985,26.83736,307.19,0.77,0.77,"2026-01-03",41,"N20","nominal","2.0NRT",285.61,3.5,"N"
"10",10.70065,26.83629,306.72,0.77,0.77,"2026-01-03",41,"N20","nominal","2.0NRT",284.86,2.69,"N"
"11",10.69228,26.84165,298.38,0.77,0.77,"2026-01-03",41,"N20","nominal","2.0NRT",284.48,1.41,"N"
"12",10.28159,26.85078,299.41,0.78,0.78,"2026-01-03",41,"N20","nominal","2.0NRT",284.5,1.96,"N"
"13",68.52716,79.95242,354.07,0.48,0.65,"2026-01-03",20,"N20","nominal","2.0NRT",256.5,6.61,"N"
"14",66.67272,80.45377,356.21,0.64,0.72,"2026-01-03",20,"N20","nominal","2.0NRT",256.3,13.54,"N"
"15",66.66211,80.46671,322.62,0.64,0.72,"2026-01-03",20,"N20","nominal","2.0NRT",254.21,3.59,"N"
"16",66.673,80.45863,329.45,0.64,0.72,"2026-01-03",20,"N20","nominal","2.0NRT",254.95,4.81,"N"
"17",66.67006,80.44337,335.51,0.64,0.72,"2026-01-03",20,"N20","nominal","2.0NRT",254.02,8.07,"N"
"18",66.65943,80.45654,330.01,0.64,0.72,"2026-01-03",20,"N20","nominal","2.0NRT",253.95,4.53,"N"
"19",71.71847,71.53066,321.85,0.49,0.49,"2026-01-03",20,"N20","nominal","2.0NRT",251.09,2.44,"N"
"20",71.71455,71.52796,325.55,0.49,0.49,"2026-01-03",20,"N20","nominal","2.0NRT",252,2.94,"N"
"21",71.25704,72.06499,326.47,0.53,0.5,"2026-01-03",22,"N20","nominal","2.0NRT",252.95,3.15,"N"
"22",71.25846,72.06548,327.2,0.53,0.5,"2026-01-03",22,"N20","nominal","2.0NRT",253.55,2.53,"N"
"23",71.22045,71.74495,336.36,0.53,0.5,"2026-01-03",22,"N20","nominal","2.0NRT",250.64,5,"N"
"24",66.8732,77.75024,367,0.58,0.7,"2026-01-03",22,"N20","high","2.0NRT",256.14,29.96,"N"
"25",66.87233,77.76257,349.19,0.58,0.7,"2026-01-03",22,"N20","nominal","2.0NRT",258.49,16.5,"N"
"26",66.86926,77.74811,329.54,0.58,0.7,"2026-01-03",22,"N20","nominal","2.0NRT",251.31,16.5,"N"
"27",66.76086,77.40619,351.25,0.58,0.7,"2026-01-03",22,"N20","nominal","2.0NRT",254.03,6.92,"N"
"28",66.31947,76.78973,320.88,0.61,0.71,"2026-01-03",22,"N20","nominal","2.0NRT",251.75,3.84,"N"
"29",66.24819,76.81422,354.96,0.61,0.71,"2026-01-03",22,"N20","nominal","2.0NRT",254.28,8.97,"N"
"30",66.25052,76.81062,340.51,0.61,0.71,"2026-01-03",22,"N20","nominal","2.0NRT",251.23,6.79,"N"
"31",65.82668,76.85777,323.75,0.65,0.73,"2026-01-03",22,"N20","nominal","2.0NRT",252.16,3.09,"N"
"32",66.20013,70.98348,346.42,0.51,0.66,"2026-01-03",22,"N20","nominal","2.0NRT",253.28,4.99,"N"
