"","latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight"
"1",59.14855,37.86635,330.12,0.36,0.58,2022-04-29,107,1,"VIIRS","n","2.0NRT",273.01,3.43,"N"
"2",59.13173,37.82201,298,0.36,0.57,2022-04-29,107,1,"VIIRS","n","2.0NRT",271.13,1.02,"N"
"3",59.14162,37.81189,301.03,0.36,0.57,2022-04-29,107,1,"VIIRS","n","2.0NRT",269.09,0.44,"N"
"4",59.14773,37.85004,300.15,0.36,0.57,2022-04-29,107,1,"VIIRS","n","2.0NRT",274.19,1.6,"N"
"5",59.1346,37.79508,334.51,0.36,0.57,2022-04-29,107,1,"VIIRS","n","2.0NRT",270.97,3.81,"N"
"6",62.28605,39.52696,310.83,0.59,0.53,2022-04-29,107,1,"VIIRS","n","2.0NRT",267.82,2.34,"N"
"7",65.7691,24.18792,326.33,0.38,0.36,2022-04-29,107,1,"VIIRS","n","2.0NRT",271.78,5.1,"N"
"8",65.7678,24.19582,303.89,0.38,0.36,2022-04-29,107,1,"VIIRS","n","2.0NRT",271.44,5.1,"N"
"9",65.76598,24.1849,341.29,0.38,0.36,2022-04-29,107,1,"VIIRS","n","2.0NRT",270.46,5.1,"N"
"10",65.56347,22.21772,341.93,0.39,0.36,2022-04-29,107,1,"VIIRS","n","2.0NRT",272.42,2.62,"N"
"11",65.56226,22.22571,298.97,0.39,0.36,2022-04-29,107,1,"VIIRS","n","2.0NRT",270.6,2.62,"N"
"12",64.64425,24.42671,314.7,0.39,0.36,2022-04-29,107,1,"VIIRS","n","2.0NRT",266.85,1.62,"N"
"13",59.15136,37.83949,301.97,0.36,0.57,2022-04-29,107,1,"VIIRS","n","2.0NRT",275.44,1.24,"N"
"14",51.14044,37.93125,339.31,0.77,0.77,2022-04-29,109,1,"VIIRS","n","2.0NRT",275,8.37,"N"
"15",51.25978,37.76201,311.75,0.75,0.77,2022-04-29,109,1,"VIIRS","n","2.0NRT",277.69,2.82,"N"
"16",51.13729,37.9326,299.93,0.77,0.77,2022-04-29,109,1,"VIIRS","n","2.0NRT",274.57,3.59,"N"
"17",51.14106,37.92347,325.99,0.77,0.77,2022-04-29,109,1,"VIIRS","n","2.0NRT",272.07,3.59,"N"
"18",51.14717,37.92946,296.04,0.77,0.77,2022-04-29,109,1,"VIIRS","n","2.0NRT",273.76,2.17,"N"
"19",51.25758,37.76404,309.47,0.75,0.77,2022-04-29,109,1,"VIIRS","n","2.0NRT",279.67,3.56,"N"
"20",58.1273,7.97049,295.32,0.4,0.44,2022-04-29,109,1,"VIIRS","n","2.0NRT",277.61,0.37,"N"
"21",53.44279,34.41976,307.4,0.47,0.64,2022-04-29,109,1,"VIIRS","n","2.0NRT",275.81,2.67,"N"
"22",58.34586,11.42331,296.73,0.48,0.4,2022-04-29,109,1,"VIIRS","n","2.0NRT",281.65,0.91,"N"
"23",58.35823,12.37947,300.49,0.45,0.39,2022-04-29,109,1,"VIIRS","n","2.0NRT",276.1,1.56,"N"
"24",57.71019,18.80315,306.86,0.39,0.36,2022-04-29,109,1,"VIIRS","n","2.0NRT",276.62,1.04,"N"
"25",59.12849,9.61879,319.58,0.55,0.43,2022-04-29,109,1,"VIIRS","n","2.0NRT",276,2.03,"N"
"26",58.67743,17.12481,298.4,0.39,0.36,2022-04-29,109,1,"VIIRS","n","2.0NRT",268.65,0.57,"N"
"27",61.10344,1.07084,312.2,0.37,0.58,2022-04-29,109,1,"VIIRS","n","2.0NRT",277.65,1.11,"N"
"28",60.61074,16.79398,298.42,0.4,0.37,2022-04-29,109,1,"VIIRS","n","2.0NRT",264.71,0.7,"N"
"29",60.28633,22.28827,316.71,0.4,0.37,2022-04-29,109,1,"VIIRS","n","2.0NRT",273.43,1.26,"N"
"30",59.1759,15.93965,325.92,0.4,0.37,2022-04-29,109,1,"VIIRS","n","2.0NRT",273.82,2.66,"N"
"31",59.17917,15.94139,326.14,0.4,0.37,2022-04-29,109,1,"VIIRS","n","2.0NRT",274.66,2.66,"N"
"32",52.84487,29.9923,295.23,0.34,0.56,2022-04-29,109,1,"VIIRS","n","2.0NRT",271.58,1.34,"N"
"33",52.84626,29.9877,322.01,0.34,0.56,2022-04-29,109,1,"VIIRS","n","2.0NRT",272.3,1.79,"N"
"34",57.06308,9.97783,310.17,0.51,0.41,2022-04-29,109,1,"VIIRS","n","2.0NRT",280.74,1.85,"N"
"35",55.47013,11.53528,315.9,0.44,0.38,2022-04-29,111,1,"VIIRS","n","2.0NRT",277.83,2.13,"N"
"36",51.27038,11.66,302.06,0.4,0.37,2022-04-29,111,1,"VIIRS","n","2.0NRT",279.51,1.13,"N"
"37",51.76479,8.05943,299.95,0.51,0.41,2022-04-29,111,1,"VIIRS","n","2.0NRT",277.59,1.43,"N"
