"","latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight"
"1",67.83877,80.21629,338.79,0.54,0.68,2022-03-09,20,1,"VIIRS","n","2.0NRT",237.68,4.7,"N"
"2",66.21009,77.06737,323.43,0.62,0.71,2022-03-09,20,1,"VIIRS","n","2.0NRT",236.82,4.06,"N"
"3",66.95955,75.5407,348.19,0.53,0.67,2022-03-09,20,1,"VIIRS","n","2.0NRT",241.3,48.58,"N"
"4",66.92645,80.78767,328.21,0.62,0.72,2022-03-09,20,1,"VIIRS","n","2.0NRT",236.85,4.73,"N"
"5",66.92896,80.78645,333.79,0.62,0.72,2022-03-09,20,1,"VIIRS","n","2.0NRT",234.82,5.22,"N"
"6",66.20786,77.23734,367,0.62,0.72,2022-03-09,20,1,"VIIRS","h","2.0NRT",245.18,13.62,"N"
"7",66.20953,77.23816,367,0.62,0.72,2022-03-09,20,1,"VIIRS","h","2.0NRT",242.85,11.18,"N"
"8",68.41447,83.62665,354.65,0.54,0.68,2022-03-09,20,1,"VIIRS","n","2.0NRT",248.25,28.82,"N"
"9",67.59707,83.24561,320.61,0.6,0.71,2022-03-09,20,1,"VIIRS","n","2.0NRT",233.3,2.97,"N"
"10",66.9414,80.75214,367,0.62,0.71,2022-03-09,20,1,"VIIRS","h","2.0NRT",238.93,10.96,"N"
"11",66.66728,80.45307,367,0.64,0.72,2022-03-09,20,1,"VIIRS","h","2.0NRT",236.89,9.73,"N"
"12",66.66199,80.45954,324.74,0.64,0.72,2022-03-09,20,1,"VIIRS","n","2.0NRT",238.26,9.73,"N"
"13",65.90707,77.24453,367,0.65,0.73,2022-03-09,20,1,"VIIRS","h","2.0NRT",240.21,12.96,"N"
"14",67.59554,83.2461,335.49,0.6,0.71,2022-03-09,20,1,"VIIRS","n","2.0NRT",235.93,3.87,"N"
"15",67.28349,83.03712,344.76,0.63,0.72,2022-03-09,20,1,"VIIRS","n","2.0NRT",237.29,5.59,"N"
"16",68.57043,80.31454,367,0.48,0.65,2022-03-09,20,1,"VIIRS","h","2.0NRT",241.39,12.7,"N"
"17",67.84085,80.21204,337.22,0.54,0.68,2022-03-09,20,1,"VIIRS","n","2.0NRT",235.75,4.13,"N"
"18",67.55998,83.21152,367,0.6,0.71,2022-03-09,20,1,"VIIRS","h","2.0NRT",240.24,9.43,"N"
"19",67.28231,83.03566,350.12,0.63,0.72,2022-03-09,20,1,"VIIRS","n","2.0NRT",239.4,5.9,"N"
"20",67.27463,83.21338,335.76,0.63,0.72,2022-03-09,20,1,"VIIRS","n","2.0NRT",237.66,4.8,"N"
"21",67.33491,83.12695,337.46,0.62,0.72,2022-03-09,20,1,"VIIRS","n","2.0NRT",238.21,6.03,"N"
"22",68.41756,83.61987,338.06,0.54,0.68,2022-03-09,20,1,"VIIRS","n","2.0NRT",233.13,17.75,"N"
"23",68.41314,83.6249,346.62,0.54,0.68,2022-03-09,20,1,"VIIRS","n","2.0NRT",246.66,24.81,"N"
"24",66.95822,75.54127,367,0.53,0.67,2022-03-09,20,1,"VIIRS","h","2.0NRT",250.05,61.12,"N"
"25",66.66489,80.46033,367,0.64,0.72,2022-03-09,20,1,"VIIRS","h","2.0NRT",242.39,17.38,"N"
"26",66.28691,78.75302,328.26,0.65,0.73,2022-03-09,20,1,"VIIRS","n","2.0NRT",236.9,4.45,"N"
"27",66.67737,77.28313,325.64,0.58,0.7,2022-03-09,20,1,"VIIRS","n","2.0NRT",239.11,2.89,"N"
"28",66.36608,77.33836,367,0.61,0.71,2022-03-09,20,1,"VIIRS","h","2.0NRT",239.53,19.88,"N"
"29",66.36597,77.33827,367,0.61,0.71,2022-03-09,20,1,"VIIRS","h","2.0NRT",239.39,17.9,"N"
"30",64.84986,77.25408,331.14,0.76,0.77,2022-03-09,20,1,"VIIRS","n","2.0NRT",237.28,4.37,"N"
"31",66.96851,75.43383,329.67,0.53,0.67,2022-03-09,20,1,"VIIRS","n","2.0NRT",239.03,4.67,"N"
"32",68.61107,58.02012,335.11,0.45,0.47,2022-03-09,22,1,"VIIRS","n","2.0NRT",244.97,3.57,"N"
"33",68.61831,57.96353,332.03,0.45,0.47,2022-03-09,22,1,"VIIRS","n","2.0NRT",248.45,5.31,"N"
"34",68.61564,57.9715,334.01,0.45,0.47,2022-03-09,22,1,"VIIRS","n","2.0NRT",251.53,5.31,"N"
"35",61.75523,66.9594,330.94,0.76,0.77,2022-03-09,22,1,"VIIRS","n","2.0NRT",240.37,5.58,"N"
"36",68.62186,57.98793,336.06,0.45,0.47,2022-03-09,22,1,"VIIRS","n","2.0NRT",245.4,4.27,"N"
"37",61.99987,65.85957,336.08,0.7,0.75,2022-03-09,22,1,"VIIRS","n","2.0NRT",243.95,13.08,"N"
"38",62.00444,65.87067,367,0.7,0.75,2022-03-09,22,1,"VIIRS","h","2.0NRT",248.57,13.08,"N"
"39",62.09304,65.4118,335.39,0.68,0.74,2022-03-09,22,1,"VIIRS","n","2.0NRT",240.6,5.48,"N"
"40",62.09798,65.40951,326.02,0.68,0.74,2022-03-09,22,1,"VIIRS","n","2.0NRT",239.22,3.62,"N"
"41",61.06727,63.95029,367,0.71,0.75,2022-03-09,22,1,"VIIRS","h","2.0NRT",242.93,10.53,"N"
"42",66.31401,14.17672,295.89,0.34,0.56,2022-03-09,24,1,"VIIRS","n","2.0NRT",271.43,0.48,"N"
"43",59.1326,37.79237,340.34,0.51,0.41,2022-03-09,24,1,"VIIRS","n","2.0NRT",261.62,13.06,"N"
"44",59.14112,37.80959,325.2,0.51,0.41,2022-03-09,24,1,"VIIRS","n","2.0NRT",253.51,4.17,"N"
"45",58.67289,17.13598,297.67,0.48,0.48,2022-03-09,26,1,"VIIRS","n","2.0NRT",272.63,1.88,"N"
"46",57.81556,4.52077,324.58,0.69,0.74,2022-03-09,26,1,"VIIRS","n","2.0NRT",274.88,2.6,"N"
"47",57.81601,4.53267,297.15,0.69,0.74,2022-03-09,26,1,"VIIRS","n","2.0NRT",275.02,2.6,"N"
"48",60.81202,5.01298,298.34,0.65,0.73,2022-03-09,26,1,"VIIRS","n","2.0NRT",273.87,1.06,"N"
"49",60.48898,15.45413,302.05,0.57,0.52,2022-03-09,26,1,"VIIRS","n","2.0NRT",267.99,1.84,"N"
"50",58.68224,17.12976,301.58,0.48,0.48,2022-03-09,26,1,"VIIRS","n","2.0NRT",271.03,1.43,"N"
"51",47.71081,20.78573,295.37,0.42,0.37,2022-03-09,28,1,"VIIRS","n","2.0NRT",264.9,1,"N"
"52",47.70812,20.77924,342.15,0.42,0.37,2022-03-09,28,1,"VIIRS","n","2.0NRT",269.42,7.65,"N"
"53",48.28306,14.32571,325.8,0.49,0.48,2022-03-09,28,1,"VIIRS","n","2.0NRT",271.9,3.68,"N"
"54",45.98356,17.73714,319.69,0.49,0.41,2022-03-09,28,1,"VIIRS","n","2.0NRT",269.89,2.34,"N"
"55",48.27813,14.33161,296.78,0.49,0.48,2022-03-09,28,1,"VIIRS","n","2.0NRT",273.09,3.68,"N"
"56",48.27319,14.33749,327.67,0.49,0.48,2022-03-09,28,1,"VIIRS","n","2.0NRT",271.7,4.52,"N"
"57",48.27413,14.32424,296.88,0.49,0.48,2022-03-09,28,1,"VIIRS","n","2.0NRT",271.2,1.41,"N"
"58",46.9383,18.94926,306.96,0.46,0.39,2022-03-09,28,1,"VIIRS","n","2.0NRT",267.84,1.18,"N"
"59",48.27766,14.33821,346.71,0.49,0.48,2022-03-09,28,1,"VIIRS","n","2.0NRT",278.16,5.31,"N"
"60",45.95551,22.86844,313.42,0.38,0.36,2022-03-09,28,1,"VIIRS","n","2.0NRT",270.64,1.41,"N"
"61",48.27719,14.34481,324.6,0.49,0.48,2022-03-09,28,1,"VIIRS","n","2.0NRT",271.8,5.31,"N"
"62",47.7074,20.78475,337.19,0.42,0.37,2022-03-09,28,1,"VIIRS","n","2.0NRT",267.51,2.98,"N"
"63",47.70471,20.77826,329.54,0.42,0.37,2022-03-09,28,1,"VIIRS","n","2.0NRT",268.4,7.65,"N"
"64",47.704,20.78377,327.05,0.42,0.37,2022-03-09,28,1,"VIIRS","n","2.0NRT",267.41,2.98,"N"
"65",48.77991,10.69616,296.45,0.36,0.57,2022-03-09,28,1,"VIIRS","n","2.0NRT",266.88,1.18,"N"
