"","latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight"
"1",19.40639,-155.2814,367,0.55,0.68,2022-03-13,22,1,"VIIRS","h","2.0NRT",311.73,43.91,"D"
"2",19.40826,-155.28551,352.69,0.55,0.68,2022-03-13,22,1,"VIIRS","n","2.0NRT",308.19,19.31,"D"
"3",19.40876,-155.28004,367,0.55,0.68,2022-03-13,22,1,"VIIRS","h","2.0NRT",310.36,19.31,"D"
"4",66.94139,80.74747,340.77,0.72,0.76,2022-03-13,43,1,"VIIRS","n","2.0NRT",241.88,7.58,"N"
"5",67.84267,79.98058,340.94,0.62,0.71,2022-03-13,43,1,"VIIRS","n","2.0NRT",244.89,6.28,"N"
"6",66.66611,80.45065,367,0.75,0.77,2022-03-13,43,1,"VIIRS","h","2.0NRT",245.55,11.63,"N"
"7",66.65961,80.45664,321.26,0.75,0.77,2022-03-13,43,1,"VIIRS","n","2.0NRT",241.52,11.63,"N"
"8",66.94044,80.7478,331.89,0.72,0.76,2022-03-13,43,1,"VIIRS","n","2.0NRT",241.95,6.26,"N"
"9",66.66344,80.44973,349.39,0.75,0.77,2022-03-13,43,1,"VIIRS","n","2.0NRT",242.57,10.72,"N"
"10",66.66593,80.46657,338.49,0.75,0.77,2022-03-13,43,1,"VIIRS","n","2.0NRT",243.97,6.37,"N"
"11",68.57225,80.31824,367,0.56,0.69,2022-03-13,43,1,"VIIRS","h","2.0NRT",245.8,9.52,"N"
"12",67.84329,79.97899,335.55,0.62,0.71,2022-03-13,43,1,"VIIRS","n","2.0NRT",244.91,5.71,"N"
"13",67.11658,81.44857,322.4,0.71,0.75,2022-03-13,43,1,"VIIRS","n","2.0NRT",241.93,3.78,"N"
"14",67.8196,80.11459,324.89,0.62,0.72,2022-03-13,43,1,"VIIRS","n","2.0NRT",245.18,3.65,"N"
"15",67.1172,81.44721,326.29,0.71,0.75,2022-03-13,43,1,"VIIRS","n","2.0NRT",242.13,3.41,"N"
"16",68.4161,83.6321,367,0.61,0.71,2022-03-13,43,1,"VIIRS","h","2.0NRT",248.57,11.18,"N"
"17",67.28049,83.04488,326.03,0.72,0.75,2022-03-13,43,1,"VIIRS","n","2.0NRT",242.05,7.5,"N"
"18",67.28094,83.04419,342.43,0.72,0.75,2022-03-13,43,1,"VIIRS","n","2.0NRT",243.85,8.32,"N"
"19",68.41776,83.62938,339.14,0.61,0.71,2022-03-13,43,1,"VIIRS","n","2.0NRT",242.71,10.03,"N"
"20",67.2868,83.03983,330.9,0.72,0.75,2022-03-13,43,1,"VIIRS","n","2.0NRT",242.71,7.82,"N"
"21",67.33864,83.13109,332.02,0.71,0.75,2022-03-13,43,1,"VIIRS","n","2.0NRT",245.06,4.42,"N"
"22",70.9166,74.75451,367,0.35,0.57,2022-03-13,43,1,"VIIRS","h","2.0NRT",251.45,6.92,"N"
"23",66.28368,78.7455,343.6,0.76,0.77,2022-03-13,43,1,"VIIRS","n","2.0NRT",247.71,6.54,"N"
"24",66.20978,77.24001,320.54,0.74,0.76,2022-03-13,43,1,"VIIRS","n","2.0NRT",248.46,4.26,"N"
"25",66.96118,75.53724,334.53,0.64,0.72,2022-03-13,43,1,"VIIRS","n","2.0NRT",250.5,26.67,"N"
"26",66.95586,75.54345,344.22,0.64,0.72,2022-03-13,43,1,"VIIRS","n","2.0NRT",268.55,47.11,"N"
"27",71.10423,72.40298,352.96,0.32,0.55,2022-03-13,43,1,"VIIRS","n","2.0NRT",250.07,6.42,"N"
"28",66.75093,77.25573,324.91,0.69,0.74,2022-03-13,43,1,"VIIRS","n","2.0NRT",244.89,5.25,"N"
"29",66.7536,77.26683,340.71,0.69,0.74,2022-03-13,43,1,"VIIRS","n","2.0NRT",246.48,6,"N"
"30",66.20833,77.23771,328.83,0.74,0.76,2022-03-13,43,1,"VIIRS","n","2.0NRT",248.39,7.17,"N"
"31",66.20209,77.24425,329.25,0.74,0.76,2022-03-13,43,1,"VIIRS","n","2.0NRT",245.47,7.41,"N"
"32",66.95331,75.55092,341.35,0.64,0.72,2022-03-13,43,1,"VIIRS","n","2.0NRT",254.36,30.92,"N"
"33",66.95864,75.54459,367,0.64,0.72,2022-03-13,43,1,"VIIRS","h","2.0NRT",262.23,30.92,"N"
"34",71.20228,67.03164,321.13,0.55,0.51,2022-03-13,45,1,"VIIRS","n","2.0NRT",249.84,3.24,"N"
"35",71.20152,67.02552,334.03,0.55,0.51,2022-03-13,45,1,"VIIRS","n","2.0NRT",249.68,3.91,"N"
"36",66.31576,14.16186,306.52,0.45,0.47,2022-03-13,47,1,"VIIRS","n","2.0NRT",266.45,1.95,"N"
"37",55.53944,39.49418,320.25,0.4,0.6,2022-03-13,49,1,"VIIRS","n","2.0NRT",259.24,1.54,"N"
"38",58.67985,17.12408,304.31,0.46,0.39,2022-03-13,49,1,"VIIRS","n","2.0NRT",269.74,1.35,"N"
"39",59.38554,28.46415,323.37,0.43,0.38,2022-03-13,49,1,"VIIRS","n","2.0NRT",270.85,1.69,"N"
"40",58.68253,17.13336,307.92,0.46,0.39,2022-03-13,49,1,"VIIRS","n","2.0NRT",271.88,1.35,"N"
"41",63.31917,9.13782,299.07,0.6,0.53,2022-03-13,49,1,"VIIRS","n","2.0NRT",272.33,1.89,"N"
