"","latitude","longitude","bright_ti4","scan","track","acq_date","acq_time","satellite","confidence","version","bright_ti5","frp","daynight"
"1",56.62703,161.31984,350.63,0.67,0.74,"2022-09-12",3,1,"nominal","2.0NRT",282.4,15.44,"D"
"2",56.62126,161.29623,348.74,0.68,0.74,"2022-09-12",3,1,"nominal","2.0NRT",289.91,31.7,"D"
"3",56.62757,161.31073,356.45,0.67,0.74,"2022-09-12",3,1,"low","2.0NRT",288.22,45.07,"D"
"4",59.15102,37.89205,295.97,0.47,0.39,"2022-09-12",18,1,"nominal","2.0NRT",276.88,1.05,"N"
"5",59.14931,37.88167,298.58,0.47,0.39,"2022-09-12",18,1,"nominal","2.0NRT",280.27,1.05,"N"
"6",59.14925,37.86374,340.71,0.47,0.39,"2022-09-12",18,1,"nominal","2.0NRT",281.34,5.02,"N"
"7",59.1476,37.8713,312.22,0.47,0.39,"2022-09-12",18,1,"nominal","2.0NRT",283.28,5.02,"N"
"8",59.15082,37.83832,309.96,0.46,0.39,"2022-09-12",18,1,"nominal","2.0NRT",284.17,1.98,"N"
"9",59.14752,37.85343,307.59,0.47,0.39,"2022-09-12",18,1,"nominal","2.0NRT",281.34,2.01,"N"
"10",59.14581,37.84311,296.82,0.47,0.39,"2022-09-12",18,1,"nominal","2.0NRT",281.22,0.98,"N"
"11",59.14416,37.85067,310.15,0.47,0.39,"2022-09-12",18,1,"nominal","2.0NRT",280.92,0.98,"N"
"12",59.1408,37.84789,297.98,0.47,0.39,"2022-09-12",18,1,"nominal","2.0NRT",282.57,0.98,"N"
"13",59.14966,37.83852,306.75,0.47,0.39,"2022-09-12",18,1,"nominal","2.0NRT",283.88,1.44,"N"
"14",59.14641,37.85368,301.32,0.47,0.39,"2022-09-12",18,1,"nominal","2.0NRT",279.48,1.34,"N"
"15",59.1463,37.83576,297.65,0.47,0.39,"2022-09-12",18,1,"nominal","2.0NRT",279.21,1.44,"N"
"16",59.14304,37.85091,308.4,0.47,0.39,"2022-09-12",18,1,"nominal","2.0NRT",280.85,1.34,"N"
"17",59.13794,37.83778,296.01,0.47,0.39,"2022-09-12",18,1,"nominal","2.0NRT",281.61,1.39,"N"
"18",59.13942,37.81245,323.2,0.46,0.39,"2022-09-12",18,1,"nominal","2.0NRT",279.56,1.47,"N"
"19",59.13781,37.81999,302.27,0.46,0.39,"2022-09-12",18,1,"nominal","2.0NRT",279.39,1.47,"N"
"20",59.12943,37.82211,299.15,0.47,0.39,"2022-09-12",18,1,"nominal","2.0NRT",280.22,0.79,"N"
"21",59.13258,37.78906,339.74,0.46,0.39,"2022-09-12",18,1,"nominal","2.0NRT",284.99,8.22,"N"
"22",60.52224,28.12952,331.39,0.41,0.37,"2022-09-12",18,1,"nominal","2.0NRT",281.14,2.22,"N"
"23",59.53225,34.14264,302.44,0.4,0.37,"2022-09-12",18,1,"nominal","2.0NRT",277.46,1.43,"N"
"24",59.53104,34.14931,318.73,0.4,0.37,"2022-09-12",18,1,"nominal","2.0NRT",280.72,1.85,"N"
"25",59.52784,34.14707,304.89,0.4,0.37,"2022-09-12",18,1,"nominal","2.0NRT",278.3,0.93,"N"
"26",59.52422,34.16712,297.22,0.4,0.37,"2022-09-12",18,1,"nominal","2.0NRT",281.55,0.94,"N"
"27",59.38563,28.46412,308.35,0.4,0.37,"2022-09-12",18,1,"nominal","2.0NRT",277.63,0.76,"N"
"28",58.38134,33.98217,295.75,0.4,0.37,"2022-09-12",18,1,"nominal","2.0NRT",277.28,0.61,"N"
"29",59.06405,28.13829,299.1,0.4,0.37,"2022-09-12",18,1,"nominal","2.0NRT",275.88,0.93,"N"
"30",49.75863,37.66608,302.21,0.54,0.51,"2022-09-12",20,1,"nominal","2.0NRT",282.97,1.57,"N"
"31",49.69554,37.80645,303.64,0.55,0.51,"2022-09-12",20,1,"nominal","2.0NRT",275.79,1.14,"N"
"32",49.6892,37.81097,307.09,0.55,0.51,"2022-09-12",20,1,"nominal","2.0NRT",277.86,1.87,"N"
"33",49.71219,37.61226,317.36,0.54,0.51,"2022-09-12",20,1,"nominal","2.0NRT",283.17,2.53,"N"
"34",49.70786,37.6095,308.39,0.54,0.51,"2022-09-12",20,1,"nominal","2.0NRT",281.68,2.53,"N"
"35",49.70866,37.60991,316.63,0.54,0.51,"2022-09-12",20,1,"nominal","2.0NRT",281.69,3.3,"N"
"36",49.70679,37.61702,296.92,0.54,0.51,"2022-09-12",20,1,"nominal","2.0NRT",276.94,2.09,"N"
"37",44.12815,42.00502,299.39,0.63,0.72,"2022-09-12",22,1,"nominal","2.0NRT",279.17,2.36,"N"
"38",44.1258,42.01196,307.45,0.63,0.72,"2022-09-12",22,1,"nominal","2.0NRT",281.75,2.36,"N"
"39",44.76439,37.73268,296.89,0.38,0.59,"2022-09-12",22,1,"nominal","2.0NRT",283.57,0.48,"N"
"40",44.73707,37.80667,338.54,0.39,0.59,"2022-09-12",22,1,"nominal","2.0NRT",289.77,3.8,"N"
"41",45.37705,30.92709,329.06,0.55,0.42,"2022-09-12",22,1,"nominal","2.0NRT",281.64,7.31,"N"
"42",41.2424,36.46394,325.47,0.42,0.61,"2022-09-12",22,1,"nominal","2.0NRT",288.86,2.54,"N"
"43",41.24376,36.4592,301.7,0.42,0.61,"2022-09-12",22,1,"nominal","2.0NRT",288.65,2.09,"N"
"44",41.02414,36.09681,295.53,0.41,0.61,"2022-09-12",22,1,"nominal","2.0NRT",284.34,0.48,"N"
"45",41.56753,32.42826,304.56,0.52,0.5,"2022-09-12",24,1,"nominal","2.0NRT",287.45,1.33,"N"
