"","latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight"
"1",67.71495,83.49952,320.63,0.57,0.69,2022-03-04,11,1,"VIIRS","n","2.0NRT",245.27,3.28,"N"
"2",67.56003,83.2066,367,0.58,0.7,2022-03-04,13,1,"VIIRS","h","2.0NRT",247.43,9.41,"N"
"3",67.33997,83.1368,329.96,0.6,0.7,2022-03-04,13,1,"VIIRS","n","2.0NRT",243.07,5.45,"N"
"4",67.27525,83.21404,335.68,0.61,0.71,2022-03-04,13,1,"VIIRS","n","2.0NRT",246.59,4.97,"N"
"5",67.8396,80.21822,339.27,0.51,0.66,2022-03-04,13,1,"VIIRS","n","2.0NRT",246.56,4.44,"N"
"6",70.84125,74.24822,335.21,0.57,0.52,2022-03-04,13,1,"VIIRS","n","2.0NRT",243.26,5.27,"N"
"7",70.99459,74.77216,327.19,0.57,0.52,2022-03-04,13,1,"VIIRS","n","2.0NRT",241.28,4.27,"N"
"8",67.84068,79.97229,337.87,0.51,0.66,2022-03-04,13,1,"VIIRS","n","2.0NRT",242.73,3.35,"N"
"9",68.575,80.32285,335.29,0.46,0.64,2022-03-04,13,1,"VIIRS","n","2.0NRT",235.85,6.91,"N"
"10",68.57127,80.32825,350.05,0.46,0.64,2022-03-04,13,1,"VIIRS","n","2.0NRT",242.45,7.86,"N"
"11",67.33672,83.13738,336.39,0.6,0.7,2022-03-04,13,1,"VIIRS","n","2.0NRT",247.32,5.67,"N"
"12",68.5249,79.95798,347.44,0.46,0.64,2022-03-04,13,1,"VIIRS","n","2.0NRT",241.21,4.57,"N"
"13",68.57118,80.32725,339.68,0.46,0.64,2022-03-04,13,1,"VIIRS","n","2.0NRT",241.3,7.29,"N"
"14",67.28207,83.03498,343.18,0.6,0.71,2022-03-04,13,1,"VIIRS","n","2.0NRT",250.49,4.88,"N"
"15",68.57494,80.32191,347.36,0.46,0.64,2022-03-04,13,1,"VIIRS","n","2.0NRT",236,7.43,"N"
"16",67.55747,83.21567,326.06,0.58,0.7,2022-03-04,13,1,"VIIRS","n","2.0NRT",246.12,7.39,"N"
"17",66.95517,75.53603,351.82,0.51,0.66,2022-03-04,13,1,"VIIRS","n","2.0NRT",250.03,8.64,"N"
"18",67.56228,83.20986,341.25,0.58,0.7,2022-03-04,13,1,"VIIRS","n","2.0NRT",242.89,8.24,"N"
"19",66.1975,71.00258,320.93,0.48,0.64,2022-03-04,13,1,"VIIRS","n","2.0NRT",248.03,9.77,"N"
"20",66.20097,70.99614,355.47,0.48,0.64,2022-03-04,13,1,"VIIRS","n","2.0NRT",258.71,9.77,"N"
"21",66.20444,70.98972,325.35,0.48,0.64,2022-03-04,13,1,"VIIRS","n","2.0NRT",248.74,10.16,"N"
"22",67.18165,56.6255,334.99,0.46,0.47,2022-03-04,15,1,"VIIRS","n","2.0NRT",247.05,4.39,"N"
"23",66.42139,58.04655,327.83,0.53,0.5,2022-03-04,15,1,"VIIRS","n","2.0NRT",245.16,3.86,"N"
"24",58.68538,17.12941,295.37,0.55,0.51,2022-03-04,20,1,"VIIRS","n","2.0NRT",268.01,0.64,"N"
"25",57.81216,4.51587,309.27,0.79,0.78,2022-03-04,20,1,"VIIRS","n","2.0NRT",274.56,2.24,"N"
"26",57.81287,4.52951,302.62,0.79,0.78,2022-03-04,20,1,"VIIRS","n","2.0NRT",274.81,2.24,"N"
"27",57.06422,9.97715,301.62,0.49,0.65,2022-03-04,20,1,"VIIRS","n","2.0NRT",267.78,1.12,"N"
"28",52.80492,32.2221,305.44,0.44,0.38,2022-03-04,20,1,"VIIRS","n","2.0NRT",267.4,0.98,"N"
"29",53.13242,8.67218,297.65,0.55,0.68,2022-03-04,20,1,"VIIRS","n","2.0NRT",271.23,1.84,"N"
"30",53.13248,8.6806,305.13,0.55,0.68,2022-03-04,20,1,"VIIRS","n","2.0NRT",272.83,2.78,"N"
"31",53.13675,8.68816,315.72,0.55,0.68,2022-03-04,20,1,"VIIRS","n","2.0NRT",272.02,2.72,"N"
"32",53.13673,8.67973,322.87,0.55,0.68,2022-03-04,20,1,"VIIRS","n","2.0NRT",274.92,2.72,"N"
"33",51.48602,31.24303,330.85,0.43,0.38,2022-03-04,20,1,"VIIRS","n","2.0NRT",273.56,4.18,"N"
"34",53.13887,8.68902,306.28,0.55,0.68,2022-03-04,20,1,"VIIRS","n","2.0NRT",270.7,2.78,"N"
"35",51.48264,31.24134,330.66,0.43,0.38,2022-03-04,20,1,"VIIRS","n","2.0NRT",272.07,4.18,"N"
"36",53.13876,8.67214,306.64,0.55,0.68,2022-03-04,20,1,"VIIRS","n","2.0NRT",272.87,1.84,"N"
"37",57.71009,18.79936,297.76,0.47,0.47,2022-03-04,20,1,"VIIRS","n","2.0NRT",271.2,0.62,"N"
"38",57.81932,4.52027,334.32,0.79,0.78,2022-03-04,20,1,"VIIRS","n","2.0NRT",274.92,4.17,"N"
"39",57.06429,9.97384,306.75,0.49,0.65,2022-03-04,20,1,"VIIRS","n","2.0NRT",267.6,1.29,"N"
"40",51.12209,4.99268,303.52,0.78,0.78,2022-03-04,22,1,"VIIRS","n","2.0NRT",272.96,2.47,"N"
"41",44.60021,20.97894,322.94,0.42,0.38,2022-03-04,22,1,"VIIRS","n","2.0NRT",272.62,2.16,"N"
"42",44.60089,20.97363,304.22,0.42,0.38,2022-03-04,22,1,"VIIRS","n","2.0NRT",270.28,2.16,"N"
"43",45.13274,15.69515,301.18,0.46,0.47,2022-03-04,22,1,"VIIRS","n","2.0NRT",265.29,1.7,"N"
"44",51.12081,4.98476,303.47,0.78,0.78,2022-03-04,22,1,"VIIRS","n","2.0NRT",272.43,2.17,"N"
"45",48.2757,14.34286,302.36,0.58,0.52,2022-03-04,22,1,"VIIRS","n","2.0NRT",271.31,5.03,"N"
"46",46.22731,13.06956,298.46,0.63,0.54,2022-03-04,22,1,"VIIRS","n","2.0NRT",271.07,2.02,"N"
"47",46.22799,13.07076,313.16,0.63,0.54,2022-03-04,22,1,"VIIRS","n","2.0NRT",271.63,1.57,"N"
"48",44.60502,20.96919,306.74,0.42,0.38,2022-03-04,22,1,"VIIRS","n","2.0NRT",272.98,1.49,"N"
"49",48.2622,14.32524,300.01,0.58,0.52,2022-03-04,22,1,"VIIRS","n","2.0NRT",268.87,1.52,"N"
"50",45.98289,17.73636,315.53,0.57,0.43,2022-03-04,22,1,"VIIRS","n","2.0NRT",268.91,2.4,"N"
"51",45.98531,17.73915,302.54,0.57,0.43,2022-03-04,22,1,"VIIRS","n","2.0NRT",269.56,1.6,"N"
"52",45.42304,27.96,297.3,0.43,0.38,2022-03-04,22,1,"VIIRS","n","2.0NRT",271.52,0.64,"N"
"53",45.41998,27.97604,297.92,0.43,0.38,2022-03-04,22,1,"VIIRS","n","2.0NRT",272.22,0.93,"N"
"54",49.95684,9.76533,302.81,0.48,0.65,2022-03-04,22,1,"VIIRS","n","2.0NRT",270.81,1.2,"N"
"55",48.27952,14.34276,295.18,0.58,0.52,2022-03-04,22,1,"VIIRS","n","2.0NRT",270.9,2.51,"N"
"56",48.27514,14.33427,322.44,0.58,0.52,2022-03-04,22,1,"VIIRS","n","2.0NRT",272.91,2.51,"N"
"57",48.27471,14.3421,306.59,0.58,0.52,2022-03-04,22,1,"VIIRS","n","2.0NRT",271.85,2.51,"N"
"58",48.27618,14.33505,334.49,0.58,0.52,2022-03-04,22,1,"VIIRS","n","2.0NRT",274.82,8.26,"N"
"59",49.46405,5.16998,300.47,0.77,0.77,2022-03-04,22,1,"VIIRS","n","2.0NRT",269.58,1.87,"N"
"60",48.27996,14.33491,307.46,0.58,0.52,2022-03-04,22,1,"VIIRS","n","2.0NRT",274.52,2.51,"N"
"61",49.24925,6.84868,319.58,0.64,0.72,2022-03-04,22,1,"VIIRS","n","2.0NRT",271.82,4.72,"N"
"62",48.77578,10.70033,298.19,0.43,0.62,2022-03-04,22,1,"VIIRS","n","2.0NRT",269.26,1.51,"N"
"63",51.50211,6.72641,297.89,0.66,0.73,2022-03-04,22,1,"VIIRS","n","2.0NRT",277.47,3.1,"N"
"64",51.49548,6.73666,299.58,0.66,0.73,2022-03-04,22,1,"VIIRS","n","2.0NRT",275.55,1.99,"N"
"65",51.3004,7.00176,296.1,0.64,0.72,2022-03-04,22,1,"VIIRS","n","2.0NRT",271.24,1.61,"N"
"66",51.30053,7.01101,298.7,0.64,0.72,2022-03-04,22,1,"VIIRS","n","2.0NRT",274.55,1.61,"N"
"67",51.48815,6.70761,315.35,0.66,0.73,2022-03-04,22,1,"VIIRS","n","2.0NRT",276.64,4.72,"N"
"68",51.46148,6.73765,315.27,0.66,0.73,2022-03-04,22,1,"VIIRS","n","2.0NRT",272.76,2.15,"N"
"69",51.3648,6.7067,302.51,0.66,0.73,2022-03-04,22,1,"VIIRS","n","2.0NRT",275.08,3.95,"N"
"70",41.26505,31.42493,299.32,0.47,0.48,2022-03-04,24,1,"VIIRS","n","2.0NRT",274.95,1.25,"N"
"71",43.66101,11.83632,299.23,0.35,0.57,2022-03-04,24,1,"VIIRS","n","2.0NRT",274.3,0.85,"N"
"72",43.43561,4.89372,296.06,0.78,0.78,2022-03-04,24,1,"VIIRS","n","2.0NRT",277.87,2.48,"N"
"73",43.44284,4.89367,299.19,0.78,0.78,2022-03-04,24,1,"VIIRS","n","2.0NRT",276.89,2.68,"N"
"74",42.71585,24.17264,330.51,0.39,0.36,2022-03-04,24,1,"VIIRS","n","2.0NRT",274.4,5.77,"N"
"75",44.01178,19.89025,295.82,0.45,0.39,2022-03-04,24,1,"VIIRS","n","2.0NRT",268.39,0.8,"N"
"76",44.21781,17.89417,296.68,0.54,0.42,2022-03-04,24,1,"VIIRS","n","2.0NRT",268.99,1.32,"N"
"77",41.4453,21.93805,334.69,0.39,0.36,2022-03-04,24,1,"VIIRS","n","2.0NRT",260.95,3.44,"N"
"78",40.4472,27.13804,302.68,0.47,0.4,2022-03-04,24,1,"VIIRS","n","2.0NRT",276.31,1.56,"N"
"79",40.50771,17.20906,302.15,0.52,0.42,2022-03-04,24,1,"VIIRS","n","2.0NRT",274.78,2.61,"N"
"80",40.44473,27.13132,301.13,0.47,0.4,2022-03-04,24,1,"VIIRS","n","2.0NRT",274.7,1.56,"N"
"81",40.50006,17.2076,307.16,0.52,0.42,2022-03-04,24,1,"VIIRS","n","2.0NRT",274.88,1.32,"N"
"82",40.51985,17.20509,295.38,0.53,0.42,2022-03-04,24,1,"VIIRS","n","2.0NRT",270.55,0.92,"N"
"83",42.0095,12.71451,295.62,0.6,0.53,2022-03-04,24,1,"VIIRS","n","2.0NRT",275.37,1.58,"N"
"84",39.48394,30.04303,302.84,0.44,0.46,2022-03-04,24,1,"VIIRS","n","2.0NRT",271.36,1.93,"N"
"85",32.51276,6.70407,298.66,0.54,0.68,2022-03-04,26,1,"VIIRS","n","2.0NRT",273.53,2.65,"N"
"86",32.40632,4.00448,299.23,0.78,0.78,2022-03-04,26,1,"VIIRS","n","2.0NRT",276.63,1.09,"N"
"87",31.95797,11.14319,302.18,0.58,0.52,2022-03-04,26,1,"VIIRS","n","2.0NRT",279.79,1.56,"N"
"88",31.67627,6.04428,309.77,0.58,0.7,2022-03-04,26,1,"VIIRS","n","2.0NRT",276.88,1.3,"N"
"89",31.66953,6.05001,303.37,0.58,0.7,2022-03-04,26,1,"VIIRS","n","2.0NRT",279.29,4.48,"N"
"90",31.66306,6.04931,332.11,0.58,0.7,2022-03-04,26,1,"VIIRS","n","2.0NRT",276.17,4.48,"N"
"91",31.70098,5.79875,307.49,0.6,0.71,2022-03-04,26,1,"VIIRS","n","2.0NRT",274.84,33.69,"N"
"92",31.66279,6.05551,342.84,0.58,0.7,2022-03-04,26,1,"VIIRS","n","2.0NRT",278.53,4.48,"N"
"93",31.70035,5.81154,331.71,0.6,0.71,2022-03-04,26,1,"VIIRS","n","2.0NRT",279.4,46.59,"N"
"94",31.66252,6.06178,316.37,0.58,0.7,2022-03-04,26,1,"VIIRS","n","2.0NRT",275.87,4.22,"N"
"95",31.70067,5.80508,352.53,0.6,0.71,2022-03-04,26,1,"VIIRS","n","2.0NRT",288.38,46.59,"N"
"96",32.40402,4.00446,297.3,0.78,0.78,2022-03-04,26,1,"VIIRS","n","2.0NRT",276.3,1.4,"N"
"97",31.95434,11.14171,295.3,0.58,0.52,2022-03-04,26,1,"VIIRS","n","2.0NRT",278.53,1.1,"N"
"98",31.78629,6.05804,298.41,0.58,0.7,2022-03-04,26,1,"VIIRS","n","2.0NRT",275.22,1.07,"N"
"99",30.40219,19.61201,307.25,0.38,0.36,2022-03-04,26,1,"VIIRS","n","2.0NRT",267.55,0.73,"N"
"100",31.69991,5.80301,367,0.6,0.71,2022-03-04,26,1,"VIIRS","h","2.0NRT",279.55,63.93,"N"
"101",31.69963,5.80949,341.37,0.6,0.71,2022-03-04,26,1,"VIIRS","n","2.0NRT",284.33,45.82,"N"
"102",31.8462,5.05506,295.89,0.67,0.73,2022-03-04,26,1,"VIIRS","n","2.0NRT",278.32,1.01,"N"
"103",31.75057,5.22666,310.94,0.65,0.73,2022-03-04,26,1,"VIIRS","n","2.0NRT",275.54,2.57,"N"
"104",31.79922,6.05322,296.85,0.58,0.7,2022-03-04,26,1,"VIIRS","n","2.0NRT",276.51,1.2,"N"
"105",32.07088,5.34905,298.7,0.64,0.72,2022-03-04,26,1,"VIIRS","n","2.0NRT",276,1.15,"N"
"106",31.84741,5.05359,353.26,0.67,0.74,2022-03-04,26,1,"VIIRS","n","2.0NRT",280.32,7.05,"N"
"107",31.84769,5.04633,312.24,0.67,0.74,2022-03-04,26,1,"VIIRS","n","2.0NRT",275.35,7.05,"N"
"108",31.79952,6.05275,296.01,0.58,0.7,2022-03-04,26,1,"VIIRS","n","2.0NRT",275.95,1.78,"N"
"109",31.70418,9.24185,312.43,0.38,0.58,2022-03-04,26,1,"VIIRS","n","2.0NRT",278.2,0.94,"N"
"110",32.00585,20.13137,307.88,0.38,0.36,2022-03-04,26,1,"VIIRS","n","2.0NRT",280.22,1.46,"N"
"111",30.75595,26.97492,306.98,0.47,0.48,2022-03-04,26,1,"VIIRS","n","2.0NRT",277.03,1.11,"N"
"112",32.00521,20.13539,301.37,0.38,0.36,2022-03-04,26,1,"VIIRS","n","2.0NRT",278.84,0.7,"N"
"113",29.85244,27.94989,309.44,0.55,0.51,2022-03-04,26,1,"VIIRS","n","2.0NRT",278.97,0.83,"N"
"114",29.04919,31.17116,315.08,0.45,0.63,2022-03-04,26,1,"VIIRS","n","2.0NRT",283.48,1.9,"N"
"115",29.65508,28.35623,336.58,0.59,0.53,2022-03-04,26,1,"VIIRS","n","2.0NRT",278.79,4.91,"N"
"116",32.51247,6.70994,326.51,0.54,0.68,2022-03-04,26,1,"VIIRS","n","2.0NRT",274.35,3.41,"N"
"117",29.02245,31.20478,303.3,0.45,0.63,2022-03-04,26,1,"VIIRS","n","2.0NRT",283.68,1.91,"N"
"118",29.7544,28.00407,296.61,0.56,0.52,2022-03-04,26,1,"VIIRS","n","2.0NRT",277.96,0.59,"N"
"119",29.01685,31.20298,306.98,0.45,0.63,2022-03-04,26,1,"VIIRS","n","2.0NRT",285.33,1.91,"N"
"120",29.02122,31.20308,314.26,0.45,0.63,2022-03-04,26,1,"VIIRS","n","2.0NRT",285.22,1.67,"N"
"121",29.01562,31.20126,304.8,0.45,0.63,2022-03-04,26,1,"VIIRS","n","2.0NRT",282.9,1.67,"N"
"122",30.82388,26.46735,300.63,0.44,0.46,2022-03-04,26,1,"VIIRS","n","2.0NRT",276.5,1.36,"N"
"123",30.53535,26.0824,318.87,0.42,0.45,2022-03-04,26,1,"VIIRS","n","2.0NRT",280.83,1.7,"N"
"124",30.53354,26.09097,307.31,0.42,0.45,2022-03-04,26,1,"VIIRS","n","2.0NRT",277.31,1.06,"N"
"125",29.34929,31.09635,321.89,0.44,0.62,2022-03-04,26,1,"VIIRS","n","2.0NRT",280.73,1.58,"N"
"126",30.48434,25.84216,313.91,0.41,0.45,2022-03-04,26,1,"VIIRS","n","2.0NRT",276.16,0.86,"N"
"127",30.53381,26.07921,307.67,0.42,0.45,2022-03-04,26,1,"VIIRS","n","2.0NRT",278.13,1.54,"N"
"128",30.53205,26.08779,304.27,0.42,0.45,2022-03-04,26,1,"VIIRS","n","2.0NRT",278.08,1.45,"N"
"129",30.02657,29.93242,312.45,0.36,0.57,2022-03-04,26,1,"VIIRS","n","2.0NRT",277.23,1.01,"N"
"130",28.96353,33.18055,295.16,0.59,0.7,2022-03-04,26,1,"VIIRS","n","2.0NRT",280.53,0.85,"N"
"131",28.96662,33.18542,298,0.59,0.7,2022-03-04,26,1,"VIIRS","n","2.0NRT",280.2,1.32,"N"
"132",30.37045,27.22933,305.78,0.49,0.49,2022-03-04,26,1,"VIIRS","n","2.0NRT",275.81,1.03,"N"
"133",32.7874,12.67146,297.42,0.49,0.48,2022-03-04,26,1,"VIIRS","n","2.0NRT",279.36,1.04,"N"
"134",30.67251,26.3683,295.78,0.43,0.46,2022-03-04,26,1,"VIIRS","n","2.0NRT",276.85,0.78,"N"
"135",32.79092,12.69835,304.34,0.48,0.48,2022-03-04,26,1,"VIIRS","n","2.0NRT",281.52,1.18,"N"
"136",32.78905,12.67171,302.22,0.49,0.48,2022-03-04,26,1,"VIIRS","n","2.0NRT",280.37,1.65,"N"
"137",30.77018,27.10329,319.66,0.47,0.48,2022-03-04,26,1,"VIIRS","n","2.0NRT",278.86,2.14,"N"
"138",30.76159,27.10082,323.5,0.47,0.48,2022-03-04,26,1,"VIIRS","n","2.0NRT",277.04,2.53,"N"
"139",30.76053,27.10566,315.28,0.47,0.48,2022-03-04,26,1,"VIIRS","n","2.0NRT",278.69,2.47,"N"
"140",30.76034,27.10347,341.69,0.48,0.48,2022-03-04,26,1,"VIIRS","n","2.0NRT",278.6,5.24,"N"
"141",30.81197,27.31095,299.4,0.49,0.48,2022-03-04,26,1,"VIIRS","n","2.0NRT",276.04,0.67,"N"
"142",30.70573,33.85103,304.6,0.58,0.7,2022-03-04,26,1,"VIIRS","n","2.0NRT",280.1,1.44,"N"
"143",30.8621,27.60154,305.72,0.5,0.49,2022-03-04,26,1,"VIIRS","n","2.0NRT",277.41,1.45,"N"
"144",30.81173,27.31343,303.11,0.49,0.48,2022-03-04,26,1,"VIIRS","n","2.0NRT",276.28,1.07,"N"
"145",29.8246,31.30942,299.12,0.44,0.62,2022-03-04,26,1,"VIIRS","n","2.0NRT",284.41,0.47,"N"
"146",30.53727,28.49222,297.26,0.58,0.52,2022-03-04,26,1,"VIIRS","n","2.0NRT",278.09,0.85,"N"
"147",30.91129,27.21455,313.66,0.48,0.48,2022-03-04,26,1,"VIIRS","n","2.0NRT",277.79,1.11,"N"
"148",30.86469,27.60049,304.55,0.5,0.49,2022-03-04,26,1,"VIIRS","n","2.0NRT",277.78,1.19,"N"
"149",32.19967,20.13387,302.61,0.38,0.36,2022-03-04,26,1,"VIIRS","n","2.0NRT",280.39,0.65,"N"
"150",29.80507,32.08719,314.8,0.49,0.65,2022-03-04,26,1,"VIIRS","n","2.0NRT",284.09,1.6,"N"
"151",29.69426,32.32106,321.83,0.5,0.66,2022-03-04,26,1,"VIIRS","n","2.0NRT",283.15,3.18,"N"
"152",29.8038,32.09214,297.4,0.49,0.65,2022-03-04,26,1,"VIIRS","n","2.0NRT",281.85,1.6,"N"
"153",30.69954,33.84892,313.02,0.58,0.7,2022-03-04,26,1,"VIIRS","n","2.0NRT",280.92,2.8,"N"
"154",30.87777,29.46065,302.86,0.32,0.55,2022-03-04,26,1,"VIIRS","n","2.0NRT",280.67,0.58,"N"
"155",29.8083,32.09032,307.79,0.49,0.65,2022-03-04,26,1,"VIIRS","n","2.0NRT",281.45,1.74,"N"
"156",33.53314,9.68357,313.24,0.37,0.58,2022-03-04,26,1,"VIIRS","n","2.0NRT",274.84,0.88,"N"
"157",30.88247,29.46192,305.67,0.32,0.55,2022-03-04,26,1,"VIIRS","n","2.0NRT",281.23,0.54,"N"
"158",29.95807,32.5328,296.45,0.51,0.66,2022-03-04,26,1,"VIIRS","n","2.0NRT",283.22,0.82,"N"
