"","latitude","longitude","bright_ti4","scan","track","acq_date","acq_time","satellite","confidence","version","bright_ti5","frp","daynight"
"1",54.15394,37.72769,302.51,0.46,0.47,"2026-06-12",30,"N20","nominal","2.0NRT",289.28,1.63,"N"
"2",54.14596,37.72157,306.7,0.46,0.47,"2026-06-12",30,"N20","nominal","2.0NRT",288.88,1.12,"N"
"3",53.96189,38.32879,306.84,0.49,0.49,"2026-06-12",30,"N20","nominal","2.0NRT",286.55,1.19,"N"
"4",51.42591,45.89074,302.15,0.57,0.69,"2026-06-12",30,"N20","nominal","2.0NRT",278.5,1,"N"
"5",52.56873,39.69894,303.58,0.61,0.53,"2026-06-12",30,"N20","nominal","2.0NRT",288.57,1.4,"N"
"6",52.56634,39.70711,302.01,0.61,0.54,"2026-06-12",30,"N20","nominal","2.0NRT",288.29,1.4,"N"
"7",52.56319,39.62407,303.29,0.61,0.53,"2026-06-12",30,"N20","nominal","2.0NRT",288.43,0.96,"N"
"8",52.55872,39.62061,326.19,0.61,0.53,"2026-06-12",30,"N20","nominal","2.0NRT",291.83,3.7,"N"
"9",52.56351,39.60429,301.54,0.61,0.53,"2026-06-12",30,"N20","nominal","2.0NRT",288.85,3.02,"N"
"10",52.55425,39.61714,299.39,0.61,0.53,"2026-06-12",30,"N20","nominal","2.0NRT",288.52,3.7,"N"
"11",52.54945,39.63346,309.22,0.61,0.53,"2026-06-12",30,"N20","nominal","2.0NRT",288.38,2.69,"N"
"12",52.56022,39.62314,306.53,0.61,0.53,"2026-06-12",30,"N20","nominal","2.0NRT",289.47,3.08,"N"
"13",52.55576,39.61965,320.56,0.61,0.53,"2026-06-12",30,"N20","nominal","2.0NRT",290.34,3.08,"N"
"14",52.56048,39.60323,303.53,0.61,0.53,"2026-06-12",30,"N20","nominal","2.0NRT",289.52,2,"N"
"15",52.55812,39.61143,308.71,0.61,0.53,"2026-06-12",30,"N20","nominal","2.0NRT",288.75,2,"N"
"16",52.563,39.57547,298.87,0.6,0.53,"2026-06-12",30,"N20","nominal","2.0NRT",288.14,2.81,"N"
