"","latitude","longitude","bright_ti4","scan","track","acq_date","acq_time","satellite","confidence","version","bright_ti5","frp","daynight"
"1",60.50773,165.93355,326.97,0.4,0.37,"2025-06-06",105,"N20","nominal","2.0NRT",288.68,4.81,"D"
"2",60.50645,165.92656,327.69,0.4,0.37,"2025-06-06",105,"N20","nominal","2.0NRT",285.36,2.5,"D"
"3",60.51617,165.93498,336.71,0.4,0.37,"2025-06-06",105,"N20","nominal","2.0NRT",284.32,4.76,"D"
"4",60.52067,165.93959,329.35,0.4,0.37,"2025-06-06",105,"N20","nominal","2.0NRT",284.32,4.03,"D"
"5",53.58743,31.95103,297.69,0.49,0.65,"2025-06-06",122,"N20","nominal","2.0NRT",284.61,0.7,"N"
"6",52.8568,29.99467,298.45,0.44,0.63,"2025-06-06",122,"N20","nominal","2.0NRT",286.3,0.89,"N"
"7",52.84667,29.98534,299.56,0.44,0.63,"2025-06-06",122,"N20","nominal","2.0NRT",285.69,1.23,"N"
"8",52.84468,29.99117,301.08,0.44,0.63,"2025-06-06",122,"N20","nominal","2.0NRT",286.23,1.24,"N"
"9",52.85017,29.98902,298.47,0.44,0.63,"2025-06-06",122,"N20","nominal","2.0NRT",285.72,1.01,"N"
"10",52.8482,29.99488,303.49,0.44,0.63,"2025-06-06",122,"N20","nominal","2.0NRT",286.57,1.01,"N"
"11",51.89069,29.34176,323.29,0.45,0.63,"2025-06-06",122,"N20","nominal","2.0NRT",285.62,3.05,"N"
"12",50.45364,30.44007,314.6,0.56,0.69,"2025-06-06",122,"N20","nominal","2.0NRT",287.84,3.12,"N"
"13",50.45103,30.44734,310.6,0.56,0.69,"2025-06-06",122,"N20","nominal","2.0NRT",288.42,2.99,"N"
"14",50.38429,30.23258,297.2,0.56,0.69,"2025-06-06",122,"N20","nominal","2.0NRT",286.96,0.32,"N"
"15",50.54636,26.2594,306.5,0.38,0.59,"2025-06-06",122,"N20","nominal","2.0NRT",287.51,1.32,"N"
"16",50.54483,26.26437,305.29,0.38,0.59,"2025-06-06",122,"N20","nominal","2.0NRT",289.28,1.32,"N"
"17",48.75017,26.60821,296,0.46,0.63,"2025-06-06",122,"N20","nominal","2.0NRT",282.49,0.82,"N"
"18",68.60981,58.02242,335.4,0.38,0.59,"2025-06-06",115,"N20","nominal","2.0NRT",274.06,2.47,"D"
"19",66.42258,58.04409,329.16,0.51,0.66,"2025-06-06",115,"N20","nominal","2.0NRT",273.89,2.59,"D"
"20",36.82325,139.99075,327.86,0.53,0.67,"2025-06-06",241,"N20","nominal","2.0NRT",296.42,3.06,"D"
"21",36.82285,139.98894,332.2,0.53,0.67,"2025-06-06",241,"N20","nominal","2.0NRT",296.7,2.59,"D"
"22",60.84452,112.19515,325.31,0.67,0.74,"2025-06-06",247,"N20","nominal","2.0NRT",277.63,2.53,"D"
"23",62.35072,113.77223,334.49,0.52,0.67,"2025-06-06",247,"N20","nominal","2.0NRT",276.21,3.6,"D"
"24",62.35007,113.76778,326.88,0.52,0.67,"2025-06-06",247,"N20","nominal","2.0NRT",273.11,3.38,"D"
"25",62.44354,113.66859,354.36,0.52,0.66,"2025-06-06",247,"N20","nominal","2.0NRT",277.42,5.95,"D"
"26",62.4436,113.66597,346.63,0.52,0.66,"2025-06-06",247,"N20","nominal","2.0NRT",277.65,5.06,"D"
"27",69.26762,57.28831,325.83,0.58,0.7,"2025-06-06",256,"N20","nominal","2.0NRT",270.27,3.76,"D"
"28",47.38729,110.65113,330.05,0.4,0.6,"2025-06-06",423,"N20","nominal","2.0NRT",302.36,1.93,"D"
"29",50.54989,116.37527,333.06,0.57,0.43,"2025-06-06",425,"N20","nominal","2.0NRT",298.27,9,"D"
"30",50.56459,116.38416,346.95,0.56,0.43,"2025-06-06",425,"N20","nominal","2.0NRT",310.35,28.99,"D"
"31",50.56836,116.38213,344.13,0.56,0.43,"2025-06-06",425,"N20","nominal","2.0NRT",293.94,28.99,"D"
"32",51.39912,113.40816,342.05,0.46,0.47,"2025-06-06",425,"N20","nominal","2.0NRT",289.31,9.22,"D"
"33",51.39639,113.36005,335.34,0.47,0.47,"2025-06-06",425,"N20","nominal","2.0NRT",284.32,8.85,"D"
"34",51.40353,113.36954,329.67,0.47,0.47,"2025-06-06",425,"N20","nominal","2.0NRT",288.93,4.74,"D"
"35",51.402,113.36354,329.31,0.47,0.47,"2025-06-06",425,"N20","nominal","2.0NRT",287.78,4.74,"D"
"36",51.40241,113.32769,336.1,0.47,0.48,"2025-06-06",425,"N20","nominal","2.0NRT",286.46,4.97,"D"
"37",51.45598,113.40891,340.44,0.46,0.47,"2025-06-06",425,"N20","nominal","2.0NRT",282.73,9.08,"D"
"38",51.46947,113.40633,329.44,0.46,0.47,"2025-06-06",425,"N20","nominal","2.0NRT",286.94,7.83,"D"
"39",51.47206,113.39782,351.76,0.46,0.47,"2025-06-06",425,"N20","nominal","2.0NRT",286.17,12.73,"D"
"40",51.48455,113.39123,330.85,0.46,0.47,"2025-06-06",425,"N20","nominal","2.0NRT",268.64,2.9,"D"
