"","latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight"
"1",66.66251,80.45549,339.54,0.8,0.78,2022-03-07,56,1,"VIIRS","n","2.0NRT",239.23,12.35,"N"
"2",67.84269,79.97833,349.54,0.66,0.73,2022-03-07,56,1,"VIIRS","n","2.0NRT",233.69,9.65,"N"
"3",67.83753,79.97182,339.82,0.66,0.73,2022-03-07,56,1,"VIIRS","n","2.0NRT",236.48,9.48,"N"
"4",67.84101,80.21511,331.82,0.66,0.73,2022-03-07,56,1,"VIIRS","n","2.0NRT",234.92,3.68,"N"
"5",67.83968,80.22579,321.42,0.66,0.73,2022-03-07,56,1,"VIIRS","n","2.0NRT",234.63,4.05,"N"
"6",68.41908,83.62949,345.76,0.64,0.72,2022-03-07,56,1,"VIIRS","n","2.0NRT",231.76,12.81,"N"
"7",67.28404,83.04529,325.45,0.75,0.77,2022-03-07,56,1,"VIIRS","n","2.0NRT",235.95,5.81,"N"
"8",67.82047,83.45416,345.77,0.7,0.75,2022-03-07,56,1,"VIIRS","n","2.0NRT",237.99,9.12,"N"
"9",68.57331,80.32524,367,0.59,0.7,2022-03-07,56,1,"VIIRS","h","2.0NRT",238.37,11.29,"N"
"10",67.82201,83.44893,342.11,0.7,0.75,2022-03-07,56,1,"VIIRS","n","2.0NRT",234.53,6.94,"N"
"11",67.34035,83.13812,327.72,0.75,0.77,2022-03-07,56,1,"VIIRS","n","2.0NRT",232.53,4.97,"N"
"12",67.33437,83.12647,329.2,0.75,0.77,2022-03-07,56,1,"VIIRS","n","2.0NRT",237.78,4.94,"N"
"13",67.59686,83.2552,325.52,0.72,0.76,2022-03-07,56,1,"VIIRS","n","2.0NRT",232.3,4.02,"N"
"14",67.56179,83.2028,326.55,0.72,0.76,2022-03-07,56,1,"VIIRS","n","2.0NRT",232.62,9.32,"N"
"15",67.27711,83.21688,338.47,0.76,0.77,2022-03-07,56,1,"VIIRS","n","2.0NRT",232.24,5.62,"N"
"16",68.41349,83.63313,352.52,0.64,0.72,2022-03-07,56,1,"VIIRS","n","2.0NRT",242.2,12.81,"N"
"17",68.41539,83.63622,367,0.64,0.72,2022-03-07,56,1,"VIIRS","h","2.0NRT",237.27,11.85,"N"
"18",68.41399,83.61839,367,0.64,0.72,2022-03-07,56,1,"VIIRS","h","2.0NRT",237.03,11.85,"N"
"19",66.75584,77.25305,326.95,0.74,0.76,2022-03-07,56,1,"VIIRS","n","2.0NRT",239.4,6.56,"N"
"20",70.8896,74.58542,320.71,0.37,0.58,2022-03-07,56,1,"VIIRS","n","2.0NRT",247.74,2.03,"N"
"21",67.17992,56.62263,338.69,0.37,0.58,2022-03-07,58,1,"VIIRS","n","2.0NRT",242.57,4.76,"N"
