"","latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight"
"1",68.41621,83.63081,367,0.65,0.73,2022-03-12,102,1,"VIIRS","h","2.0NRT",248.5,12.76,"N"
"2",68.41692,83.61829,352.63,0.65,0.73,2022-03-12,102,1,"VIIRS","n","2.0NRT",244.15,14.15,"N"
"3",68.57131,80.32763,344.84,0.61,0.71,2022-03-12,102,1,"VIIRS","n","2.0NRT",242.11,9.85,"N"
"4",68.57178,80.3269,355.17,0.61,0.71,2022-03-12,102,1,"VIIRS","n","2.0NRT",242.97,9.96,"N"
"5",66.94492,80.75092,325.8,0.79,0.78,2022-03-12,102,1,"VIIRS","n","2.0NRT",237.65,4.12,"N"
"6",67.8218,80.11044,324.82,0.68,0.74,2022-03-12,102,1,"VIIRS","n","2.0NRT",241.77,3.43,"N"
"7",67.27724,83.21144,332.09,0.77,0.78,2022-03-12,102,1,"VIIRS","n","2.0NRT",237.56,4.68,"N"
"8",67.56089,83.21609,338.79,0.74,0.76,2022-03-12,102,1,"VIIRS","n","2.0NRT",246.35,6.02,"N"
"9",67.56156,83.21906,337.46,0.74,0.76,2022-03-12,102,1,"VIIRS","n","2.0NRT",244.86,6.5,"N"
"10",67.83877,79.977,329.91,0.68,0.74,2022-03-12,102,1,"VIIRS","n","2.0NRT",244.48,4.81,"N"
"11",67.84076,79.98325,328.25,0.68,0.74,2022-03-12,102,1,"VIIRS","n","2.0NRT",244.21,3.86,"N"
"12",66.95123,75.53798,335.39,0.71,0.75,2022-03-12,104,1,"VIIRS","n","2.0NRT",246.41,23.66,"N"
"13",66.95798,75.5525,336.52,0.71,0.75,2022-03-12,104,1,"VIIRS","n","2.0NRT",246.58,5.17,"N"
"14",66.95735,75.53219,367,0.71,0.75,2022-03-12,104,1,"VIIRS","h","2.0NRT",247.61,23.66,"N"
"15",66.9556,75.53571,367,0.71,0.75,2022-03-12,104,1,"VIIRS","h","2.0NRT",262.67,73.76,"N"
"16",66.95358,75.55481,342.93,0.71,0.75,2022-03-12,104,1,"VIIRS","n","2.0NRT",247.15,23.66,"N"
"17",66.95974,75.54899,367,0.71,0.75,2022-03-12,104,1,"VIIRS","h","2.0NRT",247.74,23.66,"N"
